sample_id,driver,driver_id,surface,surface_id,speed_mps,abs_accel_mps2,abs_steering_deg,ttc_s,motor_current_a,slip_ratio,true_risk_probability,risk_label,severity
172,driver_c,2,gravel,3,3.3796902655516505,1.7284698342580238,13.704620921257348,3.343683326355659,3.5207997519960945,0.08549370420718751,0.04046665530276561,0,LOW
173,driver_d,3,gravel,3,16.470182054451463,0.9469429317402622,11.79872547197861,3.3551863113341183,8.221493845649794,0.06406971194960959,0.14853604763838363,0,LOW
174,driver_d,3,dry,0,3.385457887412422,0.5038065192899546,0.3493912551447407,2.5158217345247484,3.4584054242703504,0.03249475427165054,0.002398590751434992,0,LOW
175,driver_e,4,dry,0,16.3649228999668,0.11202504271461189,13.472322481590343,7.5212406431541226,7.444216002575543,0.06688006278185302,0.0025028215601891964,0,LOW
176,driver_b,1,wet,1,6.766341291922906,0.4170088022292708,10.77485967828298,2.992888122671069,4.534878559853726,0.11464593110528697,0.02783774699899958,0,LOW
177,driver_b,1,tile,2,10.677616315115177,0.5564612949040644,11.656601947355613,2.8029520391628484,6.2074963740775315,0.15605666359636275,0.1409926450899831,0,LOW
178,driver_b,1,tile,2,8.899039157687568,0.13821482822635422,7.664690048375245,6.311703866571589,4.986576598052062,0.16515291961322986,0.003152256732232843,0,LOW
179,driver_a,0,dry,0,6.20527604067747,0.9631115439231595,9.295682865984984,3.668057618434486,4.676542845535044,0.0743846787043784,0.005178903233978655,0,LOW
180,driver_d,3,gravel,3,7.332653858849261,1.0009058366992143,1.619477858022563,4.485104941065107,4.625645281391625,0.06233245528668262,0.004081446575414539,0,LOW
181,driver_b,1,gravel,3,12.641159970759373,1.010289867607019,3.1553420202234896,3.80300488773828,6.4994967480159795,0.10914296943884502,0.039974833432518744,0,LOW
182,driver_b,1,dry,0,9.002020518321359,0.4977713824344898,8.55635791227027,6.713192902360584,5.075871400407056,0.0,0.000593609774199222,0,LOW
183,driver_b,1,tile,2,14.04741577318551,0.436709650374127,2.747967047358961,2.811565664608917,7.018123719038381,0.17170540230857603,0.13398701572051683,0,LOW
184,driver_e,4,wet,1,7.820463083484395,0.11459190173888378,3.6763175234875827,6.378616791190277,4.867680703953331,0.1055319067218419,0.0011369969479810996,0,LOW
185,driver_a,0,gravel,3,17.144415386475444,2.3613608028604123,10.436072843894003,2.034346031790311,8.989715383937286,0.037873547513863695,0.5844075105994009,1,HIGH
186,driver_d,3,gravel,3,17.34535618661245,2.2221254586928234,8.610741033718991,7.699882442286926,8.96308402615934,0.08052960907123183,0.018985530965095483,0,LOW
187,driver_a,0,gravel,3,10.11403305098295,1.0214135118635401,22.16431045709586,3.5967619181961794,5.917137725331678,0.067152339834906,0.06030423380640048,0,LOW
188,driver_d,3,tile,2,12.321290716965517,0.8125551979497881,2.7435022808975607,3.1062354063370803,6.555815548351961,0.10418960126881091,0.06505848730977522,0,LOW
189,driver_a,0,dry,0,9.745994603440458,1.1712412669630805,12.20047951164633,3.8972698098689715,5.567548389412469,0.0,0.009934933836723253,0,LOW
190,driver_b,1,dry,0,4.531193784586006,0.11721286583803803,8.029827314784303,3.753990712066919,3.8998631072324956,0.01864001268440578,0.0017842422090831537,0,LOW
191,driver_e,4,dry,0,7.344005991324183,1.4156342481987427,8.601795662851389,2.485935174213015,5.105659394763146,0.0,0.035021226868089984,0,LOW
192,driver_b,1,dry,0,15.630796421672562,0.690489485796739,10.264659376801553,4.767887000324751,7.958955866153484,0.006500980457496898,0.018265634558676212,0,LOW
193,driver_e,4,gravel,3,16.466911397735707,1.075590397888849,2.675897718711319,2.280683520418936,7.663295487158818,0.05283746240527233,0.22930211588491947,1,MEDIUM
194,driver_a,0,wet,1,8.563402721895086,0.5917863409011481,10.159980992527446,7.272642506613009,5.331887618926967,0.0874143516615145,0.0008133666118957254,0,LOW
195,driver_b,1,tile,2,17.55510667052789,1.0471992723174752,2.2625552897515693,9.417582120664157,8.574958024843605,0.12122858618062848,0.0024267342714299565,0,LOW
196,driver_a,0,tile,2,7.661019055889833,0.0674370882484181,12.112236203461325,1.690654488705483,4.645548750115864,0.12881777022540575,0.060179891498572086,0,LOW
197,driver_c,2,tile,2,14.985862199899362,0.7758895554026023,8.628130009890429,1.0644924064757006,7.091597276466866,0.14809661698289833,0.6560257404146074,0,HIGH
198,driver_d,3,dry,0,17.082146649103308,0.34060092732040137,16.073212807494713,8.11734687638078,7.472783856356642,0.04025730549090603,0.0016150528156400354,0,LOW
199,driver_b,1,tile,2,10.791690694194704,0.9161463271215672,4.5487354069338135,8.268283523370389,5.945841225604525,0.12962815832093993,0.0014480953528650995,0,LOW
200,driver_a,0,wet,1,15.408546993416318,0.5614625847733101,2.097935066576291,5.523678888667236,7.313239502606375,0.08562131581029614,0.0072010900195396774,0,LOW
201,driver_d,3,gravel,3,9.94487659215274,1.034112949199164,7.084236207602042,6.727935189036129,6.1921281027913295,0.0245834011290832,0.0017709909153767833,0,LOW
202,driver_e,4,gravel,3,14.675571519069717,0.37560578675615064,6.154109058344995,2.0425575358091526,7.222377166587113,0.11149657618940684,0.17948079880962942,0,LOW
203,driver_b,1,wet,1,4.857443704354323,0.1129471938664105,6.642026364910098,6.598122173580297,3.4573180915310084,0.04438187791363972,0.00039120040518174717,0,LOW
204,driver_d,3,wet,1,10.008788064722657,1.0718019633852132,8.015229303692372,5.015214255486949,5.986964529941624,0.11999411078790445,0.014234497196319341,0,LOW
205,driver_b,1,wet,1,17.80573865692546,1.668983810523093,3.221756268617968,2.1157184418963393,8.51804259808601,0.06799909500152616,0.49722361990864083,1,HIGH
206,driver_b,1,dry,0,5.2250250455476674,0.188276691499619,8.680254745865462,15.0,3.7933563237419934,0.06930338079447831,3.504160643457469e-07,0,LOW
207,driver_e,4,dry,0,16.57543823983007,0.6434399995565532,11.553341778761478,2.7440793194520334,7.768937659262819,0.0654688882859234,0.1487717930746292,0,LOW
208,driver_c,2,wet,1,3.2289476136117474,0.7692328777208135,2.1656193292210304,7.381312114471661,3.1571140312482346,0.14578414985543064,0.00039749287253933256,0,LOW
209,driver_e,4,wet,1,3.1904964988613065,0.4604422452712329,7.245864792828855,4.963019533722866,2.780549140981769,0.05210417024164563,0.001733457622157966,0,LOW
210,driver_b,1,tile,2,6.5196927767177195,0.17647600749406134,3.033255591193717,3.7664935767629606,4.230904906487548,0.12885020129253094,0.00869044235528376,0,LOW
211,driver_c,2,tile,2,9.929733087872899,0.4955241925615508,7.118171839873315,1.409420152587634,5.2727046256685375,0.17139182648092197,0.2609581188345363,1,MEDIUM
212,driver_a,0,tile,2,7.076523587106399,1.447806348099868,3.3168070028919097,7.604049148304149,5.034824088140308,0.15565187354839558,0.0011024776242731388,0,LOW
213,driver_b,1,tile,2,12.506767516723905,0.9006573203743639,5.3967060813291035,3.9698917702946472,6.342395983558962,0.1288303507486826,0.06347618079124946,0,LOW
214,driver_d,3,wet,1,4.157362897916457,0.9973273011098718,0.8837188613959359,2.871278194068323,3.8476658641531984,0.08654571677136536,0.009714601119589215,0,LOW
215,driver_e,4,wet,1,17.710853342666574,0.9600707857872682,7.271192629070901,7.188466145720141,8.268195818683981,0.10554606282374727,0.015566949041511154,0,LOW
216,driver_c,2,dry,0,6.520578915929445,1.8856845992704698,7.91649553788204,1.6412932940174851,5.169243199026706,0.07617730484978302,0.12493513173331952,1,LOW
217,driver_c,2,gravel,3,16.299410960517918,0.5848682012089779,3.24738301541977,7.765759186737501,8.078741930782128,0.11174727393033126,0.0035544782551920426,0,LOW
218,driver_b,1,dry,0,10.027835042864497,0.7285889362364577,11.186479377911873,2.592226774086613,5.057830438714929,0.030011100745269,0.032776948108991746,0,LOW
219,driver_c,2,dry,0,16.940982363311164,1.0235833906378404,0.03411393971300125,2.6858521889451095,7.934079276362036,0.024014081584011786,0.0945743635117038,0,LOW
220,driver_c,2,gravel,3,13.314168023394886,0.09398626847611158,3.304507643298148,6.372941129193957,6.685561582239593,0.05486593782077341,0.002614691665114324,0,LOW
221,driver_a,0,wet,1,5.968493026482709,0.48334051048959703,5.205703199914307,5.658928195018664,3.7170732519067986,0.09670261747977335,0.000966392625910434,0,LOW
222,driver_b,1,gravel,3,11.373802248533133,0.883918973020188,4.091675463441035,6.784866007765526,6.339458108390312,0.09612139399454898,0.002690671758561918,0,LOW
223,driver_a,0,dry,0,17.376291891933022,0.3363526251869523,1.9431771841656307,1.7758217606156612,7.634881237863031,0.03149241009318264,0.059802971635445644,0,LOW
224,driver_c,2,dry,0,17.06557515126857,0.3500768832590633,5.211737547462629,2.7921249159583788,7.852739538937234,0.0,0.06506710601703225,0,LOW
225,driver_c,2,dry,0,9.563214248061133,0.5708180822529366,9.320504616339495,5.0751697939480245,5.325254799527925,0.029620254876881826,0.004178906528454265,0,LOW
226,driver_d,3,tile,2,5.312895434913932,0.8980351175483423,2.2370270669140986,8.633314586554587,4.054138189744592,0.1411774413118362,0.0002156927511545634,0,LOW
227,driver_e,4,dry,0,16.6138880458519,0.23252518528100785,11.438104257592393,4.305329236686829,8.08932364106227,0.06602910639615314,0.034060381196482165,0,LOW
228,driver_d,3,gravel,3,7.455879946312141,0.6297790657104765,10.892182761834551,0.8929056289210572,5.151725954180768,0.08973371591876818,0.11654194708675986,0,LOW
229,driver_a,0,wet,1,4.69961556406145,1.9095463584816716,1.8577231992180971,1.4890020929591035,4.257151655258435,0.07136891522175143,0.05756427022106499,0,LOW
230,driver_a,0,tile,2,8.839173174529376,0.2743979372822168,2.3658408064104,1.2849655194328968,5.37825332232668,0.15987684297343938,0.07128342679136339,0,LOW
231,driver_b,1,gravel,3,4.634250183200719,1.1299366494777865,6.959707471689654,0.7564877841698208,4.383682565255759,0.11018005139276059,0.11774533451782626,0,LOW
232,driver_d,3,tile,2,3.2125490370232,0.7544364565593851,4.423019596201414,7.666242777276164,3.068688352692643,0.13885509994507794,0.0002926944344605675,0,LOW
233,driver_d,3,tile,2,11.072442796332462,0.6377275764947268,15.338374829323477,2.349335148675254,6.084353310086521,0.1548322003129452,0.21897494160450107,0,MEDIUM
234,driver_a,0,wet,1,6.710424299148055,0.033147809416334884,10.363948547366784,1.9182713344581743,4.017275030558185,0.12113438894906814,0.024507658777288603,0,LOW
235,driver_b,1,tile,2,15.087614259588326,0.08998145570827432,7.374567987397201,3.951911945446786,7.033655346669894,0.12870919756050755,0.060535438873928434,0,LOW
236,driver_d,3,dry,0,7.626887287970104,0.4600542857692862,13.893072462712176,2.1338846238567806,4.3019348858510895,0.04480960533827078,0.022689653900262154,0,LOW
237,driver_b,1,wet,1,3.9572946233534187,0.11191948712030231,6.205409311190655,2.442378092319924,3.4651647379876898,0.09214660291445806,0.010950560232160282,0,LOW
238,driver_b,1,wet,1,14.517539490123625,1.594488757941761,3.528314614235016,0.6715825477013199,8.0414518059472,0.10135285475653202,0.6454235117786546,1,HIGH
239,driver_d,3,wet,1,12.83553948654382,1.0440873692909967,5.123800340518334,3.682797281547975,6.569809809336837,0.09193015466623655,0.04847624276993378,0,LOW
240,driver_b,1,gravel,3,6.682875985642118,0.1819064436024136,3.070403698967125,4.95455971452399,4.361517554079157,0.022239789023927065,0.0013398919398627859,0,LOW
241,driver_c,2,gravel,3,12.94550169519697,0.4401212284493956,4.857816397801734,3.650001675612927,6.619701742443197,0.08052409967660304,0.03656731192946298,0,LOW
242,driver_a,0,wet,1,3.4997865891908853,0.3562294251393502,3.268505817178225,2.8506092573141,3.5428805832293944,0.14008555077442625,0.0052718048335696505,0,LOW
243,driver_b,1,gravel,3,5.274404965313596,0.02865770932667655,8.271419399254727,2.4276477054459837,3.515979392485548,0.09292179072048432,0.01263310049680692,0,LOW
244,driver_b,1,tile,2,17.90348415151484,0.1946923070415758,8.426451551831304,2.3751602871889133,8.220062651615871,0.1492293240242068,0.36459213940676766,1,MEDIUM
245,driver_a,0,dry,0,7.500023773937557,0.6724394611130365,9.007387673313636,3.9247717668549416,4.066404969003604,0.010756656663040334,0.0027620091490628473,0,LOW
246,driver_e,4,tile,2,16.290783643632032,0.36569416060992216,13.898316225108019,3.025796480176799,7.581788734237286,0.22689282353774926,0.4150350336705708,1,MEDIUM
247,driver_e,4,gravel,3,11.126032021521922,0.41556811351814343,4.969801469984877,1.451488133807971,5.511126652626122,0.053886233669686714,0.0990961748469174,0,LOW
248,driver_b,1,wet,1,5.814826750611872,0.9034983485956184,7.601549889062039,6.606809694758789,4.17376295835009,0.07914643543929625,0.0013445895252104914,0,LOW
249,driver_c,2,gravel,3,6.133193329914847,1.1996481200862261,5.379613416893154,2.1255268328424597,4.162463542234354,0.06926079940753145,0.054154269857565614,0,LOW
250,driver_d,3,gravel,3,8.902157642316823,1.026545906047599,12.09385133115368,5.84998044871265,5.238888521004767,0.06276110442733968,0.004638210413157419,0,LOW
251,driver_e,4,dry,0,7.576574914318509,0.9343959109982863,5.141596685356247,1.877612292186174,4.6557371428046315,0.005188515034512613,0.02786114118744851,0,LOW
252,driver_b,1,tile,2,8.561577639152404,0.3373130142732464,6.049456941360002,3.9274293581494266,5.093316456186617,0.12890974764952826,0.01798331786150081,0,LOW
253,driver_e,4,gravel,3,9.092997923178043,1.2436221958815827,0.898833394231243,4.359108854528795,5.969159415904942,0.11242295979259065,0.015984891584560023,0,LOW
254,driver_b,1,gravel,3,11.09444088659442,0.629497448963636,6.818046018240635,2.1853577071857915,5.864361309758559,0.06813632521681129,0.07638678132938063,0,LOW
255,driver_c,2,dry,0,6.748225475906702,1.4078057094872327,1.8940356689363878,0.938461390227455,4.990512852363548,0.05348236665307633,0.08297327431637318,0,LOW
256,driver_d,3,wet,1,9.135932460167194,1.806008931825785,3.0547013006338615,4.649146209473411,5.680673468934816,0.08860736490479283,0.0183545881433066,0,LOW
257,driver_c,2,tile,2,4.707291306593046,0.32208929868335845,6.529561377049559,5.318491943346013,3.332514359995613,0.17041601853374683,0.003844125645545743,0,LOW
258,driver_d,3,tile,2,4.728176300901219,1.491272202794551,4.575026949341288,4.6617378841412,4.281840601841343,0.1599258260602592,0.010909835909299267,0,LOW
259,driver_b,1,dry,0,17.810897186017513,0.555436863844671,7.377895849395177,6.756609177839307,8.510274733794251,0.042419216878242065,0.004896579771147877,0,LOW
260,driver_d,3,wet,1,6.337332577617241,1.7838605328892698,4.63947280427088,5.0674726857433505,4.776074313167512,0.04953345731922666,0.006716803273091786,0,LOW
261,driver_b,1,wet,1,12.352799110375587,0.2291807430535418,15.677516085700336,2.325826091536289,6.4210903998763165,0.05465935888005045,0.1366100321264287,0,LOW
262,driver_e,4,dry,0,11.609238316846413,0.07330060066888544,3.9368793735772343,2.539858526775268,5.656085842852858,0.0,0.0151586728914722,0,LOW
263,driver_e,4,wet,1,15.656312154570363,0.4869265031123533,4.554729209301998,10.317774219061764,7.576944437444276,0.0740590745685673,0.0003663241737473341,0,LOW
264,driver_d,3,wet,1,4.296484934060052,1.4268303573611494,1.6623996801287984,2.984654166134429,4.044603669916877,0.09089039739941848,0.015119783084705024,0,LOW
265,driver_a,0,tile,2,9.195214465185337,1.714654463014598,5.876339750000857,7.422415774772071,5.769853208932101,0.1205919623113992,0.0027491272157933876,0,LOW
266,driver_b,1,wet,1,16.279463940395093,1.1829324950066473,6.624659287925231,15.0,8.10698273008518,0.0743356505902873,2.0325997050149538e-05,0,LOW
267,driver_c,2,tile,2,10.5982417765325,1.1564430831383166,3.4380446828092994,4.06427001206998,5.70735442810634,0.08697673672814127,0.04570390992668372,0,LOW
268,driver_d,3,gravel,3,5.718683477789272,0.7874856637139964,1.9371288166964158,4.28241567755016,3.8925343132373316,0.0568270486776278,0.0026896203278539764,0,LOW
269,driver_e,4,dry,0,7.777679698159173,1.185106528119498,7.0492050858407875,2.680023816400041,4.566404474555011,0.0,0.021853880507811566,0,LOW
270,driver_a,0,dry,0,14.476003535693687,0.3078831696217834,1.756851294910203,4.148180769540864,7.597384735402309,0.07709599235839418,0.0065859514605791985,0,LOW
271,driver_b,1,gravel,3,16.646371707953055,1.5759289733285018,0.05936937536590037,4.8578692848414775,8.520067100828799,0.03834475248352632,0.04360050363353255,0,LOW
272,driver_e,4,dry,0,8.396746563844754,0.4166298816077798,0.5965958179955217,8.47377491169523,4.753420882439891,0.07009512244076259,9.772641478230314e-05,0,LOW
273,driver_d,3,wet,1,16.24375672437432,2.416670983336827,12.178873272822672,3.383916821117625,8.785538663092641,0.06638258327535997,0.4737432542489868,0,HIGH
274,driver_b,1,gravel,3,10.085099103079965,0.4641847208643177,2.7456523367699157,8.373437327873878,5.292828604894522,0.055537401983136836,0.00026573462955178896,0,LOW
275,driver_b,1,dry,0,7.417574185680099,1.2764327927586034,5.797196162908134,9.542482264319517,5.059289822948644,0.0,7.787553493792358e-05,0,LOW
276,driver_b,1,tile,2,9.198007337723016,1.7792946127600089,13.670434377653466,7.355160809435657,5.770095018422338,0.18204689190632978,0.013023378314488515,0,LOW
277,driver_a,0,dry,0,12.715980597908944,0.3446429118695687,9.675727154477404,2.698075240412308,6.19904488314972,0.0,0.01764969687150733,0,LOW
278,driver_d,3,wet,1,11.567107639305632,0.790943684193592,5.486029286192348,4.2206221485844235,6.505945339546109,0.06282787505979544,0.018240524194496278,0,LOW
279,driver_c,2,gravel,3,10.307840690867852,0.461880231451113,14.03013410884905,5.616882246531391,5.931175466231096,0.08627532530281076,0.00973815711115883,0,LOW
280,driver_c,2,gravel,3,13.334060117944079,1.0977942138909504,5.328149807994798,12.218561666902987,6.909070484998637,0.032392034356395184,6.938923600340341e-05,0,LOW
281,driver_a,0,dry,0,11.90319399836454,0.416810706814535,2.238836526377193,4.6778536523262995,5.7405081534284665,0.0025976908411242255,0.001798359713030339,0,LOW
282,driver_c,2,wet,1,5.5124990621666505,0.38939889086243074,10.382688477522397,4.351309194124849,4.071171348199099,0.08456004046738551,0.0076589438761586436,0,LOW
283,driver_a,0,tile,2,8.480325705009061,0.3635321585302853,3.761660020220164,3.555081513149408,4.971695680337157,0.08673519024977422,0.009666203829998292,0,LOW
284,driver_a,0,dry,0,9.384578342356713,1.2213674204905194,8.760758981845925,3.126748657999979,5.932351920135833,0.01746803417601625,0.015435540843107463,0,LOW
285,driver_c,2,wet,1,9.580917876936072,0.4551236995635244,5.511740129292334,6.67931735151834,5.286415340846576,0.045180428324065686,0.00173866040629181,0,LOW
286,driver_d,3,wet,1,9.800118785110573,1.7666173581166031,4.705348907794446,2.989228751086256,6.444946261884193,0.06688738757666461,0.07993280058716688,0,LOW
287,driver_b,1,gravel,3,17.80571047754875,1.111605627072823,5.942601518173878,6.837609448980835,8.453325749703922,0.015101269068075351,0.01049535786328257,0,LOW
288,driver_c,2,gravel,3,8.684714549910566,0.021211390797115537,8.46629461501146,1.4521354687045362,4.585254485580806,0.054544799001357815,0.060068397854386564,0,LOW
289,driver_e,4,dry,0,4.27137664437338,0.19876800681365492,16.965724023693866,5.537769129153305,3.502970775438768,0.030677162975590224,0.0010563526891230132,0,LOW
290,driver_a,0,gravel,3,13.122939753812293,2.0859142579631924,8.373197132320069,4.1191134302314545,7.550838602478184,0.12160938404818279,0.09335475712846558,0,LOW
291,driver_e,4,dry,0,10.967580969244832,1.0133378700833553,13.87830781082845,2.997258558214346,6.064879845242935,0.0,0.05127473656913728,0,LOW
292,driver_a,0,wet,1,4.4811483975718005,1.7121869530180678,11.518077478347365,2.4342209456740926,3.909707646378128,0.07025396003204676,0.045112312996964686,0,LOW
293,driver_c,2,tile,2,17.676180468003608,0.07539827133462162,4.174849527838724,5.285726421275364,8.19982147699243,0.1312214067870041,0.0387249150137044,0,LOW
294,driver_d,3,wet,1,7.0957825447024545,0.2521281756734639,3.8906259364100277,4.543168951418861,4.828344067138127,0.09336673005733505,0.003166455778328009,0,LOW
295,driver_c,2,gravel,3,10.246077227226618,0.35672010244563196,5.664267710662161,3.529425600545099,5.477555862483432,0.11394477424844798,0.02503411764213591,0,LOW
296,driver_e,4,dry,0,3.898083996239012,0.20267433672607638,10.020531598686508,1.97048338748378,3.6684059296234186,0.0,0.008703057471298542,0,LOW
297,driver_a,0,wet,1,7.5382900224125775,0.8518875993845926,0.5289333012983084,2.8713853908778675,4.668357608624212,0.03847003595783082,0.009948943491026787,0,LOW
298,driver_a,0,dry,0,16.275635927619096,1.2641425367974786,17.68479311973067,2.4542986146329167,8.163347815750262,0.03570509546936601,0.21877303424258168,0,MEDIUM
299,driver_b,1,tile,2,8.23471319190866,0.7566597952897507,7.989088147622136,3.210403632523508,4.921420182107931,0.11767173704996553,0.047289290992204726,0,LOW
300,driver_b,1,tile,2,13.339278829860387,0.23312734843559302,8.716222081362805,2.359243540226903,6.505293816522819,0.12020150442072021,0.16232715268093068,0,LOW
301,driver_a,0,dry,0,17.95740495626136,0.10410857151585906,17.170047339410583,7.337960779853852,8.173933778216094,0.048875065327031425,0.002573994600994156,0,LOW
302,driver_a,0,tile,2,17.364523025899626,0.027515009451783423,13.404613351920652,7.682274861552869,7.678775695219381,0.07372710486017933,0.003635116562477627,0,LOW
303,driver_b,1,wet,1,11.361633199018183,1.0915539089810697,5.144287971109929,3.7161005724550704,6.518666767421227,0.1258417618159048,0.055949017850340614,0,LOW
304,driver_d,3,tile,2,3.580474799001986,0.7738873438650222,3.6743443261867044,2.9757037279335146,3.669248248008051,0.13026690510842714,0.013055218759870644,0,LOW
305,driver_d,3,gravel,3,11.639593860464938,1.284885076538722,14.579304576799387,1.212066484147229,6.8933364627528135,0.03179349934630496,0.34022987630431945,0,MEDIUM
306,driver_a,0,wet,1,4.68500324033242,0.8287769637440994,12.11785803150799,3.0612364367077483,3.1585563919900155,0.053470777050187414,0.011270004668927759,0,LOW
307,driver_e,4,dry,0,6.070962134601288,1.2051275508332175,6.563373470385155,4.691629494699023,4.686046267222038,0.012575426563009008,0.0034474247710475415,0,LOW
308,driver_c,2,gravel,3,7.834070777949085,0.7975872895712395,6.555601018830396,6.2958955432797215,4.574196670335463,0.07338416234699419,0.00221497803564857,0,LOW
309,driver_d,3,gravel,3,3.2044612810792894,0.9653595808986035,8.534113509345502,2.669040660525856,2.7798427575250444,0.10993192707208752,0.013716639862540117,0,LOW
310,driver_a,0,wet,1,10.819448977461494,2.835969488829422,4.8604632170401905,3.1034209615842316,6.725887005057165,0.08549578592998812,0.18162293998290524,1,LOW
311,driver_a,0,tile,2,4.062818411664013,0.3994134083343748,5.153468228597944,4.406363184295651,3.2078118692439617,0.10042037149908756,0.0022151137733884252,0,LOW
312,driver_e,4,tile,2,5.539819115128026,0.6372253316899493,14.044398583824696,2.825482715004852,3.6501329707053936,0.11673072868272576,0.0564657426260019,0,LOW
313,driver_e,4,wet,1,15.190359244739838,0.26973531710308496,19.459483988977773,6.04564733029126,7.166339406554992,0.08847236576872924,0.02722122864260604,0,LOW
314,driver_e,4,dry,0,8.00731064696794,0.8984480397802345,5.727532642244685,7.502889093453264,4.807723507613349,0.019922048094735075,0.0003789637108003274,0,LOW
315,driver_b,1,tile,2,10.454510357543123,0.7214350106927225,0.09609136826711406,7.863746742343704,5.856628261428838,0.12655996302136832,0.0010702205517939545,0,LOW
316,driver_c,2,dry,0,13.137905806131842,0.5400306060398132,15.13531966778904,3.7559986136114594,6.648051921660169,0.0,0.0351158662906743,0,LOW
317,driver_c,2,dry,0,15.616214625177003,0.6173553648903887,2.2565137804166318,1.192420923292587,7.372529593581869,0.04030695377474687,0.18169219093943492,0,LOW
318,driver_c,2,tile,2,8.492459201040521,0.3471568175346065,3.638647026915847,1.4390769042634846,5.076772075553999,0.12606634368508324,0.12236558801676332,0,LOW
319,driver_d,3,dry,0,14.19440366670536,1.7397383752084246,1.959082116706746,9.027922602262604,7.789250450935019,0.011140250221858366,0.0005164444666467587,0,LOW
320,driver_c,2,wet,1,15.203857034020889,0.7264110220998942,0.33946208481773077,5.365293682503968,7.588070291294238,0.09552179630407354,0.019023438852404522,0,LOW
321,driver_c,2,gravel,3,5.506781470152231,0.4071743567237964,8.56554704722739,9.124231825534093,3.6781433526252423,0.0673645825003802,0.0001076424772842148,0,LOW
322,driver_a,0,dry,0,10.36754407168161,0.15096391013192212,10.010586582995888,2.985966252663506,5.402606849098887,0.011361603766126244,0.007585424294879747,0,LOW
323,driver_a,0,tile,2,7.687148155586146,0.21737503866906888,2.8704607771027035,3.367178285757996,4.190358501881489,0.07518512534161868,0.006842495734849658,0,LOW
324,driver_a,0,wet,1,5.137950373193759,0.47970259573747664,2.2589382054682274,3.539700368334364,4.1375210945723335,0.008864484936361272,0.0025247028991563004,0,LOW
325,driver_d,3,wet,1,17.817944155509764,0.284404724102128,1.9212821080106073,3.111829406305728,7.8020224286321485,0.0959240940281831,0.0805094345930361,0,LOW
326,driver_d,3,gravel,3,7.737949118236502,1.1735129693518884,4.625772505162663,5.40704265786155,4.844085527159784,0.06053136908775954,0.0032069503402775558,0,LOW
327,driver_c,2,tile,2,3.3845228312677125,0.13888836408421634,14.593816094004735,1.6532353908859136,3.1112184233651665,0.1773926093262386,0.08414534965264742,0,LOW
328,driver_d,3,tile,2,4.744258975381674,0.7078279986500859,3.372763390984173,3.101196031723167,3.611820665568049,0.1547059896283299,0.014772036135055755,0,LOW
329,driver_d,3,wet,1,10.65195639855136,0.12367943943686999,2.4092636334616557,6.951541921629867,5.459886799980817,0.10873872593189907,0.0007967805653278705,0,LOW
330,driver_b,1,gravel,3,4.346894401506622,0.7690082307148893,2.97013387711688,6.922944579835402,3.058899367576842,0.09893668872680522,0.00038171171636874104,0,LOW
331,driver_b,1,dry,0,10.71373887340933,0.6722011074875998,1.2449534533857785,4.2250109373855755,5.995753913916727,0.0,0.004325649455350139,0,LOW
332,driver_c,2,gravel,3,15.320665873981365,0.4345915706264017,4.268876042130889,0.5959021176165705,7.729996257619248,0.11786120210445997,0.4621587983624734,0,HIGH
333,driver_d,3,wet,1,12.803735725049584,1.1331892864737856,4.434996301658156,6.60596662984159,6.647612296878849,0.12450610735225706,0.0058480581479034,0,LOW
334,driver_e,4,tile,2,8.181755696341646,0.8215490295827651,10.200959620546094,11.674031087837811,5.18096980161638,0.1604728015032041,0.00010398951209563187,0,LOW
335,driver_c,2,wet,1,17.651414769418107,0.6501079358550128,5.347346496885825,3.5189139794826043,8.440698182802528,0.10605281205569146,0.17546719449518952,1,LOW
336,driver_a,0,gravel,3,11.922917309229723,0.46878973741637675,4.397567688377356,3.2266527700292387,6.226687751574434,0.0386476185076981,0.015338610230238116,0,LOW
337,driver_e,4,gravel,3,4.496432943894632,0.6078777357522802,8.421661765683664,0.8923819498662683,3.6267033460919076,0.08916032236717947,0.07163075756224326,0,LOW
338,driver_a,0,dry,0,5.126011986603041,0.12797677160382903,7.24003303476253,3.7952106760738857,3.605018504033417,0.049506683186136935,0.0011667992145941058,0,LOW
339,driver_a,0,dry,0,3.81531557669835,0.5502592892004352,8.727392248971924,6.075396889732515,3.410420983310962,0.0156616156798429,0.0002100625321637281,0,LOW
340,driver_a,0,wet,1,8.8597389826484,0.8698281537654552,2.7004764339242144,7.80864730214234,5.479068759874276,0.13221592313272346,0.0004990375468418588,0,LOW
341,driver_e,4,tile,2,3.2926404356966392,0.30333361209911797,0.2538869004929589,1.5194296803117981,3.54752548038127,0.12555405864169877,0.02741961063255806,0,LOW
342,driver_b,1,gravel,3,4.279626308854052,0.4138330906911128,2.6995125283251387,5.646735027786933,3.9217202585138886,0.08706747695233065,0.0007683145174439952,0,LOW
343,driver_c,2,wet,1,12.776767610698116,1.8902877843093462,7.128272063565837,2.8150733580253684,7.202877473966101,0.08364876183697592,0.3120740651912783,0,MEDIUM
344,driver_e,4,wet,1,8.849176906247552,0.9905869494767704,11.29556893634466,5.7035579295917165,5.349608022761373,0.11153210581852893,0.01070328132967866,0,LOW
345,driver_e,4,wet,1,6.453482570085898,0.5525083374297928,6.830013372616138,2.2543714784237965,4.21604819510262,0.06341977527208786,0.034747853532870604,1,LOW
