time_s,target_v,v,target_w,w,v_ctrl,w_ctrl,v_error,w_error
4.86,0.25,0.22730074743699996,0.6,0.48408286086192537,0.23057921011964108,0.4947524257572892,0.022835855174776765,0.11656377943476331
4.88,0.25,0.22743653289970892,0.6,0.48472588002332245,0.2306953840047241,0.4953356961863746,0.02269925256300004,0.11591713913807461
4.9,0.25,0.227571506101574,0.6,0.48536530234170155,0.23081086294633585,0.49591577059495695,0.022563467100291085,0.11527411997667752
4.92,0.25,0.2277056719015707,0.6,0.4860011514752523,0.23092565110149166,0.4964926621788395,0.022428493898425994,0.11463469765829842
4.94,0.25,0.2278390351296018,0.6,0.48663345051078666,0.2310397526023482,0.49706638459710395,0.022294328098429295,0.11399884852474768
4.96,0.25,0.2279716005866717,0.6,0.4872622220190823,0.23115317155634957,0.497636951905961,0.022160964870398203,0.11336654948921332
4.98,0.25,0.22810337304505987,0.6,0.48788748810373456,0.23126591204637603,0.4982043785004966,0.022028399413328292,0.11273777798091766
5.0,0.25,0.22823435724849309,0.6,0.48850927044428644,0.23137797813088995,0.49876867906339284,0.02189662695494013,0.11211251189626542
5.0200000000000005,0.25,0.2283645579123166,0.6,0.4891275903343148,0.23148937384408097,0.49932986851978267,0.021765642751506914,0.11149072955571354
5.04,0.25,0.22849397972366442,0.6,0.48974246871506927,0.23160010319601204,0.49988796199751806,0.021635442087683393,0.11087240966568518
5.0600000000000005,0.25,0.2286226273416283,0.6,0.4903539262051917,0.23171017017276185,0.5004429747922113,0.02150602027633558,0.11025753128493071
5.08,0.25,0.22875050539742592,0.6,0.49096198312697936,0.23181957873656894,0.5009949223364757,0.021377372658371696,0.10964607379480829
5.1000000000000005,0.25,0.22887761849456784,0.6,0.4915666595296021,0.23192833282597364,0.5015438201728772,0.02124949460257408,0.10903801687302062
5.12,0.25,0.2290039712090235,0.6,0.4921679752096333,0.23203643635595958,0.5020896839301476,0.021122381505432164,0.10843334047039788
5.14,0.25,0.22912956808938634,0.6,0.4927659497292131,0.2321438932180948,0.5026325293022804,0.020996028790976506,0.10783202479036669
5.16,0.25,0.2292544136570377,0.6,0.4933606024321245,0.23225070728067038,0.5031723720301616,0.020870431910613663,0.10723405027078686
5.18,0.25,0.22937851240630983,0.6,0.493951952458028,0.23235688238884078,0.5037092278854356,0.020745586342962308,0.1066393975678755
5.2,0.25,0.22950186880464787,0.6,0.4945400187550748,0.2324624223647611,0.5042431126563474,0.020621487593690174,0.106048047541972
5.22,0.25,0.22962448729277096,0.6,0.4951248200910884,0.2325673310077253,0.5047740421353125,0.020498131195352126,0.10545998124492517
5.24,0.25,0.2297463722848322,0.6,0.4957063750634849,0.23267161209430173,0.5053020321080275,0.020375512707229038,0.1048751799089116
5.26,0.25,0.2298675281685777,0.6,0.4962847021080813,0.23277526937846965,0.505827098343921,0.02025362771516781,0.10429362493651506
5.28,0.25,0.22998795930550475,0.6,0.4968598195069224,0.23287830659175418,0.5063492565877998,0.020132471831422305,0.10371529789191869
5.3,0.25,0.23010767003101898,0.6,0.4974317453952433,0.23298072744336032,0.5068685225525387,0.020012040694495248,0.1031401804930776
5.32,0.25,0.23022666465459046,0.6,0.4980004977676691,0.23308253562030606,0.5073849119126937,0.01989232996898102,0.10256825460475666
5.34,0.25,0.23034494745990908,0.6,0.4985660944837412,0.23318373478755555,0.5078984402989306,0.019773335345409537,0.1019995022323309
5.36,0.25,0.23046252270503872,0.6,0.4991285532728513,0.23328432858815037,0.5084091232931686,0.019655052540090923,0.1014339055162588
5.38,0.25,0.23057939462257082,0.6,0.4996878917386515,0.23338432064334125,0.5089169764243543,0.019537477294961275,0.10087144672714865
5.4,0.25,0.23069556741977668,0.6,0.5002441273630026,0.2334837145527173,0.5094220151647952,0.01942060537742918,0.10031210826134845
5.42,0.25,0.23081104527875906,0.6,0.5007972775095156,0.2335825138943366,0.5099242549269797,0.019304432580223324,0.09975587263699737
5.44,0.25,0.23092583235660288,0.6,0.5013473594267336,0.23368072222485425,0.5104237110608298,0.019188954721240936,0.09920272249048434
5.46,0.25,0.2310399327855248,0.6,0.5018943902509966,0.23377834307965034,0.5109203988513367,0.019074167643397116,0.09865264057326639
5.48,0.25,0.23115335067302212,0.6,0.5024383870090268,0.23387537997295782,0.5114143335165244,0.018960067214475212,0.0981056097490034
5.5,0.25,0.23126609010202073,0.6,0.5029793666202662,0.2339718363979878,0.5119055302057165,0.018846649326977882,0.09756161299097321
5.5200000000000005,0.25,0.23137815513102217,0.6,0.5035173458989971,0.23406771582705643,0.5123940039980577,0.018733909897979267,0.09702063337973377
5.54,0.25,0.23148954979424963,0.6,0.5040523415562694,0.2341630217117087,0.5128797699012633,0.018621844868977833,0.09648265410100287
5.5600000000000005,0.25,0.2316002781017934,0.6,0.504584370201658,0.23425775748284391,0.5133628428505697,0.018510450205750373,0.09594765844373054
5.58,0.25,0.23171034403975518,0.6,0.50511344834487,0.2343519265508379,0.5138432377078683,0.0183997218982066,0.09541562979834195
5.6000000000000005,0.25,0.23181975157039164,0.6,0.5056395923972196,0.23444553230566662,0.5143209692609859,0.018289655960244816,0.09488655165512994
5.62,0.25,0.2319285046322571,0.6,0.5061628186729845,0.23453857811702772,0.5147960522231063,0.01818024842960836,0.09436040760278042
5.64,0.25,0.2320366071403453,0.6,0.5066831433906606,0.23463106733446204,0.5152685012323162,0.018071495367742912,0.09383718132701546
5.66,0.25,0.23214406298623044,0.6,0.5072005826741226,0.2347230032874738,0.5157383308512469,0.017963392859654703,0.09331685660933942
5.68,0.25,0.23225087603820727,0.6,0.5077151525537054,0.23481438928565113,0.5162055555668209,0.017855937013769557,0.09279941732587738
5.7,0.25,0.23235705014143035,0.6,0.508226868967212,0.2349052286187843,0.5166701897900718,0.017749123961792734,0.09228484744629462
5.72,0.25,0.2324625891180525,0.6,0.5087357477608593,0.23499552455698464,0.5171322478560396,0.01764294985856965,0.09177313103278795
5.74,0.25,0.2325674967673625,0.6,0.5092418046901661,0.23508528035080234,0.5175917440237279,0.01753741088194749,0.0912642522391407
5.76,0.25,0.23267177686592172,0.6,0.5097450554207917,0.235174499231343,0.5180486924761141,0.01743250323263751,0.09075819530983387
5.78,0.25,0.23277543316770022,0.6,0.5102455155293304,0.23526318441038427,0.5185031073202173,0.01732822313407828,0.09025494457920824
5.8,0.25,0.23287846940421186,0.6,0.5107432005040654,0.23535133908049163,0.5189550025871925,0.01722456683229978,0.08975448447066958
5.82,0.25,0.2329808892846487,0.6,0.511238125745689,0.2354389664151326,0.5194043922324794,0.017121530595788137,0.08925679949593457
5.84,0.25,0.2330826964960144,0.6,0.5117303065679908,0.23552606956879157,0.5198512901359693,0.01701911071535131,0.08876187425431092
5.86,0.25,0.23318389470325715,0.6,0.5122197581985176,0.23561265167708323,0.5202957101022094,0.016917303503985598,0.08826969343200919
5.88,0.25,0.23328448754940148,0.6,0.5127064957792097,0.23569871585686542,0.5207376658606289,0.01681610529674285,0.08778024180148236
5.9,0.25,0.23338447865567946,0.6,0.513190534367014,0.23578426520635093,0.521177171065786,0.01671551245059852,0.0872935042207903
5.92,0.25,0.23348387162166107,0.6,0.5136718889344779,0.23586930280521987,0.5216142392976315,0.01661552134432054,0.08680946563298597
5.94,0.25,0.2335826700253838,0.6,0.5141505743703246,0.23595383171472972,0.5220488840617947,0.016516128378338935,0.08632811106552207
5.96,0.25,0.23368087742348148,0.6,0.5146266054800135,0.23603785497782573,0.522481118789879,0.0164173299746162,0.08584942562967535
5.98,0.25,0.23377849735131226,0.6,0.5150999969862852,0.23612137561925067,0.5229109568397683,0.01631912257651852,0.08537339451998649
6.0,0.12,0.20520273332308592,0.6,0.5155707635296944,-0.4806156033543463,0.5233384114959474,-0.11377849735131226,0.08490000301371481
6.0200000000000005,0.12,0.20482457359999043,0.6,0.5160389196691306,0.1957487402456985,0.5237634959698283,-0.08520273332308592,0.08442923647030554
6.04,0.12,0.19992511139916755,0.6,0.5165044798823282,0.08233801857941847,0.5241862234000882,-0.08482457359999043,0.08396108033086935
6.0600000000000005,0.12,0.19619424575247982,0.6,0.516967458566367,0.10665347023197401,0.5246066068530078,-0.07992511139916755,0.0834955201176718
6.08,0.12,0.19260682244417784,0.6,0.5174278700381644,0.10650866304493027,0.52502465932282,-0.07619424575247982,0.08303254143363292
6.1000000000000005,0.12,0.1893145308719956,0.6,0.5178857285349586,0.11029953313962172,0.5254403937320642,-0.07260682244417785,0.0825721299618356
6.12,0.12,0.1862654312419641,0.6,0.5183410482147859,0.11308704012120828,0.5258538229319348,-0.0693145308719956,0.08211427146504136
6.140000000000001,0.12,0.18344522222269613,0.6,0.5187938431569493,0.11576020576026505,0.5262649597026456,-0.0662654312419641,0.0816589517852141
6.16,0.12,0.1808348822831881,0.6,0.5192441273624832,0.1181867237349951,0.5266738167537905,-0.06344522222269613,0.08120615684305066
6.18,0.12,0.17841792975079068,0.6,0.5196919147546099,0.12041106897325284,0.5270804067247008,-0.06083488228318809,0.08075587263751682
6.2,0.12,0.17617901644583486,0.6,0.5201372191791931,0.12244509712689533,0.5274847421848163,-0.05841792975079069,0.08030808524539013
6.22,0.12,0.1741040479457743,0.6,0.5205800544051845,0.12430480394432104,0.5278868356340436,-0.05617901644583487,0.07986278082080689
6.24,0.12,0.17218004686008692,0.6,0.521020434125067,0.12600402080358997,0.5282866995031288,-0.05410404794577431,0.07941994559481547
6.26,0.12,0.17039507027042694,0.6,0.5214583719552927,0.12755563211858714,0.5286843461540159,-0.052180046860086926,0.07897956587493293
6.28,0.12,0.16873812618101713,0.6,0.5218938814367171,0.12897146803518156,0.5290797878802216,-0.050395070270426945,0.07854162804470732
6.3,0.12,0.16719909794984691,0.6,0.52232697603503,0.13026242040176134,0.529473036907192,-0.04873812618101714,0.07810611856328287
6.32,0.12,0.16576867450962346,0.6,0.5227576691411812,0.13143851194426048,0.5298641053926754,-0.04719909794984692,0.07767302396497
6.34,0.12,0.16443828618914547,0.6,0.5231859740718042,0.13250896649767385,0.5302530054270842,-0.045768674509623464,0.07724233085881882
6.36,0.12,0.1632000456412901,0.6,0.5236119040696359,0.13348227249276093,0.5306397490338579,-0.04443828618914547,0.07681402592819575
6.38,0.12,0.16204669347904152,0.6,0.5240354723039327,0.13436624158507546,0.531024348169829,-0.0432000456412901,0.07638809593036411
6.4,0.12,0.16097154824297244,0.6,0.5244566918708841,0.1351680625773145,0.5314068147255817,-0.042046693479041525,0.07596452769606732
6.42,0.12,0.1599684603553055,0.6,0.5248755757940231,0.13589435105129857,0.5317871605258171,-0.040971548242972444,0.07554330812911592
6.44,0.12,0.15903176974286193,0.6,0.5252921370246337,0.13655119504421623,0.5321653973297087,-0.03996846035530549,0.07512442420597687
6.46,0.12,0.15815626683657097,0.6,0.5257063884421554,0.13714419708558792,0.5325415368312638,-0.03903176974286193,0.07470786297536625
6.48,0.12,0.1573371566784962,0.6,0.5261183428545854,0.13767851288470198,0.5329155906596794,-0.03815626683657097,0.07429361155784453
6.5,0.12,0.1565700258887744,0.6,0.5265280129988774,0.13815888693545036,0.5332875703796969,-0.037337156678496214,0.07388165714541461
6.5200000000000005,0.12,0.15585081226459055,0.6,0.5269354115413392,0.1385896852841785,0.533657487491958,-0.03657002588877439,0.07347198700112256
6.54,0.12,0.15517577680147085,0.6,0.5273405510780258,0.13897492568659808,0.5340253534333549,-0.035850812264590554,0.07306458845866082
6.5600000000000005,0.12,0.15454147794388404,0.6,0.527743444135132,0.13931830536180045,0.5343911795773839,-0.035175776801470854,0.07265944892197418
6.58,0.12,0.15394474788752208,0.6,0.5281441031693811,0.13962322653483478,0.5347549772344922,-0.03454147794388404,0.07225655586486801
6.6000000000000005,0.12,0.15338267076978332,0.6,0.5285425405684122,0.139892819944053,0.5351167576524261,-0.03394474788752208,0.07185589683061888
6.62,0.12,0.15285256259800764,0.6,0.5289387686511645,0.1401299664753914,0.5354765320165773,-0.033382670769783324,0.07145745943158777
6.640000000000001,0.12,0.15235195277700056,0.6,0.5293327996682595,0.14033731707283048,0.535834311450327,-0.032852562598007645,0.07106123134883546
6.66,0.12,0.15187856710841607,0.6,0.5297246458023812,0.14051731106238868,0.5361901070153885,-0.032351952777000564,0.07066720033174045
6.68,0.12,0.15143031214472172,0.6,0.5301143191686536,0.14067219301605724,0.536543929712147,-0.03187856710841608,0.07027535419761877
6.7,0.12,0.15100526078981333,0.6,0.5305018318150162,0.1408040282720121,0.5368957904799996,-0.03143031214472172,0.06988568083134639
6.72,0.12,0.15060163904694773,0.6,0.5308871957225977,0.1409147172181735,0.5372457001976928,-0.031005260789813333,0.06949816818498378
6.74,0.12,0.15021781382257557,0.6,0.5312704228060867,0.1410060084376434,0.5375936696836551,-0.030601639046947737,0.0691128042774023
6.76,0.12,0.149852281701941,0.6,0.5316515249141008,0.14107951080671188,0.5379397096963343,-0.030217813822575573,0.06872957719391326
6.78,0.12,0.14950365861901882,0.6,0.5320305138295539,0.1411367046288861,0.5382838309345299,-0.029852281701941014,0.06834847508589914
6.8,0.12,0.14917067034952822,0.6,0.5324074012700204,0.14117895188175367,0.5386260440377173,-0.029503658619018824,0.06796948617044607
6.82,0.12,0.14885214376144187,0.6,0.5327821988880983,0.14120750564736984,0.5389663595863834,-0.02917067034952822,0.06759259872997958
6.84,0.12,0.14854699876263308,0.6,0.5331549182717698,0.14122351879122208,0.5393047881023496,-0.02885214376144188,0.06721780111190168
6.86,0.12,0.1482542408901137,0.6,0.5335255709447599,0.14122805194964821,0.5396413400490971,-0.028546998762633086,0.06684508172823023
6.88,0.12,0.14797295448974146,0.6,0.533894168366893,0.14122208088080815,0.539976025832088,-0.02825424089011369,0.06647442905524004
6.9,0.12,0.14770229643934865,0.6,0.5342607219344474,0.14120650322992143,0.5403088557990947,-0.027972954489741464,0.06610583163310702
6.92,0.12,0.1474414903719924,0.6,0.534625242980508,0.14118214475544205,0.5406398402405062,-0.027702296439348656,0.06573927806555258
6.94,0.12,0.14718982135947759,0.6,0.5349877427753167,0.14114976505912238,0.5409689893896603,-0.027441490371992394,0.06537475701949202
6.96,0.12,0.14694663101947833,0.6,0.5353482325266213,0.14111006285949607,0.5412963134231488,-0.02718982135947759,0.06501225722468329
6.98,0.12,0.1467113130125056,0.6,0.5357067233800223,0.14106368084516008,0.541621822461138,-0.026946631019478334,0.06465176747337864
7.0,0.12,0.1464833088976589,-0.4,0.36223776775830674,0.14101121014133805,-2.5,-0.026711313012505594,-0.9357067233800224
7.0200000000000005,0.12,0.146262104318574,-0.4,0.33688838788364667,0.1409531944205366,-0.08137638004824432,-0.026483308897658903,-0.7622377677583068
7.04,0.12,0.14604722549325733,-0.4,0.2644270349195871,0.14089013368565673,-0.9311852889873959,-0.02626210431857401,-0.7368883878836467
7.0600000000000005,0.12,0.14583823598359316,-0.4,0.21993282851951967,0.14082248775165326,-0.5142215770815923,-0.02604722549325733,-0.6644270349195871
7.08,0.12,0.1456347337222402,-0.4,0.17291066866573435,0.14075067944976916,-0.6029549689217233,-0.025838235983593166,-0.6199328285195197
7.1000000000000005,0.12,0.14543634827640828,-0.4,0.13429237335966399,0.14067509757644242,-0.502909499190497,-0.025634733722240205,-0.5729106686657344
7.12,0.12,0.1452427383296414,-0.4,0.09892453637691742,0.1405960996072364,-0.484644773838401,-0.025436348276408283,-0.5342923733596641
7.140000000000001,0.12,0.1450535893642362,-0.4,0.06804915473281466,0.1405140141945115,-0.4413946423948809,-0.025242738329641412,-0.49892453637691747
7.16,0.12,0.14486861152830968,-0.4,0.040498494598695936,0.14042914346607333,-0.41408739761426294,-0.025053589364236212,-0.46804915473281467
7.18,0.12,0.14468753767280337,-0.4,0.016128158774798503,0.1403417651406521,-0.3859823823195091,-0.024868611528309686,-0.44049849459869594
7.2,0.12,0.14451012154488369,-0.4,-0.005535262130815066,0.14025213447481144,-0.3629817070734389,-0.024687537672803378,-0.41612815877479853
7.22,0.12,0.144336136125277,-0.4,-0.02477369232778688,0.14016048605471615,-0.3422077905778218,-0.02451012154488369,-0.39446473786918496
7.24,0.12,0.14416537209807073,-0.4,-0.04188859535811244,0.14006703544512034,-0.32428449535848425,-0.02433613612527699,-0.37522630767221316
7.26,0.12,0.1439976364424261,-0.4,-0.057124997610333475,0.13997198070695496,-0.30852563477198053,-0.024165372098070736,-0.35811140464188757
7.28,0.12,0.14383275113648833,-0.4,-0.0707069883168516,0.1398755037939814,-0.2948098349744007,-0.023997636442426112,-0.34287500238966656
7.3,0.12,0.1436705519645548,-0.4,-0.08282893247146075,0.13977777183814988,-0.2828410110225118,-0.023832751136488334,-0.3292930116831484
7.32,0.12,0.14351088741927379,-0.4,-0.0936634014219604,0.13967893833252937,-0.27243213910520464,-0.02367055196455481,-0.3171710675285393
7.34,0.12,0.14335361769130167,-0.4,-0.10336203208391184,0.13957914421997103,-0.26338943800611053,-0.02351088741927379,-0.30633659857803963
7.36,0.12,0.14319861373945023,-0.4,-0.11205868247341143,0.13947851889501536,-0.25555341390015457,-0.023353617691301676,-0.2966379679160882
7.38,0.12,0.14304575643491052,-0.4,-0.11987127523700458,0.13937718112595754,-0.2487790558362915,-0.02319861373945023,-0.2879413175265886
7.4,0.12,0.14289493577365137,-0.4,-0.12690378954693302,0.1392752399034314,-0.24294027566075205,-0.023045756434910525,-0.28012872476299544
7.42,0.12,0.14274605015155997,-0.4,-0.13324787340883013,0.1391727952213668,-0.2379252571301323,-0.02289493577365137,-0.273096210453067
7.44,0.12,0.142599005697326,-0.4,-0.1389843209923247,0.139069938795711,-0.23363570611998485,-0.022746050151559977,-0.26675212659116987
7.46,0.12,0.14245371565846776,-0.4,-0.14418435290633663,0.13896675472586972,-0.22998487948753382,-0.022599005697326008,-0.2610156790076753
7.48,0.12,0.14231009983626647,-0.4,-0.14891075331339765,0.13886332010343563,-0.2268963600299045,-0.022453715658467766,-0.2558156470936634
7.5,0.12,0.14216808406571188,-0.4,-0.1532188689071734,0.13875970557240205,-0.22430277620447348,-0.022310099836266473,-0.2510892466866024
7.5200000000000005,0.12,0.14202759973687248,-0.4,-0.157157490797856,0.13865597584472716,-0.22214475199411882,-0.022168084065711885,-0.24678113109282662
7.54,0.12,0.14188858335438995,-0.4,-0.16076963135675262,0.13855219017480924,-0.2203699505785469,-0.02202759973687249,-0.24284250920214404
7.5600000000000005,0.12,0.1417509761320601,-0.4,-0.16409320918492454,0.13844840279614418,-0.2189322433497613,-0.02188858335438995,-0.2392303686432474
7.58,0.12,0.14161472361970487,-0.4,-0.16716165281611783,0.13834466332317927,-0.217790972730807,-0.021750976132060118,-0.23590679081507548
7.6000000000000005,0.12,0.1414797753597622,-0.4,-0.1700044328954959,0.1382410171211379,-0.21691030420523427,-0.021614723619704873,-0.2328383471838822
7.62,0.12,0.1413460845712263,-0.4,-0.17264753126895566,0.13813750564636498,-0.2162586544310415,-0.0214797753597622,-0.2299955671045041
7.640000000000001,0.12,0.14121360785875903,-0.4,-0.1751138544775484,0.13803416675954455,-0.21580818741932872,-0.021346084571226304,-0.22735246873104437
7.66,0.12,0.1410823049449666,-0.4,-0.17742359823995732,0.13793103501394832,-0.21553437031970446,-0.02121360785875903,-0.22488614552245162
7.68,0.12,0.14095213842399626,-0.4,-0.1795945687348255,0.13782814192070808,-0.2154155819001503,-0.0210823049449666,-0.2225764017600427
7.7,0.12,0.14082307353475398,-0.4,-0.18164246580231552,0.13772551619293927,-0.21543276741590126,-0.020952138423996264,-0.22040543126517453
7.72,0.12,0.14069507795217998,-0.4,-0.18358113257888908,0.13762318397040388,-0.21556913439235295,-0.02082307353475399,-0.2183575341976845
7.74,0.12,0.14056812159514323,-0.4,-0.1854227755437207,0.13752116902626127,-0.21580988446344246,-0.02069507795217998,-0.21641886742111094
7.76,0.12,0.14044217644963092,-0.4,-0.18717815848382416,0.13741949295733535,-0.21614197699553145,-0.020568121595143235,-0.21457722445627933
7.78,0.12,0.14031721640601413,-0.4,-0.1888567734692029,0.13731817535921123,-0.21655392072795215,-0.020442176449630922,-0.21282184151617586
7.8,0.12,0.14019321710926838,-0.4,-0.1904669915629648,0.1372172339873701,-0.21703559011003576,-0.020317216406014138,-0.21114322653079712
7.82,0.12,0.14007015582111665,-0.4,-0.19201619566835,0.13711668490547485,-0.2175780634072057,-0.020193217109268385,-0.20953300843703523
7.84,0.12,0.1399480112931452,-0.4,-0.1935108976299301,0.13701654262183074,-0.21817347999600184,-0.020070155821116653,-0.20798380433165004
7.86,0.12,0.13982676365001792,-0.4,-0.19495684145528228,0.13691682021496265,-0.21881491457359326,-0.019948011293145218,-0.20648910237006993
7.88,0.12,0.13970639428198428,-0.4,-0.19635909430223597,0.1368175294491768,-0.21949626627697197,-0.019826763650017926,-0.20504315854471775
7.9,0.12,0.1395868857459411,-0.4,-0.19772212668180075,0.13671868088090486,-0.2202121609446197,-0.019706394281984285,-0.20364090569776405
7.92,0.12,0.13946822167436604,-0.4,-0.19904988315500727,0.13662028395656456,-0.2209578649629148,-0.019586885745941113,-0.20227787331819927
7.94,0.12,0.13935038669149594,-0.4,-0.20034584465038807,0.13652234710261363,-0.22172920932417126,-0.019468221674366043,-0.20095011684499275
7.96,0.12,0.1392333663361728,-0.4,-0.20161308339527775,0.13642487780841794,-0.2225225226859577,-0.01935038669149594,-0.19965415534961195
7.98,0.12,0.13911714699082622,-0.4,-0.20285431133639334,0.13632788270250834,-0.22333457236480062,-0.019233366336172814,-0.19838691660472227
8.0,0.12,0.13900171581610318,-0.4,-0.2040719228213898,0.13623136762275048,-0.22416251232383172,-0.019117146990826228,-0.19714568866360668
8.02,0.12,0.13888706069069567,-0.4,-0.2052680322216196,0.1361353376809154,-0.22500383732541127,-0.019001715816103187,-0.19592807717861022
8.040000000000001,0.12,0.13877317015595164,-0.4,-0.2064445070956988,0.1360397973220948,-0.2258563425180058,-0.01888706069069568,-0.19473196777838042
8.06,0.12,0.13866003336488852,-0.4,-0.20760299742241428,0.13594475037937362,-0.22671808781321973,-0.018773170155951646,-0.1935554929043012
8.08,0.12,0.13854764003525843,-0.4,-0.2087449613688599,0.1358502001241362,-0.22758736648521255,-0.01866003336488853,-0.19239700257758574
8.1,0.12,0.13843598040634233,-0.4,-0.20987168800447012,0.1357561493123556,-0.22846267749203875,-0.01854764003525844,-0.19125503863114013
8.120000000000001,0.12,0.13832504519917604,-0.4,-0.2109843173229438,0.13566260022718502,-0.2293427010777591,-0.01843598040634234,-0.1901283119955299
8.14,0.12,0.13821482557993486,-0.4,-0.21208385789114495,0.13556955471814675,-0.230226277266464,-0.01832504519917605,-0.18901568267705623
8.16,0.12,0.13810531312622504,-0.4,-0.21317120240624743,0.135477014237189,-0.2311123869054384,-0.018214825579934868,-0.18791614210885507
8.18,0.12,0.13799649979605047,-0.4,-0.2142471414090519,0.13538497987186116,-0.23200013495532557,-0.018105313126225042,-0.1868287975937526
8.2,0.12,0.13788837789924194,-0.4,-0.21531237537201808,0.13529345237583723,-0.2328887357609598,-0.017996499796050475,-0.18575285859094812
8.22,0.12,0.13778094007115213,-0.4,-0.21636752535465162,0.1352024321969965,-0.23377750006810494,-0.017888377899241942,-0.18468762462798194
8.24,0.12,0.13767417924843645,-0.4,-0.21741314239605206,0.13511191950326024,-0.2346658235791593,-0.017780940071152135,-0.1836324746453484
8.26,0.12,0.13756808864675335,-0.4,-0.21844971579430167,0.13502191420635914,-0.23555317686542016,-0.01767417924843645,-0.18258685760394797
8.28,0.12,0.13746266174023117,-0.4,-0.21947768040463397,0.13493241598369887,-0.23643909647511707,-0.017568088646753355,-0.18155028420569835
8.3,0.12,0.13735789224256093,-0.4,-0.22049742307268244,0.1348434242984753,-0.23732317709548217,-0.017462661740231172,-0.18052231959536605
8.32,0.12,0.13725377408958556,-0.4,-0.2215092883053249,0.13475493841817704,-0.23820506464392535,-0.01735789224256093,-0.17950257692731758
8.34,0.12,0.1371503014232664,-0.4,-0.2225135832694887,0.13466695743160637,-0.23908445017819124,-0.01725377408958556,-0.17849071169467512
8.36,0.12,0.13704746857691713,-0.4,-0.2235105821985707,0.13457948026453453,-0.23996106452842386,-0.0171503014232664,-0.17748641673051133
8.38,0.12,0.13694527006160453,-0.4,-0.22450053027668515,0.13449250569410204,-0.24083467356557345,-0.017047468576917135,-0.17648941780142932
8.4,0.12,0.13684370055362283,-0.4,-0.22548364706263016,0.13440603236206178,-0.2417050740307229,-0.01694527006160454,-0.17549946972331487
8.42,0.12,0.1367427548829563,-0.4,-0.2264601295081283,0.13432005878696007,-0.24257208985884743,-0.01684370055362283,-0.17451635293736986
8.44,0.12,0.13664242802265156,-0.4,-0.22743015461842966,0.13423458337533767,-0.24343556893840235,-0.016742754882956318,-0.17353987049187172
8.46,0.12,0.1365427150790267,-0.4,-0.22839388179766712,0.13414960443203067,-0.24429538025508535,-0.016642428022651562,-0.17256984538157036
8.48,0.12,0.1364436112826513,-0.4,-0.22935145491632794,0.1340651201696419,-0.24515141137423124,-0.016542715079026715,-0.1716061182023329
8.5,0.12,0.13634511198003527,-0.4,-0.23030300413377824,0.1339811287172501,-0.24600356622170816,-0.016443611282651316,-0.17064854508367208
8.52,0.12,0.1362472126259705,-0.4,-0.23124864750487265,0.1338976281284162,-0.24685176312793022,-0.01634511198003527,-0.16969699586622178
8.540000000000001,0.12,0.13614990877647348,-0.4,-0.23218849239623984,0.13381461638854467,-0.24769593310379884,-0.01624721262597051,-0.16875135249512738
8.56,0.12,0.13605319608228048,-0.4,-0.23312263673480257,0.1337320914216486,-0.24853601832108785,-0.016149908776473487,-0.16781150760376018
8.58,0.12,0.13595707028285206,-0.4,-0.2340511701084157,0.13365005109657013,-0.24937197077303236,-0.01605319608228048,-0.16687736326519745
8.6,0.12,0.13586152720084577,-0.4,-0.23497417473615018,0.13356849323269449,-0.25020375109376913,-0.015957070282852065,-0.16594882989158433
8.620000000000001,0.12,0.1357665627370201,-0.4,-0.23589172632367267,0.13348741560520358,-0.2510313275177936,-0.01586152720084577,-0.16502582526384985
8.64,0.12,0.13567217286553535,-0.4,-0.23680389481733946,0.13340681594990134,-0.25185467496284175,-0.015766562737020096,-0.16410827367632735
8.66,0.12,0.1355783536296198,-0.4,-0.2377107450690095,0.13332669196764724,-0.25267377422156495,-0.01567217286553535,-0.16319610518266056
8.68,0.12,0.13548510113757217,-0.4,-0.2386123374221576,0.13324704132842902,-0.25348861124910127,-0.015578353629619818,-0.16228925493099053
8.700000000000001,0.12,0.1353924115590734,-0.4,-0.23950872822861613,0.1331678616751029,-0.25429917653518214,-0.015485101137572177,-0.16138766257784243
8.72,0.12,0.1353002811217836,-0.4,-0.24039997030416632,0.13308915062682863,-0.2551054645507446,-0.015392411559073393,-0.1604912717713839
8.74,0.12,0.13520870610820115,-0.4,-0.24128611333022698,0.13301090578222233,-0.25590747326022767,-0.01530028112178361,-0.1596000296958337
8.76,0.12,0.13511768285276318,-0.4,-0.24216720420802887,0.13293312472225183,-0.25670520369175986,-0.015208706108201159,-0.15871388666977304
8.78,0.12,0.13502720773916835,-0.4,-0.24304328737090608,0.13285580501289218,-0.2574986595583803,-0.015117682852763187,-0.15783279579197115
8.8,0.12,0.13493727719790416,-0.4,-0.243914405059668,0.13277894420756353,-0.2582878469242394,-0.015027207739168352,-0.15695671262909394
8.82,0.12,0.13484788770396267,-0.4,-0.2447805975654271,0.13270253984936659,-0.2590727739104527,-0.014937277197904164,-0.15608559494033203
8.84,0.12,0.13475903577472947,-0.4,-0.2456419034437401,0.13262658947313258,-0.2598534504359044,-0.01484788770396267,-0.1552194024345729
8.86,0.12,0.1346707179680324,-0.4,-0.24649835970346096,0.13255109060730294,-0.2606298879888554,-0.014759035774729479,-0.15435809655625993
8.88,0.12,0.13458293088033718,-0.4,-0.2473500019733038,0.13247604077565162,-0.261402099425711,-0.014670717968032404,-0.15350164029653907
