time_s,true_yaw_rad,yaw_from_gyro,yaw_error_rad
29.76,6.965192523341351,6.626731534485121,-0.33846098885622933
29.77,6.966060586419448,6.627504175989332,-0.3385564104301162
29.78,6.966928427574634,6.628262095332307,-0.3386663322423269
29.79,6.967796040607076,6.62916471198312,-0.33863132862395595
29.8,6.968663419259423,6.6300047536424564,-0.33865866561696656
29.81,6.969530557216913,6.63065363057377,-0.3388769266431435
29.82,6.970397448107482,6.631353415473669,-0.33904403263381333
29.83,6.971264085501876,6.632150995755628,-0.339113089746248
29.84,6.972130462913764,6.633033462893199,-0.33909700002056553
29.85,6.972996573799844,6.633832673071976,-0.3391639007278684
29.86,6.973862411559966,6.634699688843965,-0.3391627227160008
29.87,6.97472796953724,6.63554569720112,-0.33918227233611997
29.88,6.975593241018153,6.636359452298018,-0.33923378872013465
29.89,6.976458219232692,6.637165036471903,-0.33929318276078835
29.9,6.977322897354456,6.637906396365957,-0.3394165009884986
29.91,6.978187268500776,6.638710388002795,-0.3394768804979815
29.92,6.979051325732841,6.639341643121778,-0.3397096826110628
29.93,6.979915062055812,6.640139091649489,-0.3397759704063228
29.94,6.9807784704189535,6.640980473614512,-0.33979799680444156
29.95,6.981641543715748,6.641747741813379,-0.3398938019023685
29.96,6.982504274784032,6.642504878551045,-0.3399993962329866
29.97,6.983366656406111,6.643049279232754,-0.3403173771733572
29.98,6.984228681308895,6.643823086273114,-0.34040559503578116
29.99,6.985090342164024,6.6444845526745775,-0.3406057894894463
30.0,6.985951631587997,6.645370811604457,-0.34058081998353984
30.01,6.986812542142304,6.6460712306139325,-0.3407413115283715
30.02,6.987673066333558,6.646789807071169,-0.34088325926238916
30.03,6.988533196613625,6.647576082750131,-0.34095711386349414
30.04,6.989392925379763,6.648452136992421,-0.3409407883873419
30.05,6.99025224497475,6.649304265049365,-0.34094797992538517
30.06,6.991111147687027,6.649993154181126,-0.3411179935059012
30.07,6.9919696257508335,6.650753517914262,-0.34121610783657186
30.08,6.992827671346344,6.651541756580806,-0.34128591476553805
30.09,6.993685276599805,6.652308766354979,-0.3413765102448263
30.1,6.994542433583682,6.653052883922399,-0.34148954966128287
30.11,6.995399134316799,6.653787632823936,-0.34161150149286357
30.12,6.9962553707644775,6.654581728803481,-0.3416736419609965
30.13,6.997111134838682,6.65534588831487,-0.3417652465238117
30.14,6.997966418398168,6.655967666921349,-0.3419987514768188
30.15,6.9988212132486245,6.65664215616731,-0.3421790570813146
30.16,6.99967551114282,6.657231891509017,-0.3424436196338032
30.17,7.0005293037807546,6.657913501831465,-0.34261580194928953
30.18,7.001382582809806,6.658701186950448,-0.3426813958593584
30.19,7.002235339824881,6.659506222706417,-0.34272911711846366
30.2,7.003087566368564,6.660114186226775,-0.3429733801417889
30.21,7.003939253931272,6.660721710480971,-0.34321754345030175
30.22,7.00479039395141,6.661427999594427,-0.34336239435698257
30.23,7.005640977815516,6.662184539978063,-0.34345643783745317
30.24,7.006490996858429,6.662894223428958,-0.34359677342947137
30.25,7.007340442363436,6.66368828646676,-0.34365215589667564
30.26,7.008189305562434,6.664362605754649,-0.343826699807785
30.27,7.009037577636084,6.665082736684491,-0.3439548409515929
30.28,7.009885249713976,6.665836642879963,-0.34404860683401317
30.29,7.010732312874788,6.666599886290477,-0.3441324265843111
30.3,7.011578758146445,6.667351428518406,-0.3442273296280396
30.31,7.012424576506283,6.667989053985357,-0.3444355225209259
30.32,7.013269758881212,6.6688772753685,-0.34439248351271257
30.33,7.014114296147883,6.669618702997265,-0.3444955931506186
30.34,7.01495817913285,6.670393911358923,-0.3445642677739267
30.35,7.015801398612742,6.671134102193919,-0.3446672964188231
30.36,7.016643945314421,6.671692068070289,-0.34495187724413157
30.37,7.017485809915164,6.672513345117725,-0.34497246479743904
30.38,7.0183269830428205,6.673127253049118,-0.34519972999370285
30.39,7.019167455275989,6.673843582706083,-0.3453238725699057
30.4,7.020007217144189,6.674623098160599,-0.3453841189835902
30.41,7.02084625912803,6.675456223634008,-0.34539003549402203
30.42,7.021684571659389,6.676053862447922,-0.3456307092114663
30.43,7.0225221451215845,6.6767628939858055,-0.345759251135779
30.44,7.023358969849546,6.67746706668766,-0.34589190316188656
30.45,7.024195036130003,6.6780828819389,-0.3461121541911023
30.46,7.02503033420165,6.678881305615273,-0.3461490285863764
30.47,7.025864854255328,6.6796237544472445,-0.3462410998080836
30.48,7.026698586434212,6.680249315937604,-0.346449270496608
30.49,7.027531520833982,6.680908094256442,-0.34662342657753964
30.5,7.028363647503007,6.681651916006287,-0.3467117314967201
30.51,7.029194956442531,6.682388605724918,-0.3468063507176131
30.52,7.030025437606849,6.68311668059658,-0.3469087570102687
30.53,7.030855080903499,6.683723911330159,-0.34713116957333945
30.54,7.031683876193443,6.684467839405841,-0.3472160367876018
30.55,7.032511813291254,6.685250225796564,-0.3472615874946907
30.56,7.033338881965302,6.685932619867653,-0.3474062620976488
30.57,7.034165071937943,6.686561172149143,-0.34760389978880024
30.58,7.034990372885711,6.6872513465839445,-0.3477390263017668
30.59,7.035814774439499,6.6880827696981875,-0.34773200474131194
30.6,7.03663826618476,6.688817744140783,-0.3478205220439774
30.61,7.037460837661691,6.68940870020183,-0.3480521374598613
30.62,7.038282478365434,6.690234899180945,-0.34804757918448903
30.63,7.039103177746257,6.690890741633853,-0.34821243611240416
30.64,7.039922925209762,6.691612766586091,-0.3483101586236712
30.65,7.040741710117072,6.692478557018907,-0.34826315309816547
30.66,7.041559521785026,6.693086884915254,-0.34847263686977215
30.67,7.0423763494863865,6.693732036111285,-0.34864431337510116
30.68,7.043192182450025,6.694483720154587,-0.3487084622954386
30.69,7.0440070098611285,6.695155020486658,-0.34885198937447015
30.7,7.044820820861397,6.695952690303929,-0.34886813055746835
30.71,7.045633604549246,6.696475479673291,-0.349158124875955
30.72,7.046445349980005,6.697012507256899,-0.3494328427231066
30.73,7.047256046166122,6.697609512473388,-0.34964653369273346
30.74,7.0480656820773655,6.698268887218869,-0.3497967948584968
30.75,7.048874246641033,6.699075607969776,-0.34979863867125616
30.76,7.04968172874215,6.699713365355445,-0.34996836338670523
30.77,7.0504881172236775,6.70027195968339,-0.3502161575402871
30.78,7.051293400886725,6.701105109959362,-0.35018829092736325
30.79,7.052097568490749,6.701956475587009,-0.3501410929037405
30.8,7.052900608753767,6.702596151861369,-0.3503044568923981
30.81,7.053702510352564,6.703390029056336,-0.3503124812962284
30.82,7.054503261922908,6.703901336726602,-0.3506019251963055
30.83,7.055302852059754,6.704615630105185,-0.35068722195456825
30.84,7.05610126931746,6.705331961780938,-0.35076930753652213
30.85,7.056898502209999,6.705972000125235,-0.3509265020847643
30.86,7.057694539211172,6.706487104458661,-0.3512074347525109
30.87,7.058489368754825,6.707145118369883,-0.3513442503849413
30.88,7.059282979235056,6.707708476795143,-0.35157450243991306
30.89,7.060075359006444,6.708345567432124,-0.3517297915743196
30.9,7.060866496384254,6.709019070213642,-0.35184742617061193
30.91,7.061656379644661,6.709631906540474,-0.35202447310418705
30.92,7.062444997024966,6.710432063953171,-0.35201293307179515
30.93,7.063232336723815,6.711076309875245,-0.3521560268485704
30.94,7.064018386901424,6.71169400005027,-0.3523243868511541
30.95,7.064803135679787,6.712420170704411,-0.3523829649753756
30.96,7.065586571142915,6.713124694873356,-0.35246187626955905
30.97,7.066368681337044,6.713983107411658,-0.3523855739253863
30.98,7.067149454270866,6.714489496028471,-0.3526599582423948
30.99,7.067928877915749,6.71510176345083,-0.3528271144649189
31.0,7.068706940205965,6.71581197355297,-0.352894966652995
31.01,7.069483629038911,6.716423200298243,-0.353060428740668
31.02,7.070258932275339,6.71718013232974,-0.35307879994559865
31.03,7.071032837739582,6.7177543622116485,-0.3532784755279339
31.04,7.07180533321978,6.718329954161833,-0.35347537905794724
31.05,7.072576406468112,6.718724775449488,-0.3538516310186246
31.06,7.07334604520102,6.71934004757371,-0.35400599762730955
31.07,7.074114237099443,6.7201059196842525,-0.35400831741519045
31.08,7.074880969809048,6.720694231533229,-0.3541867382758186
31.09,7.075646230940456,6.7213615462095655,-0.3542846847308905
31.1,7.076410008069484,6.721942728110331,-0.3544672799591533
31.11,7.077172288737365,6.722560115791981,-0.3546121729453837
31.12,7.077933060450992,6.723190208028055,-0.35474285242293657
31.13,7.078692310683148,6.72384169119923,-0.3548506194839183
31.14,7.079450026872742,6.724418450058195,-0.35503157681454667
31.15,7.080206196425043,6.724971819445501,-0.3552343769795421
31.16,7.080960806711918,6.725524150322898,-0.35543665638901967
31.17,7.081713845072068,6.726248154660985,-0.35546569041108267
31.18,7.082465298811266,6.7268562857305145,-0.3556090130807519
31.19,7.083215155202599,6.727458522894537,-0.3557566323080623
31.2,7.0839634014867,6.728131864556636,-0.3558315369300633
31.21,7.084710024871993,6.728722821578013,-0.3559872032939797
31.22,7.085455012534931,6.729528637452813,-0.35592637508211755
31.23,7.08619835162024,6.7301314246291195,-0.3560669269911205
31.24,7.086940029241157,6.730737769690039,-0.35620225955111806
31.25,7.0876800324796765,6.7312863391069895,-0.356393693372687
31.26,7.08841834838679,6.731836734773927,-0.356581613612863
31.27,7.089154963982732,6.732436417037817,-0.356718546944915
31.28,7.089889866257222,6.733074208543419,-0.35681565771380264
31.29,7.090623042169714,6.733666163087259,-0.3569568790824551
31.3,7.091354478649635,6.734183091317767,-0.35717138733186804
31.31,7.092084162596642,6.734778719290644,-0.35730544330599745
31.32,7.092812080880856,6.735284733527762,-0.357527347353094
31.33,7.093538220343119,6.735813122112248,-0.35772509823087173
31.34,7.094262567795239,6.736480346764959,-0.3577822210302797
31.35,7.09498511002024,6.737041011104367,-0.35794409891587353
31.36,7.095705833772609,6.737645145909478,-0.35806068786313094
31.37,7.096424725778546,6.738268196010747,-0.35815652976779955
31.38,7.0971417727362205,6.73883722329988,-0.3583045494363404
31.39,7.097856961316012,6.739391152047111,-0.3584658092689006
31.4,7.098570278160772,6.739851823477505,-0.3587184546832676
31.41,7.099281709886071,6.740458449951842,-0.3588232599342289
31.42,7.099991243080453,6.7408507552452335,-0.35914048783521935
31.43,7.100698864305685,6.741495717682636,-0.35920314662304964
31.44,7.101404560097022,6.742085504521819,-0.3593190555752024
31.45,7.102108316963446,6.742567944188291,-0.3595403727751547
31.46,7.102810121387936,6.743253172200189,-0.3595569491877466
31.47,7.103509959827713,6.7439359556805565,-0.3595740041471567
31.48,7.104207818714502,6.744439450273425,-0.3597683684410775
31.49,7.104903684454788,6.744822199602173,-0.36008148485261504
31.5,7.105597543430069,6.745410710660855,-0.36018683276921415
31.51,7.106289381997122,6.745975764661792,-0.36031361733533007
31.52,7.106979186488255,6.746550545288215,-0.36042864120004037
31.53,7.107666943211568,6.747135283350792,-0.36053165986077573
31.54,7.108352638451209,6.7478283563703885,-0.36052428208082077
31.55,7.109036258467645,6.7485482487502555,-0.3604880097173897
31.56,7.109717789497909,6.749239767143622,-0.36047802235428694
31.57,7.110397217755867,6.749723177492644,-0.36067404026322336
31.58,7.111074529432483,6.750463164321711,-0.3606113651107723
31.59,7.111749710696073,6.7509710959646485,-0.3607786147314247
31.6,7.112422747692575,6.7515222267339965,-0.3609005209585785
31.61,7.113093626545808,6.752171762290487,-0.3609218642553209
31.62,7.113762333357736,6.7528337784222305,-0.360928554935505
31.63,7.114428854208732,6.753315444924045,-0.3611134092846875
31.64,7.115093175157844,6.753846563811323,-0.3612466113465205
31.65,7.115755282243057,6.754342244010939,-0.36141303823211857
31.66,7.1164151614815605,6.754887442661048,-0.36152771882051216
31.67,7.117072798870014,6.755312168664844,-0.36176063020517013
31.68,7.117728180384813,6.755742663598598,-0.3619855167862154
31.69,7.118381291982356,6.756253252929845,-0.3621280390525108
31.7,7.119032119599309,6.756603922319723,-0.362428197279586
31.71,7.119680649152878,6.7572283854745585,-0.3624522636783194
31.72,7.120326866541072,6.757731516664222,-0.36259534987684994
31.73,7.120970757642977,6.758222391397672,-0.36274836624530504
31.74,7.121612308319016,6.758794892623572,-0.362817415695444
31.75,7.122251504411231,6.759225372168463,-0.36302613224276836
31.76,7.12288833174354,6.75981763937018,-0.36307069237336
31.77,7.123522776122013,6.760240356888076,-0.3632824192339372
31.78,7.124154823335146,6.760749371318325,-0.3634054520168206
31.79,7.124784459154122,6.761158492307154,-0.3636259668469677
31.8,7.125411669333094,6.7615449860027965,-0.36386668333029704
31.81,7.126036439609447,6.762030654657668,-0.3640057849517788
31.82,7.126658755704075,6.762531214116811,-0.3641275415872647
31.83,7.127278603321653,6.763091645522247,-0.36418695779940524
31.84,7.127895968150908,6.763752015486339,-0.3641439526645698
31.85,7.1285108358648905,6.764275318419008,-0.36423551744588245
31.86,7.129123192121257,6.764798559283886,-0.3643246328373708
31.87,7.129733022562532,6.76545557293485,-0.36427744962768216
31.88,7.130340312816389,6.765938158952861,-0.36440215386352826
31.89,7.130945048495926,6.766422560000145,-0.3645224884957807
31.9,7.131547215199933,6.766944995873219,-0.3646022193267138
31.91,7.132146798513177,6.767437105350125,-0.3647096931630518
31.92,7.132743784006671,6.768004235086204,-0.36473954892046656
31.93,7.133338157237951,6.768448579939471,-0.36488957729847993
31.94,7.133929903751352,6.768824798451092,-0.36510510530025986
31.95,7.13451900907829,6.769209789603236,-0.365309219475054
31.96,7.135105458737528,6.7696113529359305,-0.3654941058015977
31.97,7.135689238235463,6.770055490148122,-0.3656337480873404
31.98,7.136270333066396,6.770582855559135,-0.3656874775072616
31.99,7.136848728712819,6.7709855803394055,-0.36586314837341316
32.0,7.137424410645681,6.771400496253432,-0.36602391439224924
32.01,7.137997364324677,6.771822684113649,-0.36617468021102795
32.02,7.138567575198517,6.772297932388946,-0.36626964280957175
32.03,7.139135028705217,6.772837964824933,-0.3662970638802845
32.04,7.139699710272364,6.7732325494090695,-0.36646716086329434
32.05,7.140261605317406,6.7736906120011,-0.36657099331630594
32.06,7.140820699247923,6.774048650252906,-0.36677204899501703
32.07,7.14137697746192,6.774505702318583,-0.3668712751433363
32.08,7.14193042534809,6.774865836799769,-0.36706458854832125
32.09,7.142481028286108,6.775343403051362,-0.36713762523474536
32.1,7.143028771646903,6.775818260786731,-0.367210510860172
32.11,7.143573640792944,6.77630128632631,-0.36727235446663364
32.12,7.14411562107852,6.776781203569017,-0.367334417509503
32.13,7.144654697850018,6.777281094593265,-0.3673736032567527
32.14,7.14519085644621,6.777644909757577,-0.36754594668863305
32.15,7.145724082198528,6.7781610639653636,-0.36756301823316484
32.160000000000004,7.146254360431351,6.778647253606963,-0.367607106824388
32.17,7.146781676462285,6.779049716482263,-0.3677319599800217
32.18,7.147306015602445,6.779617489602021,-0.3676885260004239
32.19,7.147827363156738,6.780023356411348,-0.3678040067453896
32.2,7.148345704424146,6.780483308235558,-0.3678623961885874
32.21,7.148861024698007,6.780845162462484,-0.3680158622355236
32.22,7.1493733092663,6.781157502814674,-0.36821580645162655
32.230000000000004,7.149882543411927,6.781473552334373,-0.36840899107755387
32.24,7.150388712412997,6.781799867497617,-0.36858884491537935
32.25,7.150891801543105,6.782054290877529,-0.3688375106655766
32.26,7.151391796071626,6.782310975954548,-0.36908082011707766
32.27,7.151888681263984,6.7827732533885134,-0.3691154278754709
32.28,7.152382442381952,6.783142393515093,-0.3692400488668586
32.29,7.152873064683923,6.783672429229834,-0.36920063545408865
32.3,7.153360533425197,6.784013595908932,-0.3693469375162648
32.31,7.153844833858272,6.784419963765091,-0.36942487009318103
32.32,7.15432595123312,6.784781247918659,-0.3695447033144612
32.33,7.154803870797476,6.785139235240948,-0.3696646355565285
32.34,7.155278577797122,6.7854301126727155,-0.3698484651244067
32.35,7.15575005747617,6.785919447948695,-0.36983060952747504
32.36,7.156218295077346,6.786285120766955,-0.36993317431039063
32.37,7.156683275842278,6.78673966207055,-0.3699436137717278
32.38,7.15714498501178,6.787020211057475,-0.37012477395430565
32.39,7.157603407826136,6.787253682042249,-0.37034972578388725
32.4,7.158058529525387,6.787594385606266,-0.3704641439191203
32.410000000000004,7.158510335349608,6.787948889364391,-0.3705614459852171
32.42,7.158958810539208,6.788607244382331,-0.37035156615687725
32.43,7.159403940335202,6.788951040276695,-0.37045290005850706
32.44,7.159845709979502,6.7893976335620145,-0.3704480764174871
32.45,7.160284104715201,6.789656489631275,-0.37062761508392583
32.46,7.160719109786859,6.790019544626244,-0.3706995651606153
32.47,7.161150710440791,6.790456515972044,-0.3706941944687472
32.480000000000004,7.161578891925346,6.7907792360455295,-0.3707996558798161
32.49,7.162003639491196,6.791081784503226,-0.37092185498797026
32.5,7.162424938391625,6.791333713198225,-0.37109122519340065
32.51,7.16284277388281,6.791658650812779,-0.371184123070031
32.52,7.163257131224104,6.791925092333055,-0.37133203889104927
32.53,7.16366799567833,6.7923138805192735,-0.3713541151590567
32.54,7.164075352512058,6.792779808662913,-0.3712955438491452
32.55,7.164479186995895,6.793088613306621,-0.37139057368927464
32.56,7.164879484404771,6.793336719493208,-0.37154276491156324
32.57,7.165276230018222,6.793677272461373,-0.3715989575568486
32.58,7.165669409120673,6.794122255262531,-0.37154715385814185
32.59,7.166059007001733,6.794476801774301,-0.37158220522743246
32.6,7.166445008956469,6.794814558179432,-0.3716304507770367
32.61,7.166827400285699,6.795072796477824,-0.37175460380787495
32.62,7.167206166296275,6.795304719336239,-0.37190144696003546
32.63,7.167581292301365,6.795396168150691,-0.37218512415067373
32.64,7.167952763620743,6.7956313047820025,-0.3723214588387407
32.65,7.168320565581074,6.795952020167478,-0.3723685454135959
32.660000000000004,7.168684683516195,6.796191839797523,-0.3724928437186712
32.67,7.1690451027674,6.7964533367300035,-0.3725917660373961
32.68,7.169401808683732,6.796661762463246,-0.3727400462204864
32.69,7.16975478662226,6.796810718450946,-0.3729440681713143
32.7,7.170104021948366,6.797060273136285,-0.3730437488120808
32.71,7.170449500036032,6.797219520052847,-0.37322997998318463
32.72,7.17079120626812,6.797436254460004,-0.37335495180811584
32.730000000000004,7.171129126036663,6.797792451605819,-0.3733366744308446
32.74,7.17146324474314,6.79798680881554,-0.37347643592759994
32.75,7.171793547798769,6.798236816058537,-0.37355673174023174
32.76,7.1721200206247895,6.798484184353115,-0.3736358362716743
32.77,7.172442648652741,6.7988251982203565,-0.37361745043238415
32.78,7.17276141732475,6.79897779568312,-0.37378362164163015
32.79,7.173076312093817,6.799178759789898,-0.3738975523039185
32.8,7.173387318424093,6.799290087661362,-0.3740972307627315
32.81,7.173694421791171,6.799634939964714,-0.3740594818264569
32.82,7.173997607682362,6.7997222240255075,-0.37427538365685464
32.83,7.174296861596982,6.800002562699269,-0.3742942988977136
32.84,7.174592169046636,6.8001670687877915,-0.37442510025884435
32.85,7.174883515555494,6.800489282735108,-0.37439423282038575
32.86,7.175170886660581,6.8007546678902155,-0.37441621877036546
32.87,7.175454267912057,6.801073318055977,-0.3743809498560804
32.88,7.1757336448735,6.801221541626079,-0.37451210324742057
32.89,7.176009003122182,6.801502523504204,-0.37450647961797845
32.9,7.17628032824936,6.80167521643753,-0.37460511181183076
32.910000000000004,7.176547605860551,6.801780924948681,-0.37476668091187015
32.92,7.176810821575816,6.801916937111828,-0.3748938844639875
32.93,7.177069961030041,6.802082265958916,-0.37498769507112506
32.94,7.177325009873216,6.802250386074946,-0.3750746237982696
32.95,7.177575953770719,6.802340770176529,-0.3752351835941905
32.96,7.177822778403594,6.802389387241012,-0.37543339116258156
32.97,7.178065469468832,6.802546543611142,-0.37551892585768964
32.980000000000004,7.178304012679649,6.802822149259117,-0.37548186342053214
32.99,7.178538393765773,6.802846809406338,-0.3756915843594353
33.0,7.178768598473713,6.803007496204785,-0.3757611022689282
33.01,7.178994612567046,6.8031264151037885,-0.37586819746325784
33.02,7.179216421826695,6.803143752278159,-0.37607266954853547
33.03,7.1794340120512015,6.803309894438423,-0.3761241176127781
33.04,7.179647369057014,6.8033043791152785,-0.3763429899417359
33.05,7.17985647867876,6.8034205224673245,-0.3764359562114352
33.06,7.180061326769521,6.803563392156584,-0.3764979346129369
33.07,7.180261899201119,6.8037070370948065,-0.37655486210631217
33.08,7.180458181864386,6.8036828574295365,-0.37677532443484907
33.09,7.180650160669442,6.803730340051356,-0.3769198206180864
33.1,7.180837821545979,6.803796762357545,-0.3770410591884339
33.11,7.181021150443528,6.803686093508819,-0.3773350569347089
33.12,7.181200133331741,6.803652314303737,-0.3775478190280035
33.13,7.181374756200662,6.803803726099909,-0.37757103010075266
33.14,7.181545005061009,6.804077264940857,-0.37746774012015205
33.15,7.181710865944445,6.804192891741896,-0.37751797420254896
33.160000000000004,7.181872324903849,6.8041737040881936,-0.3776986208156554
33.17,7.1820293680136,6.804049147235932,-0.37798022077766813
33.18,7.182181981369844,6.804090897409381,-0.378091083960463
33.19,7.182330151090769,6.804243925696124,-0.37808622539464487
33.2,7.182473863316878,6.8040979772210965,-0.37837588609578177
33.21,7.182613104211269,6.804180440159991,-0.37843266405127807
33.22,7.1827478599598935,6.804195247906771,-0.37855261205312285
33.230000000000004,7.1828781167718425,6.80421543140442,-0.37866268536742265
33.24,7.183003860879611,6.804227639366035,-0.3787762215135766
33.25,7.183125078539375,6.8040856381395765,-0.379039440399799
33.26,7.1832417560312525,6.80416033508603,-0.3790814209452229
33.27,7.183353879659588,6.804153057725539,-0.3792008219340488
33.28,7.183461435753213,6.804148909825738,-0.37931252592747544
33.29,7.183564410665719,6.803990014823156,-0.37957439584256303
33.3,7.183662790775726,6.804065733399968,-0.3795970573757579
33.31,7.183756562487154,6.8039687652778245,-0.37978779720933
33.32,7.183845712229491,6.803906344037481,-0.37993936819201046
33.33,7.1839302264580605,6.803936387107393,-0.3799938393506679
33.34,7.184010091654288,6.803817684402672,-0.3801924072516165
33.35,7.184085294325972,6.803869067387337,-0.3802162269386349
33.36,7.18415582100755,6.803844861553334,-0.38031095945421534
33.37,7.18422165826036,6.803908796158379,-0.3803128621019809
33.38,7.184282792672916,6.803630499242693,-0.38065229343022366
33.39,7.184339210861165,6.803544176283897,-0.38079503457726727
33.4,7.184390899468759,6.803681388836592,-0.3807095106321663
33.410000000000004,7.184437845167312,6.803612840253781,-0.38082500491353066
33.42,7.184480034656674,6.803477859831923,-0.38100217482475074
33.43,7.184517454665187,6.803363553494587,-0.3811539011705998
33.44,7.184550091949951,6.803184231368693,-0.38136586058125843
33.45,7.184577933297089,6.803181752932076,-0.3813961803650132
33.46,7.184600965522005,6.803093080795405,-0.38150788472660047
33.47,7.18461917546965,6.803097012749122,-0.3815221627205281
33.480000000000004,7.184632550014779,6.803059739418998,-0.38157281059578096
33.49,7.184641076062219,6.802899808578267,-0.3817412674839522
33.5,7.18464474054712,6.802787284787108,-0.38185745576001207
33.51,7.184643530435224,6.8026712949252,-0.3819722355100241
33.52,7.184637432723117,6.802603863976649,-0.38203356874646843
33.53,7.184626434438494,6.802351441978974,-0.3822749924595197
33.54,7.184610522640411,6.802039316676546,-0.38257120596386507
33.55,7.184589684419549,6.801889338354004,-0.3827003460655449
33.56,7.184563906898467,6.8017583455645125,-0.3828055613339547
33.57,7.18453317723186,6.801652843488109,-0.38288033374375097
33.58,7.184497482606815,6.801368725551779,-0.3831287570550366
33.59,7.184456810243069,6.801068464805762,-0.38338834543730727
33.6,7.184411147393258,6.800938331216953,-0.38347281617630546
33.61,7.1843604813431785,6.800775176333174,-0.3835853050100049
33.62,7.184304799412038,6.80058691924991,-0.38371788016212793
33.63,7.184244088952706,6.80052805666997,-0.3837160322827362
33.64,7.184178337351973,6.8003420836451856,-0.38383625370678764
33.65,7.184107532030796,6.800298399088872,-0.3838091329419244
33.660000000000004,7.184031660444555,6.800171584712776,-0.3838600757317794
33.67,7.183950710083301,6.799968543597635,-0.38398216648566574
33.68,7.18386466847201,6.799837451803884,-0.3840272166681258
33.69,7.183773523170827,6.799655596458738,-0.3841179267120891
33.7,7.183677261775321,6.799321063038718,-0.38435619873660265
33.71,7.183575871916731,6.799176253149334,-0.3843996187673975
33.72,7.183469341262215,6.798951417415848,-0.3845179238463663
33.730000000000004,7.183357657515094,6.798734083849778,-0.38462357366531563
33.74,7.183240808415104,6.798509783736285,-0.38473102467881937
33.75,7.18311878173864,6.7980622797781765,-0.3850565019604639
33.76,7.182991565298998,6.7978443736403005,-0.3851471916586977
33.77,7.182859146946628,6.797643908969221,-0.3852152379774072
33.78,7.182721514569367,6.797517044134824,-0.38520447043454276
33.79,7.182578656092692,6.79714601096874,-0.38543264512395137
33.8,7.182430559479961,6.796870195639169,-0.38556036384079206
33.81,7.182277212732653,6.796527196596021,-0.3857500161366323
33.82,7.182118603890608,6.796286831833608,-0.38583177205700014
33.83,7.181954721032274,6.7961263831948955,-0.3858283378373786
33.84,7.181785552274943,6.79578429834223,-0.38600125393271245
33.85,7.181611085774989,6.795392942772958,-0.38621814300203106
33.86,7.181431309728112,6.795085029409911,-0.3863462803182012
33.87,7.181246212369574,6.794757389846924,-0.38648882252264993
33.88,7.1810557819744325,6.794567636624821,-0.3864881453496114
33.89,7.180860006857785,6.794269047875821,-0.38659095898196316
33.9,7.180658875374999,6.793855215019116,-0.3868036603558833
33.910000000000004,7.18045237592195,6.793487068812014,-0.3869653071099366
33.92,7.180240496935256,6.793123561842824,-0.3871169350924317
33.93,7.180023226892513,6.792790135776749,-0.387233091115764
33.94,7.179800554312524,6.792324058207212,-0.3874764961053119
33.95,7.179572467755536,6.791932143001,-0.38764032475453636
33.96,7.179338955823471,6.791571247637235,-0.3877677081862352
33.97,7.179100007160155,6.791183124630096,-0.3879168825300594
33.980000000000004,7.178855610451551,6.790843225685527,-0.3880123847660242
33.99,7.178605754425988,6.790410576849877,-0.3881951775761108
34.0,7.178350427854387,6.790094062155346,-0.388256365699041
34.01,7.178089619550494,6.7897462651264195,-0.38834335442407486
34.02,7.177823318371107,6.789343846268546,-0.38847947210256173
34.03,7.177551513216298,6.788952899984139,-0.3885986132321593
34.04,7.177274193029644,6.7885748908042505,-0.38869930222539395
34.05,7.176991346798448,6.7882358561238965,-0.3887554906745514
34.06,7.176702963553967,6.787873777009641,-0.3888291865443261
34.07,7.176409032371636,6.787516902095964,-0.3888921302756714
34.08,7.176109542371286,6.7871408428860205,-0.38896869948526547
34.09,7.17580448271737,6.786711125893654,-0.38909335682371626
34.1,7.175493842619188,6.7860071071838854,-0.38948673543530266
34.11,7.1751776113310965,6.785669710522937,-0.38950790080815967
34.12,7.174855778152739,6.785364127724116,-0.38949165042862255
34.13,7.174528332429259,6.784917407580368,-0.38961092484889104
34.14,7.174195263551521,6.784313988001213,-0.3898812755503078
34.15,7.173856560956328,6.783906514890231,-0.3899500460660974
34.160000000000004,7.173512214126636,6.78343336102817,-0.39007885309846646
34.17,7.173162212591769,6.782983498637333,-0.3901787139544357
34.18,7.172806545927637,6.782539536510821,-0.39026700941681547
34.19,7.172445203756949,6.782081755860726,-0.390363447896223
34.2,7.172078175749426,6.781584610710074,-0.3904935650393515
34.21,7.17170545162201,6.781108076344797,-0.3905973752772134
34.22,7.171327021139087,6.780781741552405,-0.3905452795866813
34.230000000000004,7.170942874112679,6.7803614745541205,-0.39058139955855875
34.24,7.170553000402675,6.779779763329996,-0.3907732370726791
34.25,7.170157389917023,6.779215626385413,-0.39094176353161014
34.26,7.169756032611946,6.778699482854646,-0.3910565497573
34.27,7.16934891849215,6.778123604232843,-0.39122531425930696
34.28,7.168936037611028,6.777551438572408,-0.39138459903862
34.29,7.168517380070868,6.777005338952136,-0.39151204111873206
34.300000000000004,7.1680929360230525,6.776576824157046,-0.39151611186600643
34.31,7.167662695668272,6.776097154110113,-0.39156554155815915
34.32,7.167226649256718,6.775331601180158,-0.3918950480765604
34.33,7.166784787088292,6.774851983557063,-0.39193280353122883
34.34,7.166337099512802,6.774237133197641,-0.3920999663151612
34.35,7.165883576930167,6.7737470687602235,-0.3921365081699433
34.36,7.165424209790615,6.7731465766195535,-0.39227763317106135
