time_s,true_distance_m,encoder_distance_m,distance_error_m
14.96,4.661481321587096,4.662445208642929,0.000963887055832835
14.97,4.664919524233685,4.6659050382329506,0.000985513999265386
14.98,4.668355989939356,4.669276258659775,0.0009202687204190596
14.99,4.671790711538255,4.6727062548532805,0.0009155433150258574
15.0,4.675223681915037,4.676178781338553,0.0009550994235159038
15.01,4.678654894005082,4.679638037841627,0.000983143836545075
15.02,4.68208434079469,4.683105004527082,0.0010206637323921797
15.03,4.685512015321289,4.686505174948192,0.0009931596269030507
15.04,4.688937910673637,4.6899563632590135,0.0010184525853764725
15.05,4.692362019992021,4.693374442923558,0.001012422931537138
15.06,4.695784336468451,4.696705055067433,0.0009207185989819067
15.07,4.699204853346864,4.700155285798452,0.0009504324515878793
15.08,4.702623563923313,4.703497935838988,0.0008743719156747431
15.09,4.706040461546162,4.70691482362188,0.0008743620757183379
15.1,4.709455539616274,4.7103436651451815,0.0008881255289079348
15.11,4.712868791587203,4.713776147580044,0.0009073559928411967
15.12,4.716280210965382,4.717177019654684,0.0008968086893013094
15.13,4.719689791310306,4.720669566029889,0.000979774719582771
15.14,4.723097526234714,4.724009292839536,0.000911766604822617
15.15,4.726503409404775,4.727426015693713,0.0009226062889382547
15.16,4.729907434540268,4.730804412626204,0.0008969780859366949
15.17,4.733309595414755,4.734223965447426,0.0009143700326710302
15.18,4.736709885855763,4.737592665378059,0.0008827795222954293
15.19,4.740108299744956,4.740921726765354,0.0008134270203976612
15.2,4.743504831018307,4.7443207145933775,0.0008158835750702309
15.21,4.746899473666271,4.747645618648642,0.0007461449823713551
15.22,4.7502922217339485,4.751010758617475,0.0007185368835260775
15.23,4.75368306932126,4.754361684445519,0.000678615124258819
15.24,4.757072010583107,4.757744876221354,0.0006728656382470888
15.25,4.760459039729533,4.761172799941405,0.000713760211871417
15.26,4.763844151025892,4.764619928985054,0.0007757779591619496
15.27,4.767227338792999,4.768020337449299,0.0007929986562995595
15.28,4.770608597407294,4.7713433757407255,0.0007347783334319402
15.29,4.773987921300995,4.774710408618883,0.0007224873178888203
15.3,4.777365304962253,4.778076315066192,0.0007110101039389249
15.31,4.780740742935302,4.781428069117884,0.0006873261825814936
15.32,4.784114229820611,4.784772107322974,0.0006578775023626804
15.33,4.78748576027503,4.788176836721245,0.0006910764462153551
15.34,4.7908553290119364,4.791488854828248,0.0006335258163119306
15.35,4.79422293080138,4.794882612037204,0.000659681235823939
15.36,4.797588560470227,4.798229492984119,0.0006409325138925226
15.37,4.800952212902294,4.8016046431003865,0.0006524301980928016
15.38,4.804313883038493,4.804929573082436,0.0006156900439435731
15.39,4.807673565876962,4.808329513523128,0.0006559476461660552
15.4,4.811031256473204,4.811696731759754,0.0006654752865493663
15.41,4.814386949940218,4.81500007927683,0.0006131293366120616
15.42,4.817740641448626,4.81830731228774,0.0005666708391132147
15.43,4.8210923262268075,4.821722535285233,0.0006302090584258124
15.44,4.82444199956102,4.825048726363455,0.0006067268024354533
15.45,4.8277896567955265,4.828332775939372,0.0005431191438454164
15.46,4.831135293332718,4.831691388999058,0.0005560956663401839
15.47,4.834478904633232,4.8350145607749,0.0005356561416682837
15.48,4.837820486216073,4.838325820162696,0.0005053339466227769
15.49,4.84116003365873,4.841660524748255,0.0005004910895243242
15.5,4.844497542597287,4.844980729533297,0.0004831869360106822
15.51,4.847833008726536,4.848346110733709,0.0005131020071722503
15.52,4.851166427800094,4.851654590777544,0.000488162977450024
15.53,4.854497795630502,4.855029619839154,0.0005318242086520542
15.54,4.857827108089337,4.858308791052931,0.00048168296359385465
15.55,4.8611543611073165,4.861665308301964,0.0005109471946473931
15.56,4.864479550674397,4.865033439586843,0.000553888912445899
15.57,4.867802672839878,4.86833082887979,0.0005281560399117424
15.58,4.8711237237125,4.871640129940999,0.0005164062284990223
15.59,4.874442699460537,4.8749724354236275,0.0005297359630906939
15.6,4.877759596311897,4.878207900260721,0.0004483039488238916
15.61,4.881074410554207,4.881579146203456,0.0005047356492484667
15.62,4.88438713853491,4.884909761194073,0.000522622659162586
15.63,4.887697776661348,4.888200791527609,0.0005030148662612532
15.64,4.891006321400847,4.891568128149593,0.000561806748745397
15.65,4.894312769280809,4.894880792590221,0.000568023309411636
15.66,4.897617116888784,4.898156861276272,0.0005397443874874952
15.67,4.900919360872557,4.9014792985971605,0.0005599377246037207
15.68,4.90421949794022,4.904758973444405,0.0005394755041852051
15.69,4.907517524860254,4.907996829836918,0.0004793049766638191
15.7,4.910813438461599,4.911365940588577,0.000552502126978105
15.71,4.914107235633723,4.914601257284863,0.0004940216511402085
15.72,4.9173989133266955,4.917861744227567,0.00046283090087140266
15.73,4.920688468551256,4.921133617213104,0.0004451486618481937
15.74,4.923975898378874,4.924418710210047,0.0004428118311734508
15.75,4.9272611999418165,4.927685694848948,0.00042449490713103444
15.76,4.930544370433208,4.930949885342978,0.00040551490976969973
15.77,4.933825407107088,4.934236827866841,0.0004114207597529784
15.78,4.937104307278471,4.937460619216442,0.0003563119379714763
15.79,4.940381068323399,4.9407006214366405,0.00031955311324161073
15.8,4.943655687678995,4.943951317003967,0.00029562932497206873
15.81,4.946928162843514,4.947255325019889,0.00032716217637496214
15.82,4.9501984913763915,4.95052517546017,0.00032668408377833913
15.83,4.953466670898288,4.953819675642629,0.00035300474434141194
15.84,4.956732699091137,4.957057474416773,0.00032477532563657263
15.85,4.959996573698184,4.96039806521016,0.00040149151197521604
15.86,4.963258292524031,4.963661931000318,0.0004036384762864387
15.87,4.966517853434669,4.9669142392500945,0.00039638581542522644
15.88,4.969775254357518,4.970263754859567,0.0004885005020485167
15.89,4.973030493281459,4.973504679240007,0.000474185958547757
15.9,4.976283568256866,4.97675395692109,0.00047038866422433045
15.91,4.979534477395637,4.980076561574289,0.0005420841786518693
15.92,4.982783218871221,4.9833499388391775,0.0005667199679564305
15.93,4.986029790918643,4.986588692403293,0.0005589014846503204
15.94,4.989274191834526,4.989846036048541,0.000571844214015016
15.95,4.992516419977116,4.993103026359281,0.0005866063821642342
15.96,4.995756473766298,4.996412023697336,0.0006555499310376689
15.97,4.998994351683613,4.999659148562335,0.0006647968787225622
15.98,5.002230052272273,5.002890362193338,0.0006603099210655827
15.99,5.005463574137177,5.006120202780509,0.0006566286433322688
16.0,5.0086949159449174,5.009354531597155,0.0006596156522373775
16.01,5.011924076423793,5.012537591208607,0.0006135147848143063
16.02,5.015151054363809,5.015793486871286,0.0006424325074769754
16.03,5.018375848616688,5.019045597902419,0.0006697492857314913
16.04,5.021598458095867,5.022286591848362,0.0006881337524946574
16.05,5.024818881776504,5.025534469893236,0.0007155881167317801
16.06,5.028037118695467,5.0287608370747625,0.0007237183792954127
16.07,5.0312531679513395,5.031984440662138,0.0007312727107988692
16.080000000000002,5.034467028704405,5.035186541120354,0.0007195124159489197
16.09,5.037678700176645,5.038407510750989,0.000728810574344152
16.1,5.04088818165173,5.041606222249203,0.0007180405974729354
16.11,5.044095472474997,5.044782224624079,0.0006867521490816486
16.12,5.047300572053449,5.047935761136663,0.0006351890832139162
16.13,5.050503479855724,5.051150020472381,0.000646540616656921
16.14,5.053704195412088,5.054341985105872,0.000637789693784363
16.15,5.056902718314404,5.057479537684631,0.0005768193702264668
16.16,5.060099048216119,5.06063577311256,0.0005367248964409654
16.17,5.06329318483223,5.063837572559941,0.0005443877277109266
16.18,5.066485127939258,5.067045984956754,0.0005608570174953087
16.19,5.069674877375228,5.070246441311149,0.0005715639359218372
16.2,5.072862433039621,5.073433236689099,0.0005708036494782576
16.21,5.0760477948933564,5.076591856797768,0.0005440619044119188
16.22,5.0792309629587455,5.079764204955161,0.0005332419964156898
16.23,5.08241193731946,5.08297645418221,0.0005645168627497199
16.240000000000002,5.085590718120487,5.086193251160554,0.000602533040066966
16.25,5.088767305568091,5.089399151955349,0.000631846387258328
16.26,5.091941699929767,5.092586944323004,0.0006452443932367657
16.27,5.095113901534195,5.09576085402668,0.0006469524924845871
16.28,5.098283910771196,5.098913080570031,0.0006291697988354272
16.29,5.101451728091671,5.102075880976568,0.0006241528848969224
16.3,5.104617354007562,5.105246464744166,0.0006291107366038773
16.31,5.107780789091784,5.108401252238825,0.0006204631470412281
16.32,5.11094203397818,5.1115373882166075,0.0005953542384276034
16.330000000000002,5.114101089361454,5.114685878275918,0.0005847889144643403
16.34,5.117257955997112,5.117815034437299,0.000557078440186487
16.35,5.120412634701405,5.121008507522223,0.0005958728208179664
16.36,5.123565126351253,5.124173672408522,0.0006085460572684553
16.37,5.12671543188419,5.127294210220908,0.0005787783367185995
16.38,5.129863552298282,5.13042605347169,0.0005625011734080587
16.39,5.133009488652069,5.133602503624478,0.0005930149724084899
16.4,5.136153242064481,5.13673357739669,0.0005803353322093585
16.41,5.139294813714769,5.139890757717963,0.0005959440031944041
16.42,5.142434204842424,5.143015695576594,0.0005814907341701314
16.43,5.145571416747098,5.146179960207298,0.0006085434602001172
16.44,5.148706450788527,5.1492987310614255,0.0005922802728983712
16.45,5.15183930838644,5.152367453538994,0.0005281451525540604
16.46,5.154969991020479,5.155505319515228,0.0005353284947489101
16.47,5.158098500230109,5.158724873051583,0.0006263728214745967
16.48,5.161224837614527,5.161880060307376,0.0006552226928491223
16.490000000000002,5.164349004832573,5.16501174811817,0.0006627432855967896
16.5,5.167471003602635,5.1681468054915864,0.000675801888951888
16.51,5.170590835702551,5.171248898410637,0.0006580627080854384
16.52,5.173708502969516,5.174354694977922,0.00064619200840621
16.53,5.176824007299977,5.1775043574069715,0.0006803501069940765
16.54,5.179937350649533,5.180519804935167,0.0005824542856336379
16.55,5.183048535032833,5.1836251573754994,0.000576622342666866
16.56,5.186157562523464,5.186674070617566,0.0005165080941020861
16.57,5.189264435253852,5.189797865965132,0.0005334307112798697
16.580000000000002,5.192369155415144,5.192876417357659,0.000507261942514603
16.59,5.195471725257098,5.195950470770816,0.00047874551371762664
16.6,5.198572147087974,5.199115823232911,0.0005436761449368888
16.61,5.201670423274409,5.202220920452872,0.0005504971784624502
16.62,5.204766556241308,5.205293311781267,0.0005267555399584012
16.63,5.207860548471715,5.208400983721179,0.0005404352494640108
16.64,5.210952402506701,5.211463940806577,0.0005115382998761575
16.65,5.214042120945229,5.214530122382617,0.0004880014373878083
16.66,5.217129706444039,5.217620011068615,0.0004903046245754439
16.67,5.220215161717512,5.220725149333965,0.0005099876164527117
16.68,5.223298489537542,5.223798138815665,0.0004996492781232931
16.69,5.226379692733407,5.226885534308907,0.0005058415754994883
16.7,5.229458774191632,5.229932364250942,0.0004735900593102471
16.71,5.232535736855854,5.233046431503241,0.0005106946473869556
16.72,5.235610583726684,5.236095862239828,0.00048527851314350556
16.73,5.238683317861571,5.239219436755531,0.0005361188939598804
16.740000000000002,5.241753942374652,5.242283390739351,0.0005294483646984816
16.75,5.244822460436617,5.245334816165563,0.0005123557289463676
16.76,5.247888875274559,5.248463979238328,0.0005751039637686972
16.77,5.250953190171827,5.251523046742785,0.0005698565709586489
16.78,5.254015408467879,5.254623765329339,0.000608356861460102
16.79,5.257075533558126,5.257644432276807,0.0005688987186811545
16.8,5.260133568893786,5.260751330676,0.0006177617822142878
16.81,5.263189517981719,5.263818487762513,0.0006289697807932981
16.82,5.266243384384282,5.2668272580060815,0.0005838736217995688
16.830000000000002,5.269295171719158,5.269877338757519,0.0005821670383614475
16.84,5.272344883659202,5.272907637428445,0.000562753769242974
16.85,5.2753925239322825,5.275946456434574,0.0005539325022914099
16.86,5.278438096321104,5.278969266616357,0.0005311702952521813
16.87,5.281481604663056,5.281964164718423,0.0004825600553672871
16.88,5.28452305285003,5.285029913159734,0.0005068603097040381
16.89,5.2875624448282625,5.28805131928132,0.0004888744530573419
16.9,5.290599784598151,5.29106158025932,0.0004617956611685514
16.91,5.293635076214093,5.29414624477192,0.0005111685578267355
16.92,5.2966683237842975,5.29715780833463,0.0004894845503322642
16.93,5.2996995314706155,5.30019163820513,0.000492106734514941
16.94,5.302728703488361,5.303205695463376,0.00047699197501493984
16.95,5.305755844106122,5.306244338146523,0.0004884940404004112
16.96,5.30878095764559,5.309265093926491,0.0004841362809013816
16.97,5.311804048481361,5.312244292905656,0.00044024442429524413
16.98,5.314825121040761,5.315269820176833,0.0004446991360715913
16.990000000000002,5.317844179803652,5.318293421584018,0.0004492417803660942
17.0,5.320861229302239,5.321281273900136,0.000420044597897018
17.01,5.323876274120887,5.324359484318616,0.00048321019772856744
17.02,5.326889318895916,5.32730883497485,0.000419516078933313
17.03,5.329900368315418,5.33039006477191,0.0004896964564924389
17.04,5.332909427119044,5.3333526177465815,0.00044319062753750416
17.05,5.335916500097824,5.336398202542468,0.00048170244464440515
17.06,5.338921592093946,5.339414075665325,0.0004924835713788767
17.07,5.341924708000574,5.3423924255737685,0.00046771757319419294
17.080000000000002,5.344925852761626,5.34547470984383,0.0005488570822045347
17.09,5.347925031371576,5.34844151536465,0.000516483993074246
17.1,5.350922248875249,5.351452553794583,0.0005303049193337017
17.11,5.353917510367604,5.354410335761983,0.000492825394379004
17.12,5.356910820993533,5.357475918376299,0.0005650973827666661
17.13,5.359902185947635,5.360463514932667,0.0005613289850323611
17.14,5.362891610474016,5.363454937197657,0.0005633267236415662
17.150000000000002,5.365879099866059,5.3664609730190795,0.0005818731530204957
17.16,5.368864659466215,5.369456385748053,0.0005917262818373459
17.17,5.371848294665784,5.372436509857403,0.0005882151916187794
17.18,5.374830010904686,5.3753681407994796,0.0005381298947932933
17.19,5.377809813671247,5.378379867153226,0.0005700534819794711
17.2,5.380787708501966,5.381377936958478,0.0005902284565122429
17.21,5.383763700981299,5.384373241913619,0.0006095409323201295
17.22,5.386737796741419,5.387329342052047,0.0005915453106286606
17.23,5.3897100014619985,5.390251401541969,0.0005414000799701668
17.240000000000002,5.39268032086997,5.393254363622793,0.000574042752822912
17.25,5.395648760739296,5.396215886922687,0.0005671261833910535
17.26,5.398615326890738,5.399118185989957,0.0005028590992193216
17.27,5.401580025191613,5.402104554745596,0.0005245295539824113
17.28,5.404542861555567,5.4050290162232,0.000486154667633798
17.29,5.407503841942323,5.407967102349802,0.0004632604074785718
17.3,5.410462972357455,5.410966705638654,0.0005037332811994588
17.31,5.41342025885213,5.413954575180698,0.0005343163285678187
17.32,5.416375707522881,5.416877777285195,0.0005020697623141501
17.330000000000002,5.419329324511345,5.419866449669556,0.0005371251582104719
17.34,5.422281116004029,5.422821378164653,0.0005402621606238611
17.35,5.42523108823206,5.425743271757033,0.0005121835249726203
17.36,5.428179247470926,5.428768394360814,0.0005891468898884256
17.37,5.431125600040237,5.431759709319975,0.0006341092797379488
17.38,5.4340701523034625,5.434715689451413,0.00064553714795057
17.39,5.4370129106676846,5.4376624824025495,0.0006495717348649066
17.400000000000002,5.439953881583337,5.440637756071998,0.0006838744886605852
17.41,5.442893071543948,5.443538435694127,0.0006453641501789065
17.42,5.445830487085889,5.446495100264454,0.0006646131785652543
17.43,5.4487661347881025,5.449401380436578,0.0006352456484757241
17.44,5.451700021271852,5.45234886377826,0.0006488425064086201
17.45,5.45463215320045,5.455316547678029,0.0006843944775791755
17.46,5.457562537279001,5.458243806099705,0.0006812688207036288
17.47,5.460491180254128,5.461168168292246,0.0006769880381174431
17.48,5.4634180889137145,5.464063804050567,0.0006457151368524094
17.490000000000002,5.466343270086627,5.466909439926667,0.0005661698400398762
17.5,5.469266730642448,5.469857431367383,0.0005907007249348339
17.51,5.472188477491209,5.472823726575367,0.0006352490841576852
17.52,5.47510851758311,5.475716863824072,0.0006083462409618434
17.53,5.478026857908254,5.478688733779882,0.0006618758716285811
17.54,5.480943505496359,5.481622759263584,0.0006792537672248855
17.55,5.483858467416499,5.484487490491941,0.0006290230754419923
17.56,5.486771750776808,5.48745311134191,0.0006813605651023735
17.57,5.489683362724212,5.490316010528247,0.0006326478040348249
17.580000000000002,5.492593310444143,5.493230482386729,0.0006371719425866118
17.59,5.4955016011602575,5.496124031063936,0.0006224299036787784
17.6,5.498408242134158,5.499031351469239,0.0006231093350814731
17.61,5.501313240665098,5.501988288373802,0.0006750477087038576
17.62,5.504216604089709,5.504877381323248,0.0006607772335387452
17.63,5.5071183397817025,5.507797027629779,0.0006786878480768976
17.64,5.510018455151586,5.510690738404233,0.0006722832526468991
17.650000000000002,5.512916957646374,5.513528474271591,0.0006115166252165238
17.66,5.515813854749295,5.516475991055937,0.0006621363066416919
17.67,5.5187091539795015,5.519400238970586,0.0006910849910841677
17.68,5.521602862891773,5.522281923086881,0.0006790601951083275
17.69,5.524494989076227,5.525193683572817,0.00069869449658988
17.7,5.527385540158017,5.528069522220671,0.000683982062653854
17.71,5.530274523797041,5.530948298971741,0.0006737751747003529
17.72,5.533161947687638,5.53382744467747,0.0006654969898312046
17.73,5.536047819558297,5.536726735279661,0.0006789157213642483
17.740000000000002,5.538932147171345,5.539618171415486,0.0006860242441408815
17.75,5.541814938322655,5.542515625265708,0.0007006869430536966
17.76,5.54469620084134,5.545372251939635,0.0006760510982948276
17.77,5.547575942589447,5.5482871149876045,0.0007111723981578777
17.78,5.550454171461657,5.551224650773295,0.0007704793116385389
17.79,5.553330895384972,5.554113908903332,0.0007830135183599651
17.8,5.556206122318418,5.556975096396464,0.0007689740780456589
17.81,5.559079860252725,5.55989601067671,0.0008161504239856399
17.82,5.561952117210027,5.5627934882563155,0.0008413710462882307
17.830000000000002,5.564822901243547,5.565717396852907,0.0008944956093603906
17.84,5.5676922204372845,5.568576804743469,0.0008845843061848768
17.85,5.570560082905711,5.571462231269537,0.0009021483638260719
17.86,5.573426496793445,5.574383367775592,0.000956870982147251
17.87,5.576291470274948,5.577213163653018,0.0009216933780695769
17.88,5.579155011554202,5.580085808081149,0.000930796526946942
17.89,5.582017128864398,5.582935884069819,0.0009187552054212844
17.900000000000002,5.5848778304676125,5.58578286455265,0.0009050340850373928
17.91,5.587737124654496,5.5886482975834095,0.0009111729289132953
17.92,5.590595019743952,5.591542834723731,0.0009478149797788049
17.93,5.59345152408281,5.594389945316654,0.0009384212338439113
17.94,5.596306646045515,5.597250860845955,0.0009442148004401574
17.95,5.599160394033796,5.600071125865002,0.0009107318312056023
17.96,5.602012776476351,5.602875536634715,0.0008627601583643951
17.97,5.604863801828515,5.605739887537969,0.0008760857094545216
17.98,5.607713478571941,5.60856966750805,0.0008561889361091701
17.990000000000002,5.610561815214273,5.611358646454109,0.0007968312398363153
18.0,5.613408820288816,5.614166113068204,0.0007572927793875195
18.01,5.6162545023542165,5.617052274120388,0.0007977717661713513
18.02,5.619098869994124,5.619882900133096,0.0007840301389716586
18.03,5.62194193181687,5.622701581474262,0.0007596496573913925
18.04,5.624783696455134,5.625557623525629,0.0007739270704947288
18.05,5.627624172565616,5.628362103022849,0.000737930457233027
18.06,5.630463368828698,5.6312284886471815,0.000765119818483484
18.07,5.633301293948121,5.634097874238494,0.0007965802903724395
18.08,5.6361379566506455,5.636919614393009,0.0007816577423636062
18.09,5.638973365685721,5.639781764424883,0.0008083987391618308
18.1,5.641807529825147,5.642549188975206,0.0007416591500586378
18.11,5.644640457862742,5.645341674806195,0.0007012169434528204
18.12,5.647472158614009,5.648135588594123,0.0006634299801140386
18.13,5.650302640915789,5.650985473180444,0.0006828322646548202
18.14,5.653131913625936,5.653826663733574,0.0006947501076384199
18.15,5.65595998562297,5.656627096282519,0.0006671106595490528
18.16,5.658786865805744,5.659415763997144,0.0006288981914002179
18.17,5.6616125630930965,5.6622685955610566,0.0006560324679600882
18.18,5.664437086423519,5.665069072212657,0.0006319857891377012
18.19,5.667260444754815,5.667896177773368,0.0006357330185533527
18.2,5.67008264706375,5.670733073047925,0.0006504259841753068
18.21,5.672903702345721,5.673550113881817,0.0006464115360964584
18.22,5.675723619614404,5.676304806473763,0.0005811868593594838
18.23,5.678542407901417,5.679129092298394,0.0005866843969775104
18.24,5.681360076255972,5.6819713299242025,0.0006112536682305603
18.25,5.684176633744535,5.684753903676907,0.0005772699323722819
18.26,5.6869920894504755,5.687595025038338,0.0006029355878620635
18.27,5.689806452473723,5.690419671369509,0.0006132188957854723
18.28,5.692619731930425,5.693241248536513,0.0006215166060874466
18.29,5.695431936952593,5.696056515869086,0.0006245789164927018
18.3,5.6982430766877625,5.6988202200406,0.0005771433528378722
18.31,5.701053160298638,5.701627087109655,0.0005739268110165341
18.32,5.7038621969627545,5.704417724698516,0.0005555277357611743
18.33,5.706670195872116,5.707232121658562,0.0005619257864459826
18.34,5.709477166232858,5.710020318297871,0.0005431520650125421
18.35,5.712283117264893,5.712844702376738,0.0005615851118445647
18.36,5.715088058201558,5.715649944597806,0.0005618863962482123
18.37,5.717891998289271,5.718478629932513,0.0005866316432427965
18.38,5.72069494678717,5.721277433786109,0.0005824869989385917
18.39,5.723496912966776,5.724091679570892,0.0005947666041157262
18.4,5.726297906111625,5.726894852235047,0.000596946123422093
18.41,5.729097935516928,5.729657758680138,0.0005598231632095718
18.42,5.731897010489215,5.732479828126143,0.0005828176369284677
18.43,5.734695140345978,5.735300161354315,0.0006050210083374807
18.44,5.737492334415326,5.738163335456429,0.0006710010411028478
18.45,5.7402886020356245,5.740952563138812,0.0006639611031875603
18.46,5.743083952555145,5.743832576611031,0.000748624055885827
18.47,5.74587839533171,5.746656099256903,0.0007777039251930518
18.48,5.748671939732339,5.749490281201482,0.000818341469143391
18.49,5.751464595132893,5.752280402293296,0.0008158071604036365
18.5,5.754256370917722,5.755036279125313,0.0007799082075905517
18.51,5.757047276479307,5.757801735965743,0.0007544594864361542
18.52,5.759837321217903,5.760554485168908,0.000717163951004629
18.53,5.762626514541192,5.763395794613109,0.0007692800719167892
18.54,5.765414865863914,5.766221966445919,0.0008071005820049493
18.55,5.768202384607523,5.769035944138413,0.0008335595308901489
18.56,5.770989080199823,5.771755199754559,0.0007661195547363775
18.57,5.773774962074616,5.774504330639282,0.0007293685646656556
18.58,5.77656003967134,5.7773011478349945,0.0007411081636545802
18.59,5.779344322434721,5.780058142856204,0.0007138204214829358
18.6,5.782127819814405,5.782865792447676,0.0007379726332708003
18.61,5.784910541264608,5.7856334499778175,0.000722908713209236
18.62,5.787692496243761,5.788411238057664,0.0007187418139036339
18.63,5.790473694214142,5.79114767849754,0.0006739842833987097
18.64,5.793254144641533,5.793940090293047,0.0006859456515142526
18.65,5.796033856994849,5.796738072223871,0.0007042152290219761
18.66,5.79881284074579,5.7995281095220275,0.0007152687762372878
18.67,5.8015911053684786,5.802296139128811,0.0007050337603322632
18.68,5.804368660339101,5.80512280751714,0.0007541471780392328
18.69,5.807145515135556,5.80794920630551,0.0008036911699544902
18.7,5.809921679237088,5.810752691535754,0.0008310122986658897
18.71,5.812697162123939,5.813517821297962,0.0008206591740229641
18.72,5.815471973276982,5.816279882414809,0.0008079091378272452
18.73,5.81824612217737,5.819023409629264,0.0007772874518945372
18.74,5.821019618306171,5.821796929047897,0.000777310741725934
18.75,5.823792471144021,5.824583928045675,0.0007914569016538309
18.76,5.826564690170755,5.827284318237001,0.0007196280662462584
18.77,5.829336284865055,5.8300453809269115,0.0007090960618567621
18.78,5.832107264704095,5.8328332986244495,0.0007260339203547517
18.79,5.834877639163176,5.835589373515758,0.0007117343525813169
18.8,5.837647417715378,5.8383404982357305,0.0006930805203522183
18.81,5.840416609831195,5.841127752773004,0.0007111429418094062
18.82,5.843185224978181,5.843916801754283,0.0007315767761015834
18.83,5.845953272620593,5.846629993708147,0.0006767210875535667
18.84,5.848720762219037,5.849446517036701,0.0007257548176635709
18.85,5.851487703230105,5.852264260144642,0.000776556914536819
18.86,5.854254105106021,5.855004869598648,0.0007507644926274537
18.87,5.857019977294291,5.857805860200798,0.0007858829065066075
18.88,5.859785329237337,5.860599525839124,0.0008141966017864988
18.89,5.86255017037215,5.8633554065371225,0.0008052361649726336
18.9,5.8653145101299256,5.866142427530305,0.0008279174003797962
18.91,5.868078357935717,5.868879177442204,0.0008008195064865831
18.92,5.870841723208075,5.871664288766268,0.0008225655581926006
18.93,5.873604615358692,5.874456378720927,0.0008517633622346921
18.94,5.8763670437920545,5.877174195141017,0.000807151348962698
18.95,5.879129017905078,5.879970225697616,0.0008412077925381567
18.96,5.8818905470867655,5.882757976947662,0.0008674298608966069
18.97,5.88465164071784,5.885557770615478,0.0009061298976371646
18.98,5.887412308170405,5.888263066884528,0.000850758714123323
18.99,5.8901725588075795,5.891045313353735,0.0008727545461555408
19.0,5.892932401983154,5.89379369373057,0.0008612917474160042
19.01,5.895691847041233,5.896546863136977,0.000855016095743899
19.02,5.898450903315884,5.899228927198605,0.0007780238827210795
19.03,5.901209580130789,5.902091071009893,0.000881490879103275
19.04,5.903967886798889,5.904828983540513,0.0008610967416240456
19.05,5.906725832622037,5.907583876620443,0.000858043998405833
19.06,5.909483426890642,5.910324659063312,0.000841232172669848
19.07,5.912240678883328,5.913153809020514,0.00091313013718608
19.08,5.9149975978665745,5.91590084523185,0.0009032473652750284
19.09,5.917754193094377,5.918669551621777,0.0009153585273997678
19.1,5.920510473807891,5.921388181264917,0.000877707457026311
19.11,5.923266449235085,5.9241718896669875,0.0009054404319028819
19.12,5.9260221285903985,5.926962421707669,0.0009402931172708406
19.13,5.928777521074388,5.9296674168255565,0.0008898957511682681
19.14,5.9315326358733875,5.932466722552585,0.0009340866791971436
19.15,5.934287482159153,5.935182055198298,0.0008945730391447526
19.16,5.937042069088528,5.9379460105769395,0.0009039414884117747
19.17,5.939796405803088,5.94068739546391,0.0008909896608217949
19.18,5.942550501428804,5.943531779378787,0.0009812779499833724
19.19,5.945304365075697,5.94628517019799,0.0009808051222934822
19.2,5.948058005837489,5.948996703583993,0.0009386977465037916
19.21,5.950811432791272,5.951782026837869,0.0009705940465973839
19.22,5.953564654997153,5.954474416188784,0.0009097611916315529
19.23,5.956317681497922,5.957216572007098,0.0008988905091760202
19.24,5.959070521318707,5.959971055211019,0.0009005338923122608
19.25,5.961823183466636,5.962683184443868,0.0008600009772319339
19.26,5.964575676930496,5.965439767884483,0.0008640909539874286
19.27,5.967328010680392,5.968170290652394,0.0008422799720024798
19.28,5.9700801936674175,5.970882812772006,0.0008026191045882314
19.29,5.972832234823307,5.97363349897557,0.0008012641522627817
19.3,5.975584143060106,5.976339889089372,0.0007557460292657581
19.31,5.978335927269832,5.979032914587637,0.0006969873178048758
19.32,5.98108759632414,5.98181242463448,0.0007248283103402642
19.33,5.9838391590739874,5.984520321099327,0.0006811620253399653
19.34,5.986590624349305,5.987300031531035,0.0007094071817297376
19.35,5.989342000958656,5.990040971507349,0.0006989705486928344
19.36,5.992093297688908,5.992748083249962,0.0006547855610543607
19.37,5.994844523304906,5.995557828312276,0.000713305007370657
19.38,5.997595686549132,5.9983069708257295,0.0007112842765977234
19.39,6.000346796141385,6.001067063101924,0.000720266960538396
19.4,6.003097860778446,6.003860329024726,0.0007624682462799015
19.41,6.005848889133753,6.006593695060325,0.000744805926572667
19.42,6.00859988985707,6.0093162820478145,0.0007163921907444859
19.43,6.011350871574164,6.012130389215025,0.0007795176408604831
19.44,6.0141018428864825,6.014835511345813,0.0007336684593308718
19.45,6.016852812370819,6.01757644853914,0.0007236361683213843
19.46,6.0196037885789995,6.0203702427781005,0.000766454199101041
19.47,6.022354780037552,6.023108849970003,0.0007540699324515288
19.48,6.025105795247392,6.025858872962513,0.0007530777151210089
19.49,6.0278568426834935,6.028625864467431,0.0007690217839373403
19.5,6.030607930794576,6.031385245259038,0.0007773144644618313
19.51,6.033359068002781,6.034063007085772,0.0007039390829906012
19.52,6.036110262703354,6.036833270096654,0.0007230073933000014
19.53,6.038861523264331,6.039502462558856,0.0006409392945245784
19.54,6.041612858026216,6.042255884802801,0.0006430267765846764
19.55,6.044364275301674,6.045017806663837,0.0006535313621629513
19.56,6.047115783375208,6.04771062060723,0.0005948372320219164
19.57,6.049867390502855,6.050527864913116,0.0006604744102611804
