time_s,true_yaw_rad,yaw_corrected
34.78,7.140734437331731,7.134071322219248
34.79,7.1400154651979815,7.133430084877274
34.800000000000004,7.139290280987549,7.132680295600771
34.81,7.138558877605988,7.131960575425261
34.82,7.1378212480173175,7.131293652869497
34.83,7.137077385244178,7.130685028110767
34.84,7.136327282367983,7.129887658242611
34.85,7.13557093252907,7.129168653843716
34.86,7.134808328926855,7.128524318957665
34.87,7.134039464819974,7.127731008425618
34.88,7.133264333526442,7.126881123681016
34.89,7.13248292842379,7.1260864610629255
34.9,7.131695242949222,7.125263080638016
34.910000000000004,7.130901270599753,7.124430209258768
34.92,7.130101004932355,7.123601208346228
34.93,7.1292944395641,7.122708170724301
34.94,7.128481568172305,7.121833079479312
34.95,7.127662384494669,7.120985834616258
34.96,7.126836882329417,7.120072207183921
34.97,7.126005055535435,7.119177771242641
34.980000000000004,7.125166898032411,7.1182979726927
34.99,7.124322403800969,7.117392437736736
35.0,7.1234715668828095,7.116441367852922
35.01,7.122614381380837,7.1156079293095305
35.02,7.121750841459299,7.11459325690324
35.03,7.1208809413439145,7.113734688232949
35.04,7.120004675322011,7.1128581275433325
35.050000000000004,7.119122037742649,7.111966256796596
35.06,7.118233023016751,7.110980293934654
35.07,7.117337625617234,7.1101039406538815
35.08,7.1164358400791325,7.109241061505543
35.09,7.115527660999726,7.10838717402185
35.1,7.114613083038663,7.1074558237958225
35.11,7.113692100918082,7.106477854292537
35.12,7.112764709422741,7.1056938989922855
35.13,7.111830903400133,7.104759860965905
35.14,7.110890677760601,7.103705684848654
35.15,7.109944027477471,7.10275479486385
35.160000000000004,7.108990947587155,7.101906138710646
35.17,7.10803143318928,7.10094943777485
35.18,7.107065479446797,7.100018075589054
35.19,7.106093081586095,7.098888838795569
35.2,7.105114234897115,7.0978672369928715
35.21,7.104128934733463,7.096862518170437
35.22,7.103137176512526,7.095751445653272
35.230000000000004,7.102138955715568,7.094623606653722
35.24,7.101134267887856,7.093614018734543
35.25,7.100123108638753,7.092637266814295
35.26,7.099105473641834,7.091541228145876
35.27,7.098081358634984,7.090514140551517
35.28,7.097050759420508,7.089477946826153
35.29,7.096013671865233,7.088489371900005
35.300000000000004,7.094970091900604,7.087522604779037
35.31,7.093920015522791,7.086411409318043
35.32,7.092863438792788,7.085421948319969
35.33,7.091800357836507,7.084364582092716
35.34,7.090730768844881,7.083243798561382
35.35,7.08965466807395,7.08215871099424
35.36,7.088572051844969,7.081012614517226
35.37,7.087482916544492,7.079992704112057
35.38,7.086387258624467,7.078924555447345
35.39,7.085285074602328,7.077821452524063
35.4,7.084176361061084,7.076826478853465
35.410000000000004,7.083061114649409,7.075614977505399
35.42,7.081939332081727,7.074570665855815
35.43,7.080811010138303,7.073496728049178
35.44,7.079676145665324,7.072396203914422
35.45,7.078534735574987,7.071272477231276
35.46,7.077386776845576,7.070176818131104
35.47,7.076232266521551,7.0691169612352684
35.480000000000004,7.075071201713622,7.0681029040539585
35.49,7.073903579598834,7.066927392042435
35.5,7.072729397420641,7.065629035544622
35.51,7.071548652488984,7.064332225992632
35.52,7.070361342180368,7.063201552249793
35.53,7.069167463937935,7.062111751940976
35.54,7.067967015271539,7.061102888224815
35.550000000000004,7.066759993757817,7.05995505534961
35.56,7.065546397040257,7.058828349004065
35.57,7.064326222829276,7.057613733849473
35.58,7.063099468902278,7.0563245905142935
35.59,7.061866133103731,7.055089259746426
35.6,7.060626213345227,7.053715360309447
35.61,7.0593797076055465,7.052447392001704
35.62,7.058126613930727,7.051164999265206
35.63,7.056866930434122,7.049879983843824
35.64,7.055600655296462,7.0485760402042335
35.65,7.054327786765915,7.047275992971585
35.660000000000004,7.05304832315815,7.046047937098262
35.67,7.051762262856382,7.04484450740145
35.68,7.050469604311446,7.043610415485534
35.69,7.049170346041838,7.04234948837003
35.7,7.047864486633772,7.041197334395844
35.71,7.046552024741239,7.039675135478302
35.72,7.045232959086052,7.038425126305168
35.730000000000004,7.043907288457896,7.037039025764495
35.74,7.042575011714383,7.035737571981454
35.75,7.041236127781092,7.034269660245266
35.76,7.039890635651624,7.032938869988289
35.77,7.038538534387639,7.031712073841254
35.78,7.0371798231189056,7.030380235560084
35.79,7.035814501043343,7.029085382963917
35.800000000000004,7.034442567427061,7.027743934148272
35.81,7.033064021604403,7.026277561553316
35.82,7.03167886297798,7.024823207372343
35.83,7.030287091018716,7.023530797241455
35.84,7.028888705265878,7.022048220057152
35.85,7.027483705327115,7.020655850395167
35.86,7.026072090878493,7.019094553868284
35.87,7.024653861664526,7.017608197837414
35.88,7.023229017498208,7.016277489670955
35.89,7.021797558261042,7.014736908683131
35.9,7.020359483903073,7.0132693972153834
35.910000000000004,7.018914794442916,7.011853203897776
35.92,7.017463489967777,7.0104685281000645
35.93,7.016005570633486,7.0089108278313255
35.94,7.014541036664516,7.007491034385996
35.95,7.013069888354009,7.0060098658010155
35.96,7.011592126063795,7.0045557274696995
35.97,7.010107750224417,7.0030572227845616
35.980000000000004,7.008616761335148,7.001497195466645
35.99,7.007119159964004,7.000026742776083
36.0,7.005614946747774,6.998737196118951
36.01,7.00410412239202,6.997198949590475
36.02,7.002586687671102,6.995505411246842
36.03,7.001062643428189,6.9939569488311895
36.04,6.999531990575268,6.9923233801655496
36.05,6.997994730093159,6.990726353040151
36.06,6.996450863031518,6.989159177683673
36.07,6.994900390508852,6.987693618133967
36.08,6.993343313712524,6.986272747075654
36.09,6.991779633898755,6.984702655017573
36.1,6.9902093523926325,6.98308407788219
36.11,6.988632470588113,6.981482051147361
36.12,6.987048989948023,6.97980061753613
36.13,6.985458912004059,6.9781257151296625
36.14,6.983862238356789,6.976582541092948
36.15,6.982258970675648,6.974977677366079
36.16,6.98064911069894,6.973433488388549
36.17,6.979032660233828,6.971980040868894
36.18,6.977409621156331,6.970326314525054
36.19,6.9757799954113135,6.9686951379834605
36.2,6.9741437850124886,6.967054878678186
36.21,6.972500992042395,6.965445394827253
36.22,6.970851618652396,6.9637902917392145
36.23,6.969195667062661,6.96213102167194
36.24,6.967533139562159,6.9603907898636805
36.25,6.965864038508638,6.95856607357661
36.26,6.964188366328616,6.956913826644317
36.27,6.96250612551736,6.955183912055559
36.28,6.960817318638865,6.953715340867003
36.29,6.959121948325845,6.952068481140436
36.3,6.957420017279702,6.950293401580121
36.31,6.955711528270509,6.94852495881655
36.32,6.953996484136988,6.946813352123911
36.33,6.952274887786484,6.945251660233484
36.34,6.950546742194938,6.943415427362966
36.35,6.948812050406863,6.941647677733422
36.36,6.947070815535317,6.939870969014564
36.37,6.94532304076187,6.938150777809467
36.38,6.943568729336577,6.936426839433438
36.39,6.941807884577943,6.934687679258004
36.4,6.940040509872895,6.933064630840014
36.41,6.938266608676744,6.931307662849188
36.42,6.936486184513149,6.929491153466455
36.43,6.934699240974084,6.9276613983798825
36.44,6.932905781719797,6.925980310196846
36.45,6.931105810478774,6.924267896423063
36.46,6.929299331047695,6.922580214658014
36.47,6.927486347291395,6.920707716175203
36.48,6.925666863142818,6.918901722674796
36.49,6.923840882602981,6.9171257107785475
36.5,6.922008409740919,6.9151426908072
36.51,6.920169448693644,6.9132363776081105
36.52,6.918324003666095,6.911391526990162
36.53,6.916472078931092,6.909520696877103
36.54,6.914613678829282,6.9076559941962
36.55,6.912748807769092,6.9058408035785925
36.56,6.910877470226673,6.903901840699502
36.57,6.908999670745847,6.902001018507645
36.58,6.907115413938051,6.900092100210313
36.59,6.905224704482284,6.898405429441436
36.6,6.903327547125045,6.89631031341632
36.61,6.901423946680279,6.894613610788562
36.62,6.899513908029312,6.892669573169148
36.63,6.897597436120796,6.8909273936261455
36.64,6.89567453597064,6.888941416746054
36.65,6.893745212661949,6.887009286532469
36.66,6.891809471344963,6.885141282975084
36.67,6.889867317236986,6.883040128399788
36.68,6.887918755622317,6.8811030407002844
36.69,6.88596379185219,6.87916205104713
36.7,6.8840024313446975,6.877255282489925
36.71,6.88203467958472,6.875231912476382
36.72,6.880060542123856,6.873260633104541
36.73,6.878080024580349,6.871188321754605
36.74,6.876093132639011,6.869071237431175
36.75,6.874099872051146,6.867120784632445
36.76,6.872100248634479,6.865107991979727
36.77,6.8700942682730695,6.86311562264874
36.78,6.868081936917239,6.8611454179813505
36.79,6.866063260583488,6.859068650252662
36.8,6.86403824535441,6.857081386392528
36.81,6.86200689737862,6.855063909323578
36.82,6.859969222870656,6.852977794906006
36.83,6.857925228110905,6.8510072011788665
36.84,6.855874919445512,6.848880242219754
36.85,6.853818303286292,6.84673919502236
36.86,6.85175538611064,6.8446129626263215
36.87,6.849686174461446,6.842618984857725
36.88,6.847610674947001,6.840506616248997
36.89,6.845528894240901,6.838504590188761
36.9,6.843440839081958,6.836475063154672
36.91,6.841346516274103,6.834340150013793
36.92,6.839245932686294,6.832482597184614
36.93,6.837139095252412,6.830391234729725
36.94,6.835026010971168,6.82820652062503
36.95,6.832906686906001,6.826139211081794
36.96,6.83078113018498,6.824058032687868
36.97,6.828649348000701,6.822016283983075
36.98,6.826511347610179,6.819814373964251
36.99,6.824367136334753,6.81766370451798
37.0,6.822216721559975,6.815380437935349
37.01,6.820060110735503,6.8133241325924345
37.02,6.817897311374998,6.811107853522176
37.03,6.815728331056008,6.808874681112967
37.04,6.813553177419866,6.8066007304094915
37.05,6.811371858171574,6.804438957435355
37.06,6.809184381079692,6.802195490214259
37.07,6.806990753976221,6.7998616841566575
37.08,6.8047909847565,6.797604855533722
37.09,6.802585081379074,6.795553334587499
37.1,6.800373051865591,6.793314098078398
37.11,6.798154904300675,6.791082832055739
37.12,6.795930646831813,6.7889967126966235
37.13,6.793700287669232,6.786713284648494
37.14,6.791463835085777,6.784388456539169
37.15,6.789221297416788,6.782078926027838
37.16,6.7869726830599815,6.779871131263714
37.17,6.784718000475318,6.777810296983221
37.18,6.782457258184884,6.77552159648964
37.19,6.780190464772756,6.773258524824316
37.2,6.777917628884883,6.77098584483214
37.21,6.775638759228948,6.768719266892727
37.22,6.773353864574244,6.766456605204737
37.23,6.771062953751535,6.764347685744432
37.24,6.768766035652937,6.762087147599111
37.25,6.766463119231767,6.75971912085061
37.26,6.7641542135024215,6.757384070109989
37.27,6.761839327540236,6.755196013478943
37.28,6.759518470481346,6.753000003256508
37.29,6.757191651522553,6.750607904170153
37.3,6.754858879921182,6.748246594215217
37.31,6.752520164994942,6.745819667560013
37.32,6.750175516121787,6.7434877789022885
37.33,6.74782494273977,6.7411652125389425
37.34,6.745468454346904,6.738818781099835
37.35,6.7431060605010105,6.736481752169451
37.36,6.740737770819579,6.73406848772785
37.37,6.738363594979624,6.731684418422611
37.38,6.735983542717524,6.729249966286817
37.39,6.733597623828888,6.726799323348241
37.4,6.731205848168393,6.724458846541236
37.41,6.728808225649645,6.72208528113018
37.42,6.726404766245012,6.719728007012232
37.43,6.723995479985485,6.717321712539716
37.44,6.721580376960516,6.714944421150548
37.45,6.719159467317865,6.712554743171903
37.46,6.716732761263443,6.710249259330763
37.47,6.714300269061155,6.707884760437174
37.48,6.71186200103274,6.70555792888427
37.49,6.709417967557616,6.703128344797309
37.5,6.706968179072716,6.700833112578369
37.51,6.704512646072324,6.698435031317719
37.52,6.702051379107918,6.6959622241356085
37.53,6.699584388788004,6.693609314498035
37.54,6.69711168577795,6.6912477975124
37.55,6.694633280799823,6.688667622296074
37.56,6.6921491846322185,6.686071660970549
37.57,6.6896594081100975,6.683601405272271
37.58,6.687163962124616,6.68120844300996
37.59,6.684662857622952,6.678681025840312
37.6,6.68215610560814,6.676232847286391
37.61,6.679643717138896,6.673766970827752
37.62,6.677125703329446,6.671276427215313
37.63,6.674602075349354,6.66860988579992
37.64,6.67207284442334,6.666191661180496
37.65,6.669538021831114,6.663682851471407
37.66,6.666997618907193,6.661191294388159
37.67,6.664451647040727,6.658645671084942
37.68,6.661900117675316,6.656080765655014
37.69,6.659343042308834,6.653583542944351
37.7,6.656780432493248,6.65094307949989
37.71,6.654212299834434,6.648300001743553
37.72,6.651638655991998,6.645874310263058
37.73,6.649059512679089,6.6432755565259525
37.74,6.6464748816622174,6.640865738425805
37.75,6.643884774761067,6.638340433382477
37.76,6.641289203848311,6.635666694909078
37.77,6.638688180849423,6.63315717925197
37.78,6.636081717742489,6.6306692505383396
37.79,6.63346982655802,6.62800025076614
37.8,6.630852519378757,6.625472272603082
37.81,6.628229808339484,6.622708924752543
37.82,6.625601705626839,6.620116318027986
37.83,6.622968223479112,6.617479532515963
37.84,6.620329374186059,6.614641093294979
37.85,6.617685170088704,6.612087769564721
37.86,6.615035623579141,6.609516844237483
37.87,6.612380747100344,6.606858050788176
37.88,6.609720553145963,6.6041431374082356
37.89,6.60705505426013,6.601387356494367
37.9,6.604384263037251,6.598713902118142
37.91,6.601708192121822,6.596109528045315
37.92,6.599026854208211,6.593385881989217
37.93,6.5963402620404645,6.590671909056278
37.94,6.593648428412104,6.587971562879688
37.95,6.590951366165919,6.585240725345304
37.96,6.588249088193769,6.582483432617831
37.97,6.585541607436368,6.5798221742643275
37.98,6.582828936883085,6.577087600220301
37.99,6.580111089571737,6.574216435421392
38.0,6.577388078588378,6.571526755717517
38.01,6.574659917067087,6.568953183621207
38.02,6.571926618189766,6.566352030414179
38.03,6.569188195185923,6.563587977407786
38.04,6.566444661332463,6.5607682580830256
38.05,6.563696029953475,6.55810631577602
38.06,6.560942314420018,6.555408652327963
38.07,6.558183528149905,6.552673258135555
38.08,6.555419684607495,6.549825117967615
38.09,6.552650797303468,6.546957233031806
38.1,6.549876879794616,6.544152113955981
38.11,6.54709794568362,6.541202328572566
38.12,6.544314008618835,6.538434685408523
38.13,6.54152508229407,6.535614791529054
38.14,6.538731180448367,6.53301624121948
38.15,6.535932316865783,6.530175979616766
38.16,6.533128505375164,6.527273570391341
38.17,6.530319759849927,6.524472728504251
38.18,6.527506094207836,6.521674958352568
38.19,6.524687522410775,6.518926500836833
38.2,6.521864058464526,6.516094530806461
38.21,6.5190357164185455,6.513433083662689
38.22,6.5162025103657335,6.510576220719121
38.23,6.513364454442209,6.507597181782952
38.24,6.5105215628270825,6.50468938614007
38.25,6.507673849742226,6.501768594453419
38.26,6.504821329452048,6.498955277188862
38.27,6.501964016263255,6.496142858579795
38.28,6.499101924524629,6.493313040916045
38.29,6.496235068626791,6.4903567284916655
38.3,6.4933634630019705,6.48746660933569
38.31,6.490487122123775,6.484578361468339
38.32,6.487606060506948,6.481712170813082
38.33,6.484720292707145,6.478810289466044
38.34,6.481829833320692,6.4759834920334605
38.35,6.478934696984347,6.473038602454885
38.36,6.476034898375072,6.470078377228679
38.37,6.473130452209788,6.467120417563522
38.38,6.470221373245139,6.464353180263792
38.39,6.467307676277256,6.461482613088613
38.4,6.464389376141512,6.458520110648952
38.41,6.461466487712288,6.455675550571861
38.42,6.458539025902728,6.452855348858623
38.43,6.455607005664499,6.449896439308306
38.44,6.4526704419875465,6.446958920965296
38.45,6.449729349899855,6.444045300401914
38.46,6.446783744467204,6.441176774202822
38.47,6.443833640792921,6.43843724510246
38.48,6.440879054017635,6.435323517600807
38.49,6.437919999319039,6.432298874994132
38.5,6.434956491911636,6.429182739618686
38.51,6.431988547046496,6.426205631508534
38.52,6.429016180011006,6.423192575115249
38.53,6.426039406128626,6.420276576698195
38.54,6.423058240758635,6.41729295980488
38.55,6.420072699295883,6.414143657378324
38.56,6.417082797170544,6.411192312413804
38.57,6.414088549847861,6.408230462708716
38.58,6.411089972827901,6.405264864687077
38.59,6.408087081645296,6.402240124667993
38.6,6.405079891868991,6.399298857112533
38.61,6.402068419101998,6.3963254628312605
38.62,6.399052678981137,6.393091994035668
38.63,6.396032687176779,6.390123194340238
38.64,6.393008459392599,6.387072338450806
38.65,6.38998001136531,6.384212156593339
38.66,6.38694735886442,6.381124567034631
38.67,6.383910517691963,6.378055917333109
38.68,6.380869503682251,6.37503169593977
38.69,6.377824332701608,6.3720573282729775
38.7,6.374775020648122,6.368900631892064
38.71,6.371721583451373,6.365816182053494
38.72,6.368664037072186,6.362744081350905
38.73,6.365602397502366,6.359704916344505
38.74,6.362536680764435,6.356784044096372
38.75,6.359466902911372,6.353770580776148
38.76,6.356393080026358,6.35068776381035
38.77,6.353315228222503,6.347616320480659
38.78,6.350233363642592,6.344702667982509
38.79,6.34714750245882,6.3415330732955075
38.8,6.344057660872525,6.338390130540629
38.81,6.340963855113927,6.335240507713363
38.82,6.337866101441863,6.332272748224983
38.83,6.334764416143522,6.329316455269973
38.84,6.331658815534178,6.326170573908161
38.85,6.328549315956923,6.322986802125687
38.86,6.325435933782404,6.31983206957178
38.87,6.322318685408556,6.316759601149162
38.88,6.319197587260329,6.313743968023691
38.89,6.316072655789426,6.310540630060908
38.9,6.312943907474031,6.307473064042041
38.91,6.309811358818542,6.304273580712351
38.92,6.306675026353299,6.301037026729364
38.93,6.30353492663432,6.297899301584042
38.94,6.300391076243023,6.294824566449573
38.95,6.297243491785959,6.29175296345101
38.96,6.294092189894546,6.288662217681362
38.97,6.290937187224788,6.28560682085451
38.98,6.287778500457009,6.282249308065786
38.99,6.284616146295577,6.279130393206252
39.0,6.281450141468639,6.275953453223956
39.01,6.278280502727837,6.272781954671976
39.02,6.275107246848043,6.26974414131447
39.03,6.271930390627079,6.266448099206202
39.04,6.268749950885448,6.263200982844666
39.05,6.265565944466056,6.2599116668215675
39.06,6.2623783882339366,6.256820469419994
39.07,6.259187299075978,6.253544886231092
39.08,6.2559926939006445,6.250511542633645
39.09,6.252794589637703,6.247350317053551
39.1,6.2495930032379405,6.244190481765959
39.11,6.246387951672898,6.240967502090856
39.12,6.243179451934583,6.237781126389937
39.13,6.239967521035196,6.234503325481482
39.14,6.236752176006851,6.231321770407092
39.15,6.233533433901301,6.2280724859380365
39.16,6.230311311789658,6.224803867343833
39.17,6.227085826762107,6.221478085463794
39.18,6.22385699592764,6.218479705508544
39.19,6.22062483641376,6.215194472576235
39.2,6.217389365366221,6.211990785886871
39.21,6.214150599948728,6.2088018561815925
39.22,6.210908557342671,6.2054412349942325
39.23,6.207663254746836,6.202289204194483
39.24,6.204414709377129,6.199085768691933
39.25,6.201162938466291,6.195949121264957
39.26,6.197907959263619,6.19257356964005
39.27,6.19464978903468,6.189223619849303
39.28,6.191388445061038,6.185926768758454
39.29,6.188123944639958,6.182600415825413
39.3,6.184856305084138,6.17938642927469
39.31,6.181585543721416,6.176209628319443
39.32,6.178311677894489,6.172763976710023
39.33,6.175034724960631,6.169534431591788
39.34,6.171754702291411,6.166229279353813
39.35,6.168471627272405,6.1628147731693375
39.36,6.165185517302917,6.159412062536018
39.37,6.161896389795689,6.156154328043509
39.38,6.15860426217662,6.1530077671720065
39.39,6.155309151884482,6.149882981572772
39.4,6.152011076370633,6.146630148944727
39.41,6.148710053098734,6.143274869568859
39.42,6.14540609954446,6.140019158790092
39.43,6.142099233195223,6.136688283773434
39.44,6.138789471549874,6.133311875367754
39.45,6.135476832118427,6.130127630923502
39.46,6.132161332421771,6.126796650712085
39.47,6.128842989991381,6.123465562885616
39.48,6.125521822369034,6.120280268390012
39.49,6.122197847106521,6.1169306933596586
39.5,6.118871081765365,6.113658741957766
39.51,6.115541543916527,6.110320912639365
39.52,6.112209251140124,6.107078123063298
39.53,6.108874221025144,6.103847673912348
39.54,6.105536471169152,6.100622223521902
39.55,6.10219601917801,6.097301353671662
39.56,6.098852882665582,6.0939261370585545
39.57,6.095507079253458,6.090667772197881
39.58,6.092158626570652,6.087422495257344
39.59,6.088807542253327,6.0842007364620345
39.6,6.085453843944499,6.080731035571499
39.61,6.082097549293756,6.077336642760472
39.62,6.078738675956962,6.074069192155175
39.63,6.075377241595976,6.070595798374324
39.64,6.072013263878362,6.06720932273569
39.65,6.0686467604770975,6.063879162090718
39.66,6.065277749070291,6.060355378353063
39.67,6.06190624734089,6.05690916494515
39.68,6.058532272976393,6.053566071474126
39.69,6.055155843668562,6.0503038766068
39.7,6.051776977113134,6.046849920175564
39.71,6.048395691009534,6.043487053368816
39.72,6.0450120030605845,6.040126795833865
39.73,6.0416259309722165,6.036977096854566
39.74,6.038237492453182,6.033497098506663
39.75,6.034846705214768,6.030015994091283
39.76,6.031453586970506,6.026648196089972
39.77,6.028058155435881,6.023286605890866
39.78,6.024660428328048,6.0198360874699075
39.79,6.021260423365539,6.01660302427412
39.8,6.017858158267977,6.0133481128704585
39.81,6.014453650755789,6.009868732966835
39.82,6.011046918549915,6.006539412314066
39.83,6.007637979371516,6.003020919976142
39.84,6.004226850941698,5.999522354170776
39.85,6.000813550981211,5.996074648723011
39.86,5.997398097210167,5.992644761204091
39.87,5.993980507347748,5.989277012470851
39.88,5.990560799111924,5.985918506534607
39.89,5.987138990219158,5.9825588036916155
39.9,5.983715098384125,5.979112036913546
39.91,5.9802891413194175,5.975727215257289
39.92,5.976861136735262,5.972343192010883
39.93,5.973431102339228,5.968904694550094
39.94,5.969999055835947,5.965420909515271
39.95,5.966565014926813,5.961929130992963
39.96,5.963128997309708,5.958405420426649
39.97,5.959691020678707,5.954988146286191
39.98,5.956251102723793,5.951606683604249
39.99,5.952809261130568,5.948284082370613
40.0,5.94936551357997,5.944828845559725
40.01,5.945919877747982,5.941237785290563
40.02,5.942472371305349,5.9377514023452544
40.03,5.939023011917285,5.9342822373063155
40.04,5.935571817243197,5.9306983211015964
40.05,5.932118804936389,5.927116424786211
40.06,5.928663992643781,5.923617082267081
40.07,5.925207398005621,5.920116033050505
40.08,5.9217490386552,5.916630817427447
40.09,5.918288932218567,5.913299623463092
40.1,5.914827096314241,5.909893479872028
40.11,5.91136354855293,5.906448936175885
40.12,5.907898306537241,5.902934476544001
40.13,5.9044313878614005,5.899508456599552
40.14,5.900962810110963,5.895940650526799
40.15,5.897492590862534,5.892509925601363
40.16,5.894020747683479,5.888912116840763
40.17,5.890547298131647,5.8855190274950715
40.18,5.887072259755079,5.881908409164137
40.19,5.883595650091727,5.878477996193537
40.2,5.880117486669173,5.875021974895662
40.21,5.876637787004342,5.871637246309008
40.22,5.8731565686032265,5.868036491906396
40.23,5.869673848960592,5.864476553879472
40.24,5.866189645559707,5.861118333364887
40.25,5.8627039758720505,5.857407322147253
40.26,5.859216857357036,5.853937786505292
40.27,5.855728307461731,5.850338019381933
40.28,5.852238343620569,5.84683923093245
40.29,5.848746983255076,5.843399472235043
40.3,5.845254243773584,5.839857777276654
40.31,5.841760142570955,5.836412450758724
40.32,5.838264697028299,5.832981348225594
40.33,5.834767924512691,5.829401725171545
40.34,5.831269842376895,5.825837520769108
40.35,5.827770467959087,5.82204677665619
40.36,5.824269818582569,5.818410811931691
40.37,5.820767911555497,5.814931817974002
40.38,5.817264764170599,5.811400694500667
40.39,5.813760393704897,5.8078252334732845
40.4,5.810254817419432,5.804402534337967
40.41,5.806748052558984,5.800829891255211
40.42,5.803240116351796,5.7972972364023825
40.43,5.7997310260093,5.7938695694184705
40.44,5.796220798725834,5.790414645434027
40.45,5.792709451678373,5.786698591317658
40.46,5.789197002026251,5.783182616432854
40.47,5.785683466910885,5.779710711149536
40.48,5.782168863455499,5.776175055391519
40.49,5.778653208764854,5.772747742835164
40.5,5.775136519924971,5.769323620428649
40.51,5.771618814002858,5.765770368524671
40.52,5.768100108046236,5.762206812319552
40.53,5.7645804190832655,5.75857834378852
40.54,5.761059764122279,5.755144904149649
40.55,5.7575381601515,5.751747304010519
40.56,5.754015624138784,5.748324499979506
40.57,5.750492173031334,5.74484392058113
40.58,5.746967823755438,5.741403432289695
40.59,5.743442593216197,5.737854127294642
40.6,5.739916498297256,5.734350547614103
40.61,5.736389555860531,5.730788761033357
40.62,5.732861782745943,5.727088879079014
40.63,5.729333195771152,5.723597192567272
40.64,5.725803811731282,5.720065522595369
40.65,5.72227364739866,5.716709875822625
40.66,5.718742719522543,5.7133004291086475
40.67,5.715211044828858,5.70989345691814
40.68,5.71167864001993,5.7063104744250355
40.69,5.708145521774222,5.7027447739531345
40.7,5.704611706746063,5.69922710438655
40.71,5.701077211565389,5.695673583867679
40.72,5.697542052837475,5.692122274547524
40.73,5.694006247142676,5.688710379014937
40.74,5.690469811036157,5.685187500872766
40.75,5.686932761047635,5.68169074224035
40.76,5.683395113681121,5.678171319076623
40.77,5.679856885414646,5.674525741965715
40.78,5.676318092700012,5.670915366943192
40.79,5.672778751962526,5.667351018681334
40.8,5.669238879600739,5.663703857599386
40.81,5.6656984919861895,5.660193771821857
40.82,5.662157605463143,5.656684211725958
40.83,5.658616236348335,5.653291961606894
40.84,5.655074400930708,5.649770412486972
40.85,5.651532115471165,5.646297914612267
40.86,5.6479893962023,5.642858295849167
40.87,5.644446259328153,5.639441817118911
40.88,5.640902721023945,5.635908057230925
40.89,5.637358797435829,5.632386262501693
40.9,5.633814504680636,5.628847652318142
40.91,5.630269858845615,5.625332764300105
40.92,5.62672487598819,5.6218361571825
40.93,5.623179572135696,5.618347448623632
40.94,5.619633963285135,5.614781044280754
40.95,5.616088065402923,5.61130056510156
40.96,5.612541894424635,5.607826487434865
40.97,5.608995466254763,5.604173738371423
40.98,5.605448796766459,5.600573829167558
40.99,5.6019019018012886,5.596972203816468
41.0,5.598354797168983,5.593407088753001
41.01,5.594807498647192,5.589882346208054
41.02,5.5912600219812365,5.586438033912694
41.03,5.58771238288386,5.582864285663526
41.04,5.58416459703499,5.579250904676984
41.05,5.580616680081481,5.575743147609142
41.06,5.5770686476368825,5.5722000724198715
41.07,5.573520515281188,5.568632532413098
41.08,5.569972298560592,5.564967703231093
41.09,5.566424012987254,5.561441487437175
41.1,5.562875674039049,5.557779718448989
41.11,5.559327297159329,5.554239312990511
41.12,5.555778897756685,5.550756466628728
41.13,5.552230491204707,5.547264777578069
41.14,5.548682092841743,5.543672641066142
41.15,5.54513371797066,5.540096612768606
41.16,5.541585381858609,5.536694805078141
41.17,5.538037099736792,5.5331509573960735
41.18,5.534488886800216,5.529664758395914
41.19,5.530940758207464,5.5261586778501925
41.2,5.527392729080463,5.52263667384405
41.21,5.5238448145042405,5.519069301075412
41.22,5.520297029526701,5.5155747265812165
41.23,5.516749389158393,5.51209762509709
41.24,5.5132019083722685,5.508679612602328
41.25,5.509654602103459,5.505162704627466
41.26,5.5061074852490455,5.501679420453066
41.27,5.502560572667829,5.498041952043694
41.28,5.499013879180096,5.494436159077503
41.29,5.495467419567397,5.490971903631969
41.3,5.491921208572323,5.487461775892997
41.31,5.488375260898263,5.483940996283697
41.32,5.484829591209196,5.480416020725891
41.33,5.481284214129456,5.4767957223882675
41.34,5.477739144243514,5.473371288631415
41.35,5.474194396095747,5.4698742588350795
41.36,5.470649984190226,5.466053623603721
41.37,5.467105922990483,5.462445673908264
41.38,5.463562226919301,5.45885757835955
41.39,5.460018910358481,5.455242638984354
41.4,5.456475987648638,5.451626077791199
41.41,5.4529334730889705,5.448210227891702
41.42,5.44939138093705,5.444744960959664
41.43,5.445849725408599,5.441119641355772
41.44,5.442308520677279,5.437582002453216
41.45,5.438767780874472,5.434096160291576
41.46,5.43522752008907,5.430375256881943
41.47,5.431687752367259,5.426919338658612
41.48,5.428148491712306,5.423483682040236
41.49,5.424609752084348,5.419808118310105
41.5,5.421071547400182,5.416184886621752
41.51,5.417533891533053,5.41279240632356
41.52,5.413996798312447,5.409218108423992
41.53,5.410460281523881,5.405655535450891
41.54,5.406924354908695,5.402075983390472
41.55,5.403389032163847,5.398498705512511
41.56,5.399854326941705,5.395013929995993
41.57,5.396320252849846,5.391604103786745
41.58,5.392786823450848,5.38817295191385
41.59,5.389254052262088,5.38462977325531
41.6,5.38572195275554,5.381207530113541
41.61,5.382190538357576,5.37760412995928
41.62,5.37865982244876,5.374027399969046
41.63,5.375129818363653,5.370638772860658
41.64,5.371600539390614,5.367029268117923
41.65,5.368071998771602,5.363494100402164
41.66,5.364544209701976,5.359913423535242
