timestamp,lot_id,defect_type,predicted_class,top1_probability,top2_class,top2_probability,probability_gap,review_required
2026-01-04 20:13:00,LOT-025,normal,normal,0.8675700485232838,uniformity,0.08505521333557746,0.7825148351877064,False
2026-01-04 22:36:00,LOT-030,uniformity,normal,0.7336709714033075,uniformity,0.2212729341073303,0.5123980372959772,False
2026-01-04 09:22:00,LOT-003,normal,normal,0.8553059517231479,particle,0.07545811065053783,0.7798478410726101,False
2026-01-04 13:32:00,LOT-012,normal,normal,0.8253063478022726,uniformity,0.11902593427670238,0.7062804135255702,False
2026-01-04 23:58:00,LOT-032,normal,normal,0.8941591813275879,particle,0.04539421302369368,0.8487649683038941,False
2026-01-04 18:41:00,LOT-022,particle,normal,0.8533786910123008,particle,0.10056702652804017,0.7528116644842606,False
2026-01-04 16:46:00,LOT-018,normal,normal,0.9051850777372321,particle,0.05390360462447746,0.8512814731127547,False
2026-01-05 00:51:00,LOT-034,normal,normal,0.8729017015184853,uniformity,0.06408822006649835,0.808813481451987,False
2026-01-05 00:14:00,LOT-033,uniformity,normal,0.8971892656790734,uniformity,0.0403532184627478,0.8568360472163257,False
2026-01-04 09:48:00,LOT-004,normal,normal,0.88100512157397,particle,0.05024737455767703,0.830757747016293,False
2026-01-04 18:06:00,LOT-021,normal,normal,0.7188989272609231,etch_rate,0.22212243688906685,0.4967764903718562,False
2026-01-04 23:46:00,LOT-032,normal,normal,0.8825861584122595,particle,0.07789717909821196,0.8046889793140476,False
2026-01-05 03:34:00,LOT-040,normal,normal,0.7821275397616253,etch_rate,0.16738286118537515,0.6147446785762501,False
2026-01-04 20:11:00,LOT-025,normal,normal,0.878346782296615,particle,0.0627198820127494,0.8156269002838656,False
2026-01-05 02:38:00,LOT-038,etch_rate,normal,0.5567622448126298,etch_rate,0.40138828738211635,0.15537395743051347,False
2026-01-04 15:37:00,LOT-016,normal,normal,0.7721004781656277,etch_rate,0.17960675320898048,0.5924937249566472,False
2026-01-04 17:10:00,LOT-019,normal,normal,0.8889696605244697,particle,0.06844236782354175,0.820527292700928,False
2026-01-04 11:58:00,LOT-008,normal,normal,0.8479535750525707,particle,0.10957645246621261,0.7383771225863581,False
2026-01-04 12:08:00,LOT-009,normal,normal,0.9017999656730651,particle,0.048691400016792785,0.8531085656562722,False
2026-01-04 21:20:00,LOT-027,normal,normal,0.8938619142302221,particle,0.06087747139581323,0.8329844428344089,False
2026-01-05 03:49:00,LOT-040,normal,normal,0.890489655910797,particle,0.05112160385484941,0.8393680520559476,False
2026-01-04 20:40:00,LOT-026,normal,normal,0.8562771186604848,particle,0.10207804195514074,0.7541990767053441,False
2026-01-05 01:12:00,LOT-035,normal,normal,0.8219033492301514,etch_rate,0.12360847738263041,0.698294871847521,False
2026-01-04 14:50:00,LOT-014,normal,normal,0.888366828752084,particle,0.07202108460905587,0.8163457441430281,False
2026-01-04 12:23:00,LOT-009,normal,normal,0.9022711780641228,particle,0.05206143188114538,0.8502097461829774,False
2026-01-04 12:20:00,LOT-009,normal,normal,0.8378142962176786,uniformity,0.10895581448661362,0.7288584817310649,False
2026-01-04 10:29:00,LOT-005,normal,normal,0.7785307345882515,etch_rate,0.17008961497318784,0.6084411196150636,False
2026-01-04 15:23:00,LOT-015,normal,normal,0.8731233388469835,uniformity,0.059279237035759096,0.8138441018112244,False
2026-01-04 11:45:00,LOT-008,normal,normal,0.8593390937446865,etch_rate,0.07279734123648611,0.7865417525082005,False
2026-01-04 11:13:00,LOT-007,etch_rate,normal,0.583022312275075,etch_rate,0.37909892377387605,0.2039233885011989,False
2026-01-04 13:07:00,LOT-011,normal,normal,0.8894551917219898,uniformity,0.05591891450890943,0.8335362772130804,False
2026-01-04 18:01:00,LOT-021,normal,normal,0.8261905560116842,particle,0.13705637452688088,0.6891341814848033,False
2026-01-04 22:33:00,LOT-030,normal,normal,0.8932676700795749,particle,0.04874867511475911,0.8445189949648158,False
2026-01-04 22:03:00,LOT-029,normal,normal,0.8257034573254945,uniformity,0.10825199418719461,0.7174514631383,False
2026-01-04 12:37:00,LOT-010,normal,normal,0.5967585131391181,etch_rate,0.3544942699564153,0.2422642431827028,False
2026-01-04 17:24:00,LOT-019,normal,normal,0.8769252370147789,particle,0.08314032353436535,0.7937849134804136,False
2026-01-04 13:39:00,LOT-012,normal,normal,0.8970239108199257,particle,0.05979732108648459,0.8372265897334411,False
2026-01-04 14:49:00,LOT-014,normal,normal,0.8785344670288696,particle,0.06035838951907008,0.8181760775097995,False
2026-01-05 00:57:00,LOT-034,normal,normal,0.8755327744532689,uniformity,0.05923702631051111,0.8162957481427578,False
2026-01-05 00:00:00,LOT-033,normal,normal,0.7710396820894522,etch_rate,0.1804521696522529,0.5905875124371993,False
2026-01-04 08:59:00,LOT-002,particle,normal,0.8875373647126942,particle,0.06979701510720837,0.8177403496054858,False
2026-01-04 20:53:00,LOT-026,normal,normal,0.8998387975009966,particle,0.04671928190446511,0.8531195155965315,False
2026-01-04 19:45:00,LOT-024,particle,normal,0.8384464118082285,particle,0.11841690374431398,0.7200295080639145,False
2026-01-04 15:21:00,LOT-015,uniformity,normal,0.7564422548026469,etch_rate,0.18226918061223066,0.5741730741904163,False
2026-01-05 01:22:00,LOT-035,normal,normal,0.8894372376294158,particle,0.07243808715497255,0.8169991504744433,False
2026-01-04 23:45:00,LOT-032,normal,normal,0.8840155954495467,uniformity,0.05921640520254005,0.8247991902470067,False
2026-01-05 00:46:00,LOT-034,particle,normal,0.8343211316959737,particle,0.12056320780135604,0.7137579238946177,False
2026-01-04 17:51:00,LOT-020,normal,normal,0.7686312924603164,etch_rate,0.1797091670914335,0.5889221253688829,False
2026-01-04 22:38:00,LOT-030,uniformity,normal,0.8889345467729823,uniformity,0.05735211692201014,0.8315824298509722,False
2026-01-04 19:18:00,LOT-023,normal,normal,0.871665845837962,particle,0.04944869291643125,0.8222171529215307,False
2026-01-04 10:18:00,LOT-005,normal,normal,0.7280970412632243,etch_rate,0.22528554260185527,0.502811498661369,False
2026-01-04 17:01:00,LOT-019,normal,normal,0.9070676660423952,particle,0.040344796777894355,0.8667228692645008,False
2026-01-04 22:21:00,LOT-029,normal,normal,0.8979476486523089,particle,0.04797543876526885,0.84997220988704,False
2026-01-05 02:23:00,LOT-037,normal,normal,0.7234611221118955,uniformity,0.2284991451580295,0.494961976953866,False
2026-01-05 00:25:00,LOT-033,normal,normal,0.8994324268358435,particle,0.06052567644295642,0.8389067503928871,False
2026-01-04 14:14:00,LOT-013,etch_rate,normal,0.7113867237373125,etch_rate,0.24149602812873217,0.4698906956085803,False
2026-01-04 12:28:00,LOT-009,normal,normal,0.8046091905639368,particle,0.15675669276995938,0.6478524977939774,False
2026-01-04 11:50:00,LOT-008,normal,normal,0.8408375161549789,uniformity,0.1122142064077602,0.7286233097472188,False
2026-01-04 23:56:00,LOT-032,normal,normal,0.8281892891870216,etch_rate,0.1203880609179338,0.7078012282690878,False
2026-01-04 15:38:00,LOT-016,normal,normal,0.8708542804094207,uniformity,0.07685183904190282,0.7940024413675179,False
2026-01-04 22:00:00,LOT-029,particle,normal,0.8625071510745798,particle,0.09981883124330054,0.7626883198312793,False
2026-01-04 20:08:00,LOT-025,normal,normal,0.8845647497344413,particle,0.06434693047880893,0.8202178192556324,False
