lot_id,recipe,chamber_id,pressure_level,rf_level,temperature_c,pressure_pa,rf_power_w,uniformity_percent,etch_rate_nm_min,wafer_count,defect_count,defect_rate
EXP-0182,ETCH-A,CH-03,standard,standard,72.31657111195219,18.09416503784491,848.7118232248831,96.53225629813011,518.644997446202,98,6,0.061224489795918366
EXP-0183,ETCH-A,CH-03,standard,standard,72.5884163027006,17.751026997253522,845.4704438980818,96.53399469693011,529.1664406333049,83,5,0.060240963855421686
EXP-0184,ETCH-A,CH-03,standard,standard,71.33047204587416,18.079907433320805,856.4697177512488,97.35176731898527,513.7623604072709,94,2,0.02127659574468085
EXP-0185,ETCH-A,CH-03,standard,high,71.58844465040903,18.04069303003523,872.7885301580662,95.35403414018435,533.90034402723,100,5,0.05
EXP-0186,ETCH-A,CH-03,standard,high,72.27626566721959,18.08466052294291,875.7663532912295,94.50985871755097,539.2371874112202,86,8,0.09302325581395349
EXP-0187,ETCH-A,CH-03,standard,high,72.37699124188137,18.104693169390597,865.5031487940582,95.35163654219673,527.7380959220912,104,5,0.04807692307692308
EXP-0188,ETCH-A,CH-03,standard,high,71.20734136990593,18.085835462602983,874.1862505020725,95.09259853551856,538.0795010435864,112,3,0.026785714285714284
EXP-0189,ETCH-A,CH-03,standard,high,72.1085583363543,17.96115544570327,872.3502187219315,95.82020590483286,529.3567448172588,101,4,0.039603960396039604
EXP-0190,ETCH-A,CH-03,standard,high,72.6303780753756,18.126517646661352,869.2278261316866,96.14723224815904,539.142365406687,103,8,0.07766990291262135
EXP-0191,ETCH-A,CH-03,standard,high,72.26964677994422,17.904424971447764,872.4139472911122,95.65563579122703,531.8875613849887,89,2,0.02247191011235955
EXP-0192,ETCH-A,CH-03,standard,high,73.32253449194421,17.80923267750769,880.6367995560421,95.60298273147843,537.8769630698196,102,3,0.029411764705882353
EXP-0193,ETCH-A,CH-03,high,low,72.34036208120679,18.5184557517764,835.556578366783,94.66281300098903,513.680668551758,106,11,0.10377358490566038
EXP-0194,ETCH-A,CH-03,high,low,72.0126089229555,18.614007847961677,831.8320266397203,94.12217562686179,520.0484925261468,100,7,0.07
EXP-0195,ETCH-A,CH-03,high,low,72.10193439214055,18.53527103108059,831.0165198544303,94.13168070028918,508.74207376236734,91,5,0.054945054945054944
EXP-0196,ETCH-A,CH-03,high,low,71.7747858830798,18.713159550063533,824.5144418729882,93.46954923567017,505.82574957868997,116,5,0.04310344827586207
EXP-0197,ETCH-A,CH-03,high,low,71.93550579933785,18.672447373447408,822.5117935755327,94.94381042575922,511.234293817471,110,10,0.09090909090909091
EXP-0198,ETCH-A,CH-03,high,low,71.8709743305983,18.803746359912513,833.9672259521516,94.53745679873971,515.186735737446,108,8,0.07407407407407407
EXP-0199,ETCH-A,CH-03,high,low,71.9283109369515,18.402100282931627,828.9616512707288,93.47314941828216,517.2058650471193,115,9,0.0782608695652174
EXP-0200,ETCH-A,CH-03,high,low,71.9157110293624,18.634942906670446,829.4360121971756,95.00938513311536,515.0449608557818,86,7,0.08139534883720931
EXP-0201,ETCH-A,CH-03,high,standard,72.06693103785605,18.510415323685887,847.3224557278489,95.45295613770494,524.2526325903592,106,7,0.0660377358490566
EXP-0202,ETCH-A,CH-03,high,standard,71.18698259670732,18.568466819112047,843.0341821089738,95.38763397500007,520.6709497116448,117,7,0.05982905982905983
EXP-0203,ETCH-A,CH-03,high,standard,72.08584405247788,18.430759608111053,844.599426704878,94.85965958179955,520.0415021243363,86,5,0.05813953488372093
EXP-0204,ETCH-A,CH-03,high,standard,72.30074131263906,18.588786093516926,857.3001219171355,95.33281498079947,526.9842622522931,106,3,0.02830188679245283
EXP-0205,ETCH-A,CH-03,high,standard,72.22588028033285,18.58934705736638,848.8230444616313,95.39426015181738,532.9688400215399,105,8,0.0761904761904762
EXP-0206,ETCH-A,CH-03,high,standard,72.45147906641024,18.378003283028974,848.0823872149182,95.3664267710662,518.0263030011803,91,4,0.04395604395604396
EXP-0207,ETCH-A,CH-03,high,standard,70.85543824246729,18.659263027229734,860.1545884903733,96.14046133519206,520.8857675692607,119,6,0.05042016806722689
EXP-0208,ETCH-A,CH-03,high,standard,72.04609419303151,18.61212220404721,852.3037395539504,95.286046321704,530.3130896216588,120,6,0.05
EXP-0209,ETCH-A,CH-03,high,high,71.97770721618366,18.4669943701469,883.3048360616264,93.32565137804167,530.3264382879153,95,7,0.07368421052631578
EXP-0210,ETCH-A,CH-03,high,high,72.32813890224512,18.531719144227697,871.5990347322438,93.29212821080107,541.8125600854588,92,5,0.05434782608695652
EXP-0211,ETCH-A,CH-03,high,high,71.3119693390804,18.53389383004619,870.6772304121689,93.52688760421309,537.8190542004965,119,9,0.07563025210084033
EXP-0212,ETCH-A,CH-03,high,high,72.19813596264684,18.627055266213002,877.4794474990654,93.37004764339243,526.0913522469772,87,1,0.011494252873563218
EXP-0213,ETCH-A,CH-03,high,high,72.43327382206456,18.618109382675264,879.4943426218746,93.55040524852822,521.669933716769,108,4,0.037037037037037035
EXP-0214,ETCH-A,CH-03,high,high,72.08338595754238,18.63427583257442,879.7371766152633,93.15983553828178,535.9730274845002,80,8,0.1
EXP-0215,ETCH-A,CH-03,high,high,72.45532658969658,18.456943749839766,882.3257051259486,93.69937171331811,537.4367659523668,91,9,0.0989010989010989
EXP-0216,ETCH-A,CH-03,high,high,71.99336527683973,18.818542453912183,877.24820300867,94.08890575285785,536.717690412295,94,10,0.10638297872340426
EXP-0217,ETCH-B,CH-01,low,low,72.09111789081561,17.351692325286145,836.684687413365,94.50431792316188,502.9298244061059,111,5,0.04504504504504504
EXP-0218,ETCH-B,CH-01,low,low,72.04007655680947,17.311541096601548,832.9171713839745,95.52055574253588,504.52060356901484,80,2,0.025
EXP-0219,ETCH-B,CH-01,low,low,71.53171673469092,17.28313448836562,826.8309173392844,94.61995311743557,505.4019026502962,110,5,0.045454545454545456
EXP-0220,ETCH-B,CH-01,low,low,71.41205644472223,17.51537637598789,834.5647714443113,94.72864762019101,517.4451825387563,115,6,0.05217391304347826
EXP-0221,ETCH-B,CH-01,low,low,72.58094901092551,17.52115781352993,826.9759537068609,94.76958157386274,509.3617445605248,81,2,0.024691358024691357
EXP-0222,ETCH-B,CH-01,low,low,71.96203115462338,17.398489882863856,830.2097940159132,94.15392840369674,507.9506345279111,87,4,0.04597701149425287
EXP-0223,ETCH-B,CH-01,low,low,71.49014929061165,17.190653619904634,822.1361894727795,95.49708014810317,505.4146817871423,84,5,0.05952380952380952
EXP-0224,ETCH-B,CH-01,low,low,72.161237125838,17.411015697952934,828.5559227322767,94.88524510459337,501.0725080220737,92,3,0.03260869565217391
EXP-0225,ETCH-B,CH-01,low,standard,72.6293408074033,17.22032443053152,856.4307543430662,95.17247050032705,516.543759452286,94,6,0.06382978723404255
EXP-0226,ETCH-B,CH-01,low,standard,71.98945254440677,17.43181338553273,841.5830508364132,96.63134532277283,513.9881359571361,115,4,0.034782608695652174
EXP-0227,ETCH-B,CH-01,low,standard,72.31617038778143,17.1518324721443,850.0377685995868,96.12996130223388,509.83846610715204,117,7,0.05982905982905983
EXP-0228,ETCH-B,CH-01,low,standard,72.13203612758187,17.408287461780507,856.8209828660415,96.22310815645663,519.744633663617,116,4,0.034482758620689655
EXP-0229,ETCH-B,CH-01,low,standard,72.40083105104482,17.29075486691818,854.8775935930812,95.53309693564944,515.814511504372,103,4,0.038834951456310676
EXP-0230,ETCH-B,CH-01,low,standard,71.8512091851315,17.16144606943584,842.8594095481799,96.6366397090108,518.6583501493449,95,4,0.042105263157894736
EXP-0231,ETCH-B,CH-01,low,standard,72.66107524727265,17.253809545170334,858.0457057105691,95.64182813005893,515.1102891179347,85,2,0.023529411764705882
EXP-0232,ETCH-B,CH-01,low,standard,72.47227053531748,17.455242735043747,851.0514630383088,95.18152861519357,513.3981340860022,80,3,0.0375
EXP-0233,ETCH-B,CH-01,low,high,72.13615520555807,17.367605134296415,876.0913147459347,94.2736779225617,533.6039914893462,119,7,0.058823529411764705
EXP-0234,ETCH-B,CH-01,low,high,71.30612704881351,17.302668768455323,875.7620487339279,94.79156929721638,521.8928810433215,98,9,0.09183673469387756
EXP-0235,ETCH-B,CH-01,low,high,73.05556264469767,17.58022367597511,870.6782666553443,94.58487921490432,531.8356092549967,115,6,0.05217391304347826
EXP-0236,ETCH-B,CH-01,low,high,72.93838869012892,17.455432211029763,873.4923479073288,94.9956593581991,534.060740644621,118,7,0.059322033898305086
EXP-0237,ETCH-B,CH-01,low,high,72.03066512550221,17.4371677751969,881.6743008048477,95.45110889720404,530.7159894083746,107,2,0.018691588785046728
EXP-0238,ETCH-B,CH-01,low,high,71.48362662924978,17.326155485259306,877.0117656558554,94.66636404990777,530.9327126929164,101,9,0.0891089108910891
EXP-0239,ETCH-B,CH-01,low,high,72.12597054237729,17.564495462620837,869.0524516273649,95.1685638691681,526.7722568540046,89,3,0.033707865168539325
EXP-0240,ETCH-B,CH-01,low,high,72.50443021156346,17.227188705704844,877.2675027137022,95.10417882000517,522.3310595079947,82,5,0.06097560975609756
EXP-0241,ETCH-B,CH-01,standard,low,72.25434723836408,17.69065357010567,832.1996721695675,95.54758498717827,501.0064334731661,113,5,0.04424778761061947
EXP-0242,ETCH-B,CH-01,standard,low,71.74257172743317,18.038064409733334,832.4888840189242,95.16312040931956,505.1270616119274,84,4,0.047619047619047616
EXP-0243,ETCH-B,CH-01,standard,low,72.19948105972823,17.86196217511925,837.7714709474234,96.17171432494226,504.09844161350287,115,4,0.034782608695652174
EXP-0244,ETCH-B,CH-01,standard,low,72.36250413577619,18.029635459282684,820.0460277011945,96.48695359092444,505.3830823806294,111,5,0.04504504504504504
EXP-0245,ETCH-B,CH-01,standard,low,72.04350225567725,18.032564324430048,830.5235307739135,95.13459523945096,502.7687653074514,103,3,0.02912621359223301
EXP-0246,ETCH-B,CH-01,standard,low,71.82467475069137,18.060142730587348,830.6665009783762,95.80150367634664,499.6639744781808,86,2,0.023255813953488372
EXP-0247,ETCH-B,CH-01,standard,low,71.60787146804275,18.026214753974507,825.1756737730959,96.07172111546633,505.80062324950484,100,6,0.06
EXP-0248,ETCH-B,CH-01,standard,low,71.87237072459821,18.15245295191483,838.2180156739012,95.83909710186899,502.25532514880064,93,7,0.07526881720430108
EXP-0249,ETCH-B,CH-01,standard,standard,72.70119321872109,18.017143155230617,838.3273023140662,96.94764664432498,516.0541781854541,107,3,0.028037383177570093
EXP-0250,ETCH-B,CH-01,standard,standard,71.63902441051565,17.92496353896961,854.3524732826191,96.14125666321124,522.1750745062398,85,5,0.058823529411764705
EXP-0251,ETCH-B,CH-01,standard,standard,71.98195604231061,17.906880340431748,854.6341521531693,96.49308654444735,515.4289847786799,95,3,0.031578947368421054
EXP-0252,ETCH-B,CH-01,standard,standard,72.61993482741157,17.97088967111496,846.9206924080146,96.44782025615758,518.6203661296405,112,3,0.026785714285714284
EXP-0253,ETCH-B,CH-01,standard,standard,71.57962626434252,17.930495874342636,851.7429613694432,96.09929588371624,517.9394419047122,102,8,0.0784313725490196
EXP-0254,ETCH-B,CH-01,standard,standard,71.95525044168483,18.002044628737956,844.0316387462263,97.17327312405321,518.4836815477821,111,8,0.07207207207207207
EXP-0255,ETCH-B,CH-01,standard,standard,71.79907268015478,18.05989836446678,852.1424058719624,96.5975098205799,519.0570815520522,116,4,0.034482758620689655
EXP-0256,ETCH-B,CH-01,standard,standard,71.65363356367226,17.946378609183288,850.9043310766252,96.68581197200848,520.7872805373582,89,2,0.02247191011235955
EXP-0257,ETCH-B,CH-01,standard,high,71.63173524830562,17.884208363379603,876.5522680731153,95.34149431933874,540.9461206436306,98,4,0.04081632653061224
EXP-0258,ETCH-B,CH-01,standard,high,71.80012754412482,18.025715330689824,878.6012986295706,96.21144509976673,531.7259051743821,93,4,0.043010752688172046
EXP-0259,ETCH-B,CH-01,standard,high,71.22809950955954,17.956183634306846,874.4847498913399,95.05091741254279,531.7669164342686,111,4,0.036036036036036036
EXP-0260,ETCH-B,CH-01,standard,high,71.22015969392345,17.9618526259586,873.5854029901961,95.56769800434729,527.228259978563,94,6,0.06382978723404255
EXP-0261,ETCH-B,CH-01,standard,high,72.53919175606848,17.757248939216748,871.9178579360668,96.7490750563179,521.1376094510936,82,7,0.08536585365853659
EXP-0262,ETCH-B,CH-01,standard,high,71.49065240698071,18.079921984750875,870.9547363452742,96.27824935825942,517.482999278806,84,4,0.047619047619047616
EXP-0263,ETCH-B,CH-01,standard,high,71.21346645028845,17.85644491456101,874.5218561439905,95.98302693542173,529.4036378395344,97,4,0.041237113402061855
EXP-0264,ETCH-B,CH-01,standard,high,72.03210292900437,17.786331939098677,874.65835496835,96.66577571051805,527.0089026224538,83,5,0.060240963855421686
EXP-0265,ETCH-B,CH-01,high,low,73.74033956794203,18.819202647395393,828.4280893439151,94.85019371470574,511.00900759624164,98,1,0.01020408163265306
EXP-0266,ETCH-B,CH-01,high,low,72.18261406432005,18.783162685201138,833.9485983210467,95.77039782005414,508.5175708624503,92,5,0.05434782608695652
EXP-0267,ETCH-B,CH-01,high,low,71.84269516817582,18.66776428198408,830.6970160038625,95.37313074147586,513.8387868760773,95,0,0.0
EXP-0268,ETCH-B,CH-01,high,low,72.0135571866852,18.49816799953377,834.0291894237545,94.70848657582566,499.57826705585364,96,7,0.07291666666666667
EXP-0269,ETCH-B,CH-01,high,low,71.62076449768963,18.76571982259397,826.9704393692028,93.85082174340971,501.510127444437,85,5,0.058823529411764705
EXP-0270,ETCH-B,CH-01,high,low,71.87453516519828,18.659661641178737,826.4920326859516,94.8320559403797,504.0198217778295,96,6,0.0625
EXP-0271,ETCH-B,CH-01,high,low,72.27300191258138,18.53428465676951,825.4485689864051,95.14243607836676,508.30276744936754,109,6,0.05504587155963303
EXP-0272,ETCH-B,CH-01,high,low,72.29594128971318,18.590186338289765,833.9202227778554,95.20758606501666,506.284124478928,117,6,0.05128205128205128
EXP-0273,ETCH-B,CH-01,high,standard,72.37103091350035,18.56298181485363,845.0573748661943,96.45890431881263,519.0623119952069,97,5,0.05154639175257732
EXP-0274,ETCH-B,CH-01,high,standard,71.82178651835606,18.791465817796897,849.7884816312275,94.97646476959356,524.0930152130837,101,3,0.0297029702970297
EXP-0275,ETCH-B,CH-01,high,standard,72.02788987811624,18.63543929338413,855.0251408823714,94.44118235105664,512.8166948209386,117,8,0.06837606837606838
EXP-0276,ETCH-B,CH-01,high,standard,71.07871954279452,18.79419434951679,865.2301218201436,95.02764873345052,508.2607583508439,98,7,0.07142857142857142
EXP-0277,ETCH-B,CH-01,high,standard,71.039455765014,18.666546641889592,856.5169041379196,94.87958319767777,517.6641753737033,84,2,0.023809523809523808
EXP-0278,ETCH-B,CH-01,high,standard,72.41721402419401,18.594834304271746,845.0836467035701,96.74575642786768,530.0158122525927,86,6,0.06976744186046512
EXP-0279,ETCH-B,CH-01,high,standard,72.12943836248313,18.487551999509424,850.0524820481883,97.51073165779194,514.1084565463549,81,7,0.08641975308641975
EXP-0280,ETCH-B,CH-01,high,standard,72.62211772042043,18.643829231802872,841.4160163044841,95.64651459497207,509.8060194832116,84,1,0.011904761904761904
EXP-0281,ETCH-B,CH-01,high,high,72.52640520953547,18.383009525907216,874.9383869856828,94.7856441315188,527.2466214603498,94,5,0.05319148936170213
EXP-0282,ETCH-B,CH-01,high,high,71.43363388678392,18.665238360212406,881.0625402335469,94.93885640108707,528.1217085062754,92,4,0.043478260869565216
EXP-0283,ETCH-B,CH-01,high,high,71.90758083866655,18.69873780705479,881.3632067588753,95.13033604693274,532.7176470423756,92,9,0.09782608695652174
EXP-0284,ETCH-B,CH-01,high,high,72.28754314023732,18.2722298786069,868.4471997788036,94.49571919456037,530.0230041015634,109,4,0.03669724770642202
EXP-0285,ETCH-B,CH-01,high,high,72.6444474915452,18.76600820622587,875.6080327163044,94.30752986049423,523.988991037953,103,3,0.02912621359223301
EXP-0286,ETCH-B,CH-01,high,high,71.30529124233203,18.616891681328646,864.5652411521804,93.77182419795948,532.4329400848586,100,5,0.05
EXP-0287,ETCH-B,CH-01,high,high,71.95216448122723,18.47227682961029,867.7662876334992,94.78915891300083,523.3712020618167,114,9,0.07894736842105263
EXP-0288,ETCH-B,CH-01,high,high,71.82831032302462,18.33643718880415,876.0080316223521,94.72680609873703,529.8112540828188,95,7,0.07368421052631578
EXP-0289,ETCH-B,CH-02,low,low,71.93372898187373,17.398332022316563,827.3844748802433,94.60490415617808,515.1471758792413,88,2,0.022727272727272728
EXP-0290,ETCH-B,CH-02,low,low,71.98609213455269,17.409809169895404,827.8238010953706,94.02112838208775,510.4442355660382,92,3,0.03260869565217391
EXP-0291,ETCH-B,CH-02,low,low,72.20046370255498,17.28828555822975,832.0959923660976,94.86400001381604,503.5417705204217,106,8,0.07547169811320754
EXP-0292,ETCH-B,CH-02,low,low,71.39898760383771,17.417090979150352,824.9424807354003,94.00826368083004,499.61266617622124,105,7,0.06666666666666667
EXP-0293,ETCH-B,CH-02,low,low,72.11332993155303,17.381171195649145,832.4401945749188,94.80406291235418,519.4539998936663,118,12,0.1016949152542373
EXP-0294,ETCH-B,CH-02,low,low,72.18086323062614,17.274883555352552,825.9498323208664,94.1141265842965,508.50269738604914,93,10,0.10752688172043011
EXP-0295,ETCH-B,CH-02,low,low,72.47327774450186,17.345332367031688,829.8290865808542,95.11659349553338,523.5500903442183,82,4,0.04878048780487805
EXP-0296,ETCH-B,CH-02,low,low,71.41976888515119,17.41352207324808,832.7532724300903,94.16329378850573,509.2988126973081,84,5,0.05952380952380952
EXP-0297,ETCH-B,CH-02,low,standard,72.14751029291999,17.488659022975394,856.9643215185644,95.65593594880035,521.8571839193205,103,5,0.04854368932038835
EXP-0298,ETCH-B,CH-02,low,standard,72.74113714197165,17.57543020111457,855.5142058980005,95.80219831919206,515.8873151717391,89,6,0.06741573033707865
EXP-0299,ETCH-B,CH-02,low,standard,71.50061424431118,17.470434771814027,852.780257249246,96.71506540095298,518.3121213791653,86,1,0.011627906976744186
EXP-0300,ETCH-B,CH-02,low,standard,72.02271883615735,17.355098022758856,849.0558927072759,96.54208880418577,528.4983052359876,106,7,0.0660377358490566
EXP-0301,ETCH-B,CH-02,low,standard,71.79601741965281,17.39427160024266,854.793148154427,95.10379716278133,518.9297048375196,117,5,0.042735042735042736
EXP-0302,ETCH-B,CH-02,low,standard,72.0216688493575,17.207224779380603,847.753412769788,96.35523212769016,529.6223800113687,83,3,0.03614457831325301
EXP-0303,ETCH-B,CH-02,low,standard,72.06949102088399,17.425488650663066,847.3654046937557,95.38990132757169,511.8505993855832,113,4,0.035398230088495575
EXP-0304,ETCH-B,CH-02,low,standard,71.13097888795022,17.311669057635307,842.9566862274598,95.30956436609708,513.04728363924,119,4,0.03361344537815126
EXP-0305,ETCH-B,CH-02,low,high,72.4941716006811,17.341688589197187,880.9526448333029,95.34459230709163,527.6244015227364,102,6,0.058823529411764705
EXP-0306,ETCH-B,CH-02,low,high,71.27618153594115,17.539674882008192,872.9105997866512,93.96807479837584,539.0864990142445,117,8,0.06837606837606838
EXP-0307,ETCH-B,CH-02,low,high,71.29248877393914,17.325833147659683,872.1178182990483,94.38143530454475,528.8028814053097,92,4,0.043478260869565216
EXP-0308,ETCH-B,CH-02,low,high,71.62504867609505,17.48677652374307,868.5286164553281,95.22851650342845,534.190526967276,114,4,0.03508771929824561
EXP-0309,ETCH-B,CH-02,low,high,71.9542304136465,17.390654617781042,866.8681990391084,94.7704001202775,528.254214658182,100,3,0.03
EXP-0310,ETCH-B,CH-02,low,high,72.62080359994044,17.58598823710719,876.629909537969,94.3497980816803,526.6334355966604,116,3,0.02586206896551724
EXP-0311,ETCH-B,CH-02,low,high,71.91196913297242,17.44474139782628,873.0333576548962,95.51263021326513,531.7200656297199,96,10,0.10416666666666667
EXP-0312,ETCH-B,CH-02,low,high,71.8206901269505,17.3341788911562,879.9549247497613,94.89671488406749,533.1958646312366,97,6,0.061855670103092786
EXP-0313,ETCH-B,CH-02,standard,low,71.48716446592634,17.7237662771399,828.8277813433568,95.99044640261911,519.5100349681602,116,4,0.034482758620689655
EXP-0314,ETCH-B,CH-02,standard,low,71.68639732207221,17.959370584547585,828.5377001045276,94.43973632077628,508.5746315248162,118,5,0.0423728813559322
EXP-0315,ETCH-B,CH-02,standard,low,72.3295549921405,18.198719138689448,836.1186903859691,95.86506996560244,509.3497326535107,85,2,0.023529411764705882
EXP-0316,ETCH-B,CH-02,standard,low,71.75638600588503,18.055693383735438,833.0751542648735,96.03575313153823,508.64656888657834,93,3,0.03225806451612903
EXP-0317,ETCH-B,CH-02,standard,low,71.96803021934359,17.99698956397942,835.0609908815433,95.31817494250559,512.7258176518509,119,4,0.03361344537815126
EXP-0318,ETCH-B,CH-02,standard,low,71.46483734281233,17.958186993113685,836.048688820793,95.61258795996261,509.98894521546174,118,7,0.059322033898305086
EXP-0319,ETCH-B,CH-02,standard,low,71.45844213318277,18.08862858689083,821.6805486891108,96.44000799340043,505.7551034363982,109,3,0.027522935779816515
EXP-0320,ETCH-B,CH-02,standard,low,72.45196156880367,18.088527950067785,823.5891193626368,96.32554850031339,516.7401625559162,112,2,0.017857142857142856
EXP-0321,ETCH-B,CH-02,standard,standard,72.29821053642385,17.84087248430122,854.5514982662608,96.6068441733737,518.4810205878151,100,2,0.02
EXP-0322,ETCH-B,CH-02,standard,standard,72.01641474630418,18.13399761563563,851.038904703527,97.30403856221773,515.1014570894873,92,0,0.0
EXP-0323,ETCH-B,CH-02,standard,standard,72.39387993482455,18.119311837175438,852.0720710216274,96.23815185496676,517.8940932062815,111,11,0.0990990990990991
EXP-0324,ETCH-B,CH-02,standard,standard,71.17728503132092,18.149942490431073,853.3277647699621,97.2736716208181,515.6735183284263,109,4,0.03669724770642202
EXP-0325,ETCH-B,CH-02,standard,standard,71.72662579471802,17.908158354250784,848.5783026444664,97.23133684979915,517.8416395077669,112,3,0.026785714285714284
EXP-0326,ETCH-B,CH-02,standard,standard,72.43426049045294,18.069659166244136,854.935427097968,96.06441199842031,517.550477992585,91,4,0.04395604395604396
EXP-0327,ETCH-B,CH-02,standard,standard,72.28946498273916,18.01716542040533,849.9163785112423,97.03661937131486,510.06424659450437,111,5,0.04504504504504504
EXP-0328,ETCH-B,CH-02,standard,standard,71.81723913854486,17.8704075310428,851.8472751613937,97.26814109069892,523.1035638240428,118,4,0.03389830508474576
EXP-0329,ETCH-B,CH-02,standard,high,72.5911079159814,18.111304599714536,876.2924769005512,95.99530668376585,530.6498682528346,80,6,0.075
EXP-0330,ETCH-B,CH-02,standard,high,71.98583942577505,17.86479456280929,877.6727026205983,95.86412567488998,525.5579863601137,87,7,0.08045977011494253
EXP-0331,ETCH-B,CH-02,standard,high,72.4490740197823,18.254033900662552,869.1319001696896,95.06429088694865,528.8740532234108,91,6,0.06593406593406594
EXP-0332,ETCH-B,CH-02,standard,high,71.94220403313707,18.189459515572313,881.5082486397106,94.20997995575183,533.0546312804204,82,4,0.04878048780487805
EXP-0333,ETCH-B,CH-02,standard,high,71.94596733610952,17.94152538690169,872.8232404605677,95.09137784488145,527.7451493715142,100,5,0.05
EXP-0334,ETCH-B,CH-02,standard,high,71.93284821732337,18.179689418643367,867.3404687361851,95.39273418831341,522.4836320982322,86,3,0.03488372093023256
EXP-0335,ETCH-B,CH-02,standard,high,72.18317039814508,18.01950246511156,882.5690037475703,94.71704419510124,531.1796979083914,81,6,0.07407407407407407
EXP-0336,ETCH-B,CH-02,standard,high,72.50503602946509,18.1351096191888,879.936435370488,96.25493369301181,527.74081544802,90,5,0.05555555555555555
EXP-0337,ETCH-B,CH-02,high,low,72.18034804909973,18.515566791243373,830.1457533508575,95.2171785410338,514.8721556346111,87,4,0.04597701149425287
EXP-0338,ETCH-B,CH-02,high,low,71.59231814325092,18.811661735139364,829.4661994389703,94.99823382947646,509.27686380107264,92,6,0.06521739130434782
EXP-0339,ETCH-B,CH-02,high,low,72.30793163194446,18.50500260314995,836.0663199992755,94.34176219152829,501.1448133758909,111,12,0.10810810810810811
EXP-0340,ETCH-B,CH-02,high,low,72.50491503122927,18.40713613152993,832.6411513558493,94.32406362477919,508.49561913619834,81,3,0.037037037037037035
EXP-0341,ETCH-B,CH-02,high,low,71.9943334440306,18.510919991347063,842.7357884796351,94.85631957186338,513.0216035777414,85,3,0.03529411764705882
EXP-0342,ETCH-B,CH-02,high,low,71.80656418627488,18.66638011165957,830.5737049393033,94.35904896572839,507.6884143526281,81,2,0.024691358024691357
EXP-0343,ETCH-B,CH-02,high,low,71.19930073234615,18.461083449273584,828.2168649380391,94.0566854041398,508.2078998966114,105,4,0.0380952380952381
EXP-0344,ETCH-B,CH-02,high,low,71.98339425277769,18.51530921069872,826.6131845983383,93.7949187501998,509.8466750634073,92,8,0.08695652173913043
EXP-0345,ETCH-B,CH-02,high,standard,72.43385409118204,18.69641761576552,844.8105267161183,95.09761584075684,518.7200414516603,119,9,0.07563025210084033
EXP-0346,ETCH-B,CH-02,high,standard,71.83131520579178,18.671916000092683,851.6813242014691,95.51437765359506,516.0485945854448,98,5,0.05102040816326531
EXP-0347,ETCH-B,CH-02,high,standard,72.25717755514785,18.75276144273481,857.8339144709903,94.16156279496163,518.3471570176785,106,4,0.03773584905660377
EXP-0348,ETCH-B,CH-02,high,standard,71.7301332020676,18.412345874580694,848.8494433152513,96.02196888826245,509.3983378710394,98,3,0.030612244897959183
EXP-0349,ETCH-B,CH-02,high,standard,72.65228021529192,18.68530478722852,842.8911004316744,95.69317278674635,516.0033837656165,86,7,0.08139534883720931
EXP-0350,ETCH-B,CH-02,high,standard,72.17987335365162,18.470447776400924,846.5185417500552,94.87530481744399,516.1458881851063,80,5,0.0625
EXP-0351,ETCH-B,CH-02,high,standard,72.33110510273565,18.46896352040407,849.4517318525648,95.53803214692066,518.3984976339365,87,3,0.034482758620689655
EXP-0352,ETCH-B,CH-02,high,standard,71.29533835507162,18.735285698489236,847.2376328455026,94.87701868863047,514.5552898366174,112,3,0.026785714285714284
EXP-0353,ETCH-B,CH-02,high,high,71.68352112417354,18.575206739221517,875.3816027180426,94.04476401408007,532.2313462558957,103,6,0.05825242718446602
EXP-0354,ETCH-B,CH-02,high,high,72.327329224073,18.38834681445383,871.8082329453853,94.21097346566232,537.8992016205092,111,10,0.09009009009009009
EXP-0355,ETCH-B,CH-02,high,high,72.00574027145946,18.51890908316471,874.9679045409877,94.34283080278983,527.4617460748589,91,5,0.054945054945054944
EXP-0356,ETCH-B,CH-02,high,high,72.57171909425074,18.723643386047524,874.521700995914,94.62028763692794,526.4483147485406,107,3,0.028037383177570093
EXP-0357,ETCH-B,CH-02,high,high,71.93550784100758,18.70282924590379,868.5108659779887,95.09753543304063,525.4240949241232,92,3,0.03260869565217391
EXP-0358,ETCH-B,CH-02,high,high,71.3805898388246,18.539471176832603,876.4105761294024,95.16468058625925,538.5831591187822,115,5,0.043478260869565216
EXP-0359,ETCH-B,CH-02,high,high,71.38260543080003,18.50892241279128,870.0612824603938,94.73967837367437,523.2019346727382,118,7,0.059322033898305086
EXP-0360,ETCH-B,CH-02,high,high,71.75894709305805,18.68592247040522,883.3984616216078,94.42137568435102,524.1761760855948,105,7,0.06666666666666667
EXP-0361,ETCH-B,CH-03,low,low,71.8221007744183,17.450404250762446,835.579045379026,94.27842680224413,511.35180154298104,118,9,0.07627118644067797
EXP-0362,ETCH-B,CH-03,low,low,72.8301590874005,17.447146505332917,837.5491369991911,93.15489380158294,512.1886203523196,101,6,0.0594059405940594
EXP-0363,ETCH-B,CH-03,low,low,71.45531137182765,17.179565813700624,829.1296727086335,93.70869776187789,511.33809061744887,96,12,0.125
EXP-0364,ETCH-B,CH-03,low,low,71.52298443616807,17.43833906238023,827.5597255104369,93.73782065732146,510.39196462528037,96,9,0.09375
