timestamp,lot_id,chamber_temp_c,chamber_pressure_pa,rf_power_w,gas_flow_sccm,vibration_g,particle_count,process_state,chamber_temp_c_range_violation,chamber_pressure_pa_range_violation,rf_power_w_range_violation,gas_flow_sccm_range_violation,vibration_g_range_violation,particle_count_range_violation,any_range_violation
2026-01-01 09:02:52,LOT-B,71.63601321572737,17.900472656685967,853.0625610022705,119.5414146928954,0.0860728263145356,3,process,False,False,False,False,False,False,False
2026-01-01 09:02:53,LOT-B,71.0195153889862,18.064863977295385,866.2075014514319,116.81441148055694,0.0559209312930114,4,process,False,False,False,False,False,False,False
2026-01-01 09:02:54,LOT-B,70.97764994054431,18.216709890941388,850.144638167222,118.17424402656236,0.0796355392434377,0,process,False,False,False,False,False,False,False
2026-01-01 09:02:55,LOT-B,72.1380703341777,17.881259530640595,852.4335673227733,120.45357209221828,0.0854680173354989,4,process,False,False,False,False,False,False,False
2026-01-01 09:02:56,LOT-B,73.26327300512835,18.372348036457023,836.8783435544563,122.6380263954828,0.0883411291073472,8,process,False,False,False,False,False,False,False
2026-01-01 09:02:57,LOT-B,72.12799329085875,17.60032162085016,854.7638956539861,125.618421722459,0.0826589205042328,7,process,False,False,False,False,False,False,False
2026-01-01 09:02:58,LOT-B,71.9050893391121,18.002218671826792,850.724631141093,118.8268298298582,0.0843684712527107,2,process,False,False,False,False,False,False,False
2026-01-01 09:02:59,LOT-B,72.22866091168203,18.909185804308542,834.3681745979865,122.87060031329088,0.1021041708837964,3,process,False,False,False,False,False,False,False
2026-01-01 09:03:00,LOT-B,73.04480139336546,18.078077909918846,849.3856346582008,120.48750496080328,0.0983905086486602,3,process,False,False,False,False,False,False,False
2026-01-01 09:03:01,LOT-B,72.17550600109108,18.50162507731216,849.0432452337183,119.69750470650725,0.0369941756932588,9,process,False,False,False,False,False,False,False
2026-01-01 09:03:02,LOT-B,71.67125821533301,18.032032062360624,871.5707339997357,120.8651889034523,0.0752384216774347,5,process,False,False,False,False,False,False,False
2026-01-01 09:03:03,LOT-B,72.88503096804791,18.20327198336543,860.7305599421609,120.12383296735992,0.0775302345868407,3,process,False,False,False,False,False,False,False
2026-01-01 09:03:04,LOT-B,72.34300515076929,17.980125881962557,850.1373452690976,120.22079145122444,0.0537185214090954,8,process,False,False,False,False,False,False,False
2026-01-01 09:03:05,LOT-B,73.22860479359679,17.940357346592528,852.9854477176129,119.18333367434666,0.0814127458734846,2,process,False,False,False,False,False,False,False
2026-01-01 09:03:06,LOT-B,72.14658754977752,17.727181161146103,850.5305485372504,117.2037806804023,0.0987313665861576,4,process,False,False,False,False,False,False,False
2026-01-01 09:03:07,LOT-B,71.0204247746236,18.150605475635142,847.5650321824535,116.91274959495584,0.0637014821061411,5,process,False,False,False,False,False,False,False
2026-01-01 09:03:08,LOT-B,70.90547264060346,17.70196198378498,837.0108736313406,121.30648976656244,0.085046014080348,5,process,False,False,False,False,False,False,False
2026-01-01 09:03:09,LOT-B,73.32074234578499,18.2329548327097,848.1873774687168,119.44659981982858,0.0662626478405534,2,process,False,False,False,False,False,False,False
2026-01-01 09:03:10,LOT-B,73.37893257662664,18.37985045155607,841.0468209201698,118.80782220068768,0.0699213196448048,3,process,False,False,False,False,False,False,False
2026-01-01 09:03:11,LOT-B,71.85638462937392,18.12828599253303,834.9962135329223,120.01701125344631,0.1021609045125505,5,process,False,False,False,False,False,False,False
2026-01-01 09:03:12,LOT-B,71.69345014309121,17.899812943255508,856.1346617745704,121.58986450583126,0.0718616326983226,3,process,False,False,False,False,False,False,False
2026-01-01 09:03:13,LOT-B,73.16915543379376,18.158887952758043,854.6951759191988,120.3607278860528,0.0869331873351593,7,process,False,False,False,False,False,False,False
2026-01-01 09:03:14,LOT-B,71.1143634543652,17.891964430558755,828.5595098635831,118.68789012671806,0.0519317282590851,4,process,False,False,False,False,False,False,False
2026-01-01 09:03:15,LOT-B,71.28421838483534,18.3274414939128,848.5277843500585,122.4525859112979,0.1079347634209232,6,process,False,False,False,False,False,False,False
2026-01-01 09:03:16,LOT-B,72.51466143575124,17.359007870524707,861.9484166307991,123.15837100596326,0.0890397866945974,3,process,False,False,False,False,False,False,False
2026-01-01 09:03:17,LOT-B,71.68431590171232,17.882537421158474,862.7106848667559,120.9891133106457,0.077262502360246,3,process,False,False,False,False,False,False,False
2026-01-01 09:03:18,LOT-B,71.99590250662395,17.3032158017066,862.3100421146229,121.9473270226882,0.0886331976499984,4,process,False,False,False,False,False,False,False
2026-01-01 09:03:19,LOT-B,71.86924568118039,17.476728709420478,850.4669584828175,122.48391999362762,0.0588527085657828,7,process,False,False,False,False,False,False,False
2026-01-01 09:03:20,LOT-C,72.27005963903915,18.47735178043487,839.8594560643702,122.26019863280902,0.0977379611262898,4,purge,False,False,False,False,False,False,False
2026-01-01 09:03:21,LOT-C,73.12598548905098,18.31331474369009,836.9956140717032,121.22819835422524,0.0751402283675535,4,purge,False,False,False,False,False,False,False
2026-01-01 09:03:22,LOT-C,72.0724679255214,17.748181918350323,854.1352588570043,121.19669409414976,0.0769389572742734,4,purge,False,False,False,False,False,False,False
2026-01-01 09:03:23,LOT-C,72.51515103462148,17.474123790385686,854.551360412382,121.039321146693,0.0726251657755177,5,purge,False,False,False,False,False,False,False
2026-01-01 09:03:24,LOT-C,70.35986231917518,16.962414906755424,865.4479733392608,117.80532465090592,0.0712902289588162,1,purge,False,False,False,False,False,False,False
2026-01-01 09:03:25,LOT-C,71.9610252784559,17.809776572223576,863.199755804105,121.40144631371918,0.0904200591744261,2,purge,False,False,False,False,False,False,False
2026-01-01 09:03:26,LOT-C,71.3254157837657,18.84714525428659,848.413256121626,117.2883720577469,0.0838386027515633,6,purge,False,False,False,False,False,False,False
2026-01-01 09:03:27,LOT-C,71.0249495516611,18.15220949501228,835.0695294536696,118.4108010897499,0.0897762221210456,3,purge,False,False,False,False,False,False,False
2026-01-01 09:03:28,LOT-C,71.29747810645699,17.80414969988268,846.1707208358692,122.60713013561616,0.0798680796577164,7,purge,False,False,False,False,False,False,False
2026-01-01 09:03:29,LOT-C,71.73270124743935,18.162778073325107,852.6067743377263,121.6804403253884,0.0876979971661577,3,purge,False,False,False,False,False,False,False
2026-01-01 09:03:30,LOT-C,72.73272203388481,17.453664576451946,847.5750010553271,122.97479657937173,0.0737172688411244,1,purge,False,False,False,False,False,False,False
2026-01-01 09:03:31,LOT-C,70.93888582580834,17.895936823055827,843.0652707030681,119.45665123262542,0.1134459776211432,3,purge,False,False,False,False,False,False,False
2026-01-01 09:03:32,LOT-C,72.02450519407553,18.03481711555551,853.0346177796388,117.69550231744648,0.0564810437535425,5,purge,False,False,False,False,False,False,False
2026-01-01 09:03:33,LOT-C,71.61266445333314,17.969864771862632,843.9525071030727,119.51912560585932,0.0989140598534447,5,purge,False,False,False,False,False,False,False
2026-01-01 09:03:34,LOT-C,71.73786152451044,18.27678214259153,842.4632069952955,120.20406259448114,0.1005186117608145,3,purge,False,False,False,False,False,False,False
2026-01-01 09:03:35,LOT-C,72.80220626024368,18.120625829182615,853.7374340116413,120.15797743268,0.0672176179105161,3,purge,False,False,False,False,False,False,False
2026-01-01 09:03:36,LOT-C,72.43049234960314,18.2339141063378,845.1760890384495,122.2673609575134,0.1134391041583396,6,purge,False,False,False,False,False,False,False
2026-01-01 09:03:37,LOT-C,73.06991848595419,17.759069701219236,852.9292526677402,119.2774591499931,0.0949323542441797,8,purge,False,False,False,False,False,False,False
2026-01-01 09:03:38,LOT-C,71.87639545660008,18.31423539294369,853.2784482742255,120.70406894360583,0.0945670851023436,4,purge,False,False,False,False,False,False,False
2026-01-01 09:03:39,LOT-C,71.44324591066344,18.570127931668395,836.3268519869011,118.0227457011308,0.0804203328053881,4,purge,False,False,False,False,False,False,False
2026-01-01 09:03:40,LOT-C,76.42878369203801,20.485927936014946,844.2251065136151,120.90063455608762,0.1770047808626338,16,purge,False,False,False,False,False,False,False
2026-01-01 09:03:41,LOT-C,77.13147522508703,20.17749807703889,867.2533232789975,120.00621710037127,0.2074621396422028,17,purge,False,False,False,False,False,False,False
2026-01-01 09:03:42,LOT-C,76.83620925373441,21.44556905984244,836.0550458471886,118.50037332343096,0.2031539933867591,15,purge,False,False,False,False,False,False,False
2026-01-01 09:03:43,LOT-C,77.28232157702072,20.335950364073906,824.6001466123537,119.52834127565028,0.228414106175374,24,purge,False,False,False,False,False,False,False
2026-01-01 09:03:44,LOT-C,77.02752644034649,20.83804512038376,827.6578581610898,119.63164850696955,0.2263174326112174,24,purge,False,False,False,False,False,False,False
2026-01-01 09:03:45,LOT-C,77.9551987399594,20.10310193089993,850.3493193589201,119.4596897413258,0.1827959087346645,18,purge,False,False,False,False,False,False,False
2026-01-01 09:03:46,LOT-C,78.91616806462329,21.475470886006363,850.3710073363924,123.54268248453536,0.2081548761092031,17,purge,False,False,False,False,False,False,False
2026-01-01 09:03:47,LOT-C,78.6311195097928,20.709909550405488,848.5886697348985,119.80310799538424,0.2150039028931618,15,purge,False,False,False,False,False,False,False
2026-01-01 09:03:48,LOT-C,75.65672328373032,20.523555941486883,864.570277947142,119.51220777964532,0.2196923664565508,22,purge,False,False,False,False,False,False,False
2026-01-01 09:03:49,LOT-C,76.54655701482673,21.297455846959167,817.9259868027648,115.80509808477971,0.2055153533447732,18,purge,False,False,False,False,False,False,False
2026-01-01 09:03:50,LOT-C,75.93451373392503,20.5109187699181,854.7512064931699,118.21158529604104,0.1896264620763115,13,purge,False,False,False,False,False,False,False
2026-01-01 09:03:51,LOT-C,77.32043630430914,20.563832760701384,868.7372584216429,119.4738531510873,0.1966370551954549,12,purge,False,False,False,False,False,False,False
2026-01-01 09:03:52,LOT-C,77.36347539171041,20.03343596064209,836.4666308212994,118.62829464764673,0.1907634917787686,10,purge,False,False,False,False,False,False,False
2026-01-01 09:03:53,LOT-C,78.65654307730708,20.60524486106225,845.4423218585213,122.7634151867556,0.1550207686430839,15,purge,False,False,False,False,False,False,False
2026-01-01 09:03:54,LOT-C,76.73709748490657,19.859480047948253,840.9652969932565,119.67012444920756,0.1913003111784981,13,purge,False,False,False,False,False,False,False
2026-01-01 09:03:55,LOT-C,71.47668284794577,18.223114815927893,839.2678474470697,122.5768884986365,0.0787482682516011,3,purge,False,False,False,False,False,False,False
2026-01-01 09:03:56,LOT-C,70.28216877620908,17.81143003883379,846.0848559397235,120.12340926810072,0.0734001844320543,4,purge,False,False,False,False,False,False,False
2026-01-01 09:03:57,LOT-C,71.86986726356407,18.40173443125675,867.1298234042141,120.07445567284316,0.0356657176348239,2,purge,False,False,False,False,False,False,False
2026-01-01 09:03:58,LOT-C,71.15006847051235,17.162008893284835,872.0486401058503,119.822407104575,0.0612902379545874,4,purge,False,False,False,False,False,False,False
2026-01-01 09:03:59,LOT-C,71.57644845810714,17.72470197871354,845.9687292995183,120.00759250324292,0.0968126097710475,1,purge,False,False,False,False,False,False,False
2026-01-01 09:04:00,LOT-C,71.29851137746593,17.409736147068063,872.8607225687737,123.43759000609973,0.070030609999053,3,purge,False,False,False,False,False,False,False
2026-01-01 09:04:01,LOT-C,71.92458995659796,17.710819686772616,850.4269177238154,115.36077854649756,0.0854088751648526,8,purge,False,False,False,False,False,False,False
2026-01-01 09:04:02,LOT-C,70.5938172869147,18.08668306538813,871.044292320413,115.99690851112264,0.0591397185503711,3,purge,False,False,False,False,False,False,False
2026-01-01 09:04:03,LOT-C,70.8263638036872,17.937270681092585,848.8804162041581,118.91365833788775,0.1015805822353884,6,purge,False,False,False,False,False,False,False
2026-01-01 09:04:04,LOT-C,73.70339768962263,17.911317850868194,851.5726939125537,120.02905576387514,0.0778395850991798,5,purge,False,False,False,False,False,False,False
2026-01-01 09:04:05,LOT-C,70.97006193498078,17.94428529501698,854.385693671714,121.38020884952805,0.084350605947253,1,purge,False,False,False,False,False,False,False
2026-01-01 09:04:06,LOT-C,71.12257153723628,18.07118588421698,888.1462441524104,120.94617439605496,0.1148866968782252,5,purge,False,False,False,False,False,False,False
2026-01-01 09:04:07,LOT-C,73.46953082265705,17.64701238531991,860.2154268981375,119.23150817423884,0.102746601508841,4,purge,False,False,False,False,False,False,False
2026-01-01 09:04:08,LOT-C,74.32405373539233,18.24739737431467,841.5128256405825,122.03808738648353,0.0754015156806941,9,purge,False,False,False,False,False,False,False
2026-01-01 09:04:09,LOT-C,71.06274669693973,18.23193308963492,861.6279744433103,122.06039080630546,0.0711016972269446,2,purge,False,False,False,False,False,False,False
2026-01-01 09:04:10,LOT-C,71.70540083456957,18.13476327817964,845.6580095549879,120.36811566254312,0.075116824827207,3,purge,False,False,False,False,False,False,False
2026-01-01 09:04:11,LOT-C,72.2732444407524,18.194786704962944,844.1229978051855,121.92531514497368,0.087648473727148,3,purge,False,False,False,False,False,False,False
2026-01-01 09:04:12,LOT-C,73.38295811552447,18.10374630028303,860.9032163187053,120.54529052686426,0.0784216379862369,1,purge,False,False,False,False,False,False,False
2026-01-01 09:04:13,LOT-C,71.21051433725741,18.712275655955874,850.3730270532538,118.87703394643424,0.0740713378249479,5,purge,False,False,False,False,False,False,False
2026-01-01 09:04:14,LOT-C,71.80377772324631,17.96951704013162,853.3429109741417,121.395633678,0.1020077187606356,4,purge,False,False,False,False,False,False,False
2026-01-01 09:04:15,LOT-C,72.62187006084939,17.8925208735829,850.1678226623835,120.22122624515735,0.0782868516233324,4,purge,False,False,False,False,False,False,False
2026-01-01 09:04:16,LOT-C,72.3478128595733,17.73626534687492,854.0389975192652,120.00267969350898,0.1144938363955598,6,purge,False,False,False,False,False,False,False
2026-01-01 09:04:17,LOT-C,71.69907514301592,17.638708065297756,855.0995907692338,122.94590714437916,0.0813611384562826,2,purge,False,False,False,False,False,False,False
2026-01-01 09:04:18,LOT-C,71.89294162838716,17.564434874339625,826.756396807535,115.09825574291985,0.1067797759133709,3,purge,False,False,False,False,False,False,False
2026-01-01 09:04:19,LOT-C,70.90008335330401,17.68892094036918,857.9988720233144,117.16463165968086,0.0853597913406594,1,purge,False,False,False,False,False,False,False
2026-01-01 09:04:20,LOT-C,71.80946100482026,17.975261866421775,838.2157669620364,117.62585914725126,0.0944444085987417,5,purge,False,False,False,False,False,False,False
2026-01-01 09:04:21,LOT-C,71.78689000799284,18.1170032949742,832.6924103732871,119.27347870486238,0.0691308342272341,7,purge,False,False,False,False,False,False,False
2026-01-01 09:04:22,LOT-C,72.185735911701,18.017899720493254,849.2990650736958,119.49078366046794,0.0671936116611888,2,purge,False,False,False,False,False,False,False
2026-01-01 09:04:23,LOT-C,71.55573822494479,17.7320626528996,851.0077720397735,116.98534870445393,0.0868955893252248,4,purge,False,False,False,False,False,False,False
2026-01-01 09:04:24,LOT-C,72.37723081803611,18.315064597406987,841.6779260251326,118.02968393537834,0.0948282986369797,2,purge,False,False,False,False,False,False,False
2026-01-01 09:04:25,LOT-C,72.81017265425587,18.258794435305333,859.9723822920157,118.27831664295286,0.0806038475300069,2,purge,False,False,False,False,False,False,False
2026-01-01 09:04:26,LOT-C,72.12434346213477,17.944123092402293,833.8938980035491,124.91484818415178,0.0607040999737445,3,purge,False,False,False,False,False,False,False
2026-01-01 09:04:27,LOT-C,72.28140512671936,17.77147934936735,845.1166750147293,123.60348389549428,0.0595961245056601,1,purge,False,False,False,False,False,False,False
2026-01-01 09:04:28,LOT-C,72.04252427806229,18.191949772290428,842.981510380804,119.17650116463072,0.0585929539672063,4,purge,False,False,False,False,False,False,False
2026-01-01 09:04:29,LOT-C,72.00006751447313,18.06579075562013,849.4409527559279,119.2728334193864,0.0534856683059092,2,purge,False,False,False,False,False,False,False
2026-01-01 09:04:30,LOT-C,71.42275357316572,17.493155459204733,853.3463714157668,117.7015920056234,0.0816422803917063,5,purge,False,False,False,False,False,False,False
2026-01-01 09:04:31,LOT-C,72.25319540933864,17.97620691040546,837.9052846045174,116.18373917354948,0.0968756588256203,6,purge,False,False,False,False,False,False,False
2026-01-01 09:04:32,LOT-C,71.92217072126921,18.091712534226037,858.6913921294747,119.76623962718296,0.0797987631961278,4,purge,False,False,False,False,False,False,False
2026-01-01 09:04:33,LOT-C,73.67453464714447,17.685106824729285,850.7560284200164,118.00429603351196,0.0460937786399322,6,purge,False,False,False,False,False,False,False
2026-01-01 09:04:34,LOT-C,73.2586839219802,18.066445187493105,827.296644960257,119.830298936676,0.0771385930949817,3,purge,False,False,False,False,False,False,False
2026-01-01 09:04:35,LOT-C,72.3086772420452,17.490812130159775,826.4969027152356,116.79958830191303,0.0775580150505109,2,purge,False,False,False,False,False,False,False
2026-01-01 09:04:36,LOT-C,71.38955423224418,18.46766513500426,849.8521684848482,118.47605108337947,0.1114399812533815,2,purge,False,False,False,False,False,False,False
2026-01-01 09:04:37,LOT-C,71.11007082241326,18.4367824947708,847.3483921865637,120.29725419060566,0.0581429313062066,6,purge,False,False,False,False,False,False,False
2026-01-01 09:04:38,LOT-C,72.95291436247109,17.911618932993964,848.7589586371043,120.73241919556789,0.074139835961012,5,purge,False,False,False,False,False,False,False
2026-01-01 09:04:39,LOT-C,72.21019938011771,18.12720901824368,849.6642105216374,120.83494391748404,0.1055877902081684,1,purge,False,False,False,False,False,False,False
2026-01-01 09:04:40,LOT-C,72.38411472271329,17.156527311970045,852.7067180741221,117.35902203168592,0.0867496751201982,4,purge,False,False,False,False,False,False,False
2026-01-01 09:04:41,LOT-C,70.60433121042064,17.595278318907134,861.3717953181796,121.70937146027111,0.0884496961027463,5,purge,False,False,False,False,False,False,False
2026-01-01 09:04:42,LOT-C,72.74195078524654,17.897177377946754,836.6667411889892,118.3995766067963,0.0817187665553581,4,purge,False,False,False,False,False,False,False
2026-01-01 09:04:43,LOT-C,72.36353627057149,17.624753442500598,835.9363408851905,121.2657158292146,0.0849491530798589,1,purge,False,False,False,False,False,False,False
2026-01-01 09:04:44,LOT-C,71.11165545246841,18.25003876892073,836.8801137053514,119.9787226467636,0.091664142954178,4,purge,False,False,False,False,False,False,False
2026-01-01 09:04:45,LOT-C,71.62278015404004,18.6990537857618,853.4670000060245,117.2472250018441,0.0678577052166085,4,purge,False,False,False,False,False,False,False
2026-01-01 09:04:46,LOT-C,72.21097376348521,17.588184848199745,864.9393685437574,119.36760459083764,0.093170878683623,4,purge,False,False,False,False,False,False,False
2026-01-01 09:04:47,LOT-C,72.04197343868499,17.706887808570183,844.8239267411259,120.73072748412754,0.0594049547467169,9,purge,False,False,False,False,False,False,False
2026-01-01 09:04:48,LOT-C,71.76626305135716,18.08240692890848,819.9796018700841,121.2259307609492,0.084925519592473,2,purge,False,False,False,False,False,False,False
2026-01-01 09:04:49,LOT-C,71.91720938554724,18.563890651974862,829.5520856486755,119.71802420511116,0.0826811144492949,2,purge,False,False,False,False,False,False,False
2026-01-01 09:04:50,LOT-C,71.79841809743449,17.572168990611033,840.0035593264479,123.0635577812021,0.0707556036771183,6,purge,False,False,False,False,False,False,False
2026-01-01 09:04:51,LOT-C,72.12205000968197,18.087162642807428,843.3072533500574,122.01502154197313,0.0796597208701153,3,purge,False,False,False,False,False,False,False
2026-01-01 09:04:52,LOT-C,73.17719357839452,18.63745459778459,845.0993364729433,119.4866917672005,0.0706618977100167,4,purge,False,False,False,False,False,False,False
2026-01-01 09:04:53,LOT-C,69.94667324725496,17.421884298137257,850.462973475771,121.50024362427388,0.0639244800970738,3,purge,False,False,False,False,False,False,False
2026-01-01 09:04:54,LOT-C,71.81051978839226,17.55162577760396,846.2590440301307,123.86758697037638,0.0746957788757953,8,purge,False,False,False,False,False,False,False
2026-01-01 09:04:55,LOT-C,72.14120993709795,17.851737687738705,862.5920753265209,123.92096920156604,0.063440170469425,4,purge,False,False,False,False,False,False,False
2026-01-01 09:04:56,LOT-C,72.23679519174968,17.817794055500606,841.8877923318236,117.544000238355,0.0848419619613987,3,purge,False,False,False,False,False,False,False
2026-01-01 09:04:57,LOT-C,71.70246833494296,18.28441045071377,839.6521844862934,118.1469337776857,0.0627487175877145,4,purge,False,False,False,False,False,False,False
2026-01-01 09:04:58,LOT-C,70.59462257401714,18.084580901937294,855.7465064622455,122.9698375734677,0.0906796553448657,5,purge,False,False,False,False,False,False,False
2026-01-01 09:04:59,LOT-C,72.26239638697129,17.378763279125256,831.5722951608866,117.88343789832471,0.0622778139810677,5,purge,False,False,False,False,False,False,False
