time_s,motor_temp_c,motor_temp_ma
349.0,51.950872133859896,52.207763610531245
349.5,53.5624696427012,52.2301665160264
350.0,51.5988058154553,52.22353594123617
350.5,51.876815163972736,52.24193256928958
351.0,52.34707655650543,52.23644884321057
351.5,50.85415848453122,52.21143453016617
352.0,51.6842138822322,52.19777459955376
352.5,52.91842772882991,52.20443309361099
353.0,51.30547230918151,52.17740379520862
353.5,51.45661501626943,52.16551629413913
354.0,52.49084544141272,52.155860566273965
354.5,51.53384772377763,52.128711903658115
355.0,52.91759702967461,52.13783533131414
355.5,53.33827859462644,52.17121072116143
356.0,51.594499760862526,52.18736008989478
356.5,52.05124731161294,52.16905865827233
357.0,52.33330341705426,52.157524042019986
357.5,52.888497326279634,52.15594349437004
358.0,52.5268267139057,52.15026744897321
358.5,52.641685504912616,52.18492604859905
359.0,51.63646787532708,52.16297769269723
359.5,50.93013428033946,52.151867108609075
360.0,51.87797974269834,52.14304129402575
360.5,52.99950115698844,52.157587977013115
361.0,52.99565900400374,52.16125633465488
361.5,53.537638899957415,52.197862646397496
362.0,51.87179216039232,52.19558173853044
362.5,51.447732169979886,52.19060170458963
363.0,50.28125893468661,52.16351548845795
363.5,52.15307276010085,52.16521135823005
364.0,50.87675610104569,52.15889063598327
364.5,51.61216708233633,52.15500720466464
365.0,52.43132399595103,52.16451296999386
365.5,53.91217251678589,52.205847118577964
366.0,52.08337553522484,52.21282161079222
366.5,51.18789970116642,52.17074759634939
367.0,52.43731438733703,52.15436494315685
367.5,53.33411238013865,52.15243405974111
368.0,52.5167842307412,52.166196169184275
368.5,53.30197758603739,52.156687714764864
369.0,53.38662066745635,52.192020954084725
369.5,51.69785738990871,52.165660466617304
370.0,50.7884569608758,52.1217031777202
370.5,52.03247019067906,52.10039646246888
371.0,53.112424567057545,52.119172881900404
371.5,52.451224998272494,52.14478070430489
372.0,52.36745481618821,52.15457665872492
372.5,51.34328334440863,52.13069223129151
373.0,52.63602708701418,52.171483146524906
373.5,52.425789287587975,52.19076570736691
374.0,53.373864456710585,52.21922555382392
374.5,53.48392098489677,52.21765458066784
375.0,53.53817783972089,52.256442021153156
375.5,52.57051963958138,52.27031611066532
376.0,52.93311507534584,52.282036881042124
376.5,53.05314064665571,52.32601652428461
377.0,51.33773093919122,52.3190868654238
377.5,51.95294146469317,52.29977714014106
378.0,52.78551816636455,52.32937805728472
378.5,51.463237024456696,52.32951049744847
379.0,52.60458331515336,52.33178525492328
379.5,51.81824169331285,52.33747313431399
380.0,51.28899410541885,52.30490107582887
380.5,53.01157834797583,52.298367070895864
381.0,52.16953213503492,52.30986771837931
381.5,52.57751614407794,52.32039309502861
382.0,52.5839509844712,52.32540604637695
382.5,52.27866843957446,52.313209468642846
383.0,52.08933118500717,52.30445955806487
383.5,53.28969345324117,52.317419717031434
384.0,53.36210181575177,52.35193239583993
384.5,50.91691742859271,52.351668058805
385.0,51.62616795448892,52.346631823040816
385.5,51.89041517851469,52.324450103471335
386.0,51.15101451239871,52.28755721363924
386.5,53.66256564256296,52.29005574849135
387.0,53.0746868416006,52.314113642115515
387.5,51.150384011156014,52.30816667893903
388.0,51.82301644434906,52.339001829132286
388.5,53.10748663593359,52.358090106648945
389.0,51.88401637777434,52.378235312183506
389.5,51.08930125848416,52.36777799570646
390.0,52.56930237355734,52.3705375632586
390.5,53.08720858736172,52.35403828467011
391.0,52.28290490363436,52.3580288720383
391.5,52.93844960771278,52.39303987016923
392.0,53.111199210917135,52.40651756664083
392.5,52.229805679039885,52.38443143261886
393.0,52.06618225668274,52.37541939313768
393.5,53.36007218033013,52.37658128502355
394.0,53.78267783466969,52.3845024283678
394.5,53.06483885412136,52.41184205765206
395.0,52.32964377528823,52.44266579394031
395.5,52.52888071541273,52.452594004434985
396.0,52.451258035702224,52.43937067380788
396.5,52.276690196111225,52.43587997776465
397.0,52.31530006046248,52.43483688265013
397.5,53.07122724314645,52.46939576062489
398.0,52.3731466675747,52.46413815223611
398.5,52.05753606130229,52.45677308771039
399.0,53.10524734685709,52.45140074551332
399.5,52.21919766345098,52.42610627908441
400.0,51.83776751496334,52.39209807258925
400.5,52.65055921289755,52.39369886405558
401.0,50.99581974523884,52.35495295745344
401.5,52.545647442644736,52.34480309337322
402.0,52.91186107101375,52.376285696009674
402.5,51.72600587149159,52.37174698414564
403.0,50.92269411908971,52.33449050320014
403.5,52.26231963279923,52.350472155366994
404.0,51.02725487374713,52.318925586538874
404.5,52.19702501006383,52.32650125287389
405.0,52.37570653894596,52.34823550154443
405.5,52.62751068146525,52.34055414821422
406.0,52.03863036670491,52.33793611284761
406.5,51.85609622105624,52.323507714387176
407.0,52.966039038847455,52.3311494754747
407.5,53.18097109636495,52.349195528610515
408.0,53.15384991901278,52.37048590329063
408.5,51.63643107474132,52.337420655720635
409.0,52.044324030772096,52.31106510002104
409.5,52.44230114641098,52.34157277437741
410.0,52.38494337448732,52.356748282777374
410.5,51.286155163640124,52.34466308247988
411.0,51.04885879752161,52.34261996818233
411.5,52.88088239569666,52.326986303245015
412.0,51.47249445326884,52.29494245547838
412.5,51.01414214677317,52.292217618190726
413.0,51.88667839512013,52.293490857206145
413.5,52.16428855573901,52.27462689560225
414.0,52.18718510975672,52.280690270241905
414.5,50.26763218224886,52.26425688871719
415.0,52.23707916089551,52.25761242446395
415.5,52.42609978081328,52.244390248332984
416.0,51.87307831465992,52.23619371655351
416.5,51.332975007204666,52.20408422454333
417.0,51.82924816803215,52.17844520368564
417.5,52.60298677210029,52.185908825546846
418.0,51.758043981740656,52.179746060048004
418.5,53.07209286240513,52.1739864736895
419.0,52.861870791347016,52.15557033282305
419.5,54.02279007463309,52.17472935723329
420.0,52.64239277098781,52.18098433714727
420.5,51.51516912574392,52.1607101053539
421.0,51.207813967500094,52.13584122398986
421.5,52.30391713094729,52.13638576268658
422.0,51.144007962115296,52.11295992071964
422.5,52.74375310384764,52.10641043793366
423.0,52.50399765631951,52.10902745770855
423.5,53.0674497551452,52.12922573158542
424.0,50.68091789580284,52.08073914256433
424.5,53.03347023015564,52.097024593898425
425.0,53.06662803868927,52.12160180437294
425.5,52.42966634173639,52.117183946949716
426.0,52.53901028526452,52.14804775775023
426.5,52.32144753278485,52.143563759553025
427.0,50.36332045952231,52.0925929473232
427.5,53.55371400691927,52.12914711003175
428.0,52.31649656868888,52.15702315902374
428.5,52.2248117754212,52.15627300187618
429.0,53.21190297366599,52.199965963874554
429.5,52.12645457167751,52.19855455510684
430.0,54.074191432005335,52.23252425296801
430.5,53.16382485649064,52.24325053646852
431.0,51.6908216633182,52.2362943624008
431.5,51.23098653796846,52.22379216873904
432.0,51.38084358499256,52.19208825966194
432.5,52.7107068273812,52.18268297428227
433.0,52.68429162585077,52.17329180841902
433.5,49.93199001669058,52.13920298725802
434.0,50.57286562323496,52.10977381910727
434.5,52.46065751916685,52.11014094656239
435.0,52.89587311721979,52.12035954141704
435.5,51.43897574652386,52.12341595307471
436.0,51.422485224159296,52.130888481607464
436.5,51.41264702655579,52.101523774224646
437.0,51.18839041275436,52.09584169341436
437.5,52.45005632011429,52.12455997688117
438.0,52.42926245710787,52.13541165812093
438.5,52.23519097972172,52.13682970660059
439.0,52.42082361716982,52.14150247674885
439.5,51.51747477444656,52.1664993285928
440.0,51.048842763728,52.142734600649455
440.5,53.041788311272846,52.155048371258644
441.0,53.358994955678085,52.184766704079
441.5,52.26259374007012,52.20335907873632
442.0,51.44045854858529,52.19558328634737
442.5,51.92073821867367,52.18193831527884
443.0,52.2672126001133,52.192121687646306
443.5,52.84077019191046,52.1874952342364
444.0,52.336168641684864,52.17698119124316
444.5,50.848710963634765,52.113499609023194
445.0,52.51213378946572,52.11089442939276
445.5,52.4240484722233,52.12907201632233
446.0,50.983144976036485,52.12457863649307
446.5,51.848477559081104,52.11546984505574
447.0,51.6055751002474,52.12470118781838
447.5,51.3505329998273,52.09683678573798
448.0,51.18922965511943,52.070541425713984
448.5,51.54056128411832,52.040003656293436
449.0,52.4905193211826,52.076195684801036
449.5,51.21919459055849,52.03991017200909
450.0,51.77630238973693,52.01410365903004
450.5,52.23349132258703,52.01018015864706
451.0,50.433838167234526,51.96807671628646
451.5,51.78157651025986,51.95727929583596
452.0,50.60299701270282,51.962072826899565
452.5,51.778567899481445,51.926569904750814
453.0,51.71650094030262,51.9145699921831
453.5,52.62192952285488,51.92251234713176
454.0,50.33531527720761,51.86498059320259
454.5,51.38509821670436,51.85015346610314
455.0,51.84286010613466,51.80552683958572
455.5,52.84279333748949,51.79910620920569
456.0,51.55596887515747,51.79640915344248
456.5,52.40182603271199,51.81982594333736
457.0,53.098649653910726,51.854182064715715
457.5,52.59569604470791,51.851881849062245
458.0,51.69712290946008,51.83213847473443
458.5,52.01205024185042,51.87373967923762
459.0,51.29247064566951,51.88813177968632
459.5,51.67092484108485,51.872337126124684
460.0,52.26284902544026,51.85967664428908
460.5,51.7816434131751,51.866529997622116
461.0,52.479977607311895,51.88767984528518
461.5,50.99585686781673,51.87934404211039
462.0,52.59113613398044,51.907398956534905
462.5,51.481154806898,51.888020926270585
463.0,52.298069652207445,51.88539707017257
463.5,52.488567632121786,51.89046460322057
464.0,51.754750100004834,51.87714313287727
464.5,51.8034271528912,51.882862180446175
465.0,51.28048527936674,51.887495030758934
465.5,51.98638995699209,51.86638706367333
466.0,52.46893302467447,51.84858582505325
466.5,51.89864649860188,51.84130688022388
467.0,50.91874387234422,51.83087258669907
467.5,52.51431080740812,51.842744038473754
468.0,50.3497364296894,51.804394515065276
468.5,51.30768034528948,51.77373271813286
469.0,52.33691882453774,51.773747721789924
469.5,52.52516838767056,51.807276870270634
470.0,52.16434117797638,51.80032101804085
470.5,51.53074287592485,51.78245490611488
471.0,51.44948063779457,51.79178161935004
471.5,52.76192861738541,51.81005064051613
472.0,51.44450380965057,51.806829214704194
472.5,53.08713506537709,51.84156125601518
473.0,52.69227328940842,51.87162212870096
473.5,50.52803124910837,51.85137152800076
474.0,52.01930314762848,51.84194720452969
474.5,53.31092736884835,51.88378186009549
475.0,51.91486576081397,51.88655312751702
475.5,51.25885114149295,51.86706032389514
476.0,51.69961535849105,51.89237586772027
476.5,50.597631086237,51.86869695923981
477.0,50.18725450635243,51.860382109112805
477.5,53.34599196285186,51.89173059038021
478.0,52.8357287763204,51.91411514710057
478.5,52.2701526190049,51.90707960902357
479.0,51.37695615599923,51.927912426599406
479.5,52.20379033121152,51.94428626888955
480.0,51.99296179748884,51.94728830271662
480.5,51.113583971070256,51.912704115388244
481.0,52.60284449779043,51.9336416278409
481.5,51.32539924064911,51.91211309199964
482.0,51.96266831468569,51.88939346521514
482.5,50.333806470042965,51.84415567372184
483.0,51.39563870416757,51.838125989616
483.5,51.83125684162992,51.83451012161159
484.0,51.860887140771766,51.845878451513634
484.5,53.08141136748775,51.87408818204169
485.0,51.69758486402512,51.86278289881339
485.5,50.84203197088929,51.84399066996767
486.0,52.736251396640704,51.849116145754245
486.5,50.52644179808639,51.83972784435964
487.0,51.06763845254275,51.80925789073089
487.5,52.11032427484184,51.821841280089764
488.0,52.26083412203709,51.82109656948635
488.5,51.21452839696937,51.795615784783315
489.0,50.43186826674257,51.769158148118066
489.5,51.85220077997794,51.7701336206598
490.0,52.38632033642598,51.792250321800985
490.5,51.9896269546633,51.79231506175441
491.0,51.46488508597077,51.772234102980335
491.5,51.08920482663586,51.75604526954102
492.0,51.95964388600723,51.77686326981428
492.5,50.20825639009807,51.730742181468074
493.0,51.00917257051965,51.74393090428468
493.5,49.7216521183985,51.71221033974685
494.0,50.41881895835142,51.67384834242313
494.5,50.85833910107988,51.64051175669131
495.0,50.64303805580302,51.61008569424784
495.5,52.51571106685663,51.62978505806648
496.0,50.7678410660904,51.6161522666324
496.5,52.64762520691684,51.61386619842303
497.0,51.91352747716832,51.62324667177339
497.5,52.71595727035745,51.61582311587299
498.0,51.74874439554487,51.59695253799572
498.5,51.19800082131744,51.6103519294399
499.0,50.43469814796257,51.57865982944658
499.5,51.08044944800737,51.53405027102976
500.0,49.87695406418388,51.49329203709716
500.5,50.38632962228044,51.47584160671291
501.0,51.73640800758249,51.476577459694745
501.5,51.77751301129832,51.50017509819597
502.0,51.783640796843365,51.53210282400579
502.5,49.92213295960978,51.46362564394095
503.0,49.99184282692708,51.40674792495308
503.5,50.382841906417866,51.36900171070134
504.0,53.42470435799028,51.40995667474116
504.5,53.24786348733121,51.430838137863546
505.0,51.76457961662098,51.426270494246204
505.5,51.502028501315465,51.4340393848511
506.0,51.937983453175846,51.42074216395881
506.5,50.635202887946576,51.40693823690475
507.0,52.22773519891338,51.412239574589314
507.5,51.329714709441625,51.43215773937728
508.0,51.79814066297919,51.440207778553514
508.5,51.19713542571925,51.4275253502353
509.0,51.75207994984697,51.425349206416804
509.5,50.37464658716616,51.37121391081038
510.0,51.4070043991977,51.365402301513825
510.5,50.0272702299476,51.349107066694984
511.0,51.56843476242322,51.32575073401065
511.5,51.12629040586459,51.3377477061662
512.0,51.70239429268365,51.35044282296903
512.5,50.886295263415285,51.325962242740495
513.0,50.55738551874423,51.291893270674635
513.5,51.73186796272661,51.30224006198978
514.0,52.46120571161659,51.34282681088726
514.5,50.16968263005593,51.309176447888824
515.0,51.18766131385405,51.28520326743738
515.5,51.33680214570505,51.27214677125822
516.0,50.9510625031368,51.26187031960154
516.5,50.16146510284408,51.2433155251257
517.0,49.76308410492831,51.19938432950413
517.5,52.1491610172689,51.23820242204754
518.0,51.470024175935485,51.24741945415586
518.5,51.58327191209277,51.284651850029746
519.0,51.531679072208064,51.306909052306885
519.5,52.66514952358934,51.34304526075707
520.0,51.05839037641835,51.35135230716937
520.5,51.229515368609874,51.32562839320444
521.0,51.58681576632443,51.34200788720912
521.5,50.436918980739,51.29779376268556
522.0,50.91033948361236,51.277730002814444
522.5,51.397567027503726,51.25136219795737
523.0,50.71783981152431,51.23074410627695
523.5,49.86719687254252,51.20412802730146
524.0,50.99479230572217,51.21532991045666
524.5,51.39170015859547,51.22155492466841
525.0,49.99441355107695,51.22390411440628
525.5,51.04987643372416,51.23717505063515
526.0,52.61913318301024,51.254829554143704
526.5,50.60079464474178,51.231295186812574
527.0,51.64791056091998,51.22858058209411
527.5,51.17989512175146,51.25373582533693
528.0,51.03038560238781,51.27450668084615
528.5,50.28041322531027,51.272458107224004
529.0,50.34448182874351,51.21085365663907
529.5,50.79406936790194,51.16177777425049
530.0,50.08420880467139,51.12817035801149
530.5,52.17850467959662,51.14169988157712
531.0,51.4951827362638,51.13284386723887
531.5,50.428126254722926,51.1287023345744
532.0,50.740012546944286,51.09894788153501
532.5,50.63083886800012,51.08497036470619
533.0,50.22174582604915,51.053442467967585
533.5,50.42016270667915,51.037903013586785
534.0,51.00222035465756,51.022905821683
534.5,50.618743456319926,51.027787759066065
535.0,50.67417727517194,51.01313121658556
535.5,51.268752084941006,51.037960853685426
536.0,51.62728428306969,51.03913784409835
536.5,51.40827054250314,51.044777446831134
537.0,51.288885353408006,51.036507268045604
537.5,50.54803942114779,51.02974215120026
538.0,51.657517421184,51.05174478924906
538.5,50.895687429791934,51.03502117859037
539.0,51.84761652984003,51.02274939495483
539.5,52.331719519193,51.06599013273757
540.0,50.49935916908052,51.0522240898421
540.5,51.93235143234258,51.06413507557485
541.0,50.77454774117668,51.06060478033565
541.5,52.28044325873057,51.10298434345338
542.0,50.36097657226996,51.11494219280021
542.5,49.98267318831487,51.07161243622113
543.0,50.66616088590467,51.055535170420505
543.5,51.8169391998918,51.0602085161765
544.0,52.165154062663866,51.07287801598561
544.5,51.50469315924904,51.049668888698804
545.0,51.46605334992481,51.057822148168945
545.5,51.005910949154405,51.053350059779824
546.0,51.48924609306676,51.05139866631467
546.5,50.40353885859399,51.05073106387177
547.0,51.95815965111325,51.07168746722179
547.5,49.499725391774376,51.03373063450721
548.0,52.98080770867016,51.078989992450126
548.5,49.42907894677804,51.070227633934834
549.0,51.56531431386341,51.081638074097654
549.5,52.17815523504903,51.09736717562673
550.0,50.40636139292588,51.1056061324637
550.5,50.94958332718501,51.103600270332926
551.0,50.53850826383052,51.061987771949326
551.5,51.31509525476912,51.07627378414987
552.0,50.47088293968376,51.05273323172515
552.5,50.43106424177013,51.03775661412553
553.0,49.49829657014276,51.00711483348063
553.5,51.44285676337213,51.030363704241864
554.0,49.37339558085449,51.01094197928408
554.5,52.10175664882947,51.03709572490263
555.0,51.28949701722316,51.061201489153675
555.5,49.88916754318334,51.01541474642541
556.0,49.66454146760314,50.97880192105219
556.5,52.470361619401686,51.01964662834576
557.0,51.14416958149217,51.027729769036725
557.5,51.99819205301048,51.05507683273693
558.0,49.97758206060654,51.050193557428074
558.5,50.188993659954015,51.04557017649358
559.0,50.31161885845408,51.0317581465695
559.5,50.115919631103495,51.02170167006518
560.0,50.90884587388591,51.02639504203945
560.5,51.41013016033933,51.029222603547424
561.0,50.77942875625359,51.0122654930111
561.5,49.55512116481345,50.975202505457304
562.0,49.96407204513744,50.948706239291894
562.5,49.86369373439651,50.93501932555686
563.0,51.16717024890615,50.925212382111305
563.5,50.77008576517338,50.922700348818935
564.0,51.39289546115319,50.913605927445204
564.5,50.82542078471929,50.883479952755735
565.0,51.282510492806,50.899142979230234
565.5,50.77481138101123,50.87599217820362
566.0,50.975189259303065,50.880005008566144
566.5,53.27136736912492,50.899823490774025
567.0,49.28324681565833,50.878268895641796
567.5,50.55299930590605,50.889675417993615
568.0,49.430629816667945,50.86496479660888
568.5,50.86228414997099,50.845871695610455
569.0,50.638312678742345,50.815334867932044
569.5,49.07963093279504,50.76683362340295
570.0,50.49799798283827,50.747472516061215
570.5,49.30479884871357,50.71345027405241
571.0,51.867178881999486,50.72100892983107
571.5,50.61390134252289,50.725216179509644
572.0,49.21261495614149,50.670305285610205
572.5,49.89345109640748,50.67817979970287
573.0,49.96908580715044,50.617945361672476
573.5,50.28584971784956,50.6350807770939
574.0,50.039383705254295,50.60456216492172
574.5,51.1275728341944,50.58355051690462
575.0,49.84809230734512,50.57238513519302
575.5,50.54223093691257,50.56423808738756
576.0,49.51274411621353,50.54372280443522
576.5,50.60534538424746,50.5295278070248
577.0,50.480108793834624,50.529712324107805
577.5,50.18157889791963,50.5247226172308
578.0,51.035306140628656,50.55546280864051
578.5,50.64566571463877,50.53951898766584
579.0,50.42858033427039,50.56062268273416
579.5,50.1993408322565,50.52257436640271
580.0,48.868135392518376,50.47414713390861
580.5,49.76772872237283,50.4717183574924
581.0,50.2813898669156,50.48405532547865
581.5,50.668636864468326,50.44802083037998
582.0,49.96534702726733,50.42444437929548
582.5,50.09528342714553,50.38638620677819
583.0,51.90639838917957,50.42496253334966
583.5,50.79301723750672,50.437043004900694
584.0,50.24778959742694,50.43576641968016
584.5,51.26238790982741,50.45869578525463
585.0,49.074265548041325,50.42200417873775
585.5,50.82452993800227,50.410292174291
586.0,49.62949262188738,50.38729345160368
586.5,50.61188121339543,50.408428652575324
587.0,49.87787185394973,50.406704648751564
587.5,49.6140721170522,50.40171221640468
588.0,51.77198558476757,50.413808523121915
588.5,48.98516983005969,50.378110204419634
589.0,50.61105677198343,50.362473430636236
589.5,50.50987208835698,50.35616245670899
590.0,51.069669093426185,50.3519056287214
590.5,50.59823395124965,50.348374080126156
591.0,49.96312922788508,50.3281328794978
591.5,50.17035351493834,50.266112602414076
592.0,49.7623954174306,50.27569557444952
592.5,50.34017780073879,50.271439144346175
593.0,50.56254965196078,50.29407754105204
593.5,48.593479935888254,50.24870145677038
594.0,49.99446193070055,50.235824441809534
594.5,51.49303976559256,50.28409261846549
595.0,50.6812477416106,50.28775761364094
595.5,50.16243813308233,50.30491039932831
596.0,51.649965867726415,50.30056613904285
596.5,48.79805069036533,50.264249125999704
597.0,50.12478009941457,50.28249242886516
597.5,50.47969176279589,50.29421724219293
598.0,50.33993021106336,50.30163413027119
598.5,50.85745980908224,50.31306633209584
599.0,50.89516692672187,50.3301819965252
599.5,51.12426278770253,50.330115795595354
600.0,50.332436502271385,50.33980267949388
600.5,49.513467082753714,50.319227402410704
601.0,50.14764995764524,50.33192551923934
601.5,52.02571309641447,50.360332873482676
602.0,49.61247252445211,50.34298014809503
602.5,50.82263362758108,50.35580124268826
603.0,50.43735045028094,50.343842128881306
603.5,49.56084621092687,50.322145738807066
604.0,51.37083452048236,50.3409908225313
604.5,51.34839696286722,50.36397194514352
605.0,48.96700211654615,50.365949279624076
605.5,50.47414352857816,50.38007757574818
606.0,49.37734727093115,50.36199672382849
606.5,50.44115031098375,50.3574469927588
607.0,50.68339722401132,50.371807996693676
607.5,49.059716866582285,50.35109666548241
608.0,50.49066022153091,50.322781902129435
608.5,49.629178420318,50.29950512578567
609.0,50.35560586938502,50.301661451224824
609.5,48.62399434310334,50.24889357989036
610.0,49.90990209436101,50.265606310816736
610.5,49.32303128541633,50.235576337765025
611.0,50.75786650988056,50.25814381552489
611.5,50.64668013134639,50.25883979388391
612.0,48.972724250957455,50.24073684182407
612.5,50.726680008239946,50.26298899964782
613.0,49.166877976677846,50.210886847486016
613.5,49.7813599249547,50.22681064938392
614.0,48.33786836027976,50.18134688114985
614.5,49.5706952248491,50.16256334387969
615.0,50.14202516496585,50.14401046531049
615.5,51.2204795365228,50.156455377015945
616.0,50.26742423491936,50.162541277156635
616.5,48.7121434798539,50.13337707645494
617.0,50.08875958770312,50.139904359860395
617.5,49.53948555159205,50.12389051487746
618.0,49.6955627945898,50.106550777730035
618.5,49.77663526803809,50.13021388437304
619.0,49.844488748844114,50.12721442073591
619.5,50.747204762256345,50.11229772066918
620.0,51.02045719453261,50.11908190972762
620.5,49.90672226632227,50.11396759239243
621.0,48.81191488975505,50.057206572832996
621.5,49.64452991608438,50.074136157347375
622.0,48.68595110308354,50.04535957742076
622.5,50.93744709002086,50.05451468396525
623.0,49.22303363211458,50.03217675238628
623.5,50.29351984624381,50.02089795312951
624.0,49.7990362632531,49.99897533986014
624.5,50.28932087326906,49.98227650157147
625.0,50.033857326999176,49.97630491806603
625.5,49.07852346238033,49.967606045658556
626.0,50.05490700730933,49.96575118665184
626.5,49.75805971046268,49.9203981189328
627.0,48.77039751087192,49.9035566186612
627.5,50.133722759983634,49.88977840130924
628.0,50.08767984554216,49.88278498921447
628.5,50.767790686897726,49.906923878733885
629.0,49.16754591848361,49.86285810669391
629.5,50.187685535867054,49.83964387815391
630.0,49.38164256245928,49.84793668707217
630.5,49.70901810486201,49.83263417859784
631.0,49.63214090004735,49.83773005118018
631.5,49.894281100987484,49.826792666980246
632.0,50.953574501814,49.8321962125363
632.5,50.308645630470295,49.85717478781407
633.0,50.34436179120586,49.85424881920756
633.5,50.13830960424564,49.864431442886115
634.0,50.57616407950075,49.86884260708844
634.5,50.3348671284295,49.90306006279495
635.0,49.29239551909843,49.890709931289706
635.5,50.85511329901829,49.92135157156174
636.0,49.21011048186244,49.89039645100137
636.5,49.9081601565611,49.87562605150567
637.0,50.700159796667805,49.91017476241987
637.5,50.51844000125432,49.906009962280166
638.0,48.70313927667926,49.89673518828019
638.5,49.92456596695098,49.89959930912012
639.0,51.25595289995388,49.9579609999136
639.5,48.67707341733057,49.940088563763226
640.0,50.47125842545056,49.946673228972934
640.5,50.57674256179938,49.933798489478455
641.0,48.41683671579378,49.89678673909595
641.5,49.39198420829475,49.91038355366476
642.0,49.303384431280215,49.89467605053631
642.5,48.81062105076679,49.88009876051981
643.0,49.77466065984302,49.881680717824864
643.5,49.159596677938815,49.869339946022876
644.0,49.05817447015177,49.85361366044903
644.5,49.210462586180725,49.82287881692751
645.0,49.46635597235674,49.791796792484
645.5,50.102756751835216,49.795717482194256
646.0,48.737309461674855,49.794225373632656
646.5,49.07225957763217,49.78277996686361
647.0,48.38629787788044,49.77678690235955
647.5,48.997132143975165,49.737980603438636
648.0,50.54522272612565,49.76442438531886
648.5,49.72347462561532,49.753023480906286
649.0,50.35078346717188,49.76405842498466
649.5,48.95092033498184,49.73729041421891
650.0,49.95826499642529,49.73577856760744
650.5,49.4455541694052,49.743119181747936
651.0,50.23475325807332,49.746716106763216
651.5,49.65632063436871,49.74468132524134
652.0,49.22639981356669,49.75380137129523
652.5,48.62782055630581,49.72368332722168
653.0,50.48197626884962,49.73156925568783
653.5,49.888151971213375,49.71397648137414
654.0,50.69608543250858,49.744547271654646
654.5,49.55651780040301,49.73192391694536
655.0,49.024557747225614,49.72478222064069
655.5,49.20731650915245,49.714748188726496
656.0,50.208584135951405,49.726277053444576
656.5,49.17621707831039,49.711915772991034
657.0,49.37010599557637,49.68024640286629
657.5,49.83820932133896,49.67083767668366
658.0,49.012924085713614,49.64420892257382
658.5,48.95047242720378,49.620452179032974
659.0,49.82448261448183,49.60541854973258
659.5,49.01350951226886,49.57899139740938
660.0,50.28098032771762,49.598763093581766
660.5,49.115269561621176,49.56396621883382
661.0,50.4272210382218,49.58830842996102
661.5,50.74116636740975,49.60496855417799
662.0,50.79602675169465,49.60688589327852
662.5,50.589707490797736,49.60831124306938
663.0,47.66706341999596,49.58758972593572
663.5,48.49307101486503,49.558959826894
664.0,49.694643685419365,49.527733642603316
664.5,49.34307966925403,49.54105376764178
665.0,50.965803348951255,49.55094466611179
665.5,50.944799042268336,49.55830579572117
666.0,49.56067688645798,49.58118259913445
666.5,47.60552051754783,49.54545332531952
667.0,47.916413143066166,49.51771389955524
667.5,51.21635758896469,49.565828630319196
668.0,50.37719094271984,49.57787923597673
668.5,48.76987599403093,49.570084822298575
669.0,49.71059586982071,49.58313325029196
669.5,49.13995634932332,49.58172312555481
670.0,49.897462266304416,49.59034525143377
670.5,47.48654983206711,49.5380211130384
671.0,49.78927034106631,49.55906033062624
671.5,50.0081659596187,49.57777845826595
672.0,48.92163351211877,49.588485170950726
672.5,48.78078248112013,49.584158177693624
673.0,49.84049225565129,49.57006356828414
673.5,49.939555756677215,49.57438519090537
674.0,47.7613269764344,49.522596061090624
674.5,48.34830771231994,49.51054380863739
675.0,49.90625188409236,49.509503546390725
675.5,48.8984753176806,49.49856196935623
676.0,50.03752075915437,49.49461731937786
676.5,48.87172659164639,49.47892543852341
677.0,49.19644085621692,49.478326259376416
677.5,50.00618315381108,49.50589351132652
678.0,50.067137746111854,49.49759674087176
678.5,49.22926136477548,49.484418928743004
679.0,48.60557757939307,49.442608771680696
679.5,50.25341961386798,49.45654680794999
680.0,48.726674761358616,49.45058914823266
680.5,50.30743353392752,49.472591488728156
681.0,50.46171051600428,49.47765401632922
681.5,47.75192570832003,49.449168188929406
682.0,48.68314393158858,49.435428947649655
682.5,48.58073826041195,49.410279526431104
683.0,49.316350184670966,49.416348048410256
683.5,50.3829968986335,49.44499853783885
684.0,51.072979631331286,49.46996847817585
684.5,49.8011107481695,49.485720502893855
685.0,48.19475731684373,49.443996042676375
685.5,49.91400435289778,49.45997073850191
686.0,50.41272095369894,49.45968073681145
686.5,49.74007026024246,49.4396588146681
687.0,47.841958528535706,49.380577450204925
687.5,47.88849292276189,49.326553158844206
688.0,48.34247630313103,49.34006141650691
688.5,48.62759073172884,49.34275181084419
689.0,49.62692546792072,49.34139744649421
689.5,48.998216896016906,49.33450019102948
690.0,49.28162572947346,49.300816638639915
690.5,49.8505866097607,49.27893238998977
691.0,49.3254655174582,49.274228162609774
691.5,48.8925790880867,49.299969334020545
692.0,49.83262258195761,49.338293522798374
692.5,49.822086212662896,49.310408095272344
693.0,49.89190293802541,49.30070233517845
693.5,49.446688262368255,49.3142385805452
694.0,48.02591320955269,49.28054492733983
694.5,49.17263588751132,49.281198518103594
695.0,50.151859709230976,49.28628646696213
695.5,50.32306608257755,49.34301679197234
696.0,49.97744329386455,49.34678025102829
696.5,50.00188523446929,49.34665463652531
697.0,47.78114924207729,49.323844951124485
697.5,49.22703384733521,49.33276997844879
698.0,49.20033443286874,49.31996682199313
