time_s,motor_current_a,current_slope
327.5,3.155995230021923,-0.0004304098114654212
328.0,3.403704285511865,-0.0005179525267804571
328.5,3.4109883921629365,-0.0005971643664442866
329.0,3.584756128306056,-0.0006417129703317556
329.5,3.502799871346263,-0.0005609607294261073
330.0,3.310507896013462,-0.0007608280686874862
330.5,3.502590943226205,-0.0006922205197649869
331.0,3.603661821211464,-0.00045565358892705093
331.5,3.3966033739819994,-0.0006432302905552419
332.0,3.47606670618832,-0.0004497307587659969
332.5,3.557167045881682,-0.0004367533848965017
333.0,3.344642096933315,-0.0005744179314736369
333.5,3.4747568001806104,-0.0004422009535137998
334.0,3.4110661532110984,-0.0004392903929954267
334.5,3.45673352233206,-0.0003746401707760884
335.0,3.4092679200634044,-0.0003892315444044243
335.5,3.160475821357621,-0.000443616138579621
336.0,3.4515689780382592,-0.0003639523533920723
336.5,3.6490597529808575,-8.631690761060757e-05
337.0,3.512936429860117,-9.010474253897152e-05
337.5,3.444181572415347,-2.099089125646244e-05
338.0,3.3015377512572424,-0.00012656146728836853
338.5,3.831950181142787,3.414335913593913e-05
339.0,3.3166609469600448,-0.00016068312520836246
339.5,3.3427178299191045,-0.0002457787492420892
340.0,3.393057721657653,-9.265766093870244e-05
340.5,3.3603395547968677,-9.70875624329963e-05
341.0,3.2722691898941743,-0.00018936735203994517
341.5,3.340680246450981,-0.00029814285625894894
342.0,3.6080635489864106,-0.00035034175239608435
342.5,3.386460002701769,-0.00043544250194346576
343.0,3.513032257203456,-0.0004024052468259578
343.5,3.388511751975292,-0.0005225942553737181
344.0,3.547422014806425,-0.00037168914842135043
344.5,3.4948505727907437,-0.00029798837800472345
345.0,3.457209606900807,-0.00029302089189103353
345.5,3.1926854823066635,-0.0003726459558429873
346.0,3.2182322895129696,-0.000627218965956254
346.5,3.149843968244511,-0.0007115730135346471
347.0,3.315103474978255,-0.0007413664818035138
347.5,3.399215460322857,-0.0008415482552535125
348.0,3.2976914094115397,-0.0008828507696692425
348.5,3.3163907592151034,-0.0008967024375699113
349.0,3.129589912236383,-0.0009571328770870383
349.5,3.328848037780713,-0.0009520389687157435
350.0,3.09907226836984,-0.001177192155785821
350.5,3.630244533831388,-0.001091630481667877
351.0,3.236533602877995,-0.0011114327208691663
351.5,3.595343677689803,-0.0009455957946634899
352.0,3.276852190515469,-0.0010353517395596675
352.5,3.322710502849286,-0.00107127410131491
353.0,3.138309950663266,-0.0011115348169549461
353.5,3.605465524000628,-0.000906072544682796
354.0,3.146890029228168,-0.0010001289237353884
354.5,3.259630357330414,-0.0009957346158581955
355.0,3.477017257957314,-0.0008008234870150004
355.5,3.207763611163312,-0.0009219623438631525
356.0,3.2589678829883977,-0.0008690944899702749
356.5,3.368968824406726,-0.000966716822409351
357.0,3.1300469923977143,-0.001010798628121654
357.5,3.3339268782898017,-0.000977758763690471
358.0,3.172717783345103,-0.0011833135028424657
358.5,3.28149480233139,-0.0011943256746332078
359.0,3.1228197407549603,-0.0013382269619175763
359.5,3.3203062489462463,-0.0014616898714566859
360.0,3.4012502736951675,-0.0015227403439486875
360.5,3.656206948561962,-0.001375925097492705
361.0,3.2088690108345848,-0.0015559301905682808
361.5,3.30006113184895,-0.0016610802812936985
362.0,3.355234133420925,-0.001714636746888858
362.5,3.416309950061218,-0.0016884083628235492
363.0,3.61956281945306,-0.001591016225641303
363.5,3.156020449592552,-0.0017499456519259027
364.0,3.142954829313022,-0.0018561489714507898
364.5,3.429533208430916,-0.001782183214964589
365.0,3.289783003407549,-0.0018536862836690583
365.5,3.302861945872274,-0.0018987591415469338
366.0,3.496673387047931,-0.001952355037133121
366.5,3.071390764358202,-0.0019993137356882668
367.0,3.582434783220048,-0.0020004426098967445
367.5,3.355044799113356,-0.0019126668468108744
368.0,3.2131756454598124,-0.002064607217682236
368.5,3.222073494711259,-0.002024787939641606
369.0,3.318121797900277,-0.0019352572841518172
369.5,3.42270413612485,-0.001719149506552005
370.0,3.60599523099017,-0.001675185237977711
370.5,3.3843804161784874,-0.0016867983616747353
371.0,3.2095828617734976,-0.0016740484330608812
371.5,3.2917277989513427,-0.0016562582916749764
372.0,3.401042775278038,-0.0016527996395415438
372.5,3.3589116230358576,-0.0016519059141823888
373.0,3.342735284088998,-0.0016029940692374638
373.5,2.951532571527239,-0.001692273636344054
374.0,3.462779379150439,-0.0014833501470824504
374.5,3.342251391032089,-0.0014709863563671605
375.0,3.318309651248614,-0.0014905622828025435
375.5,3.440919776788467,-0.0014646391551405005
376.0,3.4008497723544657,-0.0013979858336271144
376.5,3.321564614048947,-0.0013194342373594858
377.0,3.091425628865031,-0.0014499616690813383
377.5,3.010579505607776,-0.0017810724763620057
378.0,3.4466483013898155,-0.0017012606503649635
378.5,3.370469097753968,-0.0016628045664617947
379.0,3.605573389411406,-0.0013788825070809294
379.5,3.4929520489071493,-0.0012117845052162346
380.0,3.5139411535181133,-0.0011486401337580875
380.5,3.565770052747388,-0.0009407337924398877
381.0,3.130186692574161,-0.0009310929908737373
381.5,3.662111762176962,-0.0007252647967016768
382.0,3.596216337142275,-0.0005136092236036374
382.5,3.526943501664844,-0.000295396048736288
383.0,3.5057508876235994,-0.00021821282613679723
383.5,3.2696458863626288,-0.0002043661032566948
384.0,3.523143998743353,-7.606525730782222e-05
384.5,3.525824015315136,8.015980244694373e-05
385.0,3.357560501911688,0.00010683013887717788
385.5,3.641307466680788,0.00015190048958376297
386.0,3.358987166301303,0.00019990534852035372
386.5,3.517556865164273,0.00046291250016688816
387.0,3.4014794722640413,0.0005760419935074717
387.5,3.5419259398173524,0.0007322730386095116
388.0,3.30240758877209,0.0006585921039620646
388.5,3.3068538887626757,0.0009090041752700918
389.0,3.325663295008246,0.0008645954314002703
389.5,3.2415599225934515,0.0007859082993738919
390.0,3.303379568169297,0.0007756687508593363
390.5,3.3954526607414257,0.0008013731424509133
391.0,3.536127080747325,0.0008568491182819919
391.5,3.5332432636655784,0.0009489065704973848
392.0,3.350845503718569,0.001092348416873563
392.5,3.334078300883028,0.0010946112943632483
393.0,3.294530662348864,0.001150719625758861
393.5,3.5447405768564626,0.0012826228188281634
394.0,3.484538984643948,0.0014731970065998052
394.5,3.5992470041163824,0.0017008077640954813
395.0,3.4999684047737687,0.0018453755467789429
395.5,3.483154577487572,0.0018191241090538628
396.0,3.3562552629735127,0.0017294838756526836
396.5,3.555518737265165,0.0017151140746537847
397.0,3.4945609867567056,0.001759820441322031
397.5,3.477982574275372,0.0018435015014232144
398.0,3.327639852434068,0.0017753950257773875
398.5,3.505250516431359,0.001823773357691362
399.0,3.6474321763600073,0.0018411368637647149
399.5,3.3090833500165253,0.0017720488387473004
400.0,3.6201893778985945,0.00174875543374402
400.5,3.4819096143927624,0.0019589841889896265
401.0,3.3013619393721285,0.0018251244112952065
401.5,3.373448084622683,0.0019507707197862698
402.0,3.441958708970549,0.0019267542787541714
402.5,3.3804265148316013,0.001891995499222523
403.0,3.246374812103502,0.0016651514729771719
403.5,3.4304084120082243,0.001829462019637703
404.0,3.4241095587682397,0.0017142070264314735
404.5,3.559228582011691,0.0017442212644304712
405.0,3.2461883799467226,0.0017164251244488015
405.5,3.585495884130958,0.0017297839940324897
406.0,3.5924707416626056,0.0017737859947534738
406.5,3.5038512361776326,0.001827807547366959
407.0,3.5330923720799907,0.001752780210678855
407.5,3.528532589693864,0.001793770631323532
408.0,3.337561946751184,0.0016212751613978236
408.5,3.5417362940028543,0.0016340185211674572
409.0,3.4021277312716944,0.0014645361868899712
409.5,3.387599770233669,0.0014027601424625921
410.0,3.5653361279647084,0.0014948194348035448
410.5,3.235825424471824,0.0015436797640914581
411.0,3.2867989579102286,0.0013567525815168684
411.5,3.349875617534866,0.0012616293811273242
412.0,3.544035580958428,0.0013146890824259592
412.5,3.4553452632478385,0.0013498112687665728
413.0,3.397656051329086,0.0014733777227474065
413.5,3.522028153706829,0.001392556971902164
414.0,3.381938464088799,0.0012162035338163324
414.5,3.703312015582832,0.001401580852521764
415.0,3.49844882371211,0.0013772744969585806
415.5,3.485064066328633,0.0013504391919046265
416.0,3.314587992562939,0.001337605807132847
416.5,3.3739916453783123,0.001104499920267038
417.0,3.6922359659284094,0.0013665421394766458
417.5,3.6632065109950886,0.001472209280386851
418.0,3.48502496226535,0.0013823463806909232
418.5,3.5590816184870206,0.0013386076520524731
419.0,3.435141595911489,0.0012754077781368587
419.5,3.3863518882501924,0.0012452027767456341
420.0,3.419259631703804,0.0013460687125224767
420.5,3.5105437774899824,0.0013690918960366433
421.0,3.5351715889615787,0.001299293439095687
421.5,3.732597647833642,0.0013926551443445084
422.0,3.6745608810235,0.0015125000959001448
422.5,3.491439928342498,0.0014947437459053687
423.0,3.4363429102767853,0.0014328621535898652
423.5,3.408881584175653,0.0011164509452819991
424.0,3.113680543851736,0.0009290305953754646
424.5,3.677315923784654,0.0010075854838967864
425.0,3.6514198679907968,0.001052225255062979
425.5,3.394092037320046,0.0010143084526296503
426.0,3.8777338083189,0.0012399807312643688
426.5,3.483995098218968,0.0011779740338373984
427.0,3.4878995904672654,0.000976859303171094
427.5,3.535188292562002,0.0007500810569644056
428.0,3.3333568265312805,0.0006613911135661902
428.5,3.5488973761725533,0.0006559354803809113
429.0,3.45762479479576,0.0007366046077372325
429.5,3.7192967156650543,0.0009062426037666036
430.0,3.460144836744252,0.0009319332503752148
430.5,3.7058644141322006,0.0011356529975965605
431.0,3.349970810431661,0.0008622795863023558
431.5,3.663799159396438,0.001095080014442154
432.0,3.649325147819547,0.001279325147838169
432.5,3.70881842076972,0.0014562919135023694
433.0,3.726614320172988,0.0016288037747834185
433.5,3.270086007780827,0.0013843661315983222
434.0,3.733305731020919,0.0015687384596606748
434.5,3.5186979309322544,0.0016247230649532303
435.0,3.6223887640409576,0.0016404138196174389
435.5,3.4513727376654666,0.0017233004957112421
436.0,3.6619164719033344,0.0017624388898323674
436.5,3.579862056661103,0.0018452994193568692
437.0,3.570503913946381,0.0018515029840168726
437.5,3.851302507164444,0.0021076081692475313
438.0,3.7146709536001374,0.002133670567840787
438.5,3.416954246895426,0.0019806186286339955
439.0,3.780982284202917,0.0020538992727333833
439.5,3.5869318845126514,0.001955466336505072
440.0,3.7254102610863433,0.0019726193562330106
440.5,3.5272607402584613,0.0019227967888142098
441.0,3.854472715138097,0.002151032941915324
441.5,3.6407239357877343,0.0022467213245410383
442.0,3.5365834628140917,0.002168710085664908
442.5,3.4943603940112515,0.002053224816089353
443.0,3.4664258742140213,0.001895252939024245
443.5,3.728705792146336,0.00204267033778775
444.0,3.608476381569485,0.0020799707075014307
444.5,3.69746288173273,0.002238166958937418
445.0,3.6275980736443385,0.002293511807495606
445.5,3.622345207381671,0.0023340142338896907
446.0,3.664096357076869,0.0023207401934017624
446.5,3.719372806461037,0.002457374927016945
447.0,3.377082615279501,0.0023517584163073946
447.5,3.637829484640532,0.0023924033946412368
448.0,3.629103441554493,0.0023348294291273466
448.5,3.604171763089261,0.0023664694673184517
449.0,3.6613504256988216,0.002517060557161616
449.5,3.747355786619218,0.0025135170101716
450.0,3.6922343883122126,0.002660517390637298
450.5,3.769223869553924,0.0027685835527292164
451.0,3.9184020178255223,0.0028523994477433136
451.5,3.6909513130215528,0.0028373794635963494
452.0,3.708819021563387,0.002870685130502363
452.5,3.4006627270620857,0.0026804327692724703
453.0,3.721581245979988,0.002599338757714766
453.5,3.726185052084968,0.002626812148059378
454.0,3.854053286228796,0.002722879704157651
454.5,3.634616051776517,0.0027653189835195593
455.0,3.438538958910726,0.002500650746879077
455.5,3.927388880121309,0.0027297208778625016
456.0,3.852035178963835,0.0029141504940191987
456.5,3.811058991859277,0.003017413944847779
457.0,3.525707383525235,0.0029651966275377455
457.5,3.787890220650996,0.0030660566149475375
458.0,3.7040825699166655,0.002998277492715433
458.5,3.934208992931084,0.0031865504779212054
459.0,3.869446306527049,0.0032470291865730684
459.5,3.8896286702809393,0.003305084209634071
460.0,3.7789900798061065,0.0033991073927534766
460.5,3.5408912242773614,0.003149418150707521
461.0,3.678558201330892,0.003008743166123083
461.5,3.730305043517789,0.0029323355773487494
462.0,3.748759893850579,0.0029799983614322532
462.5,3.782090807951645,0.002991253043394277
463.0,3.5712837634578696,0.0028383913203272647
463.5,3.6076650792805087,0.0027804355509496352
464.0,3.667940591171836,0.0026723564282847183
464.5,3.665863961746976,0.0027543831450057717
465.0,3.9080790852948217,0.0028565899454949745
465.5,3.5322454269871133,0.002722501197281165
466.0,3.770847378179684,0.0026262711169126106
466.5,3.778341465279056,0.0025650195231084415
467.0,3.9210172589976873,0.00277654848924369
467.5,3.775806778622589,0.002881474544538624
468.0,3.66936719565482,0.0028138290086498433
468.5,3.723926319783738,0.0028212653275487866
469.0,3.950939211238185,0.0028864672904397124
469.5,3.876757437817208,0.0028718411628828907
470.0,3.865551009377611,0.00286461638290575
470.5,3.621513361412675,0.002762386435335048
471.0,3.6236343897017287,0.0026750106827322572
471.5,3.737777550233501,0.002774033245384426
472.0,4.021764556526842,0.0030065249971780185
472.5,3.675412878549185,0.002918114020549348
473.0,3.7787728457973486,0.002855504976308989
473.5,3.6055207282283246,0.0026692210839042983
474.0,3.709743038758066,0.0023635818082510247
474.5,3.701469147877456,0.0023874710845703364
475.0,4.076528375348219,0.002618183375808576
475.5,3.886102998062615,0.0025747136072583874
476.0,3.505444555549013,0.0025923216133290515
476.5,3.6172186973098137,0.0024421684962059194
477.0,3.6902837145448393,0.0023361878556814797
477.5,3.867109143834552,0.002361482991713245
478.0,3.798947350744001,0.0022199804242489947
478.5,3.8035964734479983,0.002206282702947579
479.0,3.831033752106204,0.002150510944283782
479.5,3.744521880082848,0.002197453681646779
480.0,4.031517360431465,0.0022575243065265497
480.5,3.74574227239128,0.002289891352365445
481.0,3.832450621665198,0.002157596633354871
481.5,3.828727096344319,0.0022074985817083425
482.0,3.7157423155008766,0.002179529396868496
482.5,3.8597155214221215,0.002272348292549526
483.0,3.8137620982212113,0.0023468425722181887
483.5,3.8410872218354513,0.002159839894971782
484.0,3.8581660737471313,0.002256869596713657
484.5,4.140151743327158,0.0023898517304628488
485.0,3.788430556424975,0.0023692753224530514
485.5,3.6777846379463393,0.0021773298884722302
486.0,3.803826684662361,0.0021851459665366995
486.5,3.607754727586491,0.0020250506127650145
487.0,4.205211373253732,0.0022138736518227224
487.5,3.950684802946861,0.002414056502077744
488.0,3.889619317211433,0.0024939631171730105
488.5,3.888147550038775,0.002390461457113848
489.0,3.810090108625808,0.002455557207567034
489.5,4.073207117197504,0.0025590044601566434
490.0,3.834849636667624,0.0025989436119128934
490.5,3.7894813850683935,0.002490527304544582
491.0,3.771647727513757,0.0025666800705355063
491.5,3.877787659906178,0.0025773355462036748
492.0,3.877148036101908,0.002521650559974461
492.5,3.717620967288214,0.0023415200957481452
493.0,3.893870801220273,0.0022464830963474726
493.5,3.984172798346076,0.002358918521624937
494.0,3.8813617310079223,0.0023343458452093793
494.5,4.119008465472808,0.002501605707225517
495.0,3.944815458198351,0.0025179832139786296
495.5,3.872300463753093,0.002484291961585498
496.0,3.83184089514331,0.002448869285934671
496.5,3.952216938584967,0.002516444873784572
497.0,4.121565942748411,0.0024743808207019213
497.5,3.9358489594122266,0.0024710835590999597
498.0,3.973246485967489,0.002481137547589382
498.5,3.924361038797407,0.0024429104386671416
499.0,4.132654531949387,0.0025592331178888885
499.5,4.091372651228401,0.002697500153840806
500.0,3.804912012638924,0.0026280570297051954
500.5,3.861490721271888,0.002637533044552051
501.0,3.840523292003096,0.002723856846823953
501.5,3.9961372454520094,0.002765710308009038
502.0,3.763034020768387,0.002676252922834613
502.5,4.285019159132078,0.002709473683204546
503.0,3.860293969088299,0.0026742651830418186
503.5,3.779447521499098,0.002592154556620787
504.0,4.093862546215798,0.0027736818189285192
504.5,4.021306050644818,0.0027762359503561173
505.0,3.9424320198496976,0.0026084588761077603
505.5,4.134430269494914,0.00284496552604341
506.0,4.050611735003166,0.0029835253322326627
506.5,4.157741939006207,0.003158509633991438
507.0,4.045623969773932,0.003089788221438642
507.5,4.003516770200799,0.0031487116970914542
508.0,3.76583985428871,0.0030130606723028286
508.5,3.92556375940813,0.003111024533578009
509.0,4.221911771677801,0.003345890359179255
509.5,4.250756207669486,0.003605893220316163
510.0,4.020686400447543,0.0036578332934080206
510.5,3.925830715768004,0.0035062204722126605
511.0,3.889111740145805,0.0034116091938485756
511.5,4.019692081310506,0.003423405222766539
512.0,3.99808270818372,0.003430075766346786
512.5,4.163995416634019,0.003552516695958385
513.0,4.141409272816987,0.0035291949556082373
513.5,3.834243092634978,0.003338605348719573
514.0,4.305764436590895,0.0034619388364960286
514.5,4.129843010191008,0.0034718513313152025
515.0,4.053294870091015,0.003577518422663263
515.5,4.20258770703587,0.0035423535896121298
516.0,4.10621990673729,0.003586502889659044
516.5,4.170150191385883,0.0036691475747652764
517.0,4.284665307265599,0.003901589044662723
517.5,3.935494495348192,0.0038342317447177246
518.0,4.156281386717716,0.003831609691891789
518.5,4.120610249702365,0.0038350194457887608
519.0,4.097529124964352,0.003957540527786509
519.5,4.024055270741055,0.003989695870143867
520.0,4.278863868171365,0.00416466313093718
520.5,4.03983511498321,0.004044771257451027
521.0,3.974573970565492,0.0038823754958922413
521.5,3.951213397397405,0.0037710681430243803
522.0,3.9149968614404806,0.003807797867153594
522.5,4.089994055161758,0.0037398575528359936
523.0,4.304009791593537,0.0038567222324912857
523.5,4.318315119449753,0.003870780369642588
524.0,4.389630885055605,0.003981814956695056
524.5,4.235230865227693,0.003987952810267229
525.0,4.127083084145957,0.004150747298779392
525.5,3.988826620248165,0.0041153931977366545
526.0,3.820627165420554,0.0037481837353607423
526.5,3.581565024048383,0.003302916493820401
527.0,4.269506898989396,0.003311037309324332
527.5,4.148162759695939,0.0033472880510167662
528.0,3.9400908640875274,0.0032152485676921125
528.5,4.095444844475964,0.003176622336241866
529.0,3.970272084171471,0.0030767621721920157
529.5,4.380149587996525,0.003166291129895511
530.0,3.911110128660867,0.003143491144455591
530.5,4.228352141176892,0.0031373997687400663
531.0,4.161216549261331,0.003138184480269968
531.5,3.966217097445547,0.003016925665593094
532.0,3.842487575017123,0.0027520384945537296
532.5,4.246491760535439,0.002812889203174352
533.0,4.241083686557612,0.002838034856017384
533.5,4.2579527515041375,0.002884634044642483
534.0,4.216402656159705,0.002911897941006171
534.5,4.125434000780979,0.003051722188886617
535.0,4.038572143868608,0.0029269576085261045
535.5,4.08740732059119,0.0027611438925778625
536.0,4.023576153458322,0.002628883826835927
536.5,4.14408213141102,0.0024467427242806485
537.0,4.143305505966682,0.0026197986243401707
537.5,4.083527561295979,0.002603827291343455
538.0,4.325844735555394,0.002693203097114857
538.5,3.9246948663739554,0.0025381448412595607
539.0,3.8421470689371393,0.002286302137989764
539.5,4.2065876462638805,0.0024100389192712375
540.0,4.158732305512144,0.0023592869797241785
540.5,4.053280037969549,0.0022145072379813548
541.0,4.131688738621114,0.00210233274463746
541.5,4.203543903022275,0.0020928507950987428
542.0,4.198883655325218,0.0020763032649271213
542.5,4.008417105768534,0.0018460630039140173
543.0,4.092906573082409,0.0017693426841805208
543.5,4.47490870929479,0.0019718941415307577
544.0,4.288638945366303,0.0019955911359228907
544.5,4.233370462600924,0.002125595876840454
545.0,4.3044027391195465,0.002190854008975328
545.5,4.326033813712202,0.00222069832403167
546.0,4.443100134472047,0.0022901206926477197
546.5,4.236734095101307,0.0023025687078958653
547.0,3.9181685690459895,0.0022249910887485675
547.5,4.41585723696672,0.0023329553691188386
548.0,4.171098917494046,0.0023124231598352055
548.5,4.300238687954499,0.0023366056355101973
549.0,4.0219600458271865,0.0023172015641670703
549.5,4.04323345750622,0.002286744308159389
550.0,4.519599192229619,0.0023662418173933577
550.5,4.266547883631408,0.0023211248391477373
551.0,4.23270009983852,0.0022383315616139867
551.5,4.19936481737465,0.0022253400405683943
552.0,4.16399841024944,0.002047625116328728
552.5,3.8991927402955775,0.0020241424685387664
553.0,4.314517045562739,0.00199460830478538
553.5,4.284518454479056,0.0018928041267701377
554.0,3.970364482896228,0.0017888669301153943
554.5,4.0985435023321255,0.0017185841768937512
555.0,4.0739716620141335,0.0015849749057893095
555.5,4.262286747448733,0.0016780199244410406
556.0,4.319426530911389,0.001752675825920415
556.5,4.433359644904756,0.0019567160616202036
557.0,4.290477733070514,0.002004617926027811
557.5,4.36267317815945,0.0020669501197502953
558.0,4.03272060471472,0.0017849139600730243
558.5,4.539346301102603,0.001897443038071198
559.0,4.313495995848407,0.002048042346706525
559.5,4.125270110203778,0.002103206653289639
560.0,4.242653296459071,0.002090173282733801
560.5,4.428208875462777,0.0021272187863256124
561.0,4.249814924394751,0.002030004619872629
561.5,4.261043962397596,0.0020142718986726938
562.0,4.498940633239144,0.002123870830430037
562.5,4.311268963250662,0.0022165239018484277
563.0,4.263894544436248,0.0022655777228534693
563.5,4.470183828167394,0.002249548341624877
564.0,4.433914880074799,0.00249011151009514
564.5,4.551079502207207,0.0026921204189659493
565.0,4.160522494381465,0.0026106671081615376
565.5,4.339252640908053,0.002724583769088165
566.0,4.462009420533122,0.0028513803789195677
566.5,4.314977037438821,0.0029253067445000522
567.0,4.252569839087112,0.003029824531472218
567.5,4.517326872519854,0.0030803902346912123
568.0,4.436017400742221,0.0032094808318076074
568.5,4.346423283595746,0.003260371162112697
569.0,4.379929562325012,0.0033144676245982396
569.5,4.146888844698783,0.0031822053040278476
570.0,4.391648068667903,0.003348299805332543
570.5,4.23027320037538,0.00327230859146203
571.0,4.363460319025702,0.0032336007438645837
571.5,4.378006979427883,0.0031847094506801186
572.0,4.242623838231321,0.0030283210781426504
572.5,4.473405301250752,0.0031111575928010502
573.0,4.164814475856823,0.003135777936883027
573.5,4.4611843092542935,0.0033467999746421067
574.0,4.191855547368154,0.0034393318024994
574.5,4.242779285112354,0.0034709131275629376
575.0,4.469977281751008,0.0035718288596964178
575.5,4.440894580858384,0.0035675608016273582
576.0,4.52431601240603,0.003505485608031195
576.5,4.360122810208962,0.003192538641317274
577.0,4.459803276393699,0.0033463986349934606
577.5,4.590055039568567,0.0035018102262145663
578.0,4.325906574696349,0.0033688945204747313
578.5,4.501202175768157,0.0034296384913273022
579.0,4.394189919698871,0.0033460789710055656
579.5,4.27552899160573,0.0034353508958326756
580.0,4.133172906629133,0.0031570440831092186
580.5,3.981288169026288,0.0029781115799296645
581.0,4.486314732973138,0.0030614716839603025
581.5,4.430423791594339,0.0029895461942476115
582.0,4.142174475067388,0.002665824860012091
582.5,4.417705973642226,0.0027470400232032376
583.0,4.246143596775892,0.002721004546083924
583.5,4.169425897127479,0.0026595571486163765
584.0,4.5994006722167535,0.002829420863136842
584.5,4.328436946588407,0.002778587073531477
585.0,4.285840387595741,0.002647368568774347
585.5,4.300047575414564,0.0025512195386982626
586.0,4.4992452555737446,0.0025321682700724492
586.5,4.535008890343276,0.0026016880510186815
587.0,4.212449718600819,0.0024744262496651545
587.5,4.278260920191062,0.002349201340723479
588.0,4.5441576868957965,0.002526456766532284
588.5,4.267853934788104,0.0022938301992497926
589.0,4.222993841603135,0.001980406782862852
589.5,4.497743828401425,0.002046503639249409
590.0,4.338167252532383,0.001985305069345921
590.5,4.345581430055684,0.0018624470614524108
591.0,4.391304526507499,0.0018107637462103305
591.5,4.182242159990928,0.0016753178491717335
592.0,4.530026552430095,0.001743907795638274
592.5,4.2762802252299785,0.0015423489650736467
593.0,4.630924779728004,0.0015994611267387767
593.5,4.3734681453220805,0.00172868833513637
594.0,4.173265381745922,0.0016273098512275218
594.5,4.567585583945235,0.0017280695634522834
595.0,4.601030670096988,0.001887736525690373
595.5,4.48358514475855,0.0019871837199320315
596.0,4.345457426992348,0.0020736333244695065
596.5,4.3548421367775845,0.0020417595069083115
597.0,4.35268655538303,0.001814117691909334
597.5,4.408195522871037,0.001915866259560443
598.0,4.652500711690698,0.0020145001968760973
598.5,4.357722220560489,0.002010507327148381
599.0,4.511820079802841,0.00192871414625907
599.5,4.666116826522503,0.0019455964675412698
600.0,4.335431481949131,0.0020472632074028966
600.5,4.597145560620942,0.002153249461459877
601.0,4.458011404380914,0.0021521003840747352
601.5,4.3996045813804985,0.0020933469765667565
602.0,4.262960476846222,0.001929581549877545
602.5,4.264840507520002,0.0016052570247074803
603.0,4.398419645457831,0.0016076099310008618
603.5,4.569788331111456,0.00169257812070538
604.0,4.278862140941896,0.0014108989434137194
604.5,4.466402635538316,0.001314611873004608
605.0,4.586090443867917,0.0012701196954013794
605.5,4.358049447281937,0.0011981419336587699
606.0,4.590304857023569,0.0012976185871246056
606.5,4.49264697816734,0.001404880166209039
607.0,4.319638648475428,0.0013220579025014856
607.5,4.708743539246047,0.0015137919082776963
608.0,4.625440475926952,0.0014519144294533146
608.5,4.6679049037468525,0.0017151958702024328
609.0,4.4887134022101325,0.001733605083600211
609.5,4.445431397434866,0.0016101231014649749
610.0,4.546381328344336,0.0016139103806400345
610.5,4.563758296486872,0.0017368334369630774
611.0,4.674988378354422,0.001816089467813427
611.5,4.391147795178261,0.0017284302163110437
612.0,4.614477461251971,0.001916060451941791
612.5,4.459786499694836,0.0018966680801977098
613.0,4.418131867144319,0.0018220362245313353
613.5,4.518874273083725,0.0019304241180364975
614.0,4.618478224169697,0.0020754171511175486
614.5,4.458861482663569,0.0021943822378324386
615.0,4.460195386120976,0.002078545252485928
615.5,4.577590199616296,0.0021371726268858597
616.0,4.493405816624185,0.0022173271882554614
616.5,4.450439625368528,0.0021824699499310065
617.0,4.604382444222642,0.002199615633041767
617.5,4.661406677871377,0.002406873733180149
618.0,4.357144574819757,0.0023823744708081993
618.5,4.496054615280429,0.0023870431281821113
619.0,4.178834963700957,0.0022217755478238198
619.5,4.61102475619972,0.0021744309568106786
620.0,4.448025479708633,0.0021730238480973866
620.5,4.460358319537866,0.002080463631814114
621.0,4.531782554516408,0.0021082918224209156
621.5,4.3920124101042655,0.002059884333056741
622.0,4.543518190343681,0.0020192618069179197
622.5,4.439156531666675,0.0020528987158328275
623.0,4.342274851536457,0.0018423684350777232
623.5,4.480138166399024,0.0018912254966159507
624.0,4.581699296564776,0.0018369588811161662
624.5,4.328409343133799,0.0016584072648609166
625.0,4.467967541425868,0.0016994296010532106
625.5,4.395384990895235,0.0016797318303625607
626.0,4.5252093092487495,0.0017882620301684117
626.5,4.695602287562345,0.001898494029178894
627.0,4.563531101265916,0.0019866541451207015
627.5,4.427208647992481,0.0020715262296004382
628.0,4.301890519344823,0.0019238162744458654
628.5,4.585613366582216,0.0020511825250846267
629.0,4.433349902211763,0.002022226284170445
629.5,4.619105108836354,0.0020312339901713216
630.0,4.44269174103846,0.001845041934821564
630.5,4.693879811122411,0.0017123045615696163
631.0,4.418824806400665,0.0017136929261333965
631.5,4.4971035056645325,0.0017285201505891957
632.0,4.449579980652316,0.0015396187859446613
632.5,4.468335160429048,0.001525158664281121
633.0,4.574664135955922,0.0014692794615500375
633.5,4.42786983561381,0.001275757507683509
634.0,4.516083996984464,0.0013921291414721807
634.5,4.828141322955526,0.0015306608252646694
635.0,4.320981549365244,0.0013360963266603261
635.5,4.326619408828437,0.0011530697322445055
636.0,4.4956985283801805,0.0011908931520193523
636.5,4.635728573118988,0.0013336202321317353
637.0,4.535913334665426,0.0012203519667989336
637.5,4.698777413637913,0.001239838264603006
638.0,4.5233244252095215,0.001311197917317823
638.5,4.528933847311762,0.001218683104677774
639.0,4.177363610718452,0.0008869934785995958
639.5,4.436328767674777,0.0008762073008687065
640.0,4.472503710194718,0.0007909351661510085
640.5,4.418279990068498,0.0006763321626786403
641.0,4.535072614549499,0.0006579494139031393
641.5,4.6478838974425445,0.0005781534146754944
642.0,4.560224122343747,0.000651472461512487
642.5,4.377232542856466,0.0004619355794188976
643.0,4.503300505253573,0.0005610151008438404
