sample_id,accel_measurement_mps2,gyro_measurement_rps,temperature_c,accel_temp_measurement_mps2,sensor_a_mps2,sensor_b_mps2,device_id,hier_measurement_mps2,outlier_measurement_mps2,outlier_true
175,0.007853764282653095,-0.004747850404299087,45.62761506276151,-0.005906617385709828,0.06596645786394283,0.024428969661050397,2,0.05471640196532043,0.007853764282653095,0
176,0.06252352012735687,-0.013605480616899238,45.77405857740585,0.059414935785931,0.06899323746452242,0.01419240785745543,2,0.0072753834130694015,0.06252352012735687,0
177,0.08826167166147894,-0.012744185645308173,45.92050209205021,0.05846927834164755,0.042385890291070635,0.03727833776623765,2,0.0683803590038892,0.08826167166147894,0
178,-0.019675954910692725,-0.01146821079988495,46.06694560669456,0.017714499844077664,0.08265561547782227,0.09927619818881017,2,0.059121215943927025,-0.019675954910692725,0
179,0.046553751712518396,-0.02452353747120175,46.213389121338906,0.07829286686732129,0.07895821403542724,0.01689188825991695,2,-0.006863139392851762,0.046553751712518396,0
180,-0.010602625098011548,-0.03155605188248872,46.35983263598327,0.03544497375096474,0.060058807643134524,0.05335689786587158,3,0.04067704985580495,-0.010602625098011548,0
181,0.05447351779001344,-0.009421186079360213,46.50627615062761,-0.00028298329455429816,0.025320521799862997,0.0833283817982732,3,-0.009774356609502495,0.05447351779001344,0
182,0.061567484383151516,-0.014470663977765173,46.65271966527197,0.08899017852984904,-0.013378514946574258,-0.03339367383386441,3,0.0993863150109022,0.061567484383151516,0
183,0.15527281640724822,-0.016091801138360173,46.79916317991632,0.05749037599985927,0.08187598429302834,0.0544659096188,3,0.04638149961753292,0.15527281640724822,0
184,0.014377201689975458,-0.015397760490383054,46.94560669456067,0.04333838189122632,0.07932549947325868,-0.021883979363731113,3,-0.012913735582475508,0.014377201689975458,0
185,0.03754629180472231,-0.00565624904866661,47.09205020920502,0.02461350566216866,0.08175397718817592,0.05478708934147145,3,0.01628118914536208,0.03754629180472231,0
186,0.029233238942221837,-0.010047493591203119,47.23849372384937,0.09305127780670909,0.07480435751826224,0.0510128762594855,3,0.019755002022689757,0.029233238942221837,0
187,0.017434275154756027,-0.006145476122683928,47.38493723849372,0.08618834969849624,-0.00848674004477034,0.11012704707510597,3,0.03347675116165262,0.017434275154756027,0
188,0.0003292228887910309,-0.026930491046503628,47.53138075313807,0.07258320247319831,0.07127986717379592,-0.03824039678117504,3,0.02326117018380362,0.0003292228887910309,0
189,0.00784306573094224,-0.012345054993860755,47.67782426778243,0.05235500191181733,0.016588605776809734,0.030259141024934943,3,0.06976837070456032,0.00784306573094224,0
190,0.13757257070433043,-0.019501613371789434,47.82426778242677,0.045039775634726574,0.052978665560589486,0.060278470662732654,3,0.015649545198251312,0.13757257070433043,0
191,0.024373118868857076,-0.01186724575495231,47.970711297071134,0.09173241997095351,0.05083893689984051,0.1255400930606557,3,0.04540946454477373,0.024373118868857076,0
192,0.06585486670664085,-0.011170711979589826,48.11715481171548,0.12154681760357795,0.074389520024043,0.0421636163440709,3,0.0019152293217637173,0.06585486670664085,0
193,0.01787386013246897,-0.021598252123794806,48.263598326359826,0.031016261429033493,0.025972998135390276,0.09741259132647814,3,0.048609661298932676,0.01787386013246897,0
194,0.023377332479952356,-0.012051418371295091,48.41004184100419,0.03538940599584518,0.03808291897109728,0.1429755282745057,3,0.043545904083966754,0.023377332479952356,0
195,0.06720747758038582,-0.02616067460829915,48.55648535564853,0.09120229123109125,0.02536084490046357,0.11055408248875136,3,0.031117097540457935,0.06720747758038582,0
196,0.06097571857913922,-0.00303751756625144,48.70292887029289,0.11520744268276775,0.022612414931877853,0.05241850015718558,3,0.06765913190785955,0.06097571857913922,0
197,0.095734530097699,-0.013305911775673872,48.84937238493724,0.10284232328710838,0.041472244593181475,0.07316157626527124,3,0.05135794923971387,0.095734530097699,0
198,0.04070665833904175,-0.012884352892776126,48.99581589958159,0.023437210072829714,0.003099759557336948,0.026662825446749742,3,0.042390261260108364,0.20120972369195564,1
199,0.019815537752791934,-0.0055718034845567655,49.14225941422594,0.11401644171289713,0.029873774734235033,0.05153738989119161,3,0.03290592472639509,0.019815537752791934,0
200,0.020505048362198647,-0.009795240342620245,49.28870292887029,0.09647015418177766,0.036355664424423194,0.09028861779599716,3,-0.02341206617781158,0.020505048362198647,0
201,-0.004296406520579818,-0.01806090710957956,49.43514644351464,0.10235139076078181,0.03145212379549085,0.05928751846117744,3,0.015078784976200289,-0.004296406520579818,0
202,0.03384694527727938,-0.025221599536684014,49.58158995815899,0.07633234551252994,0.02653921050561249,0.10495761143609182,3,0.03716740897356123,0.03384694527727938,0
203,0.08634499883336008,0.00709088754246835,49.72803347280335,0.0871177675001406,0.0945922376241427,0.00876923396290178,3,0.053883318812346884,0.08634499883336008,0
204,0.07558984347841849,-0.02123058555861393,49.87447698744769,0.036983349174915275,0.09299204295936268,0.1127429524313905,3,0.02425129663287694,0.07558984347841849,0
205,0.07855068267522322,-0.020911665269859953,50.02092050209205,0.047146110872577335,0.10055275210435126,0.04087582324015493,3,0.03003126935922744,0.07855068267522322,0
206,0.05424331174771015,-0.009231069989453397,50.1673640167364,0.08260804752923043,0.0304065436148095,0.09425803147467453,3,0.1072612071792581,0.05424331174771015,0
207,0.07812594808648321,-0.020454364363975117,50.31380753138075,0.04469932177670331,0.11560470663528831,0.10692422498942253,3,0.060199932741861834,0.07812594808648321,0
208,0.03188700696614112,-0.0196069712533505,50.46025104602511,0.050885630256437546,0.02115950578383252,0.05951098705532532,3,0.037285051496327624,0.03188700696614112,0
209,0.050042753250050885,-0.01579187435819048,50.60669456066945,0.09524113408053557,0.08217528199652728,0.06296096927360484,3,0.08066263855541475,0.050042753250050885,0
210,-0.033644408387701635,-0.001938896139358109,50.75313807531381,0.08340334032264603,0.08082743022226918,0.029256788688041532,3,-0.012075541338125474,0.1836876770879393,1
211,0.03712992915806315,-0.01736722135992589,50.89958158995816,0.17222744554800512,0.08565156338805326,0.07542869661753895,3,0.06256757379504477,0.03712992915806315,0
212,0.009334099802894208,-0.02913367724578033,51.046025104602506,0.009304322080758758,0.045165663515017086,0.10708315786033037,3,0.012035220875707055,0.009334099802894208,0
213,0.03740876458655747,0.0027975794637097578,51.19246861924686,0.10722930826793839,0.0012437094372037827,0.07030474872973484,3,0.054043319865436444,0.03740876458655747,0
214,0.09007177371541207,-0.022946717813302042,51.33891213389121,0.08004032652446112,0.03211771273160837,0.006902341560769451,3,0.02310435315525275,0.09007177371541207,0
215,0.04985863205524989,-0.011344281403294977,51.48535564853556,0.08389395198415622,0.060937798869080476,0.11090649959624894,3,0.012149139000693893,0.04985863205524989,0
216,0.02087313360966702,-0.01061363856191459,51.63179916317991,0.09488798347508601,-0.02402895788883741,-0.02949748874376995,3,0.10411657602242444,0.02087313360966702,0
217,0.03766112403048916,-0.0097656860992327,51.77824267782427,0.01029598784953048,0.01377694274201411,0.03306324616611918,3,-0.014067142544442655,0.03766112403048916,0
218,0.06528170330777659,-0.014998416717600466,51.92468619246861,0.09442248114089474,0.03513545943566827,0.1002591571181607,3,0.055288836245335066,0.06528170330777659,0
219,0.07385933757177357,-0.0209372667275067,52.071129707112966,0.042840072813254096,0.10559965063281217,0.11279181314060685,3,0.051244100085733234,0.07385933757177357,0
220,0.05957655533451221,-0.01196405013975982,52.21757322175732,0.10742054415715574,0.01964741687954612,0.08963549875219198,3,0.07529091122022022,0.05957655533451221,0
221,0.06463890467797385,-0.015886198631015418,52.36401673640167,0.08472531807158407,0.03176964170506777,0.048750078380559794,3,0.05551017801065205,0.06463890467797385,0
222,0.06704573525790218,-0.011013546332721249,52.51046025104603,0.13356660174643176,0.0523041492214357,0.043767512373100975,3,0.028773305905223343,0.06704573525790218,0
223,0.05416293396821491,-0.0204629707070483,52.65690376569037,0.058243491396925466,-0.013049190452849857,0.1293771159082965,3,0.03783523143932469,0.05416293396821491,0
224,0.06311358768098582,-0.00579332995028403,52.80334728033473,0.014847844569933516,0.023228812159347235,0.044045988831836774,3,0.020751716719927947,0.06311358768098582,0
225,0.027148140935706232,-0.020330756535480318,52.94979079497908,0.0750591619096295,0.07718999849596844,0.1511195016108875,3,0.045561979920583175,0.027148140935706232,0
226,0.06925630349511323,-0.012080116092682185,53.096234309623426,0.06908088956865754,0.0065887796068565055,0.12575695821860225,3,0.05526709938946488,0.06925630349511323,0
227,-0.0056391078873145525,-0.011326034190540749,53.24267782426778,0.07238436275670329,0.01316810251268919,-0.014614316315689851,3,-0.028164247471751225,-0.0056391078873145525,0
228,0.053064358193265417,-0.021729218830823842,53.38912133891213,0.08148243281017054,0.05838376040173454,0.08262379635593349,3,0.03163140005912543,0.053064358193265417,0
229,0.0016167905518501141,-0.00949383870227297,53.53556485355649,0.05021680558021224,0.0164844329209538,0.16688578632115048,3,0.09557466387401739,0.0016167905518501141,0
230,0.002929510381792226,-0.01454185060895911,53.68200836820083,0.08605499188545183,0.07699403214525076,0.07644916883091966,3,0.06132699817012671,0.002929510381792226,0
231,0.08199262892720377,-0.027728859130157553,53.82845188284519,0.10497048510039084,0.09537066066796812,0.03411657217360749,3,0.039530871010740085,0.08199262892720377,0
232,0.07772599749972135,-0.018374771289992268,53.97489539748954,0.043633407157563905,0.019053388241273117,0.06307556155660655,3,0.10300386322991112,0.07772599749972135,0
233,0.013635340444387113,-0.013344292642732765,54.121338912133886,0.07699575555534383,0.039010385151532,-0.008243144076623035,3,-0.017949689609713562,0.013635340444387113,0
234,0.0856195622144581,0.0004442765198598396,54.26778242677824,0.04953214614426074,0.05132586985445227,-0.034606397822461735,3,0.03868892758392403,0.2967784664426909,1
235,0.05630911376418837,-0.011171023655347539,54.41422594142259,0.07637961240796501,0.0755923704987861,0.17102370777090292,3,0.054025062108632435,0.05630911376418837,0
236,0.1258947323077509,-0.005770831548558388,54.56066945606695,0.051607784292797255,0.059747283840391976,0.13816971362506136,3,0.04833735292585687,0.1258947323077509,0
237,0.021728947599124405,-0.02483466645607027,54.70711297071129,-0.005316286895211561,0.06475159257899998,0.10172131351235489,3,0.07058428195705871,0.021728947599124405,0
238,0.017988610028890434,-0.014353219942764978,54.85355648535565,0.024333098453061516,0.020753790388104314,0.04397852573294132,3,0.07243851633819043,0.017988610028890434,0
239,0.03337457219834652,-0.015568579257405908,55.0,0.07782053357210045,-0.010166604354898877,0.09803865670272016,3,0.08242652949571658,0.03337457219834652,0
