lot_id,recipe,chamber_id,temp_mean_c,pressure_mean_pa,particle_mean,vibration_rms_g,maintenance_age_hours,yield_percent
LOT-B034,ETCH-B,CH-03,72.19177002650129,18.245777044766786,5.716487458889912,0.09080640456411247,426.41964483992996,94.17069962763172
LOT-B035,ETCH-A,CH-02,73.67253507083399,18.047107665076766,2.8148277926683187,0.08664936865760768,180.4570669179547,94.29253297142472
LOT-B035,ETCH-B,CH-03,71.84368227199256,18.26121120744896,4.385085481419828,0.06274527188990593,385.24899050055024,94.49412233183037
LOT-B035,ETCH-B,CH-02,70.94817824172598,17.788860168257884,3.0830062736416943,0.10331441284227,85.6221549405194,95.65951375111935
LOT-B035,ETCH-B,CH-02,72.19759231439802,18.4716540625615,4.345616750506298,0.08741039068024331,347.13263156167295,94.13649572803655
LOT-B035,ETCH-C,CH-01,73.09441723783516,17.39873775605735,3.170649437257499,0.07929964561730626,276.8540797137682,93.5835481083363
LOT-B035,ETCH-A,CH-01,72.27714352441927,18.92436129871983,0.47738175668009575,0.06529532484050855,261.07239213494836,96.49580636427446
LOT-B036,ETCH-B,CH-02,73.06241878204285,17.373131304149982,1.8723050792048923,0.07439050651889595,407.4883117433396,93.215873853885
LOT-B036,ETCH-A,CH-03,73.14717119292285,18.31038688840848,4.3929140853491875,0.0727497258483194,117.99784307320199,94.48383186172697
LOT-B036,ETCH-B,CH-03,71.45854463254605,18.581158637640005,4.59237134807263,0.09208347119253951,102.0647385448094,93.54635271650106
LOT-B036,ETCH-A,CH-01,70.54930826875865,17.808653875622074,3.14919111385702,0.08370443241033544,314.63909692186996,94.78722133231487
LOT-B036,ETCH-A,CH-03,71.79351287203596,18.048969676104242,5.6030936259000335,0.05013808310358332,439.9142800744598,92.74185175274998
LOT-B036,ETCH-B,CH-03,72.87368589006012,17.87178166308906,2.1349102368159816,0.09600782520703,359.68888251907356,93.27796871560894
LOT-B037,ETCH-A,CH-03,72.21273219082515,18.21419688440282,1.1240612738896631,0.07923059635444758,6.9175947150323935,96.81293673904335
LOT-B037,ETCH-C,CH-03,72.12923506571798,17.847513457515518,3.7544900799735133,0.06914924714188812,373.57876405067793,93.98665815888396
LOT-B037,ETCH-B,CH-02,71.10536379765536,17.832753248925926,0.8807548567545891,0.08994142156155753,245.08079448654087,94.03853515866614
LOT-B037,ETCH-A,CH-02,72.39843484982116,17.427328837714462,2.746072947833013,0.08145007518924162,153.27476139804557,95.68808774393493
LOT-B037,ETCH-C,CH-01,72.1885514246927,18.280736303341047,3.7563552419429946,0.08407054055375579,479.5440655545199,93.82671146021514
LOT-B037,ETCH-A,CH-03,73.137007991536,17.37801031561964,5.026337790504934,0.08157059232174067,346.78170311651024,91.97565047413939
LOT-B038,ETCH-B,CH-02,73.24747289934268,18.57433242360125,1.454009815681097,0.05912532471229863,456.3606641778546,93.53807277889457
LOT-B038,ETCH-B,CH-01,73.30216507395582,18.221633799193057,5.680868588710376,0.05115719358536242,392.2854003952797,93.17101077755412
LOT-B038,ETCH-A,CH-01,72.3349690918347,17.6116554049554,5.512129217294316,0.061306295922354315,290.72112796422715,94.67895633268454
LOT-B038,ETCH-A,CH-02,72.69805360170017,17.51604799633111,2.719659897940139,0.07213393653885952,46.85815422456613,94.89664597108369
LOT-B038,ETCH-B,CH-03,72.81859506083975,18.74626152351864,1.4141946598367858,0.0794554383895482,198.27247950540223,95.6182870822038
LOT-B038,ETCH-C,CH-03,71.10372801237284,18.168720391583346,4.296636854885893,0.07415582502304577,118.39187935065382,93.50304640936953
LOT-B039,ETCH-A,CH-03,71.71950792527282,18.545023743932806,3.5125696933713457,0.08751784132341868,169.72623753060944,93.23029059821638
LOT-B039,ETCH-B,CH-01,72.55268069976904,17.663675992257104,6.886406765427257,0.08199950293512873,479.7986805182698,93.56879661842233
LOT-B039,ETCH-C,CH-03,71.23102227293333,17.758838248439556,5.348856823731552,0.07731373662763562,165.71975313448183,92.19957947059855
LOT-B039,ETCH-B,CH-03,72.37301787756427,17.815156978239955,4.424866468831862,0.07635823933145515,177.30813052257167,94.94710738326839
LOT-B039,ETCH-B,CH-02,71.58735212492982,17.73220925823712,6.439676943020127,0.05199192343454244,283.5656317768207,93.23608829966898
LOT-B039,ETCH-A,CH-02,71.05880691771843,18.081785630437857,4.063490150731657,0.10243264569788173,467.0999920422893,94.19559557306567
LOT-B040,ETCH-B,CH-01,72.78212000843473,18.303769058275567,3.236024517127187,0.06692904893475805,215.51769606371852,94.83907775340187
LOT-B040,ETCH-A,CH-02,71.94082906692582,18.030509120540636,3.7291746507056667,0.08327684424681325,260.9569248981499,95.7165845544008
LOT-B040,ETCH-A,CH-03,72.34959472626556,17.497546812380836,1.196420674864707,0.06552702131928775,492.0878875387091,93.59218880961609
LOT-B040,ETCH-B,CH-02,72.3568375512088,17.679135384662384,3.6469614320478088,0.08468330314908178,51.082598920468016,94.91196494565645
LOT-B040,ETCH-A,CH-02,72.05238928030064,17.637892697397113,1.1351891110540029,0.09220156535080117,16.93715561917808,97.34562513109292
LOT-B040,ETCH-A,CH-03,71.86391254414303,18.210836720220577,4.70207508704237,0.07040186974851459,0.8627982114876032,93.93501819350986
LOT-B041,ETCH-C,CH-01,73.06516152998776,18.039785492850395,4.749994116020585,0.09154620075910569,430.0331893996247,92.03957545345675
LOT-B041,ETCH-C,CH-02,73.13848276388798,18.314938118136237,4.929556189933305,0.0859499946376615,385.49005759571713,91.90330352132717
LOT-B041,ETCH-A,CH-02,70.69423735627346,18.069341442016054,6.441297742306115,0.0757456908199404,299.7724465857319,92.90288071032397
LOT-B041,ETCH-A,CH-02,71.40445292404367,18.271991758140963,3.6815749998135074,0.09905661898935397,55.71369315179042,94.53258979184265
LOT-B041,ETCH-A,CH-01,71.6696912062464,18.05254700207682,4.4950245111646305,0.10465404702170358,188.5814662623308,95.35954164359492
LOT-B041,ETCH-A,CH-01,70.93130756838306,18.14288592817617,3.808244147039702,0.07833901186915418,183.071824355489,94.17042969070965
LOT-B042,ETCH-C,CH-02,73.44390165044797,19.150137417062,5.8835540478111366,0.09727062985561066,448.3903558832461,90.30860344573944
LOT-B042,ETCH-A,CH-01,72.85709167840662,17.40800816474303,3.7346753391101126,0.05976597544640187,108.44566355423574,94.96297071160049
LOT-B042,ETCH-A,CH-03,70.933883507076,17.966198255525356,4.0152866909658185,0.0815033024097871,147.76040012858343,93.65997699576754
LOT-B042,ETCH-C,CH-01,71.60763638254936,17.477834829252185,1.8676333145103432,0.10337310729070273,266.4892724967989,93.92069604090354
LOT-B042,ETCH-A,CH-01,72.89325275235491,18.106856636804743,4.252850587456196,0.08214289440382706,252.85752878843337,94.2930096037148
LOT-B042,ETCH-C,CH-03,71.67095436093322,18.011541928834543,2.7308837522167018,0.04498190694219838,248.53530232063193,93.5059895860269
LOT-B043,ETCH-B,CH-03,70.87743674927472,17.332291212132407,3.089634947468648,0.08129945393613547,86.21804391536786,93.51062205317511
LOT-B043,ETCH-A,CH-03,72.3586609650535,17.955499042633285,4.1636826074516815,0.06410555535797796,83.04689305940683,95.57112899249556
LOT-B043,ETCH-B,CH-03,72.87781582461965,17.436146329019827,3.5595537843418525,0.07716253455636225,44.55694910895763,94.33999085635354
LOT-B043,ETCH-A,CH-02,72.07478628349537,18.55985912511223,4.425895080722145,0.07789379609314336,202.56818099170988,95.52465431770742
LOT-B043,ETCH-A,CH-03,72.73163057860668,18.014221319592252,3.579473412229181,0.049504790653203845,72.16932834314599,94.1731145018977
LOT-B043,ETCH-A,CH-02,72.90570517266576,17.40382919253334,6.991232244671013,0.06796748035052144,31.352343734264597,93.34306007852494
LOT-B044,ETCH-B,CH-01,72.02566198266119,17.704365182378726,0.9286009208943096,0.07062044237120117,116.27158575713526,96.67780594370223
LOT-B044,ETCH-B,CH-01,71.86341420419515,17.740125020821807,3.5532799374206174,0.09305741984785756,199.42434075169135,95.59876042554517
LOT-B044,ETCH-A,CH-03,73.15870502455732,17.881378320781717,1.6316219170510986,0.05930699990576106,296.29563178274907,93.61149860516943
LOT-B044,ETCH-A,CH-02,73.58273677904573,17.776217928362684,3.9617777409093557,0.10466952942246371,433.73105388499147,93.06072817193669
LOT-B044,ETCH-B,CH-03,72.86634905249625,18.25496852195871,4.193076507176889,0.09552522351871912,494.4106730479041,92.35006123463897
LOT-B044,ETCH-B,CH-02,72.13263033173381,17.697862965276116,3.2081229019592383,0.07862604671795642,74.93803497076857,95.8313264977583
LOT-B045,ETCH-A,CH-01,72.33336868402895,18.0042150761962,2.7442034524334376,0.07939853474368704,402.6732390718353,95.98049721153164
LOT-B045,ETCH-B,CH-03,72.25727242042386,17.556480301841685,4.3242997538053345,0.06836004255396852,212.01546353578937,94.08329247549827
LOT-B045,ETCH-A,CH-02,72.08425595051496,18.037158278077246,1.6024277815732098,0.09390245645950798,381.13651966119875,95.19737951110086
LOT-B045,ETCH-A,CH-01,72.12444208757431,17.985031365570247,2.163805079658551,0.06890236030310928,49.98050112764118,96.94217933464674
LOT-B045,ETCH-A,CH-01,72.88197039524957,17.85708776879883,2.3298568891986156,0.07432010489934752,87.26368609912876,95.90991919099855
LOT-B045,ETCH-A,CH-02,72.18551574601773,18.23325576963973,5.909833557054281,0.07528695433603967,453.62066441567964,94.4316621945017
LOT-B046,ETCH-A,CH-03,71.87155581630792,18.06544947746764,2.9941107222743373,0.08702709675157079,372.9322326830459,95.72220653001685
LOT-B046,ETCH-B,CH-03,72.92094247733107,17.97313504238347,3.9373151776261506,0.062484729561749115,61.41326544573894,95.04691372276454
LOT-B046,ETCH-C,CH-02,72.03659281679157,17.875502166301125,6.3708615349110715,0.10066449424705229,198.47213640610894,92.02286195360014
LOT-B046,ETCH-B,CH-03,71.65688728687114,17.295758142287234,5.136133847747561,0.07636120888937026,318.83729425720765,91.98635682544892
LOT-B046,ETCH-A,CH-02,72.47142814718569,17.691987492402063,3.8411363248230894,0.07076207722404385,40.482420017813766,95.60294317906339
LOT-B046,ETCH-A,CH-01,70.81846233364365,17.91937038649254,6.48204145182607,0.06766782516793413,69.71202558525557,93.73303762768013
LOT-B047,ETCH-A,CH-01,72.3700881246367,18.09144592895063,3.7923372133802102,0.07132266965876975,262.3440084657621,96.18790945187142
LOT-B047,ETCH-C,CH-03,72.73812423360893,17.78641040651491,2.837458562698405,0.0848610983889216,72.07908396456963,93.21135794567577
LOT-B047,ETCH-A,CH-02,71.55411584906354,17.845910125756753,5.35464916577965,0.07187155332098033,294.17777854355586,93.42940605932363
LOT-B047,ETCH-A,CH-01,70.75267519318162,18.640924191551186,3.3081494607953235,0.0659875421447509,83.80242145786643,94.57008778700823
LOT-B047,ETCH-C,CH-01,72.09419603193663,18.156469895872107,4.85332550347965,0.07131198429282956,374.6963504347045,94.75774562554861
LOT-B047,ETCH-C,CH-01,70.86105077325088,17.920581412462194,3.849083312690358,0.08522888410832956,367.22261210949927,93.10950344649727
LOT-B048,ETCH-A,CH-03,72.03276453186366,18.367115396893976,3.599835116954647,0.05816261501044262,394.4166990794258,93.46264350265842
LOT-B048,ETCH-C,CH-03,72.21341375139427,17.41245766269577,3.982258651071926,0.06710070700219929,454.789641643525,92.31500334447622
LOT-B048,ETCH-A,CH-02,72.46720959915146,18.18084267141958,4.762309244639906,0.08281832571413651,192.3363690998765,95.7997601443396
LOT-B048,ETCH-A,CH-03,71.88034495027009,17.66065668548522,7.3894056073235586,0.08293975522471549,239.71801651948843,93.90551672440817
LOT-B048,ETCH-C,CH-01,71.69985037700829,18.093092998614786,4.733533659080749,0.0649957838513176,26.78220596868952,93.72889317661202
LOT-B048,ETCH-A,CH-01,72.81185661937664,17.77460363542172,6.435113323346975,0.07850834805616103,41.31862217221555,95.0906338834784
LOT-B049,ETCH-B,CH-02,73.02887589915981,17.661829372065966,5.705587584216459,0.08025557859224441,453.210702560893,92.8949681266049
LOT-B049,ETCH-A,CH-02,73.00386568707657,18.608552988466133,0.8550465095771216,0.062094916238679215,43.620007102792904,95.4493183491708
LOT-B049,ETCH-B,CH-02,71.48858149620871,17.391955885571914,3.3480116530721906,0.08745290338326904,226.09957114329004,94.13435591356314
LOT-B049,ETCH-A,CH-03,71.89863273872652,18.105914490760803,3.8962282014773955,0.09017635668561291,380.4803843783232,95.25133966266947
LOT-B049,ETCH-B,CH-03,72.29879171870218,18.064277500882547,5.242709766866739,0.08445104464334642,295.3954828449574,93.89343154941498
LOT-B049,ETCH-B,CH-02,72.24363933354944,18.311818203737563,2.308943020401295,0.07525011009103942,207.44798530387743,94.59168729779624
LOT-B050,ETCH-B,CH-03,71.14707997631025,18.10819300893318,7.6116633279167525,0.07330242267182614,56.59659977451243,92.29543172830813
LOT-B050,ETCH-B,CH-02,70.91203587485867,17.832960501965534,0.0,0.08748729555834747,455.6846931589252,94.17269008291237
LOT-B050,ETCH-B,CH-02,72.74633509280078,17.92624502952246,4.839559552421231,0.08642721761588726,238.66861131955525,94.1996628361531
LOT-B050,ETCH-C,CH-02,71.34024606910116,17.750385319175727,7.4525600867269075,0.07175026783399735,149.75537148766617,92.33083700017723
LOT-B050,ETCH-A,CH-03,70.88421592397599,18.005785087417767,6.288698672411838,0.06095109063631575,69.13526025688532,92.79848577249103
LOT-B050,ETCH-A,CH-03,71.7590975198377,18.105690729009197,0.5554018998387495,0.08617124465615648,262.72993362450234,96.34582276807575
LOT-B051,ETCH-A,CH-03,72.0390761574385,17.246838628967268,3.2811609735486176,0.07400888815840491,86.23126444980211,94.23008942277376
LOT-B051,ETCH-A,CH-03,72.06436426104985,17.862382059432175,6.6517850510107195,0.0858135633021417,386.1877353046137,93.51939033727622
LOT-B051,ETCH-A,CH-03,70.14722589871377,18.520621539879592,5.890974300647924,0.06845445212240844,320.80169836133,91.95879241666354
LOT-B051,ETCH-A,CH-01,72.11911040089927,18.168072039986598,4.174133618119048,0.0732973261479112,491.90722385358816,94.99464952275042
LOT-B051,ETCH-A,CH-02,72.31059144533468,17.943700142757617,4.171731224002122,0.08271299322987585,486.5587233580979,94.80735150850523
LOT-B051,ETCH-C,CH-01,71.7600532471128,18.597098592072616,4.7832714483431555,0.07415850832750402,83.5482165420538,94.71717928759595
LOT-B052,ETCH-C,CH-01,71.22245599326159,17.351988489311772,3.647779539812422,0.08731230903932644,303.1212970824289,93.21166767641854
LOT-B052,ETCH-A,CH-03,71.7212579354487,17.935033078069807,3.738344725203001,0.09136184161207475,348.6343336941825,93.47330914626833
LOT-B052,ETCH-B,CH-02,72.49754799053962,18.092905051118276,6.486450471363996,0.07436170544723068,106.56185446598421,94.75592739162916
LOT-B052,ETCH-A,CH-02,71.65517926259855,18.034355103648526,8.160204142047675,0.06772450827685367,20.3015524629675,94.02040902425112
LOT-B052,ETCH-B,CH-02,72.9718247586356,18.263367608381486,3.915782816693812,0.06552604542245055,474.1012560458073,92.81196102681619
LOT-B052,ETCH-A,CH-01,72.76422179728827,18.28245531524608,2.115753577081074,0.08465680421934589,403.16969767884245,95.64784597288362
LOT-B053,ETCH-A,CH-01,73.92778262583391,18.385273097750023,6.823644260952976,0.062040754163783296,136.46056256952482,92.54692679483556
LOT-B053,ETCH-C,CH-03,72.55004924403451,18.041434904775834,2.8429224412196863,0.08783045825735508,476.3002073795928,93.42431061278185
LOT-B053,ETCH-C,CH-02,71.42551183808763,17.685719017384766,3.2701272628648983,0.11883836193089165,272.65070492085874,92.86592932362672
LOT-B053,ETCH-B,CH-03,71.12086517728459,17.965754648732517,2.7509890178911762,0.09512949732600753,220.96523793729338,93.85798478748956
LOT-B053,ETCH-A,CH-02,72.21969903683723,18.789985248670504,2.0405299010563374,0.07650920845099161,220.17436931907037,95.45333277548669
LOT-B053,ETCH-C,CH-01,71.06254270312495,17.736767791536522,4.792987269143011,0.07333758480416079,192.06864375808385,92.92802326438243
LOT-B054,ETCH-A,CH-01,72.66506275917004,18.26878584687818,5.239635852926002,0.08321441633622798,254.2833250401881,95.82559501383439
LOT-B054,ETCH-A,CH-02,72.42810424515613,18.102794272426358,3.0326878765590175,0.0908038958887118,461.8017137451894,95.4081859670113
LOT-B054,ETCH-A,CH-03,72.99437523653603,17.721890689512534,2.843671808962907,0.0857666845390923,248.90059891199346,94.15766533709544
LOT-B054,ETCH-A,CH-03,70.61068416845693,18.516324766247134,2.739305378839642,0.07170816297185466,165.8791476474999,93.97441850438636
LOT-B054,ETCH-A,CH-02,72.96609913228214,18.50906965893081,3.575238774323005,0.0911777155231462,341.2530321053598,94.44096458379063
LOT-B054,ETCH-C,CH-03,73.00214134782895,17.469767833999732,6.6562704290560095,0.09118247645842119,394.19065011534406,89.65014403276237
LOT-B055,ETCH-A,CH-01,72.36808577459358,18.13169768167249,3.1879450481223808,0.05426998365198466,41.115200132568695,95.92990948200043
LOT-B055,ETCH-A,CH-02,72.48035749753956,17.654401821837997,1.4007730587482152,0.07452295428835581,201.63093274562388,95.6082656769922
LOT-B055,ETCH-B,CH-03,72.26574411900697,18.12236514115032,3.0634959256543084,0.07845424967401955,363.71383422112757,94.01430953485998
LOT-B055,ETCH-A,CH-03,70.31058795288301,18.230894604741614,2.530258340137422,0.054115929432984815,339.45718800163394,94.56341496504372
LOT-B055,ETCH-A,CH-03,73.50397387910618,17.523077800833285,3.4649253221131837,0.07146192785391123,182.22553268281655,93.72341793795223
LOT-B055,ETCH-B,CH-02,72.2697702297201,18.151655747911857,3.5162715841488845,0.09130074930280578,351.31655752952827,94.59419531061408
LOT-B056,ETCH-A,CH-02,72.18112057348004,17.777294529512055,5.298478428168792,0.10044251968139435,396.2496158254377,93.85474526593762
LOT-B056,ETCH-A,CH-02,73.17126819493632,18.097640411997038,3.798270735401073,0.10929575772145098,207.7739474391882,94.24230071842001
LOT-B056,ETCH-A,CH-01,72.08889744017947,17.34259101022395,3.5047027400439097,0.05400532313078153,208.33800737495412,95.52974925187085
LOT-B056,ETCH-C,CH-01,74.03973310943158,17.90770302342592,4.7485136366658605,0.07523157824482479,404.89245166835525,92.42177201189816
LOT-B056,ETCH-B,CH-02,73.13248644204305,17.653471111210802,4.383282938017509,0.07575620897058849,422.5993993809229,92.94711548793667
LOT-B056,ETCH-C,CH-02,71.66262419354508,18.28373224692887,4.843012149682231,0.06820994557310747,215.64828924402207,93.16753058393942
LOT-B057,ETCH-C,CH-03,71.20595098660226,18.237605553323032,2.980147261394757,0.07380619195828672,397.27401990862234,93.44537681672205
LOT-B057,ETCH-B,CH-01,71.35899086278795,17.507763788340842,2.2239286783341874,0.07768477993568904,485.7642994743765,95.23568442077799
LOT-B057,ETCH-B,CH-02,72.69205778195382,18.27762991424853,1.3110597639722297,0.07682061173728204,347.90452813739324,95.50220929562592
LOT-B057,ETCH-A,CH-02,72.66886704151631,17.597723520695506,4.348738637829441,0.09797305853561585,108.20866853635836,94.59045318309464
LOT-B057,ETCH-A,CH-01,69.91981061430441,17.869062845257886,5.636812216688349,0.04965611740209357,0.06530037702068281,93.96814692876048
LOT-B057,ETCH-C,CH-01,70.56395206003228,17.240035198643973,4.256549587899533,0.07075357380820022,247.007670846139,92.76250117215947
LOT-B058,ETCH-A,CH-01,72.45503038860328,17.781893269396253,5.528076491437353,0.1004293197177607,98.1761524607106,94.86050972862823
LOT-B058,ETCH-B,CH-02,72.89355294881246,18.034342804131807,3.5376162227236057,0.09103724000324234,315.9583058863303,94.63046698627875
LOT-B058,ETCH-C,CH-02,71.43998300569298,18.508655609941204,9.352332005685735,0.05941282835328069,189.73508223823666,91.43451644796865
LOT-B058,ETCH-A,CH-03,71.42684031207033,18.094179229977474,0.0,0.06302174689935705,311.7681628247425,96.15291645488355
LOT-B058,ETCH-B,CH-01,71.42037027996194,17.416225474303,3.671501618115485,0.08999024809385942,337.9626261323613,93.36020099488361
LOT-B058,ETCH-A,CH-03,71.19950210383972,18.0209728203058,5.239841047083268,0.06786420903582281,243.35138802290203,94.58051671461133
LOT-B059,ETCH-A,CH-02,72.46457665633739,17.78313941648043,4.315013617382332,0.08758861886162023,327.2633118205722,94.6497273015559
LOT-B059,ETCH-B,CH-01,72.44721158104575,17.853893349451376,4.485574294804275,0.0740549467296149,112.87887584189421,94.77494475765083
LOT-B059,ETCH-A,CH-02,72.25658896891453,17.891828811992095,5.610640049189515,0.04844899783641796,440.8328170526696,92.83055387795639
LOT-B059,ETCH-A,CH-01,72.44569048396589,17.923977045590906,2.3304007546891192,0.07255007879914759,83.85180011934995,96.1069553363239
LOT-B059,ETCH-A,CH-02,71.54583046584796,18.321373681665666,6.900578366665799,0.053782215009615,360.8302104489026,92.66705831016958
LOT-B059,ETCH-A,CH-02,71.08070716123669,18.44337600960636,4.670829344730085,0.062055614320126185,40.17757514202969,94.18230320041998
LOT-B060,ETCH-C,CH-02,73.07718123073722,17.958567340130063,5.525720913804738,0.0785655684319713,49.888372382798586,93.29831963235277
LOT-B060,ETCH-C,CH-02,73.39793614714007,17.482035411507585,5.720122672187086,0.07953709823877401,118.31219885414728,92.95019563737722
LOT-B060,ETCH-B,CH-01,72.30510288761282,17.848746685407708,1.973369789396656,0.06161128131584076,172.94535934435496,95.32404178734662
LOT-B060,ETCH-A,CH-01,71.48655527018103,17.431806520133264,6.490739742822518,0.08421091351860327,273.950870444093,95.38619191667597
LOT-B060,ETCH-A,CH-02,71.97044206603273,18.419269909673087,3.9980580229832463,0.07093875233370527,89.60696408053637,96.52770990784715
LOT-B060,ETCH-A,CH-01,72.32054305853296,17.671643711276264,3.565682450156723,0.08764202373553132,273.0728156753246,94.572805081016
