time_s,true_speed_mps,true_accel_mps2,true_yaw_rate_rps,true_yaw_rad,imu_ax_mps2,imu_gyroz_rps,encoder_ticks,encoder_speed_mps,slip_flag
16.54,0.31133433495562385,-0.02159973580848351,0.4118570328257775,3.8637335638834784,0.04433261811070238,0.40695156091448453,102376,0.30154475281960674,0
16.55,0.31111843832991803,-0.021579294622461886,0.41204116689635606,3.8678539755524417,0.022453572959356724,0.3949977654063482,102438,0.31053524403324806,0
16.56,0.3109027490631746,-0.021558264556184592,0.4122237559663926,3.871976213112106,0.024988484612440402,0.39521146405639906,102499,0.3048913242066982,0
16.57,0.31068727303879434,-0.02153664670005162,0.4124047960541637,3.8761002610726476,0.02692031141134108,0.3948820055828272,102561,0.3123795347565267,0
16.580000000000002,0.3104720161291736,-0.02151444216455245,0.4125842832009838,3.8802261039046573,-0.02200212556566935,0.3852925480113007,102622,0.3078551392526044,0
16.59,0.3102569841955033,-0.021491652080221635,0.41276221347128017,3.8843537260393703,-0.005791604269103363,0.4103099023011863,102683,0.3074053413157494,0
16.6,0.31004218308756915,-0.021468277597622154,0.41293858295266866,3.888483111868897,0.018178164097755772,0.4060714060688182,102745,0.31653524620942136,0
16.61,0.30982761864355085,-0.021444319887292673,0.41311338775602735,3.8926142457464574,0.10033797652181223,0.41599994129337997,102806,0.3105097219961215,0
16.62,0.3096132966898233,-0.021419780139678157,0.41328662401557087,3.8967471119866133,-0.01408043531432706,0.4078107300492951,102867,0.30723913283940896,0
16.63,0.3093992230407573,-0.021394659565127094,0.41345828788892447,3.900881694865503,-0.03545842042627553,0.4000949385159694,102928,0.31076719399132746,0
16.64,0.30918540349852075,-0.02136895939384431,0.4136283755571968,3.905017978621075,-0.02941883308438801,0.4121111166225644,102989,0.30629570853969335,0
16.65,0.3089718438528804,-0.02134268087582991,0.41379688322505254,3.9091559474533257,0.0636513285489162,0.39661735015252625,103050,0.30661815760402866,0
16.66,0.30875854988100415,-0.02131582528083764,0.4139638071207853,3.913295585524534,0.042367094515026,0.39061140055096977,103111,0.3089888685997436,0
16.67,0.30854552734726365,-0.02128839389834991,0.41412914349638896,3.9174368769594974,0.0006147786116461017,0.4046839669332326,103172,0.31051382653494897,0
16.68,0.30833278200303715,-0.02126038803751118,0.4142928886276293,3.921579805845774,0.005834544449652073,0.4186436103189318,103233,0.30729894817010084,0
16.69,0.3081203195865134,-0.021231809027091875,0.41445503881411516,3.9257243562339155,-0.026036077335166274,0.40903821956920694,103294,0.3087395493240831,0
16.7,0.3079081458224953,-0.021202658215452308,0.4146155903793686,3.929870512137709,0.038342007127503325,0.40391038290979536,103355,0.30468299420358314,0
16.71,0.3076962664222044,-0.02117293697045941,0.4147745396708956,3.934018257534418,0.029045174932480478,0.37726525847336123,103416,0.3114067252298266,0
16.72,0.30748468708308613,-0.021142646679483956,0.41493188306025514,3.93816757636502,0.015755212446453018,0.39816525256963287,103476,0.3049430736587651,0
16.73,0.3072734134886147,-0.021111788749331173,0.41508761694312873,3.9423184525344515,0.02495686336115573,0.390194300801062,103537,0.31235745157024625,0
16.740000000000002,0.3070624513080995,-0.02108036460617413,0.41524173773938905,3.946470869911846,0.052692124259426765,0.3955342231211665,103598,0.30639539838199137,0
16.75,0.3068518061964912,-0.021048375695539856,0.41539424189316837,3.9506248123307772,-0.029530819541023986,0.3995768162835634,103658,0.3051425426213296,0
16.76,0.3066414837941887,-0.021015823482228857,0.41554512587292636,3.9547802635895066,0.07410152701611654,0.39829173971880405,103719,0.31291630727644265,0
16.77,0.30643148972684664,-0.02098270945027625,0.4156943861715175,3.958937207451222,0.07497842001442417,0.4064739663729778,103779,0.30590675044578475,0
16.78,0.3062218296051832,-0.020949035102907354,0.41584201930625797,3.9630956276442846,-0.026340809531213597,0.39479159303586914,103840,0.31007185865535064,0
16.79,0.3060125090247885,-0.02091480196246831,0.4159880218189922,3.9672555078624745,0.07111527843899483,0.411629977194219,103900,0.3020666947469001,0
16.8,0.3058035335659338,-0.020880011570378887,0.4161323902761591,3.9714168317652363,-0.020161343367748375,0.40791503310409044,103961,0.3106898399192607,0
16.81,0.3055949087933809,-0.02084466548709918,0.41627512126885724,3.975579582977925,0.03585929707522324,0.4016087175770743,104021,0.3067157086512705,0
16.82,0.30538664025619183,-0.02080876529203801,0.41641621141291013,3.9797437450920543,0.02301595087396433,0.4094131615197534,104081,0.3008770243568695,0
16.830000000000002,0.30517873348754015,-0.020772312583497432,0.41655565734893113,3.9839093016655434,-0.0187080544653075,0.40638260758112116,104142,0.3050080751437108,0
16.84,0.3049711940045219,-0.02073530897868381,0.41669345574238736,3.9880762362229674,0.07083128710616063,0.39612697331578717,104202,0.30302986709270757,0
16.85,0.3047640273079665,-0.020697756113588484,0.4168296032836635,3.992244532255804,0.025503886229160225,0.4017031814827001,104262,0.3038819006128043,0
16.86,0.3045572388822501,-0.020659655642910058,0.4169640966881251,3.9964141732226848,0.0356424484708031,0.4042328548477452,104322,0.3022810181783029,0
16.87,0.3043508341951083,-0.020621009240071042,0.4170969326961814,4.000585142549646,-0.03251525338517815,0.4029874442228173,104382,0.2994898102066349,0
16.88,0.3041448186974487,-0.020581818597109613,0.4172281080733475,4.004757423630379,0.07298393830661577,0.41931783528947636,104443,0.3065748441311912,0
16.89,0.3039391978231661,-0.020542085424621326,0.41735761961030654,4.008930999826482,0.0378001956485967,0.4007366329473792,104503,0.30214061215853144,0
16.9,0.30373397698895627,-0.02050181145172303,0.41748546412297066,4.013105854467713,0.005443140248230165,0.38796920363013193,104563,0.30102609780002926,0
16.91,0.3035291615941316,-0.0204609984259696,0.41761163845254257,4.017281970852238,-0.005330064491994996,0.40782946225510236,104623,0.3084664512599047,0
16.92,0.3033247570204369,-0.02041964811330399,0.41773613946557514,4.021459332246894,0.051201782047473415,0.4099590288080057,104682,0.3011563562709255,0
16.93,0.30312076863186554,-0.02037776229799615,0.41785896405403217,4.0256379218874345,-0.04572835792257519,0.41068166436745185,104742,0.30338298705011174,0
16.94,0.30291720177447695,-0.020335342782579202,0.41798010913534744,4.0298177229787875,0.02696183741452807,0.4115370110103259,104802,0.3014057258244692,0
16.95,0.30271406177621396,-0.02029239138778005,0.418099571652484,4.033998718695313,0.04137550966346651,0.4102733587846439,104862,0.30386426831475705,0
16.96,0.30251135394672135,-0.02024890995246109,0.4182173485739925,4.038180892181052,0.056159795429190834,0.40121750224107916,104922,0.30207557799684565,0
16.97,0.30230908357716474,-0.0202049003335647,0.4183334368940694,4.042364226549993,-0.0232992375835004,0.40696009440786773,104981,0.29791989791655166,0
16.98,0.30210725594005006,-0.020160364406035525,0.4184478336326145,4.046548704886319,0.03722818974648879,0.3886255047836629,105041,0.3025527271176234,0
16.990000000000002,0.30190587628904403,-0.020115304062751083,0.4185605358352883,4.050734310244672,0.07665600332125605,0.4289178139190972,105101,0.3023601407185085,0
17.0,0.30170494985879504,-0.02006972121447459,0.41867154057356826,4.054921025650407,0.03723975537522686,0.4089829081623105,105160,0.2987852316118877,0
17.01,0.30150448186475454,-0.020023617789777237,0.41878084494480516,4.059108834099856,0.029434758562870887,0.39936063015854084,105220,0.30782104184785447,0
17.02,0.3013044775029995,-0.01997699573497158,0.41888844607227876,4.0632977185605785,0.07481228432731907,0.4033797861272538,105279,0.29493506562342886,0
17.03,0.3011049419500551,-0.0199298570140366,0.41899434110525313,4.067487661971631,0.04767517112411201,0.3993263222277131,105339,0.3081229797059679,0
17.04,0.30090588036271876,-0.019882203608562188,0.419098527219031,4.071678647243822,0.0011778107133177326,0.40634331114911637,105398,0.296255297467178,0
17.05,0.30070729787788386,-0.019834037517671432,0.4192010016150084,4.075870657259972,0.04642439812764777,0.4062750963070257,105458,0.304558479588639,0
17.06,0.30050919961236533,-0.019785360757954007,0.419301761520728,4.080063674875179,0.015878172559049414,0.3924440921434253,105517,0.30158731228579944,0
17.07,0.3003115906627248,-0.019736175363399555,0.41940080418993264,4.0842576829170785,0.05848797305119714,0.4024208165123988,105576,0.29783499084431825,0
17.080000000000002,0.30011447610509734,-0.01968648338531165,0.41949812690261806,4.0884526641861045,-0.00450004720084151,0.414226825819875,105636,0.30822842700612546,0
17.09,0.29991786099501855,-0.0196362868922606,0.4195937269650849,4.092648601455755,0.061557668259307884,0.41187331428974594,105695,0.2966805520820482,0
17.1,0.2997217503672521,-0.01958558796999188,0.4196876017099908,4.096845477472855,0.004118035207699117,0.4065397424315462,105754,0.3011038429931977,0
17.11,0.2995261492356187,-0.019534388721359486,0.41977974849640154,4.10104327495782,0.057156607631492024,0.3958659986712374,105813,0.2957781967400895,0
17.12,0.29933106259282494,-0.019482691266245467,0.4198701647098419,4.105241976604918,0.01927328926435913,0.4036866929464159,105873,0.30655826143161585,0
17.13,0.2991364954102938,-0.01943049774150718,0.4199588477623456,4.109441565082541,0.14687836462840026,0.41016951057854856,105932,0.29875965563682083,0
17.14,0.2989424526379948,-0.01937781030088015,0.42004579509250584,4.113642023033466,0.01610637076490265,0.4051954837381274,105991,0.29914222649896705,0
17.150000000000002,0.2987489392042762,-0.019324631114903124,0.42013100416552385,4.117843333075122,-0.04184486086278308,0.4251345273940112,106050,0.3006035821421568,0
17.16,0.29855596001569673,-0.019270962370876443,0.42021447247325794,4.122045477799855,-0.022195895533616988,0.39395199518432644,106109,0.29954127289739146,0
17.17,0.29836351995685867,-0.01921680627273714,0.4202961975342723,4.126248439775197,0.0747206661188582,0.40699332067917093,106168,0.2980124109349866,0
17.18,0.298171623890242,-0.019162165041008983,0.4203761768938839,4.130452201544136,0.0951868886999073,0.41217548581821356,106226,0.293163094207691,0
17.19,0.2979802766560385,-0.019107040912727524,0.42045440812421064,4.134656745625379,0.039564210132686184,0.3969013370948729,106285,0.301172635374627,0
17.2,0.29778948307198744,-0.019051436141354072,0.4205308888242175,4.138862054513621,0.015673020037600238,0.3993347982125755,106344,0.2998069805252295,0
17.21,0.2975992479332114,-0.018995352996697967,0.4206056166197636,4.143068110679819,0.07948681068006351,0.4087219329349554,106403,0.29953049551400845,0
17.22,0.2974095760120535,-0.01893879376484442,0.42067858916364703,4.147274896571455,-0.014511276423496967,0.40701200485610284,106462,0.29561001384293356,0
17.23,0.2972204720579145,-0.018881760748057363,0.4207498041356513,4.151482394612811,0.08450577922592604,0.42206677611818083,106520,0.29220594899210794,0
17.240000000000002,0.29703194079709233,-0.01882425626471007,0.42081925924258895,4.155690587205237,0.011815424739039293,0.4021963948744856,106579,0.30029620808236446,0
17.25,0.2968439869326203,-0.018766282649229638,0.4208869522183468,4.159899456727421,0.0005124259316842406,0.411199034857348,106638,0.29615232998948265,0
17.26,0.29665661514410774,-0.018707842251966533,0.42095288082392923,4.164108985535659,0.015135381573576825,0.39704033048287496,106696,0.29022990672701654,0
17.27,0.296469830087581,-0.01864893743914464,0.42101704284750174,4.168319155964134,0.017174048937350243,0.4075540833515016,106755,0.29863687556393637,0
17.28,0.29628363639532485,-0.01858957059276689,0.42107943610443344,4.1725299503251785,0.050542184741403054,0.40629911180894535,106813,0.29244614776044203,0
17.29,0.29609803867572565,-0.018529744110551416,0.4211400584373396,4.176741350909552,0.06527720863636308,0.40647620817158125,106872,0.2938086126601826,0
17.3,0.2959130415131138,-0.018469460405826088,0.4211989077161232,4.180953339986713,0.044719003981933486,0.4171498848804471,106930,0.2999603288851793,0
17.31,0.29572864946760913,-0.01840872190744247,0.42125598183801627,4.185165899805094,0.03602871936071917,0.4115062333159246,106989,0.2987869542044472,0
17.32,0.29554486707496497,-0.018347531059717537,0.42131127872762075,4.1893790125923696,-0.016990037365581155,0.4153445996398342,107047,0.292320210449598,0
17.330000000000002,0.2953616988464148,-0.01828589032231709,0.42136479633694834,4.19359266055574,0.03454003398618655,0.40847793260689585,107106,0.2988672384359962,0
17.34,0.2951791492685186,-0.01822380217019748,0.4214165326454608,4.197806825882195,0.0036439364318175196,0.4090144753963584,107164,0.2954928495098435,0
17.35,0.29499722280301083,-0.018161269093500132,0.4214664856601085,4.202021490738796,0.03204885079420058,0.4076943040102227,107222,0.29218935923788714,0
17.36,0.2948159238866486,-0.018098293597473836,0.4215146534153697,4.20623663727295,0.039574755723709276,0.40146333426751946,107280,0.3025122603782293,0
17.37,0.29463525693106135,-0.018034878202374816,0.4215610339732883,4.2104522476126816,0.019601019300746224,0.4088555352659692,107339,0.29913149591598936,0
17.38,0.2944552263226011,-0.017971025443416777,0.4216056254235118,4.214668303866917,0.03675377777812653,0.409777878904121,107397,0.2955980131438515,0
17.39,0.294275836422193,-0.017906737870629352,0.4216484258833282,4.2188847881257505,-0.017040433707612407,0.3974488621697525,107455,0.29467929511363045,0
17.400000000000002,0.29409709156518854,-0.017842018048791486,0.4216894334977027,4.223101682460728,0.03601097343156461,0.40685237935904056,107513,0.29752736694473475,0
17.41,0.2939189960612172,-0.017776868557375924,0.4217286464393139,4.227318968925121,0.06854027186804723,0.39009502095173487,107571,0.2900679622130351,0
17.42,0.293741554194041,-0.017711291990404887,0.42176606290858953,4.231536629554206,0.07280644581483736,0.404272224645641,107629,0.2956664570326075,0
17.43,0.2935647702214091,-0.01764529095639178,0.42180168113374117,4.235754646365544,0.04467339365122575,0.40776036268180954,107687,0.29062801721247417,0
17.44,0.2933886483749132,-0.017578868078241272,0.4218354993707989,4.239973001359251,-0.02445396428163503,0.4045115257467591,107745,0.2947483341681626,0
17.45,0.29321319285984426,-0.017512025993166036,0.4218675159036456,4.244191676518288,0.0011936981396365176,0.39846182488192133,107803,0.29676838997697635,0
17.46,0.29303840785504986,-0.01744476735258127,0.4218977290440501,4.24841065380873,0.034984773784914526,0.40586038652592565,107861,0.2927258421674921,0
17.47,0.29286429751279264,-0.01737709482202421,0.42192613713170063,4.252629915180046,0.01645553318265431,0.4293981641169998,107919,0.29243621925412744,0
17.48,0.2926908659586094,-0.01730901108105143,0.42195273853423676,4.256849442565389,0.1133373936491588,0.39981773907695,107977,0.2895635758320509,0
17.490000000000002,0.2925181172911716,-0.01724051882315003,0.42197753164728186,4.261069217881861,-0.012891551519899767,0.40164609067398555,108034,0.2845635876099901,0
17.5,0.2923460555821464,-0.017171620755662698,0.42200051489447404,4.265289223030806,0.05725103186289116,0.4030901732086006,108092,0.29479914407169555,0
17.51,0.29217468487605835,-0.017102319599662796,0.42202168672749757,4.269509439898081,0.11209819721015622,0.41008087088287565,108150,0.29662952079839006,0
17.52,0.2920040091901531,-0.017032618089868334,0.4220410456261127,4.273729850354342,0.0826350207362058,0.40487773478183076,108207,0.28931372487055534,0
17.53,0.291834032514261,-0.016962518974553142,0.42205859009818625,4.277950436255323,-0.00011105238714333165,0.40812086399457537,108265,0.2971869955809908,0
17.54,0.29166475881066206,-0.016892025015458056,0.42207431867971995,4.282171179442121,0.0037959977511792566,0.4190463265696391,108323,0.2934025483702891,0
17.55,0.2914961920139518,-0.016821138987674344,0.4220882299348803,4.28639206174147,0.008764513468235962,0.4087088334280099,108380,0.28647312283566473,0
17.56,0.2913283360309086,-0.016749863679577093,0.4221003224560263,4.29061306496603,0.05720660110539972,0.4160934641530498,108438,0.2965620849969815,0
17.57,0.2911611947403603,-0.016678201892694755,0.42211059486373687,4.294834170914667,0.06889266429069833,0.4195301349654403,108495,0.28628991863357306,0
17.580000000000002,0.2909947719930547,-0.016606156441620334,0.4221190458068388,4.299055361372735,-0.00927261938169589,0.4131452560625258,108553,0.29144718584821105,0
17.59,0.2908290716115279,-0.01653373015393922,0.4221256739624333,4.30327661811236,0.10356285685608792,0.41222227918137183,108610,0.28935486772076546,0
17.6,0.2906640973899759,-0.01646092587009873,0.4221304780359214,4.307497922892719,0.04681880234691617,0.40784683916225495,108668,0.2907320405302623,0
17.61,0.2904998530941259,-0.016387746443333184,0.42213345676103076,4.31171925746033,0.020171888907968956,0.41297618473073894,108725,0.29569369045636457,0
17.62,0.29033634246110923,-0.01631419473953899,0.42213460889984,4.315940603549328,0.030523982600403003,0.40043666168788733,108782,0.28890929494453765,0
17.63,0.2901735691993351,-0.01624027363720526,0.42213393324280335,4.3201619428817555,-0.0006704371571402655,0.4093961848904027,108840,0.29196463065318035,0
17.64,0.2900115369883651,-0.01616598602728614,0.42213142860877506,4.3243832571678436,0.07337599848506063,0.40328201548877673,108897,0.2893710774453032,0
17.650000000000002,0.2898502494787894,-0.016091334813109204,0.42212709384503255,4.328604528106293,0.030101965572959296,0.41231618905658546,108954,0.2837735867356836,0
17.66,0.28968971029210294,-0.01601632291030053,0.42212092782729954,4.3328257373845664,0.033487942406537734,0.39113556246993453,109012,0.2947516784346326,0
17.67,0.2895299230205834,-0.01594095324663758,0.4221129294597687,4.337046866679164,0.04202004785245919,0.4142612891000961,109069,0.29242479146480854,0
17.68,0.2893708912271702,-0.015865228761977046,0.4221030976751232,4.341267897655915,0.07797647687195716,0.41241375408401404,109126,0.28816841162960627,0
17.69,0.28921261844534385,-0.0157891524081466,0.4220914314345586,4.345488811970261,0.06004057741392714,0.4035423803339385,109183,0.29117604859351975,0
17.7,0.28905510817900726,-0.015712727148842198,0.42207792972780284,4.349709591267539,0.026798211880783098,0.4071733661620981,109240,0.287583864785401,0
17.71,0.288898363902367,-0.01563595595951983,0.42206259157313775,4.353930217183271,0.050501169899102596,0.41390051656530863,109297,0.28787767510701556,0
17.72,0.28874238905981686,-0.015558841827301162,0.4220454160174181,4.358150671343444,0.0514289115379425,0.3869524703626842,109354,0.28791457057290276,0
17.73,0.288587187065821,-0.015481387750868048,0.4220264021360906,4.3623709353648055,0.05477369434206328,0.41234221255478376,109411,0.2899290602190579,0
17.740000000000002,0.2884327613047995,-0.015403596740337644,0.4220055490332136,4.366590990855137,-0.008437170020910031,0.4051206339408524,109468,0.28914361358246,0
17.75,0.28827911513101423,-0.015325471817198566,0.4219828558414742,4.370810819413552,0.010266544716766648,0.40803012136662087,109525,0.28974538502229763,0
17.76,0.28812625186845553,-0.015247016014169334,0.4219583217222068,4.375030402630775,0.04596654357681815,0.40071750417553026,109582,0.28566266739264085,0
17.77,0.28797417481073084,-0.015168232375104007,0.4219319458654097,4.379249722089429,0.010732788982662379,0.4174324155295496,109639,0.29148630479698595,0
17.78,0.28782288722095345,-0.015089123954895034,0.4219037274897617,4.383468759364326,0.04485481318772082,0.4071261310126215,109696,0.29375357856901657,0
17.79,0.28767239233163294,-0.01500969381935946,0.4218736658426384,4.387687496022752,0.05265409503105542,0.4047273636701299,109753,0.28892581300378073,0
17.8,0.28752269334456626,-0.014929945045127901,0.4218417602001277,4.391905913624753,0.027908348913077675,0.40769217686167497,109809,0.2861187493131254,0
17.81,0.2873737934307304,-0.014849880719544628,0.42180800986704436,4.396123993723424,0.04208502813202264,0.40756547533867965,109866,0.2920914280247658,0
17.82,0.28722569573017537,-0.014769503940567641,0.4217724141769449,4.400341717865193,0.08034673932384384,0.3966358491297477,109923,0.289747757960459,0
17.830000000000002,0.28707840335191903,-0.014688817816638222,0.42173497249214154,4.404559067590115,-0.009182056425083449,0.4021328495590951,109980,0.2923908596591707,0
17.84,0.2869319193738426,-0.014607825466594893,0.421695684203715,4.408776024432152,0.04325976620773795,0.40271234696454394,110036,0.285940789056249,0
17.85,0.28678624684258713,-0.014526530019548511,0.42165454873152797,4.412992569919466,0.023378597702767297,0.40853316543528734,110093,0.28854265260669676,0
17.86,0.28664138877345163,-0.014444934614793459,0.4216115655242369,4.4172086855747095,0.02410406336323847,0.4149639060998026,110150,0.29211365060554795,0
17.87,0.28649734815029126,-0.014363042401682735,0.4215667340593043,4.421424352915302,0.010465105839157069,0.39259849340226527,110206,0.282979587742533,0
17.88,0.286354127925418,-0.014280856539514164,0.42152005384300933,4.425639553453732,0.029206817081666038,0.41001004124932067,110263,0.2872644428131592,0
17.89,0.286211731019501,-0.014198380197438798,0.42147152441045893,4.429854268697836,0.07218188070194106,0.41979452083474195,110319,0.2850075988669378,0
17.900000000000002,0.2860701603214692,-0.014115616554324917,0.42142114532559766,4.434068480151092,-0.0173709107237454,0.39552148477570354,110376,0.2846980482830009,0
17.91,0.2859294186884145,-0.014032568798685863,0.42136891618121775,4.438282169312905,0.04898915019722976,0.39931534511263483,110432,0.2865433030759858,0
17.92,0.2857895089454955,-0.01394924012853016,0.4213148365989674,4.442495317678895,0.039830721144525384,0.40719408156100784,110489,0.28945371403203274,0
17.93,0.2856504338858439,-0.013865633751275475,0.42125890622936013,4.446707906741188,0.07333214710064971,0.41091817906232414,110545,0.28471105929242996,0
17.94,0.28551219627047,-0.01378175288362371,0.4212011247517821,4.450919917988706,-0.006311536327660856,0.394288529117356,110602,0.28609155293005467,0
17.95,0.2853747988281714,-0.01369760075144999,0.4211414918745,4.455131332907451,-0.0059710426104020095,0.41306352497435883,110658,0.2820265019047407,0
17.96,0.285238244255441,-0.013613180589708285,0.4210800073346676,4.459342132980798,0.05332458239416401,0.41299375139368943,110714,0.28044107697134063,0
17.97,0.28510253521637724,-0.013528495642289862,0.4210166708983325,4.463552299689781,-0.056598137694802875,0.4060009428980121,110771,0.2864350903254264,0
17.98,0.2849676743425952,-0.013443549161934465,0.42095148236044155,4.467761814513386,0.049111756025037964,0.4297482368122703,110827,0.28297799700799825,0
17.990000000000002,0.28483366423313855,-0.01335834441010264,0.42088444154484633,4.471970658928834,0.011374045683059254,0.4048644436921159,110883,0.2788978946058375,0
18.0,0.2847005074543931,-0.013272884656875816,0.4208155483043079,4.4761788144118775,-0.011277898782826229,0.3985873565340834,110939,0.2807466614095514,0
18.01,0.28456820654000103,-0.013187173180831402,0.4207448025205009,4.480386262437082,-0.02198093886866854,0.4006070766019583,110996,0.2886161052184117,0
18.02,0.2844367639907765,-0.013101213268931766,0.4206722041040174,4.484592984478122,0.07869981938390797,0.4198160290963319,111052,0.28306260127086996,0
18.03,0.2843061822746224,-0.013015008216413215,0.4205977529943697,4.488798962008066,-0.020748495910684,0.41548982196199974,111108,0.2818681341165886,0
18.04,0.28417646382644823,-0.012928561326666643,0.42052144915999323,4.4930041764996655,0.014214039695913696,0.41792659446895225,111164,0.28560420513674206,0
18.05,0.28404761104808907,-0.012841875911123735,0.4204432925982485,4.497208609425648,0.04542624359443197,0.4069803334533385,111220,0.2804479497219677,0
18.06,0.28391962630822576,-0.012754955289151493,0.4203632833354223,4.501412242259002,0.05183443284331776,0.41638294096866885,111276,0.28663856243328967,0
18.07,0.28379251194230604,-0.01266780278792179,0.420281421426729,4.505615056473269,-0.012391740376677507,0.4097791565187501,111332,0.28693855913119537,0
18.080000000000002,0.2836662702524673,-0.012580421742292014,0.42019770695631103,4.5098170335428325,0.03556021296888726,0.413821144772888,111388,0.28217401545164067,0
18.09,0.2835409035074602,-0.01249281549472736,0.42011214003723846,4.514018154943205,0.007567415788764454,0.4074251481552508,111445,0.28621500318731513,0
18.1,0.2834164139425728,-0.012404987395139844,0.4200247208115083,4.51821840215132,0.059981956587789244,0.41353691509464563,111500,0.27674245503225375,0
18.11,0.2832928037595574,-0.012316940800782827,0.4199354494500438,4.522417756645821,0.05037145273363511,0.41189866474101805,111556,0.2792485830989652,0
18.12,0.2831700751265571,-0.012228679076153881,0.4198443261526919,4.526616199907348,-0.005315311333040036,0.4005523185494698,111612,0.27939137879274173,0
18.13,0.2830482301780343,-0.012140205592861553,0.4197513511482218,4.53081371341883,0.08943569103910179,0.4181170757050942,111668,0.28498845863212624,0
18.14,0.2829272710146999,-0.012051523729508795,0.4196565246943214,4.535010278665774,0.052416187857725595,0.41905875466441495,111724,0.28411905531305476,0
18.150000000000002,0.28280719970344415,-0.011962636871570842,0.4195598470775944,4.53920587713655,0.03358120290214375,0.4068250643714673,111780,0.2800432548945718,0
18.16,0.28268801827726847,-0.011873548411300838,0.4194613186135564,4.543400490322686,0.0009947428832191157,0.418555887183878,111836,0.2788667714624641,0
18.17,0.28256972873521813,-0.011784261747591063,0.4193609396466298,4.547594099719152,0.02230732012983281,0.4008345674418044,111892,0.2852831563912095,0
18.18,0.28245233304231665,-0.011694780285850803,0.41925871055013975,4.551786686824654,0.018569513360227802,0.40356299968656667,111948,0.28004766516012514,0
18.19,0.2823358331295011,-0.011605107437900886,0.4191546317263079,4.555978233141917,0.06377245867802463,0.4214943503939261,112003,0.2827105560710969,0
18.2,0.28222023089355863,-0.011515246621862651,0.41904870360624674,4.560168720177979,0.04431242900225337,0.41349733529315147,112059,0.28368952745573944,0
18.21,0.28210552819706386,-0.011425201262010853,0.4189409266499526,4.564358129444479,-0.0339178073536498,0.39863680284382375,112115,0.28170408338917924,0
18.22,0.2819917268683184,-0.011334974788679286,0.41883130134629903,4.568546442457942,0.07320301736105736,0.3873617128659972,112170,0.2754692591946406,0
18.23,0.2818788287012903,-0.011244570638141438,0.41871982821302856,4.572733640740072,0.03414775418890292,0.4073874664518029,112226,0.282428582463017,0
18.240000000000002,0.2817668354555556,-0.011153992252463385,0.41860650779674474,4.57691970581804,0.010716384411942215,0.4017923315081187,112282,0.2842237625808298,0
18.25,0.281655748856241,-0.011063243079428853,0.4184913406729035,4.581104619224769,0.05932340723087206,0.40682603679399776,112337,0.2782573752704234,0
18.26,0.281545570593967,-0.010972326572378233,0.41837432744580344,4.5852883624992264,0.03960238220251888,0.3896783657712994,112393,0.28411213614301933,0
18.27,0.28143630232479344,-0.010881246190111438,0.4182554687485764,4.589470917186713,0.04580908176865208,0.4029878173861282,112449,0.28246463311719033,0
18.28,0.2813279456701648,-0.010790005396760227,0.4181347652431768,4.593652264839144,0.04006831002063467,0.40729503811357654,112504,0.2821577167003925,0
18.29,0.28122050221685824,-0.01069860766166053,0.41801221762037083,4.597832387015347,-0.01221138333296374,0.403983917586183,112560,0.281526733257362,0
18.3,0.28111397351693157,-0.010607056459260855,0.41788782659972484,4.6020112652813445,-0.030710938093415213,0.3994789567087209,112615,0.27637041715144656,0
18.31,0.281008361087673,-0.010515355268969628,0.4177615929295937,4.606188881210641,-0.006936798116809584,0.4070718117758267,112671,0.2806867069054755,0
18.32,0.2809036664115522,-0.010423507575046953,0.41763351738710763,4.610365216384512,0.018420744348958577,0.3978061301776152,112726,0.2790637588860039,0
18.330000000000002,0.2807998909361721,-0.01033151686647138,0.4175036007781598,4.614540252392294,0.03559743937580776,0.40604806496240137,112782,0.281439696004621,0
18.34,0.28069703607422275,-0.010239386636845538,0.41737184393739235,4.618713970831668,0.0233250050835946,0.4006217996637915,112837,0.2788196639308362,0
18.35,0.28059510320343517,-0.010147120384260133,0.4172382477281822,4.6228863533089495,0.05459650937038346,0.41772102898401303,112893,0.28243840788666824,0
18.36,0.28049409366653755,-0.010054721611163497,0.4171028130426264,4.627057381439376,0.04181398523747018,0.4048839729175428,112948,0.28052422210694533,0
18.37,0.2803940087712119,-0.00996219382424779,0.416965540801527,4.631227036847391,0.030974258306901974,0.40191887408749777,113004,0.2828685334707252,0
18.38,0.2802948497900526,-0.009869540534324095,0.4168264319543754,4.635395301166934,0.02883861790573792,0.40673799449656506,113059,0.2798803853595914,0
18.39,0.2801966179605254,-0.009776765256222508,0.4166854874793354,4.639562156041728,-0.02792214390895683,0.410599352117671,113114,0.2814245784781941,0
18.400000000000002,0.28009931448492814,-0.009683871508628372,0.4165427083832273,4.64372758312556,0.08986696845309566,0.39565480641442224,113170,0.2803172664155266,0
18.41,0.28000294053035285,-0.009590862813990686,0.41639809570151,4.647891564082576,0.00711945136711142,0.39791203830516886,113225,0.27629064450906154,0
18.42,0.2799074972286483,-0.009497742698397205,0.4162516504982628,4.6520540805875585,0.04535862721083373,0.394810782065981,113280,0.28220694460051027,0
18.43,0.2798129856763849,-0.009404514691441213,0.41610337386616764,4.65621511432622,0.004036801720230188,0.3783242864510358,113335,0.2820333228172937,0
18.44,0.2797194069348195,-0.009311182326110501,0.41595326692648965,4.660374646995485,0.048829325021746986,0.3878683135784198,113391,0.2863174102113649,0
