timestamp_s,wheel_left_mps,wheel_right_mps,measurement,kalman_speed_mps
18.83,10.63286744051266,10.593558012567966,10.613212726540313,10.594826028988646
18.880000000000003,10.56003470340721,10.63975883248888,10.599896767948046,10.598538067538845
18.930000000000003,10.518100341719622,10.718431727658974,10.618266034689299,10.612979941823028
18.98,10.47450669305398,10.474189984587223,10.474348338820601,10.511494564890533
19.03,10.530678251240984,10.44861382602336,10.489646038632172,10.49550033359891
19.08,10.574629332077622,10.53611415769881,10.555371744888216,10.539329248583535
19.130000000000003,10.504223131484876,10.52052638016257,10.512374755823723,10.519597190391105
19.180000000000003,10.610189662647157,10.484402748287078,10.547296205467116,10.539874276746362
19.230000000000004,10.480466141593409,10.664196789859249,10.572331465726329,10.563634588150562
19.28,10.671769371951934,10.41278838693469,10.542278879443312,10.548001124345214
19.33,10.612378324089406,10.385872031864196,10.4991251779768,10.512221448335524
19.380000000000003,10.634957527129124,10.733931858273456,10.684444692701291,10.638297613455617
19.430000000000003,10.71323038873153,10.610895153698651,10.66206277121509,10.65569491638544
19.480000000000004,10.588570572888589,10.650556677914045,10.619563625401316,10.629244975642006
19.53,10.743753273343582,10.707969564616242,10.725861418979912,10.699973121011952
19.58,10.65317904365496,10.746993878508798,10.700086461081879,10.700056091701672
19.630000000000003,10.609054888450324,10.59375711196441,10.601406000207366,10.627839212556522
19.680000000000003,10.597580830079988,10.674104203364976,10.635842516722482,10.633698037834431
19.730000000000004,10.744986178549622,10.47174587848409,10.608366028516855,10.615153719956156
19.78,10.622631173551644,10.609545383599976,10.616088278575809,10.615837864348393
19.83,10.654563782963123,10.705704410553937,10.680134096758529,10.662905973207868
19.880000000000003,10.813076795100375,10.8126695698201,10.812873182460237,10.772689589849916
19.930000000000003,10.85684688458582,10.795313086875492,10.826079985730656,10.811774072270834
19.980000000000004,10.789658349520389,10.893079401045409,10.8413688752829,10.833438971715658
20.03,10.70396860663391,10.66970665011628,10.686837628375095,10.726119339932517
20.08,10.670131581124192,10.968923324091174,10.819527452607684,10.794498824249857
20.130000000000003,10.864666855450912,10.646130663350542,10.755398759400727,10.765875590201055
20.180000000000003,10.88533363940718,10.654281435469048,10.769807537438115,10.768753975351263
20.230000000000004,10.779662657587112,10.805286538281312,10.792474597934213,10.786118676269147
20.28,10.764346757503157,10.608133963781778,10.686240360642469,10.713002674656018
20.33,10.760529401711503,10.886971453617008,10.823750427664255,10.794075656682136
20.380000000000003,10.828556504026045,10.710122964830042,10.769339734428044,10.775967704820067
20.430000000000003,10.765229180422114,10.94242935492822,10.853829267675167,10.832966324786717
20.480000000000004,10.751909004339485,10.8820872010128,10.816998102676141,10.821276774895232
20.53,10.653528136110202,10.83240113028716,10.742964633198682,10.763948308323824
20.58,10.79051680521993,10.705885198607591,10.74820100191376,10.752420479949302
20.630000000000003,10.813615897027862,10.80393155462886,10.808773725828361,10.793673919104195
20.680000000000003,10.901848606695204,10.85647197750501,10.879160292100106,10.856254287491986
20.730000000000004,10.936862319902136,10.772663263071848,10.854762791486992,10.855162436637045
20.78,10.908977404004515,10.971709669996162,10.940343537000338,10.917519329947599
20.83,10.909022109019302,10.886746046314563,10.897884077666934,10.90314532765872
20.880000000000003,10.785543680429042,10.887364806988144,10.836454243708593,10.854324065795385
20.930000000000003,10.790152861642902,10.866594102547449,10.828373482095175,10.835326920040762
20.980000000000004,10.99028041341344,10.821794160729226,10.906037287071333,10.887090501328984
21.03,10.96398347267116,10.938656176556332,10.951319824613746,10.934109629309196
21.08,10.882308345813763,10.945779037068952,10.914043691441357,10.919420343288417
21.130000000000003,10.93770466504522,10.861393306414136,10.899548985729679,10.904873499940052
21.180000000000003,10.979958772488525,11.026848021518989,11.003403397003757,10.977002390655215
21.230000000000004,11.130299054321434,10.98956951780784,11.059934286064637,11.0377127516629
21.28,10.947161697072683,10.917814601003975,10.93248814903833,10.96068299633547
21.33,10.909320674135742,10.955908170474446,10.932614422305093,10.940135374049225
21.380000000000003,11.109017183583628,10.96875641454922,11.038886799066425,11.012426434481643
21.430000000000003,10.976539588284597,10.920717023644716,10.948628305964657,10.9657229629794
21.480000000000004,11.085526587245823,10.96748017499898,11.026503381122403,11.01021731716536
21.53,11.067601497449116,11.012958615538109,11.040280056493613,11.032224769768339
21.58,11.120790066950327,10.922130875897238,11.021460471423783,11.024344756472294
21.630000000000003,11.110458455200176,11.054352515468008,11.082405485334093,11.06684815992361
21.680000000000003,11.115476748670634,11.133339779727136,11.124408264198884,11.108985080742073
21.730000000000004,11.107263650391006,10.902262659435523,11.004763154913265,11.03268933577271
21.78,11.04047596848311,11.134597584752411,11.08753677661776,11.072840449136416
21.83,11.047277636760857,11.338339990778875,11.192808813769865,11.16066338734905
21.880000000000003,11.29621926904858,11.070991152409114,11.183605210728846,11.177457967681333
21.930000000000003,11.150783991568868,11.106042031383218,11.128413011476043,11.14155456788407
21.980000000000004,11.0369613564322,11.102235643470106,11.069598499951153,11.088879070244298
22.03,11.178664593070373,10.957397855805525,11.068031224437949,11.073617387885689
22.08,11.137845758723884,11.177197199354293,11.157521479039088,11.135039445572868
22.130000000000003,11.178482040691902,11.182122611669442,11.180302326180673,11.168174173874705
22.180000000000003,11.0023224487598,11.208398789922398,11.105360619341099,11.122191460552108
22.230000000000004,11.250464564408889,11.066349071742598,11.158406818075743,11.148702942273681
22.28,11.357643685918816,11.17631748870574,11.266980587312279,11.235288187841531
22.33,11.26333222939062,11.360787993018857,11.312060111204739,11.291489136338184
22.380000000000003,11.239558976011404,11.212823218476103,11.226191097243753,11.243687654086441
22.430000000000003,11.342465047392604,11.265121559477349,11.303793303434976,11.287688043231487
22.480000000000004,11.276757431155678,11.073422885161918,11.175090158158799,11.205260670533479
22.53,11.222838211766694,11.073324545397266,11.148081378581981,11.163402523684168
22.58,11.28875097043302,11.221118710769392,11.254934840601205,11.230408830201934
22.630000000000003,11.155500403374436,11.22414676977598,11.189823586575208,11.20069836982961
22.680000000000003,11.122005997532286,11.267212690165994,11.194609343849141,11.1962408934433
22.730000000000004,11.184734205065892,11.292758032762444,11.238746118914168,11.227356878075145
22.78,11.383173187983184,11.330105649153436,11.35663941856831,11.321998266247723
22.83,11.342168377758227,10.887954817166632,11.115061597462429,11.170510110747836
22.880000000000003,11.21132647941939,11.501331809755865,11.356329144587626,11.306539084531924
22.930000000000003,11.381616815928714,11.2768057177963,11.329211266862508,11.323136273916377
22.980000000000004,11.53459165870278,11.424599934572717,11.47959579663775,11.4376725938764
23.03,11.46119744115249,11.39448297788502,11.427840209518756,11.430474788967059
23.08,11.445586114421571,11.537057821203613,11.491321967812592,11.47501801537922
23.130000000000003,11.464655485791598,11.276647636657165,11.370651561224381,11.39861646833207
23.180000000000003,11.419353832343203,11.256253481685528,11.337803657014366,11.354098400696412
23.230000000000004,11.530018204031244,11.400999134316276,11.46550866917376,11.435656377706719
23.28,11.47152201284908,11.458665532292915,11.465093772570999,11.457206046389839
23.33,11.522283483798404,11.564361995789826,11.543322739794114,11.5202478413416
23.380000000000003,11.448057549464616,11.348170068171306,11.39811380881796,11.430839524201026
23.430000000000003,11.357844313450126,11.405698889861704,11.381771601655915,11.39491931187615
23.480000000000004,11.572797386238218,11.62565078465905,11.599224085448634,11.544480786360063
23.53,11.532235628255773,11.414100073935868,11.47316785109582,11.492276094509768
23.58,11.505035752217523,11.497959211220529,11.501497481719026,11.49902661846321
23.630000000000003,11.506116243434327,11.353673681021773,11.429894962228051,11.448418733687689
23.680000000000003,11.58650303907323,11.552136852237858,11.569319945655543,11.536924563544813
23.730000000000004,11.730139308942404,11.409921197871563,11.570030253406983,11.56115961054354
23.78,11.45376345968006,11.64587852962616,11.54982099465311,11.552859167624238
23.83,11.522428138937842,11.524736207334916,11.52358217313638,11.531426920166211
23.880000000000003,11.492848296004931,11.578586123651844,11.535717209828388,11.534567630178111
23.930000000000003,11.634219402892334,11.605363039233834,11.619791221063085,11.596955628709376
23.980000000000004,11.308871346640538,11.510972381826909,11.409921864233723,11.460037410382327
24.03,11.781924250789142,11.599978367097572,11.690951308943358,11.629078116302807
24.08,11.603931616941107,11.33874304793216,11.471337332436633,11.513603848087026
24.130000000000003,11.585780175501991,11.732971055063397,11.659375615282695,11.620316187983358
24.180000000000003,11.643640628558185,11.527360078570638,11.585500353564411,11.594829228280783
24.230000000000004,11.728356236833456,11.437440595607391,11.582898416220424,11.586095267677045
24.28,11.588717712714535,11.35233450680998,11.470526109762258,11.50149277229547
24.33,11.661644477019882,11.606413655408542,11.634029066214211,11.59851607329087
24.380000000000003,11.940214990323833,11.589694754134808,11.764954872229321,11.720357730464558
24.430000000000003,11.589176231808938,11.631697731428648,11.610436981618793,11.63989015750344
24.480000000000004,11.683078979681436,11.686891147898503,11.68498506378997,11.672901920067737
24.53,11.77753695429412,11.71344889584841,11.745492925071265,11.726042223902805
24.58,11.645633803709943,11.675773835896807,11.660703819803375,11.678211192416557
24.630000000000003,11.690856665954666,11.512795113570414,11.60182588976254,11.622293269922292
24.680000000000003,11.561383600827757,11.610298662022585,11.58584113142517,11.595608452497862
24.730000000000004,11.548074926199645,11.836744431513091,11.692409678856368,11.666471868427264
24.78,11.757537983644516,11.77914301019512,11.76834049691982,11.741044880181173
24.83,11.5918185622703,11.641360370808016,11.616589466539157,11.649937194118216
24.880000000000003,11.585001135391355,11.881054398795818,11.733027767093587,11.710763715166197
24.930000000000003,11.662800113377427,11.913350728669938,11.788075421023683,11.767359811873696
24.980000000000004,11.69043948874174,11.564183148059143,11.62731131840044,11.664837199127795
25.03,11.898405357218458,11.64454807384034,11.7714767155294,11.742902743228344
25.08,11.934913406794111,11.61164821793632,11.773280812365215,11.765141033272373
25.130000000000003,11.872256218445234,11.777672599265555,11.824964408855394,11.808934783679419
25.180000000000003,11.75663363931634,11.607458993580304,11.682046316448321,11.716045978771717
25.230000000000004,11.895889536426104,11.79930093083148,11.847595233628791,11.812346717024923
25.28,11.695378489460069,11.997896749461994,11.846637619461031,11.837449399845541
25.33,11.807561370276902,11.59175742870624,11.699659399491571,11.736580118811501
25.380000000000003,11.845266054392065,11.693232115358278,11.76924908487517,11.76049546180085
25.430000000000003,11.79935189137707,11.836141937497104,11.817746914437087,11.8024064339377
25.480000000000004,11.75084844623314,11.650529911919044,11.700689179076093,11.727944235372572
25.53,11.80652873318298,11.81295464253114,11.80974168785706,11.787824126520917
25.58,11.682040159519524,11.681331743104996,11.68168595131226,11.710125589645534
25.630000000000003,11.831492484519522,11.84414312804488,11.837817806282201,11.803602779954666
25.680000000000003,11.868123654275651,11.759739824242686,11.813931739259168,11.811164102954873
25.730000000000004,11.913005620360783,11.743017752568834,11.828011686464809,11.823497390068905
25.78,11.697264971024426,11.849695857458588,11.773480414241508,11.786882422522305
25.83,11.862174710029992,11.97929182135974,11.920733265694865,11.884868040360553
25.880000000000003,11.863978762480068,11.731442316955954,11.797710539718011,11.821064321629496
25.930000000000003,11.899816183505507,11.797587215706749,11.848701699606128,11.841296286496375
25.980000000000004,11.999675805931783,11.8221822817534,11.910929043842593,11.892271002744922
26.03,11.833364542701602,11.853333909078009,11.843349225889806,11.85645777649043
26.08,12.057056981258397,11.705778549087256,11.881417765172827,11.874729756362289
26.130000000000003,11.88575845784966,12.094810310681645,11.990284384265653,11.959321615037268
26.180000000000003,11.912933650323149,11.833934395587306,11.873434022955227,11.896447533893463
26.230000000000004,11.89562270030851,11.656355241016229,11.775988970662368,11.808265745401552
26.28,11.99925334036118,11.712118846441076,11.855686093401129,11.84297984944984
26.33,11.916213824627595,11.71994386901682,11.818078846822207,11.824751050367006
26.380000000000003,11.87097908528717,11.691250538759451,11.781114812023311,11.792807106848237
26.430000000000003,11.691882241142393,11.80568294003442,11.748782590588405,11.760578924167397
26.480000000000004,11.774626766800449,11.694288855665352,11.7344578112329,11.741456942349101
26.53,11.856823423946452,11.903439876087548,11.880131650016999,11.842973874086764
26.58,11.843165391953084,11.933835536146132,11.888500464049608,11.876301651034922
26.630000000000003,11.860694837884564,11.800344690438298,11.83051976416143,11.842786983777154
26.680000000000003,12.010217049326362,11.80617020716986,11.90819362824811,11.890667970682488
26.730000000000004,11.64934734376324,11.810270971254464,11.729809157508853,11.772911146594158
26.78,11.90693357381107,11.746963234892709,11.826948404351889,11.812469164774512
26.83,11.709987829963907,11.982364396972544,11.846176113468225,11.837144363786427
26.880000000000003,11.91329301246788,11.98225742959193,11.947775221029906,11.918131772173552
26.930000000000003,11.928752401235238,11.876232036791537,11.902492219013387,11.906682824652638
26.980000000000004,11.599794077247738,11.635520347134056,11.617657212190897,11.69510139164193
27.03,11.924427728520197,11.79317699180952,11.858802360164859,11.814938817848947
27.08,11.692583287543076,12.037102683421171,11.864842985482124,11.851471204065867
27.130000000000003,11.900005077584566,11.78181461567287,11.840909846628719,11.843739753824979
27.180000000000003,11.836995173987631,11.80752163934045,11.82225840666404,11.828014316288147
27.230000000000004,11.85044361222323,11.823542336275777,11.836992974249505,11.834587150099644
27.28,11.852389794565775,11.912374459176458,11.882382126871118,11.869575501442936
27.33,11.620787882524713,11.806132430864793,11.713460156694753,11.755291137246134
27.380000000000003,11.818847093800322,11.833767603392696,11.826307348596508,11.807278612115658
27.430000000000003,11.573334260943472,11.707830346674177,11.640582303808824,11.685248445000889
27.480000000000004,11.794443575111014,11.806344075053897,11.800393825082455,11.769540713477426
27.53,11.743794057294592,11.811845408225428,11.77781973276001,11.77560137622912
27.58,11.82224211821854,11.929052350150702,11.87564723418462,11.848840027339365
27.630000000000003,11.943552409004898,11.863940698732732,11.903746553868814,11.88903439442605
27.680000000000003,11.711949028154002,11.64218084654226,11.677064937348131,11.733861982192224
27.730000000000004,11.82098114817702,11.709718724058916,11.765349936117968,11.756912764292256
27.78,11.67303658181141,11.646224871793953,11.659630726802682,11.685697370186068
27.83,11.718924794418948,11.718190411410148,11.718557602914547,11.709752730091852
27.880000000000003,11.828840162231796,11.615668084147057,11.722254123189426,11.718904385004667
27.930000000000003,11.619927961492426,11.773919649735891,11.696923805614158,11.702813484111013
27.980000000000004,11.860227690263589,11.862640290761457,11.861433990512523,11.818931753919223
28.03,11.487777407178983,11.671085004308551,11.579431205743766,11.643605184214191
28.08,11.79310043989349,11.742665755270854,11.767883097582171,11.734582931058195
28.130000000000003,11.676053989602709,11.7588290521726,11.717441520887654,11.72203454789998
28.180000000000003,11.655403194800034,11.696770842331508,11.67608701856577,11.688398621945078
28.230000000000004,11.627226577415582,11.566573818695147,11.596900198055366,11.621417126845335
28.28,11.771067982247704,11.62585356552486,11.698460773886282,11.677816990879712
28.33,11.72479748227864,11.694080189326588,11.709438835802615,11.700965787992342
28.380000000000003,11.692042363504338,11.503396184821169,11.597719274162753,11.625384094164719
28.430000000000003,11.544099754597957,11.326345428588024,11.43522259159299,11.486176212638574
28.480000000000004,11.720720761331965,11.470627127031424,11.595673944181694,11.566334115441675
28.53,11.703959457260662,11.679556994944154,11.691758226102408,11.658150936939473
28.58,11.565787151802873,11.437474081443751,11.501630616623313,11.543570110051089
28.630000000000003,11.703246849392864,11.575270900700293,11.639258875046579,11.613619147741305
28.680000000000003,11.583345647985604,11.614095761035772,11.598720704510688,11.602712730342812
28.730000000000004,11.413612913915516,11.491855000196333,11.452733957055925,11.492920648239956
28.78,11.558562462405195,11.47649860354791,11.517530532976552,11.510936334235558
28.83,11.530085015392793,11.487510038882316,11.508797527137554,11.50937061877223
28.880000000000003,11.448939702964893,11.550264824080946,11.49960226352292,11.502219686423354
28.930000000000003,11.40857586082468,11.3641719438842,11.386373902354439,11.417414686642255
28.980000000000004,11.35513581568229,11.414221977825235,11.384678896753762,11.393450425217978
29.03,11.381082443483066,11.568056154398352,11.47456929894071,11.452833562235782
29.08,11.571510186088748,11.441506065326918,11.506508125707832,11.492126069771404
29.130000000000003,11.539799896247107,11.24667689712888,11.393238396687995,11.419735268832087
29.180000000000003,11.40115842514503,11.19052469856335,11.29584156185419,11.329038780586215
29.230000000000004,11.306130847123857,11.331138593614767,11.318634720369312,11.321422479902436
29.28,11.313469558523328,11.340644856008584,11.327057207265955,11.32554738661933
29.33,11.393313329254372,11.318909036198944,11.356111182726657,11.34792163824207
29.380000000000003,11.382507600845065,11.448645744351465,11.415576672598265,11.397448560778622
29.430000000000003,11.463550492651034,11.325864202401345,11.39470734752619,11.39544185340346
29.480000000000004,11.28115441408023,11.28056218111584,11.280858297598035,11.311560868841985
29.53,11.126030705572122,11.417466923352936,11.27174881446253,11.282416422282529
29.58,11.358147059698888,11.211432574585473,11.28478981714218,11.284153867906216
29.630000000000003,11.332404464681154,11.230389171255776,11.281396817968465,11.282135567272778
29.680000000000003,11.211561671222627,11.228767525729356,11.220164598475993,11.236769669519266
29.730000000000004,11.232196334978752,11.167799206663563,11.199997770821158,11.209850771381475
29.78,11.072351842520924,11.033940334769865,11.053146088645395,11.095134981834702
29.83,11.074299067544302,11.197803149128434,11.136051108336368,11.125087665282837
29.880000000000003,11.270420598009602,10.90578703373346,11.08810381587153,11.098013608454284
29.930000000000003,11.110209789979898,10.969257431817873,11.039733610898885,11.055349689178742
29.980000000000004,11.12094714050994,11.140253578021657,11.130600359265799,11.110437002986071
30.03,10.975793011116382,11.092813033554668,11.034303022335525,11.054703060967405
30.08,11.110155132737711,10.914712934683775,11.012434033710743,11.023759985429015
30.130000000000003,10.967229874332508,10.943495950575052,10.95536291245378,10.973689852922146
30.180000000000003,11.075967269865464,11.07262147908659,11.074294374476027,11.047337474170746
30.230000000000004,11.029543881724216,10.777343740500118,10.903443811112167,10.942000001924669
30.28,10.893067202839877,10.915617229387204,10.904342216113541,10.914432589410376
30.33,10.960172291519264,10.850845147490078,10.90550871950467,10.907899863239265
30.380000000000003,10.774183793544712,10.847059602211033,10.810621697877872,10.836687303727638
30.430000000000003,10.679339777456828,10.791168431545277,10.735254104501053,10.76243304831952
30.480000000000004,10.921928387926105,10.865685611476415,10.89380699970126,10.858605455522037
30.53,10.833785983382809,10.779669172910143,10.806727578146475,10.820628213494297
30.58,10.861032240125162,10.771503924519292,10.816268082322228,10.817436375948677
30.630000000000003,10.790170701579822,10.840657604396648,10.815414152988236,10.815956005997402
30.680000000000003,10.70573533359454,10.7385518905611,10.722143612077819,10.747280567268602
30.730000000000004,10.77888621961343,10.81273263388985,10.795809426751639,10.782806158043556
30.78,10.683164006251568,10.521346241652456,10.602255123952013,10.650633627729446
30.83,10.791569273959764,10.77164624841626,10.781607761188013,10.746513347898425
30.880000000000003,10.747142318003542,10.46892528095187,10.608033799477706,10.645139282645264
30.930000000000003,10.630137790004463,10.68129532209371,10.655716556049086,10.652882384182409
30.980000000000004,10.508320365177186,10.58016262980932,10.544241497493253,10.573351735346613
31.03,10.611945775314144,10.732908447209931,10.672427111262039,10.64587994429569
31.08,10.663571542734587,10.735465638466392,10.69951859060049,10.68514615864002
31.130000000000003,10.704885808879348,10.678097214889643,10.691491511884497,10.689791279606949
31.180000000000003,10.289164343418951,10.288916985084615,10.289040664251782,10.396421468002474
31.230000000000004,10.644111333949857,10.406035976155277,10.525073655052566,10.490601405427997
31.28,10.445583695672084,10.386196659314605,10.415890177493345,10.435908990683973
31.33,10.414237379838324,10.30210780581529,10.358172592826808,10.37900199785514
31.380000000000003,10.484206764809782,10.500234794855164,10.492220779832472,10.46188389863361
31.430000000000003,10.325358402497852,10.169207486605028,10.24728294455144,10.304785096892706
31.480000000000004,10.277188788194874,10.288439520470597,10.282814154332735,10.28870125064863
31.53,10.230246362451538,10.261005899879322,10.24562613116543,10.257168074644827
31.58,10.345291314322308,10.222596848391854,10.283944081357081,10.276769471982002
31.630000000000003,10.240421348644706,10.229420293530978,10.234920821087842,10.246134133299265
31.680000000000003,10.294064282679992,10.132343961594398,10.213204122137196,10.22202769203482
31.730000000000004,10.125761496290474,10.076007419052988,10.100884457671732,10.133344689487815
31.78,10.088178784716115,10.162090732651633,10.125134758683874,10.127334603012706
31.83,10.077505678404467,10.03337090968124,10.055438294042855,10.074702851970105
31.880000000000003,9.977545187884845,10.056513552091712,10.017029369988279,10.03248293291
31.930000000000003,10.217749409344068,10.04587241234535,10.13181091084471,10.105196059371288
31.980000000000004,10.098910367830497,10.141548808423954,10.120229588127225,10.116201366237682
32.03,10.158041541543795,10.130543787400669,10.144292664472232,10.136765623795943
32.080000000000005,9.916458615603478,10.058261500882075,9.987360058242777,10.027393158877462
32.13,9.788387952269549,9.87984402140708,9.834115986838315,9.885904449001576
32.18,9.79965284392217,9.81642648293778,9.808039663429975,9.828903469842707
32.230000000000004,9.814540920110709,9.745649351153856,9.780095135632283,9.793173289367875
32.28,9.98644082188299,9.660257516995086,9.823349169439037,9.81526356674307
32.330000000000005,9.66355619244538,9.730180902488906,9.696868547467144,9.728592397269995
32.38,9.71744092447503,9.46870739895962,9.593074161717325,9.629386163493354
32.43,9.82173413051568,9.588469752992976,9.705101941754329,9.684813960115006
32.480000000000004,9.751552201046758,9.663505134359024,9.707528667702892,9.70144228014841
32.53,9.753244270480591,9.56939642070803,9.66132034559431,9.672070985556855
32.580000000000005,9.72291554844708,9.32316468863307,9.523040118540075,9.562972819004532
32.63,9.486511289354972,9.52344671420363,9.5049790017793,9.5205183982708
32.68,9.639603344690238,9.437782676218724,9.53869301045448,9.533823137797114
32.730000000000004,9.4777497282238,9.494674256303718,9.486211992263758,9.498969360260142
32.78,9.531162937681726,9.413918152440914,9.472540545061321,9.479622124750756
32.830000000000005,9.6649733380892,9.510214543668924,9.587593940879062,9.558662979942161
32.88,9.32034555042958,9.235295031424103,9.277820290926842,9.353071862648681
32.93,9.393125467713103,9.383450690257902,9.388288078985504,9.378851922257573
32.980000000000004,9.29140200450552,9.19458739024338,9.24299469737445,9.279397531067815
33.03,9.496251713707526,9.219975606608529,9.358113660158027,9.337021736937
33.080000000000005,9.28884123240072,9.13747183239718,9.213156532398951,9.246346113925238
33.13,9.156154752192352,9.141724823733927,9.14893978796314,9.175039734342366
33.18,9.2026226076054,9.079241304699588,9.140931956152494,9.15007110777409
33.230000000000004,9.117314174725797,9.036662410457543,9.07698829259167,9.096570773900392
33.28,9.15966884736795,8.924956156355345,9.042312501861648,9.056850962037139
33.330000000000005,8.95281683210468,9.025616967251286,8.989216899677984,9.007339392067957
33.38,9.008159886567247,8.888297675041422,8.948228780804335,8.964067421356532
33.43,9.043709553528842,9.01966622554815,9.031687889538496,9.013569039697325
33.480000000000004,9.0011001272356,8.969373935878933,8.985237031557267,8.992828570258347
33.53,8.754910108450389,9.004723906016356,8.879817007233372,8.910098364281293
33.580000000000005,8.73305097926428,8.944172845293096,8.838611912278688,8.857766649362553
33.63,8.785051503613227,8.849517083384267,8.817284293498748,8.828131508060164
33.68,8.949687268139233,9.012368918435191,8.981028093287211,8.940059576750148
33.730000000000004,8.90060811595599,8.763947224815713,8.832277670385851,8.861157745154852
33.78,8.902953695225628,8.716452653134516,8.809703174180072,8.823490384919655
33.830000000000005,8.667341811280378,8.588063177883832,8.627702494582106,8.680163701685846
33.88,8.507889225030274,8.626729145360631,8.567309185195452,8.597548461751257
33.93,8.73005156972593,8.729984212008903,8.730017890867416,8.69452281431393
33.980000000000004,8.624596595858458,8.610633890367641,8.61761524311305,8.638222564708165
34.03,8.327665676423539,8.546262934198968,8.436964305311253,8.490891293386749
34.080000000000005,8.382018741581717,8.314378973640698,8.348198857611209,8.386433180543294
34.13,8.371896136833714,8.104397247332647,8.23814669208318,8.277879936914514
34.18,8.45371113671878,8.262725811305128,8.358218474011954,8.336691827875597
34.230000000000004,8.366971678699334,8.306228455138342,8.336600066918837,8.336624654193098
34.28,8.367378138218985,8.567420321700263,8.467399229959625,8.43235828799246
34.330000000000005,8.35936455861934,8.416059811772756,8.387712185196047,8.399675072385543
34.38,8.232988411953427,8.104329032875631,8.168658722414529,8.230559366827647
34.43,8.386952633573872,8.149572421195836,8.268262527384854,8.25815999596145
34.480000000000004,8.181725941232331,8.143297997569757,8.162511969401045,8.188140780875536
34.53,8.279802102634402,8.206349120424454,8.243075611529427,8.228355868019376
34.580000000000005,8.183281578425389,8.19620613806921,8.189743858247299,8.20008991508387
34.63,7.872073281943416,7.929635497145414,7.900854389544415,7.9810343069594145
34.68,8.034879173516211,8.077451758025648,8.05616546577093,8.03603413244097
34.730000000000004,8.012245732525411,8.072931015678973,8.042588374102191,8.040832170342068
34.78,8.015273889017564,7.943518507758225,7.979396198387894,7.995857917459236
34.830000000000005,7.928817112514936,7.897637424151815,7.913227268333375,7.935368084036709
34.88,7.914932112292687,7.796091829064919,7.855511970678803,7.876909351763742
34.93,7.857464261107117,7.808007199206066,7.832735730156591,7.844572016392985
34.980000000000004,7.831359956580667,7.722439046081121,7.7768995013308935,7.795032297091564
35.03,7.787585617743453,7.760815060325459,7.774200339034456,7.779782245372617
35.080000000000005,7.674795612602849,7.743763427404069,7.709279520003459,7.728170668330319
35.13,7.67919841138803,7.873236602800349,7.77621750709419,7.763343395448542
35.18,7.507099098369557,7.715676767472784,7.61138793292117,7.652104276390877
35.230000000000004,7.696588385048602,7.680894184906105,7.688741284977354,7.678924428113516
35.28,7.519687938348815,7.5110383961258975,7.515363167237356,7.559189275002139
35.330000000000005,7.743926562533174,7.830124742230058,7.787025652381616,7.725977079056353
35.38,7.583085654772627,7.5706173007857105,7.576851477779169,7.616809562212196
35.43,7.341721833338718,7.401123323705084,7.371422578521901,7.437173822634825
35.480000000000004,7.366495461888499,7.36835018354448,7.367422822716489,7.386112546815871
35.53,7.393744386846925,7.377757551616487,7.385750969231706,7.3858478536533845
35.580000000000005,7.525298032728369,7.302290930434995,7.413794481581682,7.406306205197122
35.63,7.416487551327267,7.478159778583274,7.44732366495527,7.436333069737499
35.68,7.171641198827183,7.273559805565358,7.22260050219627,7.279869971065173
35.730000000000004,7.097802526534059,7.470747480521241,7.28427500352765,7.283094678636696
35.78,7.101186206663626,7.12253566557878,7.111860936121203,7.1577428791451885
35.830000000000005,6.929983636227628,7.156433906541039,7.043208771384334,7.073898093064674
35.88,7.162101932927135,7.184671318769344,7.17338662584824,7.146728753832726
35.93,7.058667316789537,6.94045236001939,6.999559838404464,7.0389936304444305
35.980000000000004,7.073237005023332,6.868423186116758,6.9708300955700455,6.989094459692888
36.03,7.053729969629009,6.953294391635179,7.003512180632094,6.999648963949737
36.080000000000005,6.976578596341142,6.997686294486972,6.987132445414057,6.990486236447741
36.13,6.801879561182329,7.1504406785407815,6.9761601198615555,6.979998791231498
36.18,6.839388513197985,6.972634188719745,6.906011350958865,6.925836225829963
36.23,6.862145131836194,6.862277328404776,6.862211230120485,6.879259496339273
36.28,6.745947643519135,6.731810927701736,6.738879285610436,6.776494049708538
36.330000000000005,6.834338102379729,6.59257337108348,6.713455736731605,6.730346801785995
36.38,6.762288653746778,6.867976536181239,6.815132594964009,6.792414310152328
36.43,6.824392816250133,6.737849466973646,6.781121141611889,6.7841471370022886
36.48,6.773583492265982,6.630602640784856,6.7020930665254195,6.724079388445383
36.53,6.514618293316634,6.473479477810151,6.494048885563393,6.555685373045147
36.580000000000005,6.593957638877894,6.702694532153928,6.648326085515912,6.623503081423126
36.63,6.59779568830994,6.598653008222059,6.598224348265999,6.6049977644011335
36.68,6.750933574083622,6.363215335026131,6.5570744545548765,6.569915466726807
36.73,6.387703519574226,6.448936162489713,6.41831984103197,6.458939766512993
36.78,6.511689229124339,6.360912512245567,6.436300870684953,6.442366944539608
36.830000000000005,6.495471343377559,6.391222399183767,6.443346871280663,6.443084300701756
36.88,6.415887919357536,6.245231359011809,6.330559639184672,6.3607105313667605
36.93,6.407929900187646,6.208362359213693,6.30814612970067,6.322230718677724
36.98,6.3913563346938425,6.337040309668162,6.364198322181002,6.352953136714029
37.03,6.361860359970236,6.401396322488044,6.38162834122914,6.373944843336519
