time_s,true_accel_mps2,imu_ax_mps2,imu_ax_ma
35.92,-0.0136958945979884,0.092456387646213,0.042793116247345137
35.93,-0.0137622873011444,0.0436276326219334,0.04286875552217325
35.94,-0.0138282762710689,-0.0313789367406815,0.041755108446252506
35.95,-0.0138938588214079,0.0840758913841368,0.03775304078031215
35.96,-0.0139590322797783,0.0262951942689114,0.040484086292385695
35.97,-0.0140237939878384,0.055759509468267,0.04194516544468914
35.980000000000004,-0.0140881413013591,-0.0098383275085928,0.035673319327601864
35.99,-0.0141520715903648,-0.0055385218207838,0.032897510511513045
36.0,-0.0142155822392034,0.1049516752869476,0.030464956683479958
36.01,-0.0142786706466113,0.0452467641789978,0.029337745529400393
36.02,-0.0143413342258313,0.0366915631840849,0.028607295023271535
36.03,-0.0144035704047099,0.028258185838739,0.027844269547834782
36.04,-0.0144653766257801,0.0193531383407194,0.02778888062195603
36.05,-0.014526750346315,-0.0430854593730214,0.032077556448399644
36.06,-0.0145876890384671,0.053175233664806,0.02717251340841206
36.07,-0.0146481901893535,0.0455295660887853,0.030618495237148033
36.08,-0.0147082513010973,-0.0284166898226869,0.030122475039207567
36.09,-0.0147678698909498,0.0008504377751245,0.03062939164985199
36.1,-0.0148270434913722,-0.0055219312306351,0.03220656365789019
36.11,-0.0148857696501247,0.0377817047551145,0.030554899024017
36.12,-0.014944045930354,0.0504801774823231,0.029735166101612087
36.13,-0.0150018699106579,0.0764328526620413,0.029418710385705305
36.14,-0.0150592391851764,0.0424644651784795,0.03211838469259481
36.15,-0.0151161513637074,0.0586832556146344,0.03312823788223639
36.16,-0.0151726040717489,-0.0189300124556024,0.03655647127810571
36.17,-0.0152285949505961,0.0986608126723668,0.03766458847929516
36.18,-0.0152841216574453,0.0453430853115172,0.03870554784739494
36.19,-0.0153391818654285,0.0008069213149401,0.044541466383527815
36.2,-0.0153937732637304,0.0275820903480183,0.04461619908436337
36.21,-0.0154478935576782,0.0702667179756106,0.0469524079057133
36.22,-0.0155015404687958,0.0280323728084948,0.048562773519158615
36.23,-0.0155547117348678,0.0300459931500424,0.04790715907435198
36.24,-0.0156074051100671,0.0849513462834186,0.045294824454496896
36.25,-0.0156596183650159,0.0405600553231927,0.04721444503614483
36.26,-0.0157113492868385,0.0289074419402342,0.047431105875810974
36.27,-0.0157625956792473,0.0764456948897844,0.050321083432036465
36.28,-0.0158133553626413,0.0673897128188808,0.04795686242674203
36.29,-0.0158636261741881,0.0941375994361035,0.045515448359755
36.3,-0.0159134059678447,0.002419824492671,0.04788769681323403
36.31,-0.0159626926144837,0.0435384540177134,0.047165366752742334
36.32,-0.0160114840019529,0.0715993826374662,0.04586391435443349
36.33,-0.0160597780351504,0.0367122741413839,0.046709012107458904
36.34,-0.0161075726360898,0.0215738256450843,0.04592786725643115
36.35,-0.0161548657439697,0.0827764973930862,0.04507046207347652
36.36,-0.0162016553152816,0.0632331332476235,0.04287232406864821
36.37,-0.0162479393238268,0.0417595162251328,0.04449639570221829
36.38,-0.016293715760815,0.0490121715611836,0.04083866704355049
36.39,-0.0163389826349488,-0.0059266100952103,0.03815260615638402
36.4,-0.0163837379724848,0.0506241388379996,0.03669201385303925
36.41,-0.0164279798172628,0.0124131590776928,0.0392506935442913
36.42,-0.0164717062308181,0.0429362176111248,0.040753293482155215
36.43,-0.0165149152924704,0.0457794256220285,0.03907048130827774
36.44,-0.0165576050993335,0.0136419512784596,0.04013185897419611
36.45,-0.0165997737663861,0.0669458374413714,0.04333684255411813
36.46,-0.0166414194265843,-0.0056008427782018,0.0406680638751784
36.47,-0.0166825402309195,0.0630129462452059,0.040853432773150136
36.48,-0.0167231343484161,-0.0003666069422395,0.04084826138174117
36.49,-0.0167631999662798,0.0109824341883851,0.03915535220758503
36.5,-0.0168027352899197,0.0634651610658633,0.03847307327967535
36.51,-0.0168417385429997,0.0561520980089642,0.03338667658142365
36.52,-0.0168802079675373,0.0750930527128555,0.035707791624853435
36.53,-0.0169181418239336,0.0362603269860391,0.03593110462658535
36.54,-0.016955538391053,0.0590012051256697,0.03279309696783932
36.55,-0.0169923959662643,0.0888784808234467,0.03422390028536709
36.56,-0.0170287128655188,0.026732145135352,0.031187322804723524
36.57,-0.0170644874234113,0.06712588010503,0.03073023313581324
36.58,-0.0170997179932311,0.0416509170055443,0.03176077588377864
36.59,-0.0171344029469833,0.0134610789039048,0.03277629862964752
36.6,-0.0171685406755051,-0.0202544675813137,0.032755866305600664
36.61,-0.0172021295885171,-0.056190191825286,0.030372041733048527
36.62,-0.0172351681146404,0.0611565749897182,0.030527850967051504
36.63,-0.0172676547014555,0.0476257906474951,0.030157326966314055
36.64,-0.0172995878155765,-0.0201187352116381,0.028030391512295066
36.65,-0.0173309659427384,0.0436888209465427,0.02553035379378424
36.66,-0.0173617875877676,0.0031777103478565,0.02454071802259047
36.67,-0.0173920512746825,-0.0151997258253178,0.023419270965698853
36.68,-0.0174217555467634,0.0846543439524793,0.01985490908517341
36.69,-0.0174508989665783,0.0209593707210069,0.020535621431040527
36.7,-0.0174794801160171,0.0105533553834012,0.020764998841789756
36.71,-0.0175074975963696,0.0134048450422685,0.022661785373772905
36.72,-0.0175349500283736,0.0594240919230267,0.02675752119363775
36.73,-0.0175618360522364,0.067312048697369,0.02292225371841577
36.74,-0.0175881543277217,-0.0084053175483597,0.023575597224771688
36.75,-0.0176139035341707,0.0065004130369424,0.024615647986655477
36.76,-0.017639082370556,0.0680961296283776,0.02653808449553668
36.77,-0.0176636895554985,0.003181756940628,0.027509503113901344
36.78,-0.0176877238273615,-0.0077257193860043,0.027112239042983252
36.79,-0.0177111839443008,0.0559458762687538,0.02632219732624958
36.8,-0.0177340686842178,0.0182780045296386,0.028917870584613533
36.81,-0.0177563768449004,0.0195780495903324,0.030685293944602014
36.82,-0.0177781072440388,0.0298202603918758,0.030763522834424534
36.83,-0.0177992587192463,-0.0193840419899434,0.028736144489838935
36.84,-0.0178198301281032,0.0613460042809693,0.026290877337630116
36.85,-0.0178398203481963,0.0017223307879215,0.028049813019511222
36.86,-0.0178592282771991,0.084059987633048,0.03179547074084684
36.87,-0.0178780528328703,0.0235775013335144,0.029314868540634205
36.88,-0.0178962929530762,-0.0235422713145977,0.03161998115016021
36.89,-0.0179139475958739,0.0680634679010722,0.036141431605081056
36.9,-0.0179310157395279,0.0754685091466499,0.033939316142832576
36.91,-0.0179474963825213,0.0476692459431593,0.036421710391378266
36.92,-0.0179633885436403,0.0150476517285414,0.03727930124213146
36.93,-0.0179786912619869,0.0168491466867291,0.03698341325885227
36.94,-0.0179934035969844,0.0159614385009838,0.037495701616283635
36.95,-0.0180075246284314,0.0285323317711436,0.034168145740863555
36.96,-0.0180210534565683,0.0851592251849904,0.035147752152984
36.97,-0.0180339892020736,0.0160034834239122,0.03409451433848066
36.98,-0.0180463310060677,0.051589121740674,0.03267295505885297
36.99,-0.0180580780301961,0.0872247401673335,0.035563224726418
37.0,-0.0180692294566575,0.0097014515615358,0.03540560177251203
37.01,-0.0180797844881952,0.0704082837490981,0.032346164082215016
37.02,-0.0180897423481318,0.0375874574561494,0.0331758861441792
37.03,-0.018099102280418,0.023606612743013,0.034458874376182405
37.04,-0.0181078635496684,-0.0086259864838849,0.03371888192229194
37.05,-0.0181160254411477,-0.0085326691028524,0.03732984389976165
37.06,-0.0181235872608251,0.0222940654424509,0.0394020729027099
37.07,-0.0181305483353891,0.0619419935284778,0.03923525663955943
37.08,-0.0181369080122825,-0.0062752435386671,0.040356376910615104
37.09,-0.0181426656597025,0.037153391704268,0.03928803088568646
37.1,-0.018147820666646,0.0647533858690467,0.037630592281864064
37.11,-0.0181523724429394,0.0112203176504128,0.03984416890215749
37.12,-0.0181563204192131,0.065093409244407,0.0403893635423019
37.13,-0.0181596640469586,0.0419904046006087,0.039330377517569154
37.14,-0.0181624027985591,0.0013093051550295,0.04140547140424031
37.15,-0.0181645361672991,0.0917916400278476,0.04328372494771554
37.16,-0.0181660636673269,0.072049140833057,0.04468194597343006
37.17,-0.0181669848337506,0.0816560836588304,0.04571900591476531
37.18,-0.0181672992226461,0.0395470091160814,0.04596237679925159
37.19,-0.0181670064110267,0.0291538552171725,0.04766844368830746
37.2,-0.0181661059968613,0.0524185294870632,0.04730925568999503
37.21,-0.0181645975991295,0.0561865605876976,0.04692830217149476
37.22,-0.0181624808578514,0.0818573711921308,0.04814947249242676
37.23,-0.0181597554340121,0.0153487509367618,0.046316346725299044
37.24,-0.0181564210096463,0.0671835843631071,0.04728251050330564
37.25,-0.0181524772878388,0.030817337929095,0.05080832228263791
37.26,-0.0181479239927215,0.0208299724371525,0.04663379123435875
37.27,-0.018142760869487,0.0440723242104912,0.04493203366154789
37.28,-0.0181369876844042,0.0670527821026897,0.039237529270855276
37.29,-0.0181306042248433,0.0295521611315062,0.04033989714340373
37.3,-0.0181236102992143,0.0296104437397068,0.04011582355908011
37.31,-0.0181160057370594,0.0567533619805413,0.0389108696138716
37.32,-0.0181077903890367,0.0368648943899847,0.038310198229658435
37.33,-0.0180989641268947,0.0265977681347249,0.03492439606172079
37.34,-0.0180895268434816,0.0622798439387474,0.03637953943019769
37.35,-0.0180794784527774,0.0753513525210069,0.03419743475693841
37.36,-0.0180688188899089,0.0041264880139852,0.0326614249232256
37.37,-0.0180575481111083,0.0363122318040291,0.03312383110816025
37.38,-0.0180456660937106,-0.0379285085457146,0.03359910891098655
37.39,-0.0180331728362001,0.0626967344395991,0.030157120391173103
37.4,-0.0180200683582251,0.0244483099463765,0.030043077164042652
37.41,-0.0180063527005086,0.0271144966376844,0.02911152138779547
37.42,-0.0179920259249274,0.0435724615192212,0.028321854549360436
37.43,-0.0179770881144888,0.0107555256654403,0.030364610186194033
37.44,-0.0179615393733165,0.0459067616747767,0.03142109710403764
37.45,-0.0179453798266573,0.021359386224662,0.029256202621893462
37.46,-0.0179286096208805,-0.0014388685788737,0.025069071545945308
37.47,-0.0179112289234756,0.0305405023207799,0.027418897456574425
37.48,-0.0178932379230112,0.0540531580698437,0.026537254147645205
37.49,-0.0178746368291946,-0.0052289768133928,0.031248013247137968
37.5,-0.0178554258728216,0.0271572533617667,0.02920030866498744
37.51,-0.017835605305766,0.010047772438516,0.03175848000314326
37.52,-0.0178151754009772,0.0401703583734055,0.031127247851428355
37.53,-0.0177941364524855,0.0797627627634903,0.030575971542632113
37.54,-0.0177724887754027,0.0487839934094408,0.031053453000448965
37.55,-0.017750232705864,0.0168170598137194,0.03005972316996272
37.56,-0.0177273686010462,-0.0125784000739042,0.03141079567882528
37.57,-0.0177038968391773,0.0534728321371967,0.03221107857490671
37.58,-0.017679817819502,0.0177977223165154,0.032463498884281745
37.59,-0.0176551319622464,0.0609974325436335,0.035058559960590416
37.6,-0.0176298397086258,0.019694938214438,0.03483663873129177
37.61,-0.0176039415208578,0.0781699080476488,0.03313050639276249
37.62,-0.0175774378821186,0.0138586214516713,0.034113295413499445
37.63,-0.0175503292964951,0.0319956590345001,0.03521327197650023
37.64,-0.0175226162890312,0.0207826362795941,0.03331472434766852
37.65,-0.017494299405675,0.0250384352345657,0.03469702314968114
37.66,-0.0174653792132481,0.0497319089107757,0.03564832461039
37.67,-0.0174358562994705,0.0153670722388362,0.03805816132719758
37.68,-0.0174057312729056,0.0358413288176558,0.033412968858074835
37.69,-0.0173750047629567,0.1085494406723258,0.03334076416855633
37.7,-0.0173436774198051,-0.0098893226286644,0.03161033529484724
37.71,-0.0173117499144476,-0.0086715257473481,0.03124134565275503
37.72,-0.0172792229386778,0.030686341873992,0.02938284734601146
37.73,-0.0172460972049662,0.063269866196422,0.03183774596128965
37.74,-0.0172123734465401,0.0398932625580243,0.03245265254954817
37.75,-0.0171780524173395,0.077812268251706,0.031566124482358585
37.76,-0.0171431348919462,0.0367943904886053,0.03187572362248749
37.77,-0.0171076216655907,0.038028170979055,0.031576514063315124
37.78,-0.017071513554108,-0.044076209714381,0.03107714511767382
37.79,-0.0170348113939497,0.0162814238366269,0.031023162994229775
37.8,-0.0169975160421151,0.0246584261957426,0.02934267177898233
37.81,-0.0169596283761244,0.0119461557305016,0.032391008059319014
37.82,-0.0169211492940191,0.0391414436060338,0.03543791726297123
37.83,-0.0168820797142976,0.0654114923725133,0.03554642456316449
37.84,-0.0168424205758924,0.044908697387929,0.032578337216900066
37.85,-0.0168021728381595,0.0021655468686128,0.03251809713376815
37.86,-0.0167613374808375,0.0315400171772726,0.03114358704882237
37.87,-0.016719915503989,0.0434485081681561,0.033078145932018924
37.88,-0.0166779079279796,0.0048803243803689,0.03532253819596753
37.89,-0.0166353157934701,0.0347077042253308,0.03931128502564016
37.9,-0.0165921401613644,0.0732591251521294,0.04150635864002289
37.91,-0.0165483821127312,0.054125739258406,0.041323057930631624
37.92,-0.0165040427488313,0.0553135675293484,0.03970428342872295
37.93,-0.0164591231910704,0.0329649951780504,0.04058234689473737
37.94,-0.0164136245809187,0.0009400319248693,0.03864774868765735
37.95,-0.0163675480798999,0.038628220812254,0.040045730706618224
37.96,-0.0163208948695439,0.0489475564678446,0.04051995906094051
37.97,-0.0162736661513757,0.0774201270357329,0.038401352848644044
37.98,-0.0162258631468362,0.0851604085219757,0.036986883030023274
37.99,-0.0161774870972519,0.0396874737087443,0.03871522811393426
38.0,-0.0161285392637988,0.0623779697386643,0.04024176276283281
38.01,-0.0160790209274619,0.0208091112985259,0.03831959947832745
38.02,-0.0160289333889826,-0.0220481088095805,0.036320339273090786
38.03,-0.0159782779688089,0.0575807763923366,0.03652463849198577
38.04,-0.0159270560070853,0.0247849300238328,0.03715237996374933
38.05,-0.0158752688635466,0.0742663197861073,0.03751738141883295
38.06,-0.015822917917517,0.0121243423093809,0.03742699537371083
38.07,-0.0157700045678804,-0.0129507132809532,0.03832162115129281
38.08,-0.0157165302329828,0.01374464197712,0.03928066779561051
38.09,-0.0156624963505769,0.0411755711424996,0.03319283201478375
38.1,-0.0156079043778373,0.0667649318522003,0.030863391758489695
38.11,-0.0155527557912871,0.0328936961775169,0.028870596849456396
38.12,-0.0154970520867075,0.012141274948436,0.0288376527792696
38.13,-0.0154407947791035,0.0596038511261431,0.02787572356060501
38.14,-0.0153839854026852,0.0461475660850852,0.026350918255549742
38.15,-0.01532662551081,0.0086050624816253,0.02731246040471831
38.16,-0.0152687166758716,0.0367301138646895,0.025991339783942864
38.17,-0.0152102604893136,0.067734697797066,0.026685918499148312
38.18,-0.0151512585615423,0.0975601065664047,0.030554601037980012
38.19,-0.015091712521878,-0.0426841428753862,0.02732755064365515
38.2,-0.015031624018498,-0.0092307716734309,0.027982066947286343
38.21,-0.0149709947183815,0.020529276648965,0.02828276116110459
38.22,-0.0149098263072702,0.0201172858246031,0.028761190525340347
38.23,-0.0148481204895536,-0.0422486224015369,0.029806594765124223
38.24,-0.0147858789882757,0.025559864986176,0.02994605894259255
38.25,-0.0147231035450653,0.0449773151563728,0.03054824322935919
38.26,-0.0146597959200453,0.046522786749823,0.03390907503126685
38.27,-0.0145959578917706,0.0267104953286952,0.033558786996357316
38.28,-0.0145315912572024,0.0682916200345125,0.034189214502788265
38.29,-0.0144666978316485,-0.0540234163037021,0.03047764240812198
38.3,-0.0144012794486558,0.0549204135187547,0.03463036223913278
38.31,-0.0143353379599697,0.0730795103423836,0.03826512457884047
38.32,-0.014268875235493,0.0429407128264677,0.03962893700964779
38.33,-0.0142018931632098,0.0340947639838974,0.04212822632234244
38.34,-0.0141343936490873,0.0625325988529779,0.04840207966866893
38.35,-0.0140663786170572,0.0587934361071847,0.048011987927291985
38.36,-0.0139978500089274,0.079182530321686,0.04740484325155418
38.37,-0.0139288097843165,0.0293740651315895,0.047704378170076965
38.38,-0.0138592599205886,0.0809736754321159,0.04561925964628837
38.39,-0.0137892024127853,0.0196170925784128,0.045972144920178766
38.4,-0.0137186392735619,0.0445229735758405,0.04980553580992644
38.41,-0.0136475725331014,0.0670992374604307,0.047971427967214056
38.42,-0.0135760042390756,0.0491693376959187,0.04340447815359026
38.43,-0.0135039364565492,0.0726023613911907,0.042566626183310946
38.44,-0.0134313712679204,0.0895022978713195,0.042897075099346246
38.45,-0.0133583107728235,0.0173679384172602,0.04258039711033922
38.46,-0.0132847570881,0.0322272769658788,0.041993219005211975
38.47,-0.0132107123477179,0.0528130200388015,0.03882037915402288
38.48,-0.0131361787026579,-0.0170769936708653,0.038810405972787516
38.49,-0.0130611583208747,0.0757022107862107,0.03619456569926819
38.5,-0.0129856533872221,0.0264777923809991,0.03544586860322007
38.51,-0.0129096661033806,0.0164041488217946,0.03327444939075364
38.52,-0.0128331986877533,-0.022826435743716,0.03004631955557519
38.53,-0.0127562533754052,0.025345821450602,0.027571082561833462
38.54,-0.0126788324180157,0.0410341912206388,0.027958161116022704
38.55,-0.012600938083758,0.0558823610838304,0.02448988416707667
38.56,-0.0125225726572392,0.0464626958995124,0.0265701865124637
38.57,-0.0124437384394382,0.012552893446715,0.026299665785073294
38.58,-0.0123644377475862,0.0291646283256468,0.02892904974938894
38.59,-0.0122846729151221,0.0260410296882102,0.03313073462528225
38.6,-0.0122044462916096,0.0038944535614022,0.030590490230804117
38.61,-0.0121237602426396,-0.0010768298859545,0.033063143077630266
38.62,-0.0120426171497697,-0.0006914890783168,0.03794136556082458
38.63,-0.0119610194104072,-0.0028106391726576,0.041824188854671554
38.64,-0.0118789694377619,0.0807310110291648,0.04188139061050018
38.65,-0.0117964696607769,0.0166684819434527,0.04102760868214369
38.66,-0.0117135225239775,0.0610542876703879,0.04245285625843195
38.67,-0.0116301304874499,0.0265463416906803,0.04202880337350823
38.68,-0.0115462960267487,0.1080300832894301,0.04599343521788336
38.69,-0.011462021632784,0.0711583887228941,0.05060879743795671
38.7,-0.0113773098117567,0.02235707850217,0.05143614316777979
38.71,-0.0112921630850512,0.0784035021643482,0.05712932113492393
38.72,-0.0112065839891914,0.1188468209688752,0.06080310758290915
38.73,-0.0111205750757195,0.0587128534270705,0.06025369570362532
38.74,-0.0110341389111021,0.0265470583230031,0.0615927757344929
38.75,-0.0109472780766756,0.0231047707251525,0.05800965791979632
38.76,-0.0108599951685217,0.0858125601858837,0.061572005427188846
38.77,-0.0107722927973924,0.0375575853161144,0.06080685384566268
38.78,-0.0106841735886362,0.0958101621785928,0.05628633897936879
38.79,-0.0105956401821011,0.1260872349471871,0.05276176147576171
38.8,-0.0105066952320057,0.0434152900144948,0.050065728613986935
38.81,-0.0104173414068972,0.1234511908714292,0.05259578460222021
38.82,-0.0103275813895492,0.0760726855217351,0.04916734268683004
38.83,-0.0102374178768557,-0.0122291385432771,0.046444144285114716
38.84,-0.0101468535797344,0.0253100414755616,0.04789631357824589
38.85,-0.0100558912230458,0.0054855369205367,0.0451178959468448
38.86,-0.00996453354552,0.0914777795986955,0.04392702948981464
38.87,-0.0098727832996178,0.0449861044583384,0.03924868182725326
38.88,-0.0097806432514599,-0.0683844705014912,0.04100652407459714
38.89,-0.0096881161807296,0.0340139557136813,0.04233183369446353
38.9,-0.0095952048805914,0.014541698625624,0.041956158997428925
38.91,-0.0095019121575667,0.0754882542550686,0.04233954468434799
38.92,-0.0094082408314613,0.0064062219411545,0.038718714848372006
38.93,-0.0093141937352575,0.0616596545328536,0.03786610281255133
38.94,-0.0092197737150079,0.0892084085828251,0.03980454112973457
38.95,-0.0091249836297657,-0.0317997119364197,0.04046802168147336
38.96,-0.0090298263514559,-0.0019034248724809,0.04321629436177033
38.97,-0.0089343047648002,-0.0124327407279054,0.04185722009069232
38.98,-0.0088384217671905,0.0744722725103359,0.0429182959167426
38.99,-0.0087421802686143,0.123641664195787,0.05118913216083396
39.0,-0.0086455831915591,0.1181980663094604,0.05019619245216143
39.01,-0.0085486334708895,0.0514663894397952,0.04984876286986703
39.02,-0.0084513340537453,0.0474137643159336,0.045103182779443536
39.03,-0.0083536878994538,0.0581678327695008,0.051411117167124626
39.04,-0.0082556979794451,0.0284780661175709,0.049462662490641046
39.05,-0.0081573672771104,0.0392431330620762,0.04979495097812249
39.06,-0.008058698787719,0.0631992632067732,0.05188933425698331
39.07,-0.0079596955183239,0.0629372199060572,0.054848515969254476
39.08,-0.0078603604876478,0.0672686968053943,0.058237727623895195
39.09,-0.0077606967259752,0.1053030906244274,0.05962474342924691
39.1,-0.0076607072750617,0.0131622218315582,0.05547989110001782
39.11,-0.0075603951880082,0.0072456773974416,0.053355181533619234
39.12,-0.0074597635291856,-0.0241689276438248,0.051285999740537304
39.13,-0.0073588153741088,0.1388728440824573,0.05099262434855129
39.14,-0.0072575538093241,0.0207421063266985,0.05122738491896901
39.15,-0.0071559819323371,0.0961864668199354,0.05372146741814804
39.16,-0.0070541028514559,0.0121823369196574,0.05129722276219492
39.17,-0.0069519196857228,0.0602393910852138,0.052444527334659576
39.18,-0.0068494355648096,0.0587407040195498,0.05317519804155666
39.19,-0.0067466536288848,0.1035996044227217,0.055008459584637646
39.2,-0.0066435770285061,0.0365997652819762,0.04997275333399279
39.21,-0.0065402089245311,0.07357916541509,0.050739000385606706
39.22,-0.0064365524880163,0.0080135717850745,0.05559133209851904
39.23,-0.0063326109000727,0.0412528810842276,0.05780645591737624
39.24,-0.0062283873517712,0.0630978047482729,0.051359707272626585
39.25,-0.006123885044057,0.0808537986003305,0.05050587765565341
39.26,-0.0060191071876131,-0.0116660047129391,0.04704907589427519
39.27,-0.0059140570027413,0.0872926592285306,0.05011652592726082
39.28,-0.0058087377192872,0.078281304750896,0.050157711015718455
39.29,-0.0057031525765013,0.105767189210095,0.04905327682572494
39.3,-0.005597304822924,-0.0004467406391144,0.04339737298976892
39.31,-0.0054911977162994,0.0292534099154504,0.0446452590953549
39.32,-0.0053848345234475,0.1091446433686007,0.042442622250780514
39.33,-0.0052782185201383,0.0223486725521762,0.042803618854252976
39.34,-0.0051713529910041,0.0034911225427147,0.04160903729265212
39.35,-0.0050642412294216,0.0028116843702617,0.04176823158915231
39.36,-0.00495688653738,0.0235936298309928,0.0402457946878565
39.37,-0.0048492922253909,0.0765987876123555,0.04289251057056085
39.38,-0.004741461612355,0.0611042779428243,0.04158944230166623
39.39,-0.0046333980254581,0.035547586029686,0.037151879287698274
39.4,-0.0045251048000613,-0.0151743761323548,0.03242875585716255
39.41,-0.0044165852795749,0.0628053734992817,0.035678679581812776
39.42,-0.0043078428153459,0.0273237916790279,0.036943944909554584
39.43,-0.0041988807665496,0.0155945004579964,0.035166804741352
39.44,-0.0040897025000763,0.0161666682906094,0.03381410650216221
39.45,-0.0039803113903946,0.0664408849747771,0.0357592090818142
39.46,-0.0038707108194493,0.0488826236731184,0.03753882874174476
39.47,-0.0037609041765584,0.0439150288238523,0.03729594212123507
39.48,-0.00365089485828,0.0599282255817436,0.03577998199432297
39.49,-0.0035406862682871,-0.0149075185424311,0.03688907998206827
39.5,-0.0034302818172737,0.0065815971688448,0.038322869598531
39.51,-0.00331968492282,0.0678016575785403,0.04299061554512499
39.52,-0.0032088990092757,0.0558239817980284,0.043696176037623595
39.53,-0.0030979275076628,0.0718246998363464,0.046223560129919926
39.54,-0.0029867738555289,-0.0060579904708093,0.04794656024476714
39.55,-0.0028754414968398,0.0443382767154064,0.049605259387020394
39.56,-0.0027639338818691,0.0401836972288034,0.045658334368706824
39.57,-0.002652254467067,0.0184930108002893,0.045804290129296966
39.58,-0.0025404067149611,0.0447636249472014,0.046057565059055006
39.59,-0.0024283940940048,0.0843953356854757,0.0463322909666522
39.6,-0.0023162200784826,0.0656571679754033,0.05082774072643352
39.61,-0.0022038881483957,0.0828482887461189,0.052531658974607175
39.62,-0.0020914017893183,0.0776221438417525,0.05240315487785894
39.63,-0.0019787644922955,0.0803988576172508,0.05299374727403101
39.64,-0.0018659797537137,0.051777502869788,0.049825457249779076
39.65,-0.0017530510751873,0.0509993502779277,0.05532174459848532
39.66,-0.0016399819634374,-0.016444540409808,0.05524260259154584
39.67,-0.001526775930169,0.0519476946455115,0.05568400169765867
39.68,-0.0014134364919454,0.0492338023487711,0.05758937587116091
39.69,-0.0012999671700736,0.0656974696412847,0.05920622691051906
39.7,-0.001186371490483,0.0794969264129767,0.056300414365986665
39.71,-0.0010726529836066,0.0423638803804914,0.053271162245764996
39.72,-0.0009588151842473,0.0651030715468272,0.05063417419960899
39.73,-0.0008448616314632,0.068226422117642,0.05306880821484688
39.74,-0.0007307958684532,0.005290609327056,0.05373963208003052
39.75,-0.0006166214424313,0.1093640438520217,0.0557327287395636
39.76,-0.0005023419044916,0.0426762945696772,0.057644309920746
39.77,-0.0003879608094989,0.049453078457173,0.061550775290382165
39.78,-0.0002734817159719,0.0585058684438364,0.06153196716530368
39.79,-0.0001589081859432,0.0787174967737224,0.061166606273934686
39.8,-4.424378484968461e-05,0.0233732722502954,0.05835111842122602
39.81,7.050791859530836e-05,0.0020428734507483,0.05747803964160171
39.82,0.0001853433525239,0.0274715397768429,0.05641734315094599
39.83,0.000300258942032,0.1287494581617481,0.05388826903007038
39.84,0.0004152511093147,0.0944861587861071,0.05403551598090607
39.85,0.0005303162737738,0.0936325327199827,0.05466714256861972
39.86,0.0006454508521505,0.0911425550827582,0.0524026353214191
39.87,0.0007606512586535,0.0655912323525515,0.05287307402974759
39.88,0.0008759139050656,0.0515527240188632,0.05458038117529637
39.89,0.0009912352008867,0.0415612236300224,0.05252377420486233
39.9,0.0011066115534433,0.0065722247344026,0.05091565357099335
39.91,0.0012220393680151,0.0611622720408661,0.05186010904549015
39.92,0.001337515047968,0.0200892540767214,0.0568774203386135
39.93,0.0014530349948652,0.0119925150084392,0.057004569378775176
39.94,0.0015685956085989,0.0713186080851915,0.05369296245694819
39.95,0.0016841932875141,0.0185547676690429,0.05012528007623854
39.96,0.0017998244285249,0.0618093916608087,0.04946867082279703
39.97,0.0019154854272465,0.0525555074445754,0.04746144012092338
39.98,0.0020311726781199,0.0853065285136975,0.04798830995663018
39.99,0.0021468825745274,0.0153171220647215,0.04868770888899125
40.0,0.0022626115089338,0.0449469634624737,0.04868258382980106
40.01,0.0023783558729867,0.0432068372147283,0.05132435687536194
40.02,0.0024941120576549,0.1074064106063388,0.049002611934108084
40.03,0.0026098764533619,0.0301416696202379,0.04940509532003361
40.04,0.0027256454500884,0.0592057128033814,0.05269108104804416
40.05,0.00284141543751,0.0195648287912044,0.05121152974207061
40.06,0.002957182805123,0.0798437383977109,0.05402603313090625
40.07,0.0030729439423615,0.0489907103434118,0.0535501878044332
40.08,0.0031886952387261,0.0766554989023941,0.0546870027953715
40.09,0.003304433083906,0.0662401015984459,0.05246905669569024
40.1,0.0034201538679043,0.0414535973870282,0.054446324340047175
40.11,0.0035358539811652,0.0620494586911812,0.054532551415940426
40.12,0.0036515298146952,0.012405628274535,0.05608937271580591
40.13,0.0037671777601833,0.0285414051811574,0.05465864677533201
40.14,0.0038827942101318,0.0809982152966609,0.05647494205775411
40.15,0.0039983755579842,0.040248030659747,0.05632552576167274
40.16,0.0041139181982341,0.0776593388345913,0.057721373135765607
40.17,0.0042294185265634,0.0518166398048745,0.05934913284451928
40.18,0.0043448729399611,0.0764286222542799,0.06102217122835948
40.19,0.0044602778368527,0.038729660420391,0.05851788249468659
40.2,0.0045756296172122,0.056839742596217,0.05754549277273411
40.21,0.0046909246826945,0.046757732056232,0.058384506417824125
40.22,0.0048061594367654,0.0759000845119036,0.056004186044284844
40.23,0.0049213302848058,0.0773611658563869,0.059319546332391185
40.24,0.0050364336342589,0.0682838705511019,0.05688316867470612
40.25,0.0051514658947426,0.0560679705856725,0.058536807047145756
40.26,0.0052664234781646,0.0488776236471546,0.05982273635402532
40.27,0.0053813027988611,0.1140266922815382,0.060175283556434846
40.28,0.0054961002737122,0.0841245164040558,0.06036753587707942
40.29,0.0056108123222722,0.0240654354952637,0.06064835410556572
40.3,0.0057254353668753,0.0458199174374438,0.06130878100547235
