time_s,bearing_vibration_g,vibration_rms
319.0,0.2032832587232432,0.2087048260347834
319.5,0.2230915380874472,0.2089394561607854
320.0,0.2049474830900861,0.20870471773312813
320.5,0.2147527914879199,0.20902427993405912
321.0,0.2306148475555828,0.2095153789531588
321.5,0.1945583136178794,0.20970974128412423
322.0,0.2243093914168928,0.2098138808838818
322.5,0.2038077619868093,0.20991133704467652
323.0,0.2217753752585385,0.21033475241587343
323.5,0.2156224509559239,0.21072076479853938
324.0,0.2279062369207528,0.21120946134313018
324.5,0.2054136777489991,0.21074949032158216
325.0,0.2066139338976411,0.21094894019965785
325.5,0.2083378080084426,0.21100436485779422
326.0,0.2224960462724817,0.21096452347446443
326.5,0.2288901482177308,0.21092940042718752
327.0,0.1603265109855977,0.2100786565001789
327.5,0.2450822741976045,0.21107628953090943
328.0,0.2287198006984487,0.21171207496204936
328.5,0.2159758673260512,0.2113171398766017
329.0,0.220920987631692,0.2119245387634328
329.5,0.2096829064470015,0.2121720076592893
330.0,0.182996647158558,0.2119776602112794
330.5,0.2172160236987306,0.21197496790025744
331.0,0.1972648980371111,0.2119373050832837
331.5,0.2008577110269875,0.21198658096142095
332.0,0.2125645492150962,0.21190401512206145
332.5,0.2128189617224881,0.21163199737326818
333.0,0.2183393614500954,0.21210249269617643
333.5,0.249596882465001,0.21307745065469721
334.0,0.216208216674499,0.21318805985509276
334.5,0.2109439179353552,0.21339715271216142
335.0,0.2074611216662779,0.213296500963807
335.5,0.2503007297523022,0.21386973554535257
336.0,0.2352028623072152,0.21449197896740405
336.5,0.2296640857150322,0.21502027478504346
337.0,0.2307520293845173,0.21540023894389565
337.5,0.2409534156363011,0.21594595598709104
338.0,0.1835334221164464,0.21557764494015125
338.5,0.2050246155778425,0.21564286805290542
339.0,0.2061825742484927,0.21576295416382218
339.5,0.188624789444106,0.21475465907341787
340.0,0.2043009868488911,0.21476888424229998
340.5,0.2099246923928342,0.214874882619915
341.0,0.2043616444977143,0.2145570753000995
341.5,0.2107861082984202,0.21399242364333487
342.0,0.2119383365886103,0.21392760162391633
342.5,0.2200416566444932,0.21411585745572378
343.0,0.2256492375162256,0.214969214310353
343.5,0.2041774797733589,0.2147482964797119
344.0,0.2172721862459761,0.21502207615432778
344.5,0.2079914213409836,0.2147191308976029
345.0,0.1891390005482155,0.21442879234722714
345.5,0.2229023919039263,0.21459506351447838
346.0,0.1996260245783245,0.21397286771995236
346.5,0.2284478331798654,0.21464178908599107
347.0,0.2084639396162888,0.21432206569293236
347.5,0.227712566651642,0.21480283058234068
348.0,0.2274741649592411,0.21492198491369494
348.5,0.2384295285908204,0.21540327660970837
349.0,0.2324332326917954,0.21550000155647828
349.5,0.2239771018372397,0.2158695669464849
350.0,0.2115873898383241,0.21596589557340218
350.5,0.2135282116384745,0.21606726070651452
351.0,0.2026751405150238,0.21567687773318417
351.5,0.2070574366115509,0.2152351208117186
352.0,0.216079125589486,0.2162079304712229
352.5,0.232513748876249,0.21593011750207866
353.0,0.2149689925373969,0.21564738360314414
353.5,0.224763321366017,0.21582690648333552
354.0,0.2269286030933869,0.21595153096165245
354.5,0.2107533335415755,0.21597237011140577
355.0,0.2162298977245869,0.21658581802027635
355.5,0.1955370085133976,0.21617228079115483
356.0,0.2027184425004304,0.2162731641260516
356.5,0.2325039322447745,0.21690635465495173
357.0,0.1793046264471975,0.2163046368419936
357.5,0.2194780014642817,0.2164376805745919
358.0,0.2092909187635728,0.21625883059629813
358.5,0.2344966022424667,0.21592054757576606
359.0,0.1996271519708337,0.2156009809865137
359.5,0.2048278705085279,0.21548300490481806
360.0,0.3615565215450507,0.21951443102489726
360.5,0.3657057223838528,0.22272940944019853
361.0,0.3862520582146858,0.22690481517660896
361.5,0.3665307486465795,0.23047294656651807
362.0,0.3813377254830669,0.23443809062369453
362.5,0.3815376092280977,0.23814169376708785
363.0,0.3665904794707815,0.24233354609371424
363.5,0.3834941598570519,0.24662968417322925
364.0,0.3508075350335873,0.24987455766772043
364.5,0.3511596318749295,0.25336134292143503
365.0,0.3551439943848993,0.2566704840010974
365.5,0.4086619333043789,0.26141626066959667
366.0,0.3912974616781203,0.26564160400425446
366.5,0.3834550249046689,0.26947653187506715
367.0,0.3720430186927102,0.2729240997351733
367.5,0.4089793327039368,0.27724443997068166
368.0,0.3658461228447383,0.2802195489947737
368.5,0.3699034810391736,0.283594426037608
369.0,0.3688133419806258,0.28670912096711637
369.5,0.362223429828253,0.2897602934859063
370.0,0.3476174689812012,0.292681250758037
370.5,0.3858656613997355,0.296051433355605
371.0,0.3481603403664793,0.2987871360186234
371.5,0.3818536168159936,0.30190433599739663
372.0,0.3558146933636178,0.3046459678575953
372.5,0.364779459691726,0.30730015710365194
373.0,0.3797025791983043,0.3102933734620319
373.5,0.3960260617746289,0.3134991828449663
374.0,0.3545399346830709,0.31577714419661845
374.5,0.3529204627172193,0.31812410630776555
375.0,0.3658399876995573,0.32091173315312554
375.5,0.3600027271644071,0.3235189234084284
376.0,0.3785549916119302,0.32666347696854486
376.5,0.3671907378924476,0.32946646612961406
377.0,0.34989620927191,0.3317572842891062
377.5,0.3460568623007586,0.33373155357182216
378.0,0.3658130278052097,0.33634639870325866
378.5,0.3505079332296588,0.3384902437783995
379.0,0.3691766194747897,0.3409861299854565
379.5,0.3487830877906988,0.3432436369942744
380.0,0.3749530975660782,0.345966592998725
380.5,0.3443976407087936,0.34828204624369274
381.0,0.3826759559861883,0.3512937604667874
381.5,0.3587869084881808,0.3534129390483052
382.0,0.3610477782534015,0.3561808704423752
382.5,0.3491590690245763,0.3582452256711806
383.0,0.3731549130743926,0.36089954242931405
383.5,0.3644332544213702,0.3630494987394777
384.0,0.3987392209741074,0.36631649958166923
384.5,0.3476980295280736,0.36846515049564726
385.0,0.3804852934266356,0.368846154832369
385.5,0.3762566246286304,0.36905833330041016
386.0,0.3667234504588909,0.36865968332773313
386.5,0.4013114200264709,0.3693833827260091
387.0,0.3935094647586946,0.3696386183743128
387.5,0.377465116961737,0.36955498581269297
388.0,0.3864726202356995,0.36995991359887126
388.5,0.3603380085703164,0.3694940484846859
389.0,0.3778900232047516,0.3700277702087106
389.5,0.3544422348248504,0.3700903605080958
390.0,0.2290022883721093,0.3680939700234878
390.5,0.2186733654475282,0.3648416643807747
391.0,0.231104153093642,0.36209853436511125
391.5,0.2040608437359498,0.35917601538214294
392.0,0.2247917849946413,0.35672078268956414
392.5,0.1964508400646187,0.35309530379533227
393.0,0.216967040462122,0.35062931962864324
393.5,0.2210034338730404,0.3481108996185279
394.0,0.2201582256232075,0.345586639925437
394.5,0.1972897965062198,0.3429059269081421
395.0,0.2435571301232155,0.3411071944808425
395.5,0.217218828086036,0.3381123368632733
396.0,0.2168404911081397,0.335910755794961
396.5,0.2181117097528653,0.33297334206188217
397.0,0.2193747188794773,0.3306080306787167
397.5,0.2262972757295501,0.32812283981011114
398.0,0.2178662331221357,0.3251621609947128
398.5,0.2184122325833153,0.32178840280143356
399.0,0.222038451948442,0.31940542630748986
399.5,0.2008873947057596,0.31675840036471326
400.0,0.1989440940044624,0.31376851550210844
400.5,0.2240987455374312,0.31122828760270116
401.0,0.2270908594483286,0.3082667262931942
401.5,0.1895321407476126,0.3050413782213333
402.0,0.2333500277761202,0.3028047885869307
402.5,0.2089547004725402,0.30028132524227724
403.0,0.2197084271894996,0.2974187733190016
403.5,0.197256255887199,0.29458277462739374
404.0,0.2109825545135024,0.29145060704348863
404.5,0.225465159212738,0.2890106473122024
405.0,0.225199559715882,0.2858839879850826
405.5,0.2462887815622954,0.28384964887455466
406.0,0.228452601476523,0.28050956711462965
406.5,0.2084683302225818,0.277453126172517
407.0,0.2398692993189465,0.2748160709900051
407.5,0.2298994422554947,0.27229158421759775
408.0,0.23938081830224,0.26926544259544144
408.5,0.2324547288305778,0.2663237703560647
409.0,0.2036264652144957,0.2618735688772812
409.5,0.2197843512982706,0.25908684046721103
410.0,0.2488919643795169,0.2558701896111716
410.5,0.2198279782501599,0.25219964270503903
411.0,0.2257244831990025,0.2488653628862984
411.5,0.2471897220103277,0.24481627172434148
412.0,0.2138738894741956,0.24031823429754456
412.5,0.2107794125708411,0.236202909932763
413.0,0.2248203779151575,0.23198163070248964
413.5,0.2298830828596929,0.22863843073875265
414.0,0.2355842970860164,0.2247877083796974
414.5,0.2353075004057482,0.2216400692045263
415.0,0.2282856403059801,0.2216252828239418
415.5,0.2178379512689968,0.22160882796479633
416.0,0.2163372429719721,0.22131047443427163
416.5,0.1987235075137186,0.22121331375884443
417.0,0.2285924387680707,0.22129119574304368
417.5,0.2180361801228544,0.22169512890227314
418.0,0.2142928874687484,0.221643102934541
418.5,0.2057990759449925,0.22135012969495702
419.0,0.2348801679450598,0.2216525679879687
419.5,0.2131850640507813,0.22194673471407167
420.0,0.225797559249583,0.2215708516317585
420.5,0.2240319849999759,0.22170649181605376
421.0,0.2062002775787093,0.22150337160226763
421.5,0.2017278741100816,0.22119261284320813
422.0,0.2174027918219684,0.22115367080059078
422.5,0.2043082668228944,0.22072511032133899
423.0,0.2235177636418748,0.22083809505821225
423.5,0.2459324793988299,0.22141599276150886
424.0,0.2323170871538392,0.22162681459463388
424.5,0.2363339084453198,0.2223249971684509
425.0,0.2261657322726584,0.2228448969221757
425.5,0.2078370618444839,0.22252947673229512
426.0,0.2265276079117862,0.22251799475272596
426.5,0.1742299972091662,0.2222677016118105
427.0,0.2255498949808089,0.22210659957113293
427.5,0.2310026016121288,0.22254290434676108
428.0,0.225448186904627,0.22265768820119744
428.5,0.2426759000692838,0.22355329868927828
429.0,0.2120665895129713,0.22357381187525088
429.5,0.2366328955414407,0.22380451546182015
430.0,0.2264606514699154,0.22382996412558157
430.5,0.2025034974126314,0.22295031484902028
431.0,0.2239009811065818,0.22285794591097544
431.5,0.2203081873979701,0.22308562730538023
432.0,0.22042866562763,0.22268414273972745
432.5,0.2366848498048702,0.22282627026291724
433.0,0.2498065122640407,0.2230550359603031
433.5,0.2452641906787019,0.2233292088212461
434.0,0.2190158010665081,0.22362025665924098
434.5,0.2155073684725748,0.22353698683697126
435.0,0.2581282498818491,0.22374638355343246
435.5,0.2205198065248259,0.2237599987803977
436.0,0.2255566889418174,0.22375661466518115
436.5,0.2051258682254841,0.2229046878586825
437.0,0.2078564237095678,0.22279080976321017
437.5,0.214135301239511,0.22285480529800436
438.0,0.2281930247152262,0.22292335303522337
438.5,0.2310304497255814,0.22294707458671303
439.0,0.2582908049648703,0.22344950580543058
439.5,0.2359787818060251,0.2234636636211808
440.0,0.211423431207409,0.2231316195272922
440.5,0.2478672155258938,0.22375749217235613
441.0,0.2344176262860066,0.22412142182218783
441.5,0.2203165060527347,0.2245247833260588
442.0,0.225936451876394,0.2244710089791215
442.5,0.220605184743742,0.22452120457981234
443.0,0.1870291055879215,0.2240333461793499
443.5,0.2332492556339723,0.22457065550110553
444.0,0.2257473873036839,0.22438325049746252
444.5,0.2227698527016797,0.22456939644255816
445.0,0.2340165396791536,0.22473762008213394
445.5,0.2220647308012369,0.22469856734620608
446.0,0.2422086606603175,0.22541600605091036
446.5,0.2256871601415544,0.22586984518775366
447.0,0.2203700692774427,0.22592734857906638
447.5,0.2274317954250288,0.22636880065399587
448.0,0.2246846607036925,0.22639190363475872
448.5,0.2259192723372692,0.22597439831797936
449.0,0.2251845857740903,0.22582994945069812
449.5,0.2396236013315067,0.2258992721315978
450.0,0.2106803901643607,0.22559961639261106
450.5,0.2377403114924117,0.22618945851904879
451.0,0.2352747430461165,0.2263679749799518
451.5,0.2348973646764455,0.22746180711629976
452.0,0.2209192489203561,0.2273708971811616
452.5,0.2083623768119311,0.22693298228188266
453.0,0.2071539766596867,0.22658397151761644
453.5,0.2413284849828794,0.22655518765300858
454.0,0.2195936072012237,0.22669855608540954
454.5,0.2226217389471319,0.22641453477901977
455.0,0.2204780648691735,0.226296408649553
455.5,0.2399991467202536,0.227028419029265
456.0,0.2236620899923443,0.22702370948892672
456.5,0.2320303164981173,0.22725714967169974
457.0,0.2469025870399603,0.22780090845744733
457.5,0.2270780919900937,0.22760524758610562
458.0,0.238783602098603,0.22736850052275415
458.5,0.2201837056883275,0.22685449488690532
459.0,0.2072815190505191,0.22663388094204864
459.5,0.2173078427309948,0.22666826298311632
460.0,0.2356230080970311,0.22617750024026642
460.5,0.222567151882626,0.2262176046541994
461.0,0.2098222777274783,0.22591457682400817
461.5,0.1951395772548926,0.22573757480200296
462.0,0.2275923676626542,0.2261179615517288
462.5,0.2355793747641965,0.2265440505240784
463.0,0.2353456903568117,0.22669035616159985
463.5,0.2220727361516534,0.22651124079281923
464.0,0.2401056872376137,0.22611075655039384
464.5,0.2156687097925487,0.22570470612331056
465.0,0.2376051193670837,0.22622497845270897
465.5,0.2420420297176502,0.22609879395581534
466.0,0.2285579584728048,0.22597877547599032
466.5,0.2106758026427242,0.22579483073185153
467.0,0.2061563513549685,0.22541599056760692
467.5,0.2349393636177949,0.22570548496747203
468.0,0.2366657213234739,0.22663534916392145
468.5,0.2328812227854667,0.2266277795507374
469.0,0.2344372804693278,0.22680416569385564
469.5,0.2500341177136857,0.22737181582388039
470.0,0.2415458267597743,0.2275292410717395
470.5,0.2223812543153162,0.22753542382403297
471.0,0.2506267279329795,0.22771768381900612
471.5,0.233528385253576,0.22787575512375266
472.0,0.2433125052696678,0.22834211159785145
472.5,0.2352023653563467,0.22849949354636437
473.0,0.2034129177348478,0.22810061577703472
473.5,0.2443511003618235,0.2284803049948837
474.0,0.2115816531690011,0.22822012123453236
474.5,0.2231669074412827,0.22788616390983713
475.0,0.2379816344033065,0.22842303809338144
475.5,0.2258660142330963,0.22818191064444857
476.0,0.2180083516066756,0.22783865580372437
476.5,0.2308318013653427,0.22775553571810409
477.0,0.2329721267252918,0.22799560959805346
477.5,0.2497098636147346,0.2288248253889937
478.0,0.2129698037778452,0.22893157942889505
478.5,0.2020294295548343,0.228169229114381
479.0,0.2151492345385956,0.22808453242302265
479.5,0.2316235176986564,0.2282637383304978
480.0,0.2378545237527887,0.22861237539607993
480.5,0.2079068591994466,0.22798274412277947
481.0,0.2018719336534311,0.22757566337307988
481.5,0.2615865728261534,0.2282158449930059
482.0,0.2312304982251012,0.22788726384403266
482.5,0.2347119543322399,0.2280419037265119
483.0,0.2268988812836561,0.22779907754234546
483.5,0.2484556746160627,0.22837996166281557
484.0,0.2292139588623195,0.2287987655234574
484.5,0.2410970548242497,0.2292748938102657
485.0,0.2294681077920711,0.2291500057662845
485.5,0.2201230010602081,0.22910278285664792
486.0,0.1848696102226136,0.22867250119706709
486.5,0.2345678035663889,0.2294122158929151
487.0,0.2191080956784005,0.22924695469377107
487.5,0.2187317106430776,0.2289128319358683
488.0,0.2292919361183465,0.22878992238489568
488.5,0.2328944847944451,0.22900502047553972
489.0,0.2365838382113768,0.22893169905494073
489.5,0.2341195303569503,0.22929392070964616
490.0,0.2159639886834583,0.22886543449716024
490.5,0.2163121818129992,0.22834955534134757
491.0,0.185891479266713,0.22757385055898965
491.5,0.224532558788183,0.22783869070239499
492.0,0.2208417447571446,0.22811374724345168
492.5,0.2393448366214476,0.2282053255431468
493.0,0.2372264529795889,0.22821696942411612
493.5,0.2260979222979746,0.22808050610246391
494.0,0.208035137046647,0.22756773246530215
494.5,0.2121658672528909,0.2267973076637497
495.0,0.208468052872313,0.22614002214643864
495.5,0.2311421670791951,0.22631565389741826
496.0,0.2229696176678724,0.22573614923619859
496.5,0.2247183255194031,0.22555723321163826
497.0,0.21417089875099,0.22496539606595822
497.5,0.2341907228217169,0.22494428702868674
498.0,0.2361225657200935,0.22558251990271969
498.5,0.2012126820722233,0.2247288476124821
499.0,0.2490547603117737,0.22549564187087687
499.5,0.2304403776135114,0.22564190764109798
500.0,0.2300855417038239,0.22547805313970415
500.5,0.2218558834372088,0.22539841166315797
501.0,0.2336756308523953,0.2257121555476234
501.5,0.2419119937548616,0.22594410593324224
502.0,0.2332249009968854,0.225949321437915
502.5,0.2408096083822446,0.2257560207133104
503.0,0.2136075241420296,0.22576807043797606
503.5,0.2342452893104034,0.22638975447763568
504.0,0.202771434235762,0.22616114202230644
504.5,0.2287832147167371,0.22610331326306202
505.0,0.2479741822909334,0.22632065014222227
505.5,0.2254947208097164,0.22665720553517738
506.0,0.2378113221677363,0.22735331044015936
506.5,0.2134030342098872,0.22634441492257007
507.0,0.2410705283377047,0.22654964862721017
507.5,0.2292317066951073,0.22643739260570508
508.0,0.2171959069294138,0.2262470153687172
508.5,0.2281961909374014,0.2258197899862651
509.0,0.2375570395878537,0.22599217621822448
509.5,0.2064312035033385,0.22530464875485195
510.0,0.2303223757260726,0.22532208155410732
510.5,0.2292432571792647,0.22550389607100788
511.0,0.2330739836400897,0.22639554175054755
511.5,0.2335844709321542,0.22637520698242952
512.0,0.2340834142526285,0.22667480689539554
512.5,0.22920476226541,0.22688167250166058
513.0,0.2411169601776503,0.2271267162785545
513.5,0.2206247770039957,0.22688158645224352
514.0,0.2192325937326424,0.22653272307577363
514.5,0.2330627170340735,0.22651092718820445
515.0,0.2265679663561358,0.226718001303544
515.5,0.2391382820839697,0.22717608869381747
516.0,0.2500465339251325,0.22840386996612236
516.5,0.2456063441413534,0.22883723460580355
517.0,0.2236652967360162,0.22889207438608306
517.5,0.240417050413442,0.22891454707599346
518.0,0.2311527522910874,0.228790240091173
518.5,0.2230531832107895,0.2287304592799933
519.0,0.2487794064224326,0.22954275091737117
519.5,0.2521359390384066,0.23034981664691304
520.0,0.2536542681760391,0.23125455498903674
520.5,0.2068127277335986,0.23079333886008999
521.0,0.2407396616456119,0.23115009830825087
521.5,0.2493332924244742,0.23165436159428066
522.0,0.2412191778809624,0.2321854724218743
522.5,0.2252762424534976,0.23200899857318708
523.0,0.2173740929580284,0.2316422414497728
523.5,0.2142308374765121,0.23187560067816243
524.0,0.2195904664386942,0.23127932933185966
524.5,0.2257863971598777,0.2311875056449859
525.0,0.2307452139507258,0.23120065465208114
525.5,0.2434301813945899,0.23163442558374792
526.0,0.2269360565957304,0.23150036842755126
526.5,0.2114237306618414,0.23090255998014042
527.0,0.2733153990925898,0.23178037290526787
527.5,0.2292333439987231,0.23154549106889896
528.0,0.2421526249454957,0.23210667552290626
528.5,0.2126664418469699,0.23169081125666252
529.0,0.2117408164715482,0.23185122470483224
529.5,0.2131703128717566,0.23155342117145447
530.0,0.2502454843551644,0.23160228626537963
530.5,0.2271340950716239,0.2316343229402109
531.0,0.2078945570409338,0.231057953773272
531.5,0.2138625094986669,0.23106645009839297
532.0,0.2384257263188328,0.23101156011729368
532.5,0.2613508505891974,0.23169264714878826
533.0,0.2426263981797636,0.23219679774912655
533.5,0.2337977620112233,0.2323082235397859
534.0,0.2498979474139091,0.2325670300483066
534.5,0.2203069757010066,0.2328214979350998
535.0,0.2454219029200534,0.23312983544411392
535.5,0.2066027478652182,0.232706176676653
536.0,0.2140937570384265,0.23234116674090496
536.5,0.2486974232906792,0.2326546621676436
537.0,0.2345023086236452,0.23266309889360068
537.5,0.2055234511187165,0.2322201948691489
538.0,0.2184962227954424,0.23177204991732026
538.5,0.2499101129625162,0.23236582917790277
539.0,0.2478189672573104,0.23293970201983402
539.5,0.2288069882380824,0.23285530471302257
540.0,0.2094907153214456,0.23253528605684196
540.5,0.2374339861957097,0.2325003545339051
541.0,0.2458553683233035,0.2324109436289519
541.5,0.2463692002340969,0.23242709147027163
542.0,0.239116080140079,0.23273452589953417
542.5,0.2489506915737387,0.23291389250062308
543.0,0.2295819136147209,0.23288281714874726
543.5,0.2521216823865858,0.23347517839572665
544.0,0.2321272542705012,0.23313192897846846
544.5,0.244466949054468,0.23296851173007496
545.0,0.2386550374233242,0.23265133191150703
545.5,0.219435684433799,0.23288248655750088
546.0,0.2219797241103042,0.23250944240985447
546.5,0.2245603766424982,0.23200397895439914
547.0,0.233636483921156,0.23184872772457205
547.5,0.2345001485083591,0.23203157378303552
548.0,0.2100277144297382,0.2318962141196301
548.5,0.2237728037741881,0.2320763720043012
549.0,0.2481034906532333,0.23265027364082322
549.5,0.2254950822564135,0.23264462281500875
550.0,0.2251860493631085,0.23253565014007993
550.5,0.2188695575238739,0.23204685127363295
551.0,0.2541653921870797,0.23261071050589083
551.5,0.2483947874318598,0.23334039978705426
552.0,0.2294857899812082,0.23239404162160754
552.5,0.2500659294688982,0.23282330519694888
553.0,0.2164555873813245,0.23231658140056127
553.5,0.2249425430737865,0.23254770830428892
554.0,0.2257742753609268,0.23281158398728988
554.5,0.2585782554892741,0.23372987887112676
555.0,0.249184045715496,0.23370719715295765
555.5,0.2368486783707723,0.23389998287116429
556.0,0.2294169446235613,0.2343020310193538
556.5,0.2330065308832451,0.23466686845206283
557.0,0.2087040359145193,0.23409987206708316
557.5,0.2031614950036517,0.232942389059598
558.0,0.2284883837631331,0.23265627880891845
558.5,0.2124927436451555,0.23224723791860472
559.0,0.2250199217131863,0.23173795360653263
559.5,0.2158337893545585,0.23165375102388464
560.0,0.2371217672923439,0.23148079143906267
560.5,0.2478126254288116,0.23228836570776432
561.0,0.2527112643087726,0.23306312829209655
561.5,0.2221402699003926,0.23252599767014906
562.0,0.222972330821717,0.23229904464664328
562.5,0.2479141998941213,0.23312502520049422
563.0,0.2263043359696505,0.23327395576186133
563.5,0.2410387287904168,0.2330871736520611
564.0,0.2466808766007727,0.23306302754419672
564.5,0.2163845288754054,0.23282561572444727
565.0,0.2197614296974099,0.23301489622125698
565.5,0.2367627413818978,0.23300123566007305
566.0,0.2222766297868601,0.2325270233315716
566.5,0.2354137228536059,0.2322999210958053
567.0,0.2386391752202397,0.2322901127135681
567.5,0.221045173593324,0.23172480856213767
568.0,0.2185735524679522,0.2315118091129449
568.5,0.2429348602360825,0.23131527798768128
569.0,0.2273118212206056,0.2312196139352101
569.5,0.2552177965736298,0.23145183204828082
570.0,0.2123547053173838,0.2309387720547671
570.5,0.2461136552024745,0.2314759483653702
571.0,0.2345108043199383,0.23172294029763538
571.5,0.2515793179297701,0.23227745665308383
572.0,0.2186192869732267,0.23198488008828952
572.5,0.2425660140523638,0.23215069162083976
573.0,0.2556931877913574,0.23306499292927021
573.5,0.2286326794913805,0.23315930952370256
574.0,0.2313430694679691,0.23281440911571727
574.5,0.2342592986689239,0.2329874177498029
575.0,0.2215490236501277,0.23291767019866136
575.5,0.2387388320182008,0.23330771102736134
576.0,0.2193999653458325,0.23260097589861817
576.5,0.2330579888308707,0.23228330784557244
577.0,0.2453430873500195,0.2326072336747587
577.5,0.2259457557430801,0.23211310920964187
578.0,0.2633404788831162,0.2330802419707922
578.5,0.2520460559102925,0.23363424519849754
579.0,0.2310060598950729,0.23373650988953684
579.5,0.2650198358888263,0.23388076457758308
580.0,0.2338930378261015,0.23356471764691353
580.5,0.2435631480664509,0.23370278462714905
581.0,0.2141416755489522,0.2334126860241612
581.5,0.2210286715908812,0.2331795758672559
582.0,0.2484993031075938,0.23395855441165722
582.5,0.2430436734961965,0.23471795386352642
583.0,0.2351317174442353,0.23484913780244596
583.5,0.2469648836447801,0.23552258337490467
584.0,0.2215580626336806,0.23545693338398968
584.5,0.2275415572116547,0.23567729248108674
585.0,0.2561850231569842,0.23607597688570028
585.5,0.2406517974379045,0.23592776578499863
586.0,0.2334761307991275,0.23553104483101378
586.5,0.2444060206281083,0.2359716786975632
587.0,0.2432901904925828,0.23637280358980167
587.5,0.2364128568205263,0.2361370238741078
588.0,0.2308756923755962,0.2362255123841324
588.5,0.2641261314909208,0.23671871829733926
589.0,0.227501045603902,0.236334206177908
589.5,0.2290513327719854,0.23657282596253898
590.0,0.2336302175737266,0.23683847203425312
590.5,0.2343056535918133,0.2367895958598857
591.0,0.2422335096323739,0.23718076685995487
591.5,0.2225063070144899,0.23693143498350933
592.0,0.2214187952731365,0.2365968246244085
592.5,0.2620163088593167,0.2374318617396163
593.0,0.241838083691044,0.23788256385628223
593.5,0.19894661429289,0.23706404697307387
594.0,0.2050232336947262,0.23665721965114872
594.5,0.2509965283129833,0.2365669086828449
595.0,0.2402723261077068,0.23710045904682048
595.5,0.2463049829851887,0.2371044325767387
596.0,0.2247072588066853,0.23691448382040686
596.5,0.2430315850558317,0.23673596390575022
597.0,0.2288545599551079,0.23692935011495714
597.5,0.2353297844145708,0.2367833475375392
598.0,0.2257440930623607,0.23617362565806518
598.5,0.2106387495148576,0.23583870986288785
599.0,0.2259368914538611,0.2357338633552058
599.5,0.2411696112244937,0.2358731896161096
600.0,0.2418074179298933,0.2362708164996031
600.5,0.2418364434982918,0.23633381357562633
601.0,0.2331298839786575,0.23659656675320098
601.5,0.2325444112349712,0.23658645975663203
602.0,0.2662741541680507,0.23703866105242388
602.5,0.2525539081104173,0.23757518109599868
603.0,0.254357739406886,0.2373793582187643
603.5,0.2285078258464981,0.23690236797426825
604.0,0.2416882011293339,0.23711541427953045
604.5,0.2310093313477362,0.2364028672500761
605.0,0.2472064745639111,0.23667365168626822
605.5,0.2329205408393288,0.23645929211492178
606.0,0.2084302772301095,0.23635720275184352
606.5,0.2361839644135736,0.23665018723908443
607.0,0.2507765950721874,0.23669822783475697
607.5,0.2278733753433861,0.23639621828487817
608.0,0.2340070831981949,0.23637389836478306
608.5,0.2487622846846835,0.23641159074529755
609.0,0.2466046595050779,0.2369070659523573
609.5,0.2342670299072839,0.23703813093892737
610.0,0.2649852664829141,0.23723154096005364
610.5,0.2550211868560645,0.23753158608696495
611.0,0.2685173556634025,0.2382709879984971
611.5,0.259153732067485,0.2385824612168395
612.0,0.2538574563660929,0.2388025557391286
612.5,0.2267449323380763,0.2386149725749806
613.0,0.2454960537991874,0.23890667566851287
613.5,0.2560781832684609,0.23873137232289837
614.0,0.2451110541945561,0.23907974024146061
614.5,0.2199896489393634,0.23890948253646427
615.0,0.2350608573077883,0.23893754708570947
615.5,0.2487937521657731,0.2392302975034065
616.0,0.2374646324220093,0.23913465414451837
616.5,0.2510313112322537,0.23969884451947945
617.0,0.2687959325612502,0.24066581700191425
617.5,0.2394306850721663,0.24019476599234257
618.0,0.2269828994239775,0.23990464182309476
618.5,0.2299475500538617,0.24045822834124597
619.0,0.2452599404123311,0.2412105259256717
619.5,0.2344839998498678,0.24087795166130832
620.0,0.2405190327290298,0.24088287586456117
620.5,0.2393355021737008,0.24074232416409386
621.0,0.2423227077314549,0.24108381425215472
621.5,0.2429862270636331,0.24108289984676395
622.0,0.2418423222112333,0.2413363432691611
622.5,0.2212730818447227,0.24107024695897128
623.0,0.2482684307600842,0.24151273327104297
623.5,0.2485608458302467,0.24223269093518993
624.0,0.2414427353393138,0.24253168631803385
624.5,0.2391490966289504,0.24249166799928312
625.0,0.2109976700619852,0.2419156729878985
625.5,0.237437636568336,0.24182850980455745
626.0,0.2345924638691917,0.2418567960184275
626.5,0.2372657319255911,0.24194849093823792
627.0,0.2477737749953805,0.2415551088990701
627.5,0.244576683098366,0.24139087841820508
628.0,0.2516824718531774,0.24133478888123766
628.5,0.2259572237790073,0.24128675291952523
629.0,0.2596543987512569,0.2416597640050219
629.5,0.2674871642563149,0.24241106199265333
630.0,0.2346344762316632,0.24216103919460247
630.5,0.2331671361205446,0.242165785370777
631.0,0.2382471775263045,0.2427151382730501
631.5,0.2277559504385309,0.24255398678477078
632.0,0.2334495187886353,0.24220782821560424
632.5,0.2597463918157685,0.24284865720513696
633.0,0.2647376390836995,0.24347896081089185
633.5,0.2571843583971119,0.2436539077380119
634.0,0.2293991011048598,0.24331754672847922
634.5,0.2521619031435222,0.24367502996382975
635.0,0.2719592928510597,0.24382865610541735
635.5,0.2547123407221915,0.2438221994683583
636.0,0.2896155932472317,0.24430468146308107
636.5,0.2544958945074578,0.2442067309766674
637.0,0.230868386169484,0.24374999389929675
637.5,0.2506641451619563,0.24421802659198338
638.0,0.2573840024508276,0.24446269400097714
