time_s,battery_internal_resistance_ohm,resistance_slope
310.0,0.0477449595397304,8.727533738576952e-06
310.5,0.0468888833310751,8.779737226603258e-06
311.0,0.0476569040902313,8.307444479605105e-06
311.5,0.0488036041875233,8.230419413565422e-06
312.0,0.0483885465176149,8.746698329037866e-06
312.5,0.0476619118658223,8.573700491487873e-06
313.0,0.0482508251399362,8.610919681541855e-06
313.5,0.0462014549759466,8.910615936237111e-06
314.0,0.0476274220843605,8.255001553310504e-06
314.5,0.0491450855384253,8.568559039294247e-06
315.0,0.0467336580691084,8.224660350252164e-06
315.5,0.0479986486338661,6.921968904563328e-06
316.0,0.0479018215062199,7.490025961171819e-06
316.5,0.0493080121425451,7.698142959252485e-06
317.0,0.0477239319952042,8.854719922047119e-06
317.5,0.0496354331960605,9.807098405182641e-06
318.0,0.0458314992363468,8.910478937591283e-06
318.5,0.0476498417737474,8.382068593204615e-06
319.0,0.0462669139673864,7.936884334015066e-06
319.5,0.0461375658593363,6.917120204516579e-06
320.0,0.0471606286235563,6.684947474489813e-06
320.5,0.0479522585285326,6.619804390971518e-06
321.0,0.0454644038463135,6.619164185822384e-06
321.5,0.0491313327325225,8.762167954168057e-06
322.0,0.0442715141197444,6.890504713999493e-06
322.5,0.0443677068752611,5.534106180694014e-06
323.0,0.0462573977163551,5.374046675554189e-06
323.5,0.044891988525989,4.226304513044008e-06
324.0,0.0474907247867685,4.91771848677494e-06
324.5,0.0484157829489228,5.981184826950809e-06
325.0,0.0489455737275043,7.075037513374154e-06
325.5,0.0482256379649044,7.5516061540866065e-06
326.0,0.0453997988637824,6.55329438237149e-06
326.5,0.0483078215859533,7.083492722552457e-06
327.0,0.0482878722199923,7.214708526907597e-06
327.5,0.0482180528298653,7.705806295464135e-06
328.0,0.0487698865136274,9.058553095051228e-06
328.5,0.0467210748046806,9.284944785927245e-06
329.0,0.043215224596783,7.329478694839282e-06
329.5,0.0493725090133246,8.219987017712521e-06
330.0,0.0491927739763942,7.823396397658138e-06
330.5,0.0481071935278284,8.485870864432025e-06
331.0,0.0464678635633573,7.27498246678763e-06
331.5,0.0487123597995142,6.851411348226709e-06
332.0,0.0468449632533485,5.621695555018811e-06
332.5,0.0490460473646086,6.33788538199922e-06
333.0,0.0461558463278417,5.987198871508998e-06
333.5,0.0464916514480597,4.7282192571785e-06
334.0,0.0490042199335131,5.5636026798462855e-06
334.5,0.0469050278568034,3.971738012192189e-06
335.0,0.0483591481466345,4.660096074971166e-06
335.5,0.0450021333148541,3.219330926482146e-06
336.0,0.0463119971334509,3.6448340064667267e-06
336.5,0.047593509503355,3.7999641296255176e-06
337.0,0.0461900148505136,3.6826231761854044e-06
337.5,0.0485124745973305,3.3401113708745145e-06
338.0,0.0509707724476137,3.546548541720423e-06
338.5,0.0465144671733255,2.700450546358352e-06
339.0,0.0463328384282433,2.4741069702656425e-06
339.5,0.0477006769457008,1.9492245080612963e-06
340.0,0.0455782592068756,5.869601059964845e-07
340.5,0.0472970264362154,7.112418725142035e-08
341.0,0.0499424422904252,1.3391180922127118e-06
341.5,0.0462799992929382,1.3924208983746935e-06
342.0,0.0485579659158293,2.2256189171025725e-06
342.5,0.0497445607723203,1.8377259593160782e-06
343.0,0.0462654586379402,1.603932052522422e-06
343.5,0.0475843857093872,2.4943224087606127e-06
344.0,0.0475222873524779,2.3938912574106945e-06
344.5,0.0472698323766427,7.753417416619459e-07
345.0,0.0489740866276467,8.940884026477236e-07
345.5,0.0473481786205254,1.4095310241866197e-06
346.0,0.0456477099466301,1.284661117536149e-06
346.5,0.0461743134678821,1.2643032697881486e-07
347.0,0.0468791003829777,1.8921401345091707e-07
347.5,0.0472223009180356,-6.109408906854132e-07
348.0,0.0489965981714287,-4.4051120473305435e-08
348.5,0.047284269117033,1.3232835405441675e-06
349.0,0.0497900493213831,1.3614754273314666e-06
349.5,0.0477518544143691,6.987798052272348e-07
350.0,0.0457400636384116,-2.7131975311089723e-07
350.5,0.0482472032862239,-1.0610165791412777e-06
351.0,0.0497810727887183,-1.5327243997599673e-07
351.5,0.0486555353442254,-7.047080945582207e-07
352.0,0.0462705527569749,-1.738306166096966e-06
352.5,0.05020623999716,-1.9647472237748414e-07
353.0,0.0496365980927679,3.2671832448155984e-07
353.5,0.0501755332035721,1.6906824086796966e-06
354.0,0.0470311203919746,1.2474224393208183e-06
354.5,0.0484924101148937,1.1382280074004545e-06
355.0,0.0483249412471296,9.473938087008888e-07
355.5,0.0469743410866867,9.365162272040549e-07
356.0,0.0489530151564986,1.579958918380605e-06
356.5,0.0466948446098177,2.4694790196823135e-06
357.0,0.0516852510342987,4.0595815661072084e-06
357.5,0.0486198403148386,4.729737447713428e-06
358.0,0.0480143251244246,4.493690806480612e-06
358.5,0.0466899771502522,3.365332656007941e-06
359.0,0.0481752772769054,3.8991766699484e-06
359.5,0.0477665637545358,4.788254931556464e-06
360.0,0.0462076025257991,3.252667341783613e-06
360.5,0.0518144723992099,5.004745683667058e-06
361.0,0.048489385321999,4.878269307724559e-06
361.5,0.0479522016914278,4.5695022814614925e-06
362.0,0.0492254395454237,5.2301789836312064e-06
362.5,0.046398482949692,4.967472113493048e-06
363.0,0.0477746251655192,4.3598662187793385e-06
363.5,0.0444712072060732,2.674588029035092e-06
364.0,0.0494659168343878,3.578834162580353e-06
364.5,0.0466453580200386,2.5674602248235465e-06
365.0,0.0480733306948059,3.7135137400551274e-06
365.5,0.0491137541886827,3.4396802992561763e-06
366.0,0.047579710405219,4.579652860159875e-06
366.5,0.0462899182136298,3.9847922068702665e-06
367.0,0.0469472228864188,3.9267609688862126e-06
367.5,0.0492250002877021,5.304853958033013e-06
368.0,0.0471934516085883,5.663567737776344e-06
368.5,0.0510404655832145,7.513005137127093e-06
369.0,0.0470574466500716,7.08758015590521e-06
369.5,0.0464456428992783,6.624774005101092e-06
370.0,0.0499517436546531,7.59847138069629e-06
370.5,0.0487286468382256,7.691735008697689e-06
371.0,0.0461364149464428,7.023749208688185e-06
371.5,0.0500377124553816,8.460236266598322e-06
372.0,0.0492132731445061,9.373081152868633e-06
372.5,0.0501949944664488,1.0380559663663282e-05
373.0,0.0480846612248481,1.074585012395437e-05
373.5,0.0462555416192467,9.4953801318561e-06
374.0,0.0505352550690151,1.0612156987989851e-05
374.5,0.048622504763938,1.155602018924635e-05
375.0,0.048273933324476,1.1346270071749963e-05
375.5,0.045538972148877,1.0527182249998692e-05
376.0,0.0486899459404364,1.0986548319908344e-05
376.5,0.0486754832972354,1.2025301026340776e-05
377.0,0.0478073017448432,1.2044113997818582e-05
377.5,0.0492727801812044,1.3471069339361374e-05
378.0,0.0451431505823865,1.1595793187901096e-05
378.5,0.0497674884531952,1.2400190454593877e-05
379.0,0.0449878642266277,1.0633767383450185e-05
379.5,0.0499513471728551,1.0872905285319805e-05
380.0,0.0479915365199056,1.070557594690468e-05
380.5,0.0507755682833426,1.201551996968957e-05
381.0,0.0482161108155068,1.1202912166894022e-05
381.5,0.0454021451649483,1.0749124660218015e-05
382.0,0.0486533088348489,9.62275155630318e-06
382.5,0.048165055471984,8.304606745347369e-06
383.0,0.0488216628588353,8.02540274144164e-06
383.5,0.0476257275922707,6.660500636832732e-06
384.0,0.0467792439250837,6.0187322672978396e-06
384.5,0.0506011841125191,7.349899107321644e-06
385.0,0.0496118377213965,8.479668841079958e-06
385.5,0.0489755625077285,9.039393760306404e-06
386.0,0.0460864867234276,7.212750186397092e-06
386.5,0.0481425464065127,7.4528073415334955e-06
387.0,0.0456451095532382,6.653631534442907e-06
387.5,0.048391171760509,6.9782100915215544e-06
388.0,0.0468190792527785,6.883824239453256e-06
388.5,0.0500909351181923,7.2941479009743605e-06
389.0,0.0475915556356407,5.175220384614095e-06
389.5,0.0482491995648726,5.884747552267858e-06
390.0,0.0484359446352435,6.603724483108243e-06
390.5,0.0489257884933158,7.074246116762731e-06
391.0,0.0460524334521284,5.662951771761466e-06
391.5,0.0501886239176425,6.906777817737689e-06
392.0,0.0509146572388305,7.655744689115183e-06
392.5,0.0487606114522193,8.411171526062073e-06
393.0,0.0450492486519421,6.420589519141905e-06
393.5,0.046967906483756,5.3716211551268925e-06
394.0,0.0465001927875573,5.181776156696167e-06
394.5,0.0485182602912126,4.961220157310836e-06
395.0,0.0502577018034543,6.0592127729588545e-06
395.5,0.0487766002466527,5.12148420234995e-06
396.0,0.0481993412132525,4.469368393779622e-06
396.5,0.0484806701310667,4.458847313380185e-06
397.0,0.0476541730326506,3.5109336051572694e-06
397.5,0.0473214471174315,3.3911848010576055e-06
398.0,0.0468315320016058,4.110161589223944e-06
398.5,0.0489589991671788,3.86460658839921e-06
399.0,0.0488919057644224,3.498035346618065e-06
399.5,0.0504091576602348,4.31537722915685e-06
400.0,0.0470308178603175,2.8261285706265173e-06
400.5,0.0481732987325113,2.5210626374045495e-06
401.0,0.0492927372286156,3.7840082147156412e-06
401.5,0.0469294506868114,2.5360596637987314e-06
402.0,0.0484021842796546,2.8492971540319975e-06
402.5,0.0499834023159435,4.315581686511525e-06
403.0,0.0488500343130293,3.850065976981361e-06
403.5,0.0457989935577216,2.6600109744910027e-06
404.0,0.0501641501136017,3.2600473438561026e-06
404.5,0.048042926882627,2.8591241254571416e-06
405.0,0.0466491646635688,2.5929702358018113e-06
405.5,0.0463960203982576,1.5552030656912743e-06
406.0,0.0490600536336477,9.104061084935686e-07
406.5,0.0477554587673508,-7.591612959845241e-08
407.0,0.0500262503226489,1.6125326786834065e-07
407.5,0.0487007123559625,-2.697511636185736e-08
408.0,0.0477598773397962,1.3125728786870617e-07
408.5,0.0498063307508829,4.2425454382715485e-07
409.0,0.0472428495211092,6.932953275156466e-07
409.5,0.0480290130924827,4.485027923811286e-07
410.0,0.0491844173652134,-1.6606504934476323e-07
410.5,0.0440253912841768,-1.8829626143560464e-06
411.0,0.0467599628166111,-1.796068783556213e-06
411.5,0.0464554062961134,-2.286958259856687e-06
412.0,0.0490259579434591,-2.702450100650698e-06
412.5,0.0479840036842834,-1.913987538890909e-06
413.0,0.0486897109037214,-1.057822493251911e-06
413.5,0.0488366657422126,9.208707827683434e-08
414.0,0.0489737703950375,-1.3232052168116306e-08
414.5,0.0474541605930056,-1.459934007345601e-07
415.0,0.0507159041961483,1.0059186822503457e-06
415.5,0.0481967354740436,5.327678329413747e-07
416.0,0.0492045441192746,1.2989530571618943e-06
416.5,0.0525314740586702,2.489344714864271e-06
417.0,0.0489149646363983,4.2415854496350174e-06
417.5,0.0504546941165447,5.361329774511052e-06
418.0,0.047555494137458,5.0158965066559105e-06
418.5,0.0500361484571661,5.142264826217432e-06
419.0,0.0470840780476934,4.649606109123461e-06
419.5,0.04558481315375,3.373266372071458e-06
420.0,0.0466423400214061,1.8940475801386248e-06
420.5,0.0492790300931135,3.857178598000888e-06
421.0,0.0486594241098068,4.184787136024602e-06
421.5,0.0494932566072883,4.630066242579534e-06
422.0,0.0475344852400841,4.790207068019034e-06
422.5,0.0472641736595843,3.6625955580455527e-06
423.0,0.0480548309702257,3.4339008015326966e-06
423.5,0.0479634293216266,1.7775000206931211e-06
424.0,0.049173083555228,2.695320625343933e-06
424.5,0.047453045035783,1.7193064713587238e-06
425.0,0.0475411959935248,1.37409752463352e-06
425.5,0.046148716423878,8.943321620933421e-07
426.0,0.0500545515650987,1.404584021360038e-06
426.5,0.0481874944648333,5.842075993785201e-07
427.0,0.0485546242031921,1.7853758676521567e-07
427.5,0.0500783600058922,1.3483965117277565e-06
428.0,0.0480895370088343,8.369093492567589e-07
428.5,0.0499121335578603,2.6887304354951676e-06
429.0,0.0472311053557709,1.7669874446859872e-06
429.5,0.045369782706507,-1.821635832081953e-07
430.0,0.0472713894933746,1.3509666545545278e-07
430.5,0.046837064964056,-2.2240739400717594e-07
431.0,0.0477039590242044,-1.2977269337103219e-06
431.5,0.0478179214750532,-6.976403963348044e-07
432.0,0.0501181171141602,5.219534207075169e-07
432.5,0.0500734055083254,2.1292752428939648e-06
433.0,0.051020858392001,3.2422563082223302e-06
433.5,0.046741791447105,1.7980985685822738e-06
434.0,0.0491938704025202,3.162018554689825e-06
434.5,0.0444487532484918,1.770785547843912e-06
435.0,0.0482196517766203,1.8203028837411461e-06
435.5,0.0474502621919093,4.0312426946024414e-07
436.0,0.0480045023609386,5.256353169861254e-07
436.5,0.0462632233546785,-7.270680033746962e-08
437.0,0.0482196339027097,-2.1064400321739524e-07
437.5,0.0478175577341204,9.815524234259742e-08
438.0,0.0478414724397644,-1.3081954759529998e-06
438.5,0.0515576046370688,7.453050806053029e-07
439.0,0.0500678762856756,1.6253771023034114e-07
439.5,0.0524171822502813,2.6007746532224465e-06
440.0,0.0519240722472522,3.994672234028748e-06
440.5,0.0484397216344261,5.091205584662874e-06
441.0,0.0479733613666983,4.935848067285203e-06
441.5,0.0497291338394366,4.325363733586933e-06
442.0,0.0490194377199996,4.757601076727266e-06
442.5,0.0493207299277831,5.1066481221012715e-06
443.0,0.0484984667557731,5.3837763794628925e-06
443.5,0.0487604065732598,5.268894994602065e-06
444.0,0.0493340565318354,5.027513378401911e-06
444.5,0.0468246490701764,5.337300765357228e-06
445.0,0.0447884325340854,4.416212358729971e-06
445.5,0.0486897734051485,4.873403947856837e-06
446.0,0.0511005777598608,5.114883079574999e-06
446.5,0.0501944568284808,5.811000202633818e-06
447.0,0.0459391834675915,3.6851463206365736e-06
447.5,0.0481130540433057,3.609351393292809e-06
448.0,0.0487217822068107,3.12648546607438e-06
448.5,0.0463297507665082,3.0166920175386228e-06
449.0,0.0508063129377753,3.7326793513327412e-06
449.5,0.047906296277739,3.504307418124099e-06
450.0,0.0477383373679983,3.287376730244719e-06
450.5,0.047703991102071,3.2669149489416665e-06
451.0,0.0501266875763662,3.0487606724656996e-06
451.5,0.0515968269452456,5.147701760165062e-06
452.0,0.0489473125002497,6.447078318571438e-06
452.5,0.04970676559439,7.168880279782898e-06
453.0,0.0476270424279468,5.465325397030786e-06
453.5,0.0497397988989014,5.4230665422705616e-06
454.0,0.0473037576907674,4.158410139630848e-06
454.5,0.0494650848976178,4.629210976212913e-06
455.0,0.0522580400729231,6.978407672333198e-06
455.5,0.0501349090759094,7.814073728976395e-06
456.0,0.0496838960059059,8.2113915807777e-06
456.5,0.0486107083205772,8.273138750295958e-06
457.0,0.0476123215863199,7.574158623946412e-06
457.5,0.0486595779552181,7.168418913772048e-06
458.0,0.0483340803023728,6.413036133317885e-06
458.5,0.0451850612847838,5.239864504123164e-06
459.0,0.0506863340854404,6.337965315061273e-06
459.5,0.0468302921032517,6.467698971581774e-06
460.0,0.0484296588593858,5.863712436783083e-06
460.5,0.0491148759841368,6.013192605861895e-06
461.0,0.0489082559197061,6.541105707291003e-06
461.5,0.0475849880906466,5.5319065766252065e-06
462.0,0.0479132421307674,5.272592579304622e-06
462.5,0.0488930321630451,6.08592348972014e-06
463.0,0.0469792283824848,5.639793889219848e-06
463.5,0.0476020725608382,4.182080629066024e-06
464.0,0.0497098620924744,5.416931920338755e-06
464.5,0.0487018693762448,5.347142027720521e-06
465.0,0.0496219414689026,5.0673565296193676e-06
465.5,0.0495126351925365,4.61539429493612e-06
466.0,0.0454356600879543,3.576428637960619e-06
466.5,0.0470762095638221,2.692398031675675e-06
467.0,0.0470806355465427,2.7690277786854058e-06
467.5,0.0519798203224638,4.333622397970108e-06
468.0,0.0487656778920035,4.151976993246839e-06
468.5,0.0483322611062925,4.6441029064533755e-06
469.0,0.0478615289431157,3.87485574885124e-06
469.5,0.0468294671993736,3.0051609413667167e-06
470.0,0.051190971462266,4.4315353611578544e-06
470.5,0.0489805861521749,2.7629340329789736e-06
471.0,0.0497193213003831,2.514161332917889e-06
471.5,0.0478930509353894,1.3622140048201263e-06
472.0,0.0499991103311183,2.1506185349832755e-06
472.5,0.0499834045286343,2.4879786848726793e-06
473.0,0.0473814823202211,2.0327943145254024e-06
473.5,0.0478655939769943,1.848487365458758e-06
474.0,0.0505024290486157,2.81813270490257e-06
474.5,0.0510565254462562,3.367635562111712e-06
475.0,0.0499165961355974,4.791555595185623e-06
475.5,0.0498301600424671,5.126835117334661e-06
476.0,0.0480818052439032,5.151758975573138e-06
476.5,0.0515733055475586,8.025118615992803e-06
477.0,0.0473541604983831,7.642142525026533e-06
477.5,0.0520096838602572,9.840721248411024e-06
478.0,0.0472153019321063,8.829199873154065e-06
478.5,0.0473170255198089,8.904367379180137e-06
479.0,0.047849293787125,7.977998841519595e-06
479.5,0.0474622494412007,6.256437023731943e-06
480.0,0.0478821048361584,5.1396695333681294e-06
480.5,0.0496186480012167,5.83972475877971e-06
481.0,0.0492355743622977,6.1187878221392495e-06
481.5,0.048036620758853,6.248763979743068e-06
482.0,0.0482074506860787,5.636434066109315e-06
482.5,0.0503171293041733,5.777622186438934e-06
483.0,0.0490908351872173,5.723083601374891e-06
483.5,0.0497579333696292,5.898606394852226e-06
484.0,0.0481804806771989,5.918084614993598e-06
484.5,0.0490275054224106,5.571761354418768e-06
485.0,0.050705081817693,5.944755185836653e-06
485.5,0.0489196162430737,4.972904920597983e-06
486.0,0.0477606590442711,5.144010227939885e-06
486.5,0.0492269291421154,5.15246541219352e-06
487.0,0.0516452508253064,6.307264472016687e-06
487.5,0.0481829398670773,6.650117476048629e-06
488.0,0.0494501407815416,6.694130860853126e-06
488.5,0.0453418858753079,5.796865827173451e-06
489.0,0.048445497814009,5.087342663129394e-06
489.5,0.0475884962061475,3.233184396602938e-06
490.0,0.0483074993630064,2.459720518151797e-06
490.5,0.0455745029871531,3.6723428914365984e-07
491.0,0.0494574706171094,2.522897407958604e-07
491.5,0.0471191063517438,-7.93215659734445e-07
492.0,0.047885418895191,-5.507410087029999e-07
492.5,0.0480705359500287,-2.3505217037582589e-07
493.0,0.0474517438368966,2.3693667690632842e-07
493.5,0.0496796350540375,-1.435983190733076e-07
494.0,0.0491159096401188,2.528044658174444e-07
494.5,0.0494850999524714,-1.1914400405715659e-06
495.0,0.0498365322875663,-9.410304863591721e-07
495.5,0.0483971220140677,-1.6199206172578301e-06
496.0,0.0466845138374018,-2.7802019288463145e-06
496.5,0.0502545997458299,-3.187703740495543e-06
497.0,0.05194486553779,-2.1024471912417315e-06
497.5,0.0501225580831857,-1.9650212787243874e-06
498.0,0.0485421846123898,-2.4866021178566912e-06
498.5,0.0479722743044285,-1.687149396042939e-06
499.0,0.0477953467599972,-1.5618436554106334e-06
499.5,0.048622781270035,-9.173693046278216e-08
500.0,0.0479965330578304,9.387523014005568e-07
500.5,0.047726724161657,4.210138632252617e-07
501.0,0.0522930726937013,1.5991983289459085e-06
501.5,0.0488576241578855,2.0654954093794557e-06
502.0,0.0480816376632003,1.91899783755866e-06
502.5,0.0498728178475502,2.645763684006452e-06
503.0,0.0487380290941953,2.5542856201063083e-06
503.5,0.0489586735322393,2.662377947783145e-06
504.0,0.0478248132813036,2.5415854265409527e-06
504.5,0.0473701710116204,1.1890328995626253e-06
505.0,0.0477881115390517,-8.501587064686279e-07
505.5,0.0485212334879435,-9.680210559304946e-07
506.0,0.0509726455175143,9.412102756743339e-07
506.5,0.0499770755830055,2.0592144719956646e-06
507.0,0.0478628280025787,5.171423566029248e-07
507.5,0.0496166677948097,5.998288559299943e-07
508.0,0.0500053221457431,1.0884419753074413e-06
508.5,0.0505224579568609,7.767782607678346e-07
509.0,0.0500909145230375,2.1385812443239468e-06
509.5,0.0489681220338831,1.8228943839872017e-06
510.0,0.0496910590662886,1.72799656200485e-06
510.5,0.0503700245270547,1.8856702667167842e-06
511.0,0.0456665933870338,1.0992016729261936e-06
511.5,0.0488489534057636,2.2764385247983683e-06
512.0,0.0490047488872585,2.4238960917630294e-06
512.5,0.0500098044437775,3.305364919380214e-06
513.0,0.0490561713855684,2.9168326539864016e-06
513.5,0.0487154393942202,3.265289652082635e-06
514.0,0.0468883558902685,1.8423208423272102e-06
514.5,0.0491547550681657,2.2668862286951945e-06
515.0,0.0484228808895756,3.564690064326042e-06
515.5,0.051809804043506,5.396611974287119e-06
516.0,0.0487596963252049,5.767025481292063e-06
516.5,0.0501044612564965,6.248626279984879e-06
517.0,0.0480203906409062,5.4391766447163475e-06
517.5,0.0483573774721637,5.206167440891353e-06
518.0,0.0511834352147939,6.00628573322893e-06
518.5,0.0485602232858178,4.3795263587095005e-06
519.0,0.0498931879790888,5.59159774805149e-06
519.5,0.0496055319978616,5.070125664241899e-06
520.0,0.048602926519317,4.787082796892356e-06
520.5,0.051885766290602,6.147288313312327e-06
521.0,0.0498650874823993,6.566443803393333e-06
521.5,0.0504920068971901,6.682016891635469e-06
522.0,0.0472507025443639,5.575940848879695e-06
522.5,0.050865943925674,6.380043976393822e-06
523.0,0.0477099128949617,5.062181086726806e-06
523.5,0.0495435375628697,4.758639025022931e-06
524.0,0.050714077298573,5.810933590420369e-06
524.5,0.0471688635330174,4.9677632375006e-06
525.0,0.048813324555591,5.2013537588920325e-06
525.5,0.0517910353479594,6.625092063734291e-06
526.0,0.0481474681596607,4.814386020452746e-06
526.5,0.0494732302948923,4.221988764340542e-06
527.0,0.0499471150063065,3.8106241601673466e-06
527.5,0.0498088490025747,5.380698352170306e-06
528.0,0.051535518057298,6.328869377516425e-06
528.5,0.0487026731243796,5.9050990929838424e-06
529.0,0.0508607551010936,6.172739112806937e-06
529.5,0.047389956893107,4.5516962030546115e-06
530.0,0.0479108946231542,4.974589074600019e-06
530.5,0.0496952754949265,5.228875983571912e-06
531.0,0.0483724331175456,5.241963265275879e-06
531.5,0.0485533227125788,4.57181186377414e-06
532.0,0.0484283882947462,4.730348036432759e-06
532.5,0.0502412207898877,5.642298018710284e-06
533.0,0.0503286529426201,5.49534184929204e-06
533.5,0.0491212085535554,5.032382092562281e-06
534.0,0.0506990472427072,6.320615538562251e-06
534.5,0.0468783945656249,6.261515000096696e-06
535.0,0.0510626447974326,7.481498400642823e-06
535.5,0.0493314394303423,7.94183077238089e-06
536.0,0.0518233557885226,8.700741369070297e-06
536.5,0.0507932075965366,1.0475003034607002e-05
537.0,0.0479309919225496,9.29919865301371e-06
537.5,0.0475910455793743,9.935016776804357e-06
538.0,0.0503324773017771,9.719898857193812e-06
538.5,0.0484349208369801,8.741759144618576e-06
539.0,0.0469472494829346,7.3647576311520334e-06
539.5,0.0497075163678428,6.972003225317173e-06
540.0,0.0507197223651818,7.1583323760484065e-06
540.5,0.0492239977202358,7.43652643116656e-06
541.0,0.0502590590520449,7.984217287236677e-06
541.5,0.0493581047082091,7.648742915468549e-06
542.0,0.0497862508295014,7.55278809967472e-06
542.5,0.0482955577961965,7.716299363259014e-06
543.0,0.0473380651876827,6.98294256118301e-06
543.5,0.047612926848834,6.655631171107269e-06
544.0,0.0478079158604598,5.7609954169822e-06
544.5,0.0489181122360408,5.683598681185285e-06
545.0,0.046946989794871,5.497312299241965e-06
545.5,0.0502191298619258,5.939053966108444e-06
546.0,0.0517376831053159,6.512315140129869e-06
546.5,0.0498447056457811,6.891813955767439e-06
547.0,0.0517712850138775,9.079231083308886e-06
547.5,0.0474415970336834,8.021893144644993e-06
548.0,0.0505897619811576,8.803035743054099e-06
548.5,0.0509239976369938,7.988220139473926e-06
549.0,0.0516860005909674,8.753553062118373e-06
549.5,0.0479676448684355,7.599785592074737e-06
550.0,0.0479576051970501,6.741338504558987e-06
550.5,0.0516021800685454,6.243026275580779e-06
551.0,0.0486698298440911,6.122636306314657e-06
551.5,0.0491364468749392,5.218027405552387e-06
552.0,0.0496272616433761,4.824204302951879e-06
552.5,0.0483836851465947,3.9821899197834455e-06
553.0,0.0506126892074547,3.799080110405721e-06
553.5,0.0491826876878835,3.939196794895424e-06
554.0,0.0510116708887286,4.601683506986859e-06
554.5,0.0508979069325137,5.359116376824734e-06
555.0,0.0503149903788589,6.0135234417505185e-06
555.5,0.0506117218209909,6.1824297161281325e-06
556.0,0.0500663815389694,5.391025265625341e-06
556.5,0.0517897233492424,6.788294802688366e-06
557.0,0.0484044744811362,7.486235561071427e-06
557.5,0.0486532586465581,7.545892048988786e-06
558.0,0.047920292725731,6.648851767437952e-06
558.5,0.0512250190048783,6.882261738434374e-06
559.0,0.0488623321527912,6.042425450400518e-06
559.5,0.0490653071758387,5.626714562296569e-06
560.0,0.0514725358731781,5.939523465479529e-06
560.5,0.0499109878730266,5.4695589327098685e-06
561.0,0.0490206458897927,6.535148775070152e-06
561.5,0.0472952982465847,5.467046038891115e-06
562.0,0.0496275063593957,5.047471156695576e-06
562.5,0.0498177536696076,5.448371636779662e-06
563.0,0.0503190333732676,5.579992909750177e-06
563.5,0.0522850387062924,6.6057408688624444e-06
564.0,0.0505736287297901,6.424781390252772e-06
564.5,0.0491250972635262,5.435138704427651e-06
565.0,0.0514329624561755,5.562576750738793e-06
565.5,0.0485668756503476,4.788402615954331e-06
566.0,0.051987268093038,6.457301861034651e-06
566.5,0.0483745414530405,6.2079856835634975e-06
567.0,0.0501786974934793,5.826978693676783e-06
567.5,0.0494034733499394,5.846455080402614e-06
568.0,0.0491028492817783,5.906487412824372e-06
568.5,0.0474402153559457,5.503032495086663e-06
569.0,0.0492611977947487,5.692134838015565e-06
569.5,0.0467719726323992,4.386632513777671e-06
570.0,0.0528201119095546,5.899368448118815e-06
570.5,0.0511808964369382,6.998291179545538e-06
571.0,0.04806868886919,4.829314708512849e-06
571.5,0.0495440164795623,4.590421427063559e-06
572.0,0.0458405294028426,2.881794709208325e-06
572.5,0.0508846079237924,3.7017654818052305e-06
573.0,0.0491134277619096,3.3830820205412357e-06
573.5,0.0507257010082506,3.587064829882219e-06
574.0,0.0472832589496955,1.586907656674607e-06
574.5,0.0490856057582285,1.2810478812797492e-06
575.0,0.0478950955010818,1.7621179645410619e-07
575.5,0.0493695339172835,1.10739017072431e-06
576.0,0.0473605919791499,-5.6183119356060565e-08
576.5,0.0462160361906671,-1.1179693875991142e-06
577.0,0.0488986710752346,-1.9198839393724513e-06
577.5,0.0504151083688931,-1.9596799979911575e-06
578.0,0.0491507670464889,-1.3488027192294486e-06
578.5,0.0513322718329007,-9.245503362469984e-07
579.0,0.0484620341055524,-1.145529076130026e-06
579.5,0.051146314416849,-3.6822567467344396e-07
580.0,0.0468590461773276,-1.794484146420601e-06
580.5,0.0499389809958495,-5.565867170157727e-07
581.0,0.0498263226796612,-2.0074673892479345e-07
581.5,0.0488482793603668,1.4623844760331494e-08
582.0,0.0507078276483935,-3.520742059842158e-07
582.5,0.0463764985108658,-1.0135781822632491e-06
583.0,0.0495758071070693,-1.6479384018170418e-06
583.5,0.051252151220783,-8.321224080067648e-07
584.0,0.0490785590852578,-4.345277608985489e-07
584.5,0.049898240757963,-1.176448740409274e-06
585.0,0.0487876744872621,-1.7052867173914296e-06
585.5,0.0482550872810137,-1.2028849260922816e-06
586.0,0.0514295542418711,-8.950736108964906e-07
586.5,0.0472998838210063,-1.7594886096263499e-06
587.0,0.0508232671886663,-9.537551126951683e-07
587.5,0.0501042172174456,-5.093294753083846e-07
588.0,0.0496152264798366,4.564737626631075e-07
588.5,0.0505767951734716,6.426847401105663e-07
589.0,0.0476628415166055,5.185241289660221e-07
589.5,0.0530041891086971,1.1654226450574167e-06
590.0,0.0504541905109783,9.38493700130547e-07
590.5,0.0514499959627031,1.8551314697813158e-06
591.0,0.0487272914434751,1.0786821973225784e-06
591.5,0.0482034253534508,1.592989003974531e-07
592.0,0.0517536846625968,6.569014634242987e-07
592.5,0.0492787046088041,8.703853820140693e-07
593.0,0.0507022320146152,1.7155245687971271e-06
593.5,0.0505619055078249,1.992753541229068e-06
594.0,0.0494501567524888,2.463534099166447e-06
594.5,0.0478505256012087,6.766672512116425e-07
595.0,0.0474423240126689,4.724590147619604e-07
595.5,0.049764153919746,5.254302737420752e-07
596.0,0.0502734492030869,1.832872638626902e-06
596.5,0.0516279189558467,3.2779418613461253e-06
