run_id,recipe,chamber_id,pressure_pa,rf_power_w,gas_flow_sccm,temperature_c,uniformity_percent,etch_rate_nm_min,wafer_count,defect_count,defect_rate,cycle_time_min
OPT-0159,ETCH-A,CH-01,18.199626074600456,839.0533297539289,125.73877266733362,70.98889214812809,93.93016839267966,526.8597186870229,117,6,0.05128205128205128,62.87399963428779
OPT-0160,ETCH-A,CH-03,18.06218205117741,825.8499365202515,115.34375130882135,70.96693281560134,93.1492385636751,509.2506545040236,88,7,0.07954545454545454,63.96713420761693
OPT-0161,ETCH-B,CH-01,18.70259711299479,829.1921356295079,119.36071285999077,70.63229342023457,94.47455740703987,508.6992575233605,80,6,0.075,62.23981555243486
OPT-0162,ETCH-B,CH-02,18.479604931588593,881.9435989032891,123.4595825649517,72.03914549863403,93.77960901477722,539.3459950053514,108,7,0.06481481481481481,59.86854072394536
OPT-0163,ETCH-A,CH-03,18.081088993557422,863.8717905742166,117.04688025853228,72.53460363328269,95.23580070330252,522.2965318544973,116,5,0.04310344827586207,62.24822563281927
OPT-0164,ETCH-B,CH-03,17.423579430041794,863.0789345790405,122.22842843222693,72.71751777587451,94.8009953956458,517.1593273316738,114,12,0.10526315789473684,61.70896004882519
OPT-0165,ETCH-A,CH-03,17.570736525498532,856.1635146251044,117.87324750139541,73.17693936987843,94.79286902371803,526.1804789773545,86,1,0.011627906976744186,61.98182046254791
OPT-0166,ETCH-A,CH-02,17.222691110232677,848.558450601103,117.34371788351808,72.7838676343104,95.22004159221775,512.4384612965123,80,6,0.075,62.269106437000175
OPT-0167,ETCH-B,CH-02,17.487150972392232,860.0821275418016,119.89911256910295,72.92730390820381,95.84392211034876,521.8198822068841,104,6,0.057692307692307696,61.63067463784217
OPT-0168,ETCH-A,CH-02,18.530144758323637,846.2571597824351,117.56600583676608,71.01994515732675,95.12074565590996,522.3203841432273,114,3,0.02631578947368421,62.72466532042929
OPT-0169,ETCH-C,CH-02,17.478734492864447,854.2176977965372,122.29056238191596,70.73647577216023,93.12899171438661,514.2905051961113,117,10,0.08547008547008547,61.364772709694364
OPT-0170,ETCH-A,CH-01,18.36173253948493,873.6571954652741,114.72775092340608,72.71537078497285,93.65387340666557,535.6276289520307,91,6,0.06593406593406594,62.688772104188764
OPT-0171,ETCH-B,CH-02,18.581668294166743,870.3479943455915,123.66636879393019,71.3063918667272,94.23028773129776,528.4822534279575,112,6,0.05357142857142857,60.616291600367546
OPT-0172,ETCH-A,CH-01,17.315043560516287,879.2943901935718,114.19076193112771,70.96915075610795,91.9956019631583,532.6687960325294,111,8,0.07207207207207207,63.054651816681265
OPT-0173,ETCH-A,CH-01,17.55349709193002,842.808907764113,117.08849875773076,70.9970521364138,95.59945677967254,515.2967039328181,105,5,0.047619047619047616,64.45715507926674
OPT-0174,ETCH-A,CH-01,18.193232368611547,835.5226301812102,122.6750285876438,72.6630597483641,96.00174699144397,520.089201487187,104,2,0.019230769230769232,62.87090193532474
OPT-0175,ETCH-B,CH-01,17.54590727875976,883.241184099018,122.68698430197881,71.20887406040815,94.11431726031013,531.4465168325154,86,6,0.06976744186046512,59.4147569951224
OPT-0176,ETCH-B,CH-03,18.024735599763076,846.5982894739204,122.89496778159634,72.06202464881845,95.08450168880323,516.8826596745981,96,6,0.0625,62.589179218461915
OPT-0177,ETCH-B,CH-03,17.53414916466944,821.3849874084393,123.1397886637058,71.25387183878827,93.07396733650764,505.1318410122883,93,9,0.0967741935483871,63.50555324829063
OPT-0178,ETCH-B,CH-01,18.44319894286671,864.4077958942968,117.28694025904308,71.15421009272761,94.79854730338974,525.9987744313556,110,7,0.06363636363636363,62.30932965631778
OPT-0179,ETCH-B,CH-01,17.563158531338214,878.9489746599127,125.01620572761783,71.8203146508286,92.81461535457872,529.71066323235,110,5,0.045454545454545456,61.02850769623191
OPT-0180,ETCH-A,CH-03,17.207636385792103,839.9852915985364,118.29400966097934,71.43759644146098,94.55045283770653,515.3948173471234,116,2,0.017241379310344827,61.982691268774964
OPT-0181,ETCH-A,CH-03,17.99162077401406,870.7011956356628,124.99009363570946,71.56673550825688,93.21490767150208,537.6163608884978,91,3,0.03296703296703297,61.92368640831125
OPT-0182,ETCH-A,CH-02,18.132088564871278,865.7859981603088,117.42321542716172,70.64143533718483,95.43573437451776,530.1746089049184,97,7,0.07216494845360824,61.65360992130919
OPT-0183,ETCH-A,CH-03,18.648290768702722,873.8471893893723,117.3936353971594,73.0448876695175,94.09674715776299,528.6702358926573,87,7,0.08045977011494253,61.91662894093045
OPT-0184,ETCH-A,CH-02,17.889121399076586,864.6676905960923,125.6993459840917,72.32554269498446,94.32554100595809,530.8895629739085,94,3,0.031914893617021274,60.87702798399289
OPT-0185,ETCH-C,CH-03,18.503375048739564,868.1977413148893,124.91253337791676,73.42923946106565,90.6551604950917,520.1908110540062,89,9,0.10112359550561797,61.662455535326096
OPT-0186,ETCH-C,CH-03,17.87345238564274,857.4939158079594,117.01333848805602,72.24090767780767,94.19216966491128,507.52017474351754,89,4,0.0449438202247191,62.88609197083592
OPT-0187,ETCH-C,CH-01,17.45411385103001,884.7962648933278,115.47380601952891,73.45770842611361,92.0392192964626,511.9350735051707,108,9,0.08333333333333333,62.27139363809579
OPT-0188,ETCH-B,CH-02,17.52035570793503,827.9116452670576,123.70003333279139,72.99770325244737,93.53778074225961,508.1679850381974,83,11,0.13253012048192772,63.56877189927383
OPT-0189,ETCH-B,CH-03,17.686851085319205,874.6982126116066,120.00644127764198,71.81214275347628,94.98026452381609,527.2171036446715,85,5,0.058823529411764705,60.48437780952735
OPT-0190,ETCH-C,CH-02,18.323307115963637,858.851695297876,115.58373497218246,72.85713334961508,92.83909254957798,516.4320801386225,103,12,0.11650485436893204,61.92436594299541
OPT-0191,ETCH-A,CH-02,18.12153613307813,827.2242657445921,117.88246672866005,72.34547739397931,95.6140657344989,512.9565862874072,100,4,0.04,64.17555873348184
OPT-0192,ETCH-A,CH-01,18.06722947488909,859.1055440913742,118.62482826108536,72.05956134018452,97.05515248428055,522.8080867874687,109,2,0.01834862385321101,62.182528374187186
OPT-0193,ETCH-A,CH-01,17.52874376399507,880.5750280061768,122.04238418752493,71.73177632386064,96.07766158496631,535.0496872756928,103,4,0.038834951456310676,59.62493643623776
OPT-0194,ETCH-A,CH-03,18.27202407056153,846.0673390163647,119.42794378645635,73.300755059716,94.7952300345833,522.3275118642633,111,7,0.06306306306306306,62.69407109073194
OPT-0195,ETCH-A,CH-01,18.667443863181422,849.6749622883912,121.02789476273463,70.78303498759857,95.09140343758726,522.540676234337,104,1,0.009615384615384616,62.78518840949767
OPT-0196,ETCH-C,CH-01,18.471994142954586,854.9417239120714,119.48480439193708,72.25629983693442,95.55733438071772,508.2043990097776,106,2,0.018867924528301886,62.41303425545983
OPT-0197,ETCH-A,CH-01,18.081638325534662,850.6252724403629,120.08391752101218,71.60264006823854,97.34856411011518,522.3987681379037,87,0,0.0,62.56104965189206
OPT-0198,ETCH-C,CH-03,17.619582126656915,883.8791857944781,125.01398306730134,72.25307098891153,91.3069328432288,520.6224983820848,119,13,0.1092436974789916,59.48632401847008
OPT-0199,ETCH-A,CH-01,18.268387477146877,828.5386896169915,125.15864780202416,71.00496178136584,93.7824322988408,524.7256326553179,87,5,0.05747126436781609,63.058250615850866
OPT-0200,ETCH-B,CH-02,18.58464051132899,868.7118326887426,124.6905681215851,72.56381675595347,93.74118015012567,529.0639923343736,120,11,0.09166666666666666,62.25691381768449
OPT-0201,ETCH-A,CH-03,18.631317762839128,873.5267895907724,114.76608525596505,71.86284952753044,92.76109133732237,532.019966906139,116,3,0.02586206896551724,61.63973192710451
OPT-0202,ETCH-C,CH-03,18.246008008891675,844.522890629334,117.12897165584468,71.98352310953237,93.8700664680157,504.72426017777855,105,2,0.01904761904761905,62.930527849132986
OPT-0203,ETCH-A,CH-03,18.354713654215228,857.0971191721998,123.93072614187442,71.41631101938661,94.56469919932242,530.1736203824059,94,1,0.010638297872340425,61.3218665884804
OPT-0204,ETCH-B,CH-02,17.756405242695298,845.8738217647924,114.80743481483971,71.71096645086982,93.82249029662492,511.41014651351054,108,9,0.08333333333333333,63.461307786415205
OPT-0205,ETCH-A,CH-01,18.228614243807165,826.0274292220006,116.95537998070775,72.80184151299895,95.90423425511831,517.528318976473,80,6,0.075,65.71455402496825
OPT-0206,ETCH-B,CH-02,17.67437735498093,849.8182271903426,114.12326489822853,71.05591196705187,92.81868003894155,513.2794628159927,100,4,0.04,63.994972114271036
OPT-0207,ETCH-B,CH-01,18.65280454897992,869.7716765940384,114.71479162226231,71.48885820037202,92.41051696521679,527.0529689641522,109,10,0.09174311926605505,61.09660741000901
OPT-0208,ETCH-B,CH-03,18.666573290460036,843.2270422668649,124.33509863995447,71.69525920015444,93.12057761083469,522.1501372616461,106,8,0.07547169811320754,62.55368376577426
OPT-0209,ETCH-C,CH-02,18.601188265169984,836.7278787458516,116.00405062490806,71.30089466963811,93.69247200381122,502.37972399265175,90,14,0.15555555555555556,64.08106942277773
OPT-0210,ETCH-A,CH-01,17.931229745104964,875.606209113431,115.20239199436348,73.4100981694714,93.61138311890353,528.7897365045229,109,7,0.06422018348623854,61.25087338333784
OPT-0211,ETCH-B,CH-03,18.271428181149,859.2153517480734,118.98633654444272,71.06102973021324,94.4700217949075,520.6656177850563,84,5,0.05952380952380952,62.29052656329436
OPT-0212,ETCH-A,CH-01,17.29680527061787,828.931019251275,123.39699175845888,73.1196287236106,93.72656444429681,513.0113686540726,101,10,0.09900990099009901,64.22376165756613
OPT-0213,ETCH-B,CH-01,18.037460467656896,850.7170467143332,119.21071294161777,71.59054828237913,96.73122467797403,520.1563558017516,102,4,0.0392156862745098,61.243540746730396
OPT-0214,ETCH-A,CH-03,18.063958170506705,868.685874285469,121.03287754456352,73.20113455787025,95.36065268016051,530.6712638764543,84,6,0.07142857142857142,60.74214701361416
OPT-0215,ETCH-A,CH-03,17.477788838119668,855.1831993245248,125.78221142216336,72.48346309937673,93.04814530244259,532.0637779923131,120,12,0.1,61.48813892590607
OPT-0216,ETCH-B,CH-01,17.554446479876898,874.2078447367062,117.90674830895694,73.42862410410643,93.94851361073742,524.7963001301068,116,8,0.06896551724137931,61.8306441937311
OPT-0217,ETCH-A,CH-01,18.726670058894133,866.0006417692691,119.85836099641676,72.31110492379969,96.36775966559529,529.135819936401,104,5,0.04807692307692308,60.8578443249221
OPT-0218,ETCH-C,CH-03,17.895822109102244,846.9630230626738,120.53861795003068,72.55600201273424,95.17724033462531,509.393831658856,108,4,0.037037037037037035,61.3942005453158
OPT-0219,ETCH-B,CH-03,18.626501546440156,878.8087572016304,122.95360898820088,71.48109256396515,94.56724579163465,526.6625386706397,118,12,0.1016949152542373,61.4133227308264
OPT-0220,ETCH-A,CH-02,18.182255924530367,878.2302141285141,123.98928506905061,73.01297742746071,94.38819583086398,538.0059039711094,110,9,0.08181818181818182,60.85455911475273
OPT-0221,ETCH-C,CH-02,18.334844255838508,831.5794281720767,120.35022270392362,72.65753239370883,94.69566570310715,503.78383403896567,97,2,0.020618556701030927,63.30900913346675
OPT-0222,ETCH-A,CH-01,18.333671428457762,839.3776872089892,122.46292970620678,72.1889636374924,96.17855972029184,519.5307813581023,90,4,0.044444444444444446,63.0121599914876
OPT-0223,ETCH-B,CH-03,18.416249936856957,820.4714903964124,121.33795240316874,71.78021423565221,93.53162377039651,505.074256090646,83,6,0.07228915662650602,63.206888365666835
OPT-0224,ETCH-B,CH-01,18.3468555625201,837.7794420303776,119.50407533145132,71.32231574447448,95.93114334492196,513.5166072268228,83,3,0.03614457831325301,62.701018450150904
OPT-0225,ETCH-A,CH-03,17.37445346042539,859.1603237841916,114.34770599123405,71.64366299394707,93.23938878530046,517.9540272915797,96,8,0.08333333333333333,62.94165158305674
OPT-0226,ETCH-A,CH-02,17.5990838335619,864.6957490943877,114.51797212655224,72.80374158216979,93.2613987513742,520.1600859673543,102,3,0.029411764705882353,63.957426234666165
OPT-0227,ETCH-B,CH-01,17.289432106634493,868.742155486068,115.12110281975413,73.16764328986557,92.72934412278278,517.7255785616945,111,11,0.0990990990990991,62.89140440831889
OPT-0228,ETCH-C,CH-02,18.164194759976642,872.3351402845526,114.05179127696199,71.03290869280966,91.27356647036012,520.813877727129,112,13,0.11607142857142858,61.1745707738242
OPT-0229,ETCH-A,CH-02,18.356571954409194,882.0974379760252,114.8666772075818,71.13686706551624,93.00444826317637,535.4260199513782,101,9,0.0891089108910891,61.82659675994979
OPT-0230,ETCH-B,CH-03,18.15545205472665,874.7638304967759,115.07617486796686,71.28656480580399,92.7470323360859,521.6243030613251,109,9,0.08256880733944955,61.25637871470881
OPT-0231,ETCH-C,CH-01,18.0530693871718,870.5418042865447,121.17231496612528,73.18155442325384,95.20253007838576,521.4641576469191,80,9,0.1125,62.054768474564085
OPT-0232,ETCH-B,CH-01,18.581657910072952,846.2696330262467,114.65817283595145,71.73752502037907,93.88746338378859,510.121493184528,102,2,0.0196078431372549,63.2468132435225
OPT-0233,ETCH-B,CH-02,17.401579192836877,847.5596274393267,124.92919780656979,71.63529637409499,93.44993895584489,514.7374513353033,81,2,0.024691358024691357,62.232622154017356
OPT-0234,ETCH-A,CH-01,17.534915876405524,854.0153409489584,124.19457559695151,71.36226488010226,95.4655258256509,520.2954642307733,104,5,0.04807692307692308,61.535563278871024
OPT-0235,ETCH-B,CH-03,17.779792090665104,832.0829020596613,114.62696072996219,72.80697842648826,92.24668491355833,505.2258045805044,101,5,0.04950495049504951,63.94741090385358
OPT-0236,ETCH-A,CH-03,18.069311503404883,882.3546712731913,118.68583120160307,72.88601748871352,94.5244176749526,540.2739868311121,106,1,0.009433962264150943,60.836503099916186
OPT-0237,ETCH-A,CH-03,17.869881935914137,827.8095334956521,117.25279841991475,73.3745114460946,94.68458057954864,511.3113947577936,82,4,0.04878048780487805,62.09958749778255
OPT-0238,ETCH-B,CH-01,17.49912830530684,856.7410859148115,120.41972075012909,71.27912572919189,95.3890097188323,517.4041595678702,97,1,0.010309278350515464,61.44182384079163
OPT-0239,ETCH-A,CH-03,17.323624071755066,845.9314814571245,122.20699432431539,71.42889591993567,94.82309207650171,522.1172395382494,119,8,0.06722689075630252,63.12107702921517
OPT-0240,ETCH-A,CH-03,18.1274633826172,820.4340685078455,115.42263811583061,72.37415378553978,92.9201876623732,508.4440094019924,114,9,0.07894736842105263,64.22209253766667
OPT-0241,ETCH-C,CH-01,17.7592610708788,852.6219497599117,123.50113735097214,71.8824439932667,94.37147842596798,512.9546959586291,98,6,0.061224489795918366,60.89342128066564
OPT-0242,ETCH-C,CH-02,17.880274748754378,824.6124701906806,115.43680084483802,71.73053628471553,93.06693299588962,495.39214084559967,118,9,0.07627118644067797,63.710868168558946
OPT-0243,ETCH-A,CH-01,18.165798590822305,879.8661939892772,116.84794375593785,73.18333694583498,93.91387198079053,530.0450375909681,92,2,0.021739130434782608,61.198490716792634
OPT-0244,ETCH-A,CH-02,17.807502686700435,868.862850460565,125.82960568279256,72.63232847572777,93.63921787490877,534.0471360720132,106,8,0.07547169811320754,60.002779546017116
OPT-0245,ETCH-A,CH-03,18.578784176246963,877.6517733497856,124.18988861764016,71.67608060761394,92.71487682746128,539.6715082165284,111,9,0.08108108108108109,59.91715352918477
OPT-0246,ETCH-A,CH-03,18.157253647434246,876.4470840043747,119.0372319636789,73.3732215163486,94.88959029250373,532.7993187516868,111,6,0.05405405405405406,61.72359507994658
OPT-0247,ETCH-C,CH-03,17.24672187780432,867.8692734683995,125.85411782723084,72.3108802396386,91.24131449106065,517.6204739598344,102,15,0.14705882352941177,61.28130270831983
OPT-0248,ETCH-A,CH-01,18.63416759447243,876.6770004526566,122.87274376187969,72.27380360714618,95.59158683029867,536.5147601936206,120,5,0.041666666666666664,61.12912095985551
OPT-0249,ETCH-A,CH-02,18.304944214042806,872.3888901886321,120.12532313802393,71.15812721051351,96.02948469914134,531.9097103060487,109,6,0.05504587155963303,61.26557827012324
OPT-0250,ETCH-C,CH-01,17.207259407747557,842.540495171229,117.34180523535336,72.12854437036752,94.40855579585931,497.31096775498537,102,4,0.0392156862745098,63.27255696530104
OPT-0251,ETCH-A,CH-02,18.164659106907795,858.1718169383138,124.38207042308247,71.53388414848746,94.89540268467029,527.8064802333815,98,3,0.030612244897959183,60.838095092643336
OPT-0252,ETCH-C,CH-03,17.701794241014035,855.1766259092713,122.18286555686116,70.89005491599782,93.6556049232278,511.7046054267156,83,7,0.08433734939759036,61.56879730227596
OPT-0253,ETCH-B,CH-02,17.31952901262892,859.7708810853568,118.79260946921971,73.49782349639817,94.49777754157023,516.0159537676686,118,8,0.06779661016949153,63.129183041080566
OPT-0254,ETCH-A,CH-02,18.025241751752645,845.5564524638698,125.74629841187952,72.18761026673161,94.60781568952336,527.9057075665428,91,6,0.06593406593406594,61.203264840321175
OPT-0255,ETCH-B,CH-03,17.370867398569764,851.6890758059751,125.4338706232342,72.58704654119153,92.42170734020227,517.617474257397,112,14,0.125,61.74144128780132
OPT-0256,ETCH-A,CH-02,18.62158778229673,870.9725166938287,119.29726268206348,72.85032178603436,95.52043949137091,535.6662274994466,110,11,0.1,59.82616036136751
OPT-0257,ETCH-A,CH-02,17.52814632239498,867.0160263030067,123.42094158244917,72.307269666118,95.06901709099756,525.7539636960388,119,12,0.10084033613445378,61.63703664902602
OPT-0258,ETCH-A,CH-01,17.956201509201822,838.7167773891036,125.22445924446919,73.38375386791344,93.79801505284075,520.2645939849428,97,5,0.05154639175257732,61.75004638464428
OPT-0259,ETCH-B,CH-02,18.78945080839439,832.5838442043313,117.85983419797444,72.40472406618389,94.54659069335013,512.809251040726,117,10,0.08547008547008547,62.503699862565625
OPT-0260,ETCH-B,CH-02,17.73062975862617,839.962812328272,117.19948096435664,72.02335011496899,94.97735340312845,510.2282014471771,117,9,0.07692307692307693,64.39573786508534
OPT-0261,ETCH-A,CH-03,17.708082518520705,833.3497779359514,125.24301562005266,70.95349289811118,93.76472538271253,522.9453919659153,112,4,0.03571428571428571,62.68889706555145
OPT-0262,ETCH-A,CH-03,18.62715760773249,854.8892290928839,121.92187965158732,72.17341737184744,95.19249214093361,534.6729960439635,113,4,0.035398230088495575,60.9349957367029
OPT-0263,ETCH-B,CH-02,18.502274643229395,848.3986252211881,117.90277055945946,71.87467778791445,95.58761944834391,518.3156863649891,108,7,0.06481481481481481,63.034290915801066
OPT-0264,ETCH-B,CH-03,17.294633865356683,846.7852583588467,123.59312526741559,72.90689936936997,93.36709308812934,509.866132003954,111,4,0.036036036036036036,61.84699198146362
OPT-0265,ETCH-A,CH-02,18.025164590582303,823.9549663084019,121.11741733441036,72.4721451301911,95.9221452847145,514.2501199609533,86,1,0.011627906976744186,64.76689117725309
OPT-0266,ETCH-B,CH-03,17.55943124207,874.1778089694129,116.47920785336315,71.5656707296467,93.354736081761,518.5667351893087,85,3,0.03529411764705882,62.98470942859993
OPT-0267,ETCH-A,CH-02,18.738447350462977,854.3023410074644,118.35667989803115,73.4095703667666,94.22765727603587,522.014234045807,105,3,0.02857142857142857,62.279447791079
OPT-0268,ETCH-A,CH-01,18.035766617521087,877.9229953690457,118.40486689833781,73.20051316457875,95.54577466835276,530.7342344823383,114,5,0.043859649122807015,60.56555012791362
OPT-0269,ETCH-A,CH-03,18.508158915065305,880.0382716014223,122.14882022498341,70.90095832695816,93.91425718421038,536.363425774316,114,9,0.07894736842105263,60.570631191640636
OPT-0270,ETCH-A,CH-02,17.767463426745255,856.6269582390212,114.85472090527537,72.1480535683216,93.90643252852921,518.7961033040207,120,9,0.075,63.3353997835139
OPT-0271,ETCH-A,CH-03,17.558124970908683,831.4856616651806,125.61074116466855,70.57294408726939,92.61237606504827,518.8551487150811,80,9,0.1125,63.42755708370737
OPT-0272,ETCH-B,CH-03,18.4957816077693,869.373357103423,123.49620815590788,70.84736511723032,93.48270741422313,526.3336252902054,112,5,0.044642857142857144,60.43670397822459
OPT-0273,ETCH-C,CH-02,18.36416242723788,871.4907563723457,124.40315510944086,71.50238896739059,92.98860026807759,519.3116290041447,118,10,0.0847457627118644,60.23610095290747
OPT-0274,ETCH-B,CH-03,18.149291067793357,866.9255375556875,120.21090845158795,71.89177516214741,95.29325553566149,524.4542098508828,98,6,0.061224489795918366,62.1150951414128
OPT-0275,ETCH-A,CH-03,17.61232955714023,825.4546352785313,115.7020661779477,70.6248212845253,92.86557470210279,510.08953696012344,117,13,0.1111111111111111,64.14797636347954
OPT-0276,ETCH-A,CH-02,17.64483870126332,882.22761658335,117.05919157535739,73.24550962629093,93.98396375053606,529.7226892252465,80,9,0.1125,61.777825221698215
OPT-0277,ETCH-A,CH-03,17.767511620138656,856.1480779166757,124.49112512425228,72.63785978408946,94.23735142295062,526.0725255458563,116,6,0.05172413793103448,62.03479403553286
OPT-0278,ETCH-C,CH-03,18.543253121567506,834.9124691745835,119.85883171625169,71.2057738578423,94.00795176723227,503.935978255045,83,9,0.10843373493975904,63.893892634477
OPT-0279,ETCH-A,CH-02,17.604362395561175,821.9581583762257,124.64244206428103,70.60152700655124,92.33267226320324,514.2649759515788,80,14,0.175,64.19284572225824
OPT-0280,ETCH-A,CH-02,17.368938224180955,848.2117459599599,114.72731466168007,72.23615969416713,93.73079100738772,516.4489134034412,112,6,0.05357142857142857,63.703531852447554
OPT-0281,ETCH-C,CH-02,18.384502076755844,858.4432953022147,121.40423285339827,70.74688660515781,94.2742866240951,515.7146185596002,106,5,0.04716981132075472,61.60065276401125
OPT-0282,ETCH-C,CH-01,18.779519746158694,866.6280154745995,125.41500214369411,72.00667627474955,93.39448161564137,525.4878683455787,111,4,0.036036036036036036,61.59007570483715
OPT-0283,ETCH-A,CH-02,18.789694767035627,850.4776069445097,125.68678733004678,73.34302559758767,92.35263616301465,529.7031570941754,94,11,0.11702127659574468,61.225328990056
OPT-0284,ETCH-C,CH-02,17.691994798168412,853.6058014720101,118.35726882066697,70.96609722699546,94.65199336064137,508.19184436430305,99,8,0.08080808080808081,63.680651970430695
OPT-0285,ETCH-A,CH-02,18.641210668301675,845.0445722082363,118.92614595134921,73.24173336319352,94.88148120548371,528.8305356328768,89,6,0.06741573033707865,62.70774084455963
OPT-0286,ETCH-A,CH-03,18.085001348036258,824.1699280371581,123.91987443060654,72.31268617114742,93.38175028023652,514.9952809554468,100,14,0.14,63.233515037833335
OPT-0287,ETCH-C,CH-03,18.668899406326744,858.811173436205,119.43476807165372,71.3887385738293,94.24726229936421,514.3477930960555,87,3,0.034482758620689655,61.615339200340706
OPT-0288,ETCH-A,CH-03,18.78964156562055,836.4799368763323,115.0729391695619,73.49295140395101,92.65552000729308,518.33011441628,95,6,0.06315789473684211,63.25734069628535
OPT-0289,ETCH-B,CH-01,17.262840503526604,834.9356637088542,123.769071584678,72.18428057246717,93.82330809171411,516.006875247203,102,9,0.08823529411764706,62.318768810322936
OPT-0290,ETCH-A,CH-03,18.473427741731577,845.5866619732852,117.6325759126969,73.11203306829341,94.47530819954487,524.3279111371428,103,7,0.06796116504854369,62.99461749656515
OPT-0291,ETCH-B,CH-03,18.64899070855381,873.737757291276,123.30771643582521,71.3554656959266,93.43929608369888,533.355572873556,106,7,0.0660377358490566,62.451270431984504
OPT-0292,ETCH-A,CH-01,18.263041722751574,831.7639122145198,125.30786278564536,73.14158698586058,93.27782806567305,518.0317299107941,117,9,0.07692307692307693,61.40150881191779
OPT-0293,ETCH-B,CH-02,17.57673309726719,852.9064638800185,119.4617592763389,72.76850646393588,96.19031702963336,513.8696696113885,94,1,0.010638297872340425,63.3356925260845
OPT-0294,ETCH-B,CH-03,17.904973376906305,870.246171090439,124.78228164124823,70.89141474884347,93.03539828104664,530.2336691808578,116,10,0.08620689655172414,60.65783016052041
OPT-0295,ETCH-B,CH-02,18.193364129159278,835.6781820319495,122.81024411777813,72.52273513852194,95.18028964971211,509.0236738056338,112,5,0.044642857142857144,62.68563658231754
OPT-0296,ETCH-B,CH-01,17.583922152257852,835.6868520203546,120.28799648391413,71.07199781785306,95.67877704927677,506.7968149684298,108,6,0.05555555555555555,61.73288051774272
OPT-0297,ETCH-B,CH-01,17.300244777182417,883.53629519796,124.13623483247764,72.92173879786222,93.25810628294198,530.8028211149119,101,6,0.0594059405940594,60.20558584712163
OPT-0298,ETCH-C,CH-01,17.89689462876584,833.5816857833014,125.00751236492117,70.50609254477921,92.14048851120124,511.76362493710786,115,8,0.06956521739130435,61.83584204272473
OPT-0299,ETCH-A,CH-01,17.77866896237654,848.6796002369148,124.2173627436541,72.76523077980447,95.88305156734488,522.1617774544928,82,4,0.04878048780487805,61.32243967694085
OPT-0300,ETCH-A,CH-03,17.937958844200498,865.981706565132,123.56478141764529,72.27262016265374,95.16472063731538,530.5055762365025,101,6,0.0594059405940594,60.03749526442101
OPT-0301,ETCH-A,CH-03,18.468953231268294,868.532979864134,120.82070116135641,73.18755465434434,94.74047325960315,534.3413792991606,90,11,0.12222222222222222,61.1212292662071
OPT-0302,ETCH-A,CH-03,17.87853039366414,850.5350631075239,124.00699819632054,73.15205827091334,93.91410369370836,525.5927522367117,107,7,0.06542056074766354,60.009389330652816
OPT-0303,ETCH-A,CH-02,18.185851936031046,858.8284274337295,122.92383071493077,72.75709402947162,95.34540523291783,528.6353095629704,101,5,0.04950495049504951,60.84079878896125
OPT-0304,ETCH-A,CH-03,17.685720637444167,876.15774987078,125.19316304868765,73.2048460251906,92.05039734263593,534.545387178185,97,10,0.10309278350515463,59.35046900750239
OPT-0305,ETCH-A,CH-01,18.13212475301861,882.1120294495562,119.43459357828951,71.17199507226344,95.73918046583816,541.130169749954,94,4,0.0425531914893617,60.22856947682838
OPT-0306,ETCH-C,CH-03,17.948804438185686,834.2703718829472,114.6495730993257,72.14972277340135,92.90726802689909,501.11472729220384,82,7,0.08536585365853659,64.47180427982865
OPT-0307,ETCH-C,CH-02,17.321434987786898,869.1735027841085,115.00265643541346,70.85512786677492,91.73996778876877,509.3563076810326,88,8,0.09090909090909091,61.525516213192454
OPT-0308,ETCH-A,CH-01,18.184336294888297,867.8182921367849,120.59346241783466,73.3135134028742,95.34545046377114,528.926869945239,85,5,0.058823529411764705,61.838932944888555
OPT-0309,ETCH-B,CH-01,17.690361927476843,882.5542764490448,125.74843431065464,73.42426359339113,91.42409928222877,535.3043102767737,98,7,0.07142857142857142,58.02535958237845
OPT-0310,ETCH-A,CH-03,17.982629885433337,832.4889905408905,120.4245969959488,70.78301132670697,95.35199276532498,510.3193349759972,119,1,0.008403361344537815,61.964445469767114
OPT-0311,ETCH-B,CH-03,18.273170950261935,834.3007128660289,125.43151857209888,73.01892062070468,92.67121848463137,514.8435203614391,117,12,0.10256410256410256,61.40933459789448
OPT-0312,ETCH-A,CH-01,17.743477312932438,827.9313507794234,119.36808555301133,70.91107445611168,95.46077096085337,509.2032015784691,86,5,0.05813953488372093,65.20164992151855
OPT-0313,ETCH-A,CH-03,17.61377198447678,877.237345999401,121.07129103438682,72.01692414366525,95.04873785899046,529.7533152255161,112,4,0.03571428571428571,60.24396795878888
OPT-0314,ETCH-C,CH-03,18.304240454113412,830.4082024686322,117.37593398263317,71.46684564846434,93.37803709114944,503.196825037944,92,6,0.06521739130434782,63.77428183163111
OPT-0315,ETCH-C,CH-01,17.763525496830724,823.7501639289935,123.07101328637968,73.39536166067082,93.07576776238962,502.1591595184703,113,5,0.04424778761061947,63.271647283646914
OPT-0316,ETCH-B,CH-02,18.53358356266137,822.4879242252899,114.63561489014889,71.01880030774676,91.82371697531494,511.30818836609205,106,11,0.10377358490566038,65.13757398659146
OPT-0317,ETCH-A,CH-03,17.968218964785272,844.6270390867924,115.12661397638065,71.0131548803115,93.56268434337103,517.0569658276987,90,1,0.011111111111111112,65.61513716345044
