wafer_id,lot_id,recipe_id,tool_id,temperature_c,pressure_kpa,gas_flow_sccm,vibration_rms,motor_current_a,defect_flag,quality_score
WAFER_00179,LOT_008,RCP_03,TOOL_B,65.93705836840628,101.39873076179221,505.2349735241301,2.031479525642091,7.740687263433594,0,86.50137803003282
WAFER_00180,LOT_008,RCP_02,TOOL_A,64.75610746989821,101.18645234761945,503.69813447164563,1.76205065159589,8.286686151362424,0,93.62008490842854
WAFER_00181,LOT_008,RCP_03,TOOL_A,65.9667153910322,101.04248680341239,502.392700553179,1.7744797536839285,8.016141993596847,0,89.32904333866857
WAFER_00182,LOT_008,RCP_03,TOOL_A,65.69398787857592,101.54547279342069,496.81040978943213,1.8306081951409146,8.623505704095477,0,86.82755460887364
WAFER_00183,LOT_008,RCP_02,TOOL_B,65.11010686646931,102.09585303821767,506.0600006286132,1.9605415635912773,7.908725505997311,0,97.13320862735524
WAFER_00184,LOT_008,RCP_01,TOOL_C,65.06548166240101,101.16882172382347,501.87705501272893,1.8153611880224538,8.84322396369512,0,95.65286477830986
WAFER_00185,LOT_008,RCP_03,TOOL_C,65.37126438347862,101.32484815039872,498.6495642888593,2.2124901040729075,8.31080205232606,0,91.69817236456294
WAFER_00186,LOT_008,RCP_02,TOOL_A,65.47053805409416,100.94382815747845,497.66105498143145,1.7963107988088904,8.334012149314676,0,90.55390028009197
WAFER_00187,LOT_008,RCP_01,TOOL_B,64.61059572555418,101.12919303445332,500.8987432352985,1.6094452917683346,8.424172934308114,0,93.09606634483946
WAFER_00188,LOT_008,RCP_01,TOOL_A,64.27013369292641,101.84055731734153,494.1512932030654,1.4247709645222681,7.744262517954822,0,91.79329795445547
WAFER_00189,LOT_008,RCP_02,TOOL_C,65.27649805530162,100.86446014379538,502.448856463735,2.0554347318618964,8.228750480427284,0,93.55721241046382
WAFER_00190,LOT_008,RCP_01,TOOL_A,65.28405724763022,101.13407183432177,496.6625021485709,2.0605883369893325,7.741755193575368,0,96.119496281731
WAFER_00191,LOT_008,RCP_03,TOOL_C,65.6661085186303,100.74437751169404,501.297128380885,2.381443240013451,8.042513877935445,0,86.15641418675409
WAFER_00192,LOT_008,RCP_01,TOOL_C,65.18347776632812,101.03483589641021,498.17432881924645,2.143967717920617,8.516766712631236,0,90.00384214131316
WAFER_00193,LOT_008,RCP_01,TOOL_A,64.8557568297481,100.70206003746632,499.07453450546353,2.1531610194916047,7.950842907437744,0,96.41618502116661
WAFER_00194,LOT_008,RCP_03,TOOL_A,65.80436721697349,101.52113164472418,497.35081544532227,1.792270605067786,8.013091580797534,0,89.63763214878828
WAFER_00195,LOT_008,RCP_01,TOOL_C,64.97949884296045,102.27989402764305,499.4356969908672,2.2515946392957007,8.48905978374332,0,91.58568136534002
WAFER_00196,LOT_008,RCP_01,TOOL_A,64.78079889763318,101.17166242222231,506.6128284110607,1.718778439996843,7.535653291571271,0,97.17937190291833
WAFER_00197,LOT_008,RCP_02,TOOL_B,64.85964890948507,100.51663472345341,504.84770869467025,1.7073722089288532,8.321691500989264,0,98.18399897999261
WAFER_00198,LOT_008,RCP_03,TOOL_C,66.35928786444913,101.6149998825504,501.2406763424841,1.9580483589614854,8.262726459165021,0,79.59462331771823
WAFER_00199,LOT_008,RCP_01,TOOL_B,64.21926076307956,101.04557626437445,499.9114700705227,1.4291047895176239,8.133100326559465,0,92.76882266889413
WAFER_00200,LOT_008,RCP_01,TOOL_A,65.22490464693311,101.75477142569373,502.9547041674251,2.031676606790444,8.155178209807136,0,93.66638241999944
WAFER_00201,LOT_009,RCP_03,TOOL_A,64.69440030756932,101.20128983327352,503.95489637937646,1.684506160955157,8.34269914019096,0,94.72372101482799
WAFER_00202,LOT_009,RCP_03,TOOL_A,65.40129499775466,101.07886450882103,497.09563566227365,1.6557410196440647,7.973785653054241,0,93.72150112552694
WAFER_00203,LOT_009,RCP_02,TOOL_C,64.80486763168062,101.037714855489,499.7289639632873,1.8676050973097185,7.819090635239267,0,97.16750322012494
WAFER_00204,LOT_009,RCP_01,TOOL_A,64.06173726649405,101.56522186632766,493.6231461965117,1.763215301423469,8.01428190336339,0,88.50894029500124
WAFER_00205,LOT_009,RCP_01,TOOL_A,65.1750669156952,101.22040277923551,503.93085738591316,2.117428615900754,8.0501767145404,0,93.32149182895229
WAFER_00206,LOT_009,RCP_01,TOOL_A,64.82898287201351,101.1261463540222,507.227584901953,2.1768801931480892,7.74143478521497,0,98.32374528171852
WAFER_00207,LOT_009,RCP_01,TOOL_C,64.05535714584744,101.2304089389574,500.2802891861808,1.7810439623556251,8.386872663608234,0,86.13551782930566
WAFER_00208,LOT_009,RCP_02,TOOL_A,65.37780564084841,100.65485068542469,492.56246456283947,1.7361993607242692,7.9097453913184275,0,94.87297724105187
WAFER_00209,LOT_009,RCP_01,TOOL_C,65.64575278009502,101.4389610608029,502.1311168080196,1.8938156013831344,8.014311512679372,0,92.59172731962217
WAFER_00210,LOT_009,RCP_02,TOOL_B,65.67055595403346,100.47464569215427,496.83568791847824,1.9779007934180737,8.167871223752321,0,91.86787194551043
WAFER_00211,LOT_009,RCP_02,TOOL_C,65.16153039829317,100.94455749097206,497.6782769541744,2.1315868385129066,8.20906871227555,0,95.71532119260617
WAFER_00212,LOT_009,RCP_02,TOOL_C,65.02072616235971,101.36578482309075,502.1930173642685,1.9654175210716298,8.248405196315733,0,95.7445037538999
WAFER_00213,LOT_009,RCP_01,TOOL_C,65.5976704794031,101.40606689902644,500.8909394392945,2.0930631545063836,8.234355288178229,0,89.5683633816141
WAFER_00214,LOT_009,RCP_03,TOOL_C,66.20707261340304,101.50661220054523,498.29161928631487,1.9940646481466124,8.658869649366036,1,78.41061622829841
WAFER_00215,LOT_009,RCP_02,TOOL_A,65.51010591629404,101.07723401454841,497.72638028589415,2.0905642969874814,7.989770959556652,0,92.63626072615853
WAFER_00216,LOT_009,RCP_02,TOOL_B,64.57630807899659,101.50941116334492,500.4404261932729,1.898452712702887,8.019774955136455,0,92.06697470441715
WAFER_00217,LOT_009,RCP_01,TOOL_B,65.09060518394672,101.62364471886943,498.5668705662067,1.9205682157649588,7.889840961403401,0,96.9843504781886
WAFER_00218,LOT_009,RCP_01,TOOL_B,65.19778226493115,101.45614935148669,496.11767003238947,1.3199548539540786,8.115716705563726,0,97.04418748817001
WAFER_00219,LOT_009,RCP_03,TOOL_C,64.63567236398725,101.62464102205973,498.8360288648257,2.067978037810814,8.687329512112667,0,90.58160437816643
WAFER_00220,LOT_009,RCP_01,TOOL_C,65.21121229682934,101.56264824404126,501.18857418139316,2.4549779726306262,8.511965204371625,0,89.35268108707035
WAFER_00221,LOT_009,RCP_01,TOOL_B,66.02284632169072,101.14618777032858,499.37663786613126,2.0387032326066032,8.171716740333714,0,86.7805349892694
WAFER_00222,LOT_009,RCP_02,TOOL_B,65.28797127461036,100.62963538090803,495.05271990613136,1.4675238745343455,8.151557551471086,0,96.65444444595103
WAFER_00223,LOT_009,RCP_02,TOOL_B,65.66303588664879,101.24712674404492,503.4617261748144,1.743583350116953,7.654939339172209,0,92.81723906509163
WAFER_00224,LOT_009,RCP_03,TOOL_A,65.53231162855792,101.491131230791,490.41415997069834,1.5837264961346302,7.7809702920752155,0,92.13697937492336
WAFER_00225,LOT_009,RCP_01,TOOL_A,64.96705175420728,101.68166519689849,498.43772195740047,2.1079982808653166,7.948753151600219,0,99.17987628061927
WAFER_00226,LOT_010,RCP_03,TOOL_A,65.62157212553645,100.97228755373415,497.8293054090613,1.8439700908096637,7.818533989376694,0,91.22569559395113
WAFER_00227,LOT_010,RCP_01,TOOL_A,64.632878008407,100.982749129253,500.51862607255,1.6617967992483416,7.733865743811,0,97.67958702046857
WAFER_00228,LOT_010,RCP_02,TOOL_A,64.56630116574452,101.26096509320772,501.9658163273096,1.806148429837342,7.5319560647823565,0,97.17306061854619
WAFER_00229,LOT_010,RCP_02,TOOL_B,65.56983705072622,101.07509155390142,503.9436768289136,1.330674204767673,7.663367696716465,0,93.77714323012188
WAFER_00230,LOT_010,RCP_01,TOOL_A,65.61755405428994,100.6399834363001,497.50658294326746,1.6047069653778163,7.93586861066435,0,93.82776706573603
WAFER_00231,LOT_010,RCP_01,TOOL_C,64.55400215798569,101.43128785731396,502.05303818066716,2.0865598706487356,8.33264340829528,0,86.99282617349378
WAFER_00232,LOT_010,RCP_02,TOOL_B,65.43559946204924,100.45165197975386,500.6853643575851,1.952221566321598,7.801736555967356,0,93.32103102624788
WAFER_00233,LOT_010,RCP_03,TOOL_A,65.4108680109773,100.96916020684432,494.0096121868587,1.4505634582924787,8.019731303170806,0,96.29352612032186
WAFER_00234,LOT_010,RCP_02,TOOL_A,65.15291385852069,101.57308848050103,506.6518908940194,1.7313920446135627,7.891541589772906,0,99.27444601972861
WAFER_00235,LOT_010,RCP_03,TOOL_A,65.65709838774578,101.93870765623248,494.9642870546593,1.981743432933388,8.272643396843462,0,87.83398689364643
WAFER_00236,LOT_010,RCP_03,TOOL_C,65.89745771065594,100.87452027103481,501.468240453084,1.818738401612811,8.309593558993791,1,87.1801660164158
WAFER_00237,LOT_010,RCP_02,TOOL_A,65.03722319083843,100.98471296190556,501.3648598046921,1.8412529102611512,8.174082720350428,0,95.30924621985608
WAFER_00238,LOT_010,RCP_03,TOOL_B,66.08457289788588,101.31491788307754,500.9647287381518,1.8118754105590806,8.050803440573674,0,87.13169614623577
WAFER_00239,LOT_010,RCP_01,TOOL_C,65.13923577789197,101.92342942465355,498.26898091243436,2.3885884576641887,7.999482240188986,0,91.36046892251068
WAFER_00240,LOT_010,RCP_01,TOOL_C,65.28088292261128,101.12749586826146,502.89538427899174,2.0385754852399054,8.327335456065706,0,94.4406971777619
WAFER_00241,LOT_010,RCP_03,TOOL_A,65.07503183380824,101.13309059193836,494.5387138411992,1.7691118922924873,7.6910939751678296,0,100.51888782716202
WAFER_00242,LOT_010,RCP_03,TOOL_A,66.42139655481718,101.842053945462,499.76959923964125,1.953892755569644,7.972969790445769,0,81.14285912034892
WAFER_00243,LOT_010,RCP_01,TOOL_A,65.21142121544223,101.16882379654861,498.0264386320664,1.561257239751118,7.813717295692328,0,98.08847653123816
WAFER_00244,LOT_010,RCP_02,TOOL_A,65.3208488414053,101.35277059813825,497.62945720276537,1.7602410228208454,8.095490758371202,0,95.41184164240786
WAFER_00245,LOT_010,RCP_02,TOOL_A,64.27631638495481,100.58299996221065,501.5006172560874,1.7179694980487081,7.66441141563345,0,91.60608669347556
WAFER_00246,LOT_010,RCP_03,TOOL_B,65.0797840896144,101.24006853956769,503.7711748995189,1.774995873713082,8.00367545631986,0,97.64750233513604
WAFER_00247,LOT_010,RCP_02,TOOL_C,65.55704765956342,100.51914110658575,498.79860483357095,2.2327131608133106,8.493103895640798,0,88.13519446841634
WAFER_00248,LOT_010,RCP_02,TOOL_B,65.12910100323167,100.7305981766655,502.7323838147402,1.8997490673147912,8.226898892327249,0,94.54887868479612
WAFER_00249,LOT_010,RCP_01,TOOL_B,64.13879911932699,101.5937204743033,500.1740923290561,1.6652371844648384,7.808958060528944,0,87.46967323712862
WAFER_00250,LOT_010,RCP_02,TOOL_A,65.46723046804271,101.08253311311964,496.875437267667,1.8246058565988983,8.004437743051794,0,94.0278848354369
WAFER_00251,LOT_011,RCP_02,TOOL_C,64.75529773804128,100.98831299080645,499.09716767365626,2.3482794905380944,8.396036743227892,0,90.44366128051759
WAFER_00252,LOT_011,RCP_03,TOOL_B,66.08509264364453,101.03793763160668,498.95179938222935,1.6503541742164851,8.386781569885692,0,85.37174250349929
WAFER_00253,LOT_011,RCP_02,TOOL_C,64.96047394462833,101.02277037436555,497.56169030623096,2.106130020471462,7.979667484812466,0,96.29723818348471
WAFER_00254,LOT_011,RCP_01,TOOL_C,65.09211800870924,101.40538960848524,501.49969025029543,2.0452310781510468,8.122224363732238,0,98.58444345056232
WAFER_00255,LOT_011,RCP_01,TOOL_A,65.53052956036625,101.64402067226162,500.82126165696667,1.78865909714938,8.70111562318402,0,90.32079314694026
WAFER_00256,LOT_011,RCP_02,TOOL_A,64.5961281631154,100.18119866056611,494.43272605605705,1.5064816279951079,7.931725679011007,0,95.43299609160421
WAFER_00257,LOT_011,RCP_03,TOOL_A,65.00321893647472,101.00888358900801,494.21965901666226,2.053937313776197,7.527251547524181,0,98.16655490498219
WAFER_00258,LOT_011,RCP_01,TOOL_A,64.91157571082086,101.35568368476615,501.4863955862201,1.6606166578401271,7.854362464162959,1,100.14240037258796
WAFER_00259,LOT_011,RCP_01,TOOL_C,65.37222775982956,101.2653979094132,497.14649749921915,2.2646929546276358,7.6577816946339095,0,92.5069441424056
WAFER_00260,LOT_011,RCP_02,TOOL_A,64.40110523632393,101.24118168488435,501.0571440428511,1.688152210551448,8.060230178114038,0,93.04253342496689
WAFER_00261,LOT_011,RCP_01,TOOL_B,64.2493844300499,101.39363910014428,502.73326052338217,1.6874091626587633,8.202446190069555,0,90.86356313608975
WAFER_00262,LOT_011,RCP_03,TOOL_B,65.82067441716971,101.1932962479523,495.55166506908057,2.018362185083784,7.772084405957812,0,86.21547194883655
WAFER_00263,LOT_011,RCP_01,TOOL_A,64.72865975934485,101.11560138140449,495.0596196089833,1.9788992286260263,7.882319019437123,0,93.16850610242706
WAFER_00264,LOT_011,RCP_01,TOOL_A,64.82349829418587,101.21407447859256,505.86051088838354,1.837559861813517,8.230913538842229,0,96.3356624471494
WAFER_00265,LOT_011,RCP_03,TOOL_B,64.61443531912693,101.70205982243796,501.2304977403686,1.9370070989651376,7.562446133788482,0,94.03995837858373
WAFER_00266,LOT_011,RCP_01,TOOL_B,64.69445930854161,101.043797223483,498.53265770164353,1.748060499553848,7.669607196950114,0,97.02928351535718
WAFER_00267,LOT_011,RCP_01,TOOL_A,64.99659471651599,101.27801764689961,496.7312084157381,1.7984938270106,7.94297120457109,0,99.98315688081203
WAFER_00268,LOT_011,RCP_01,TOOL_A,65.4186700359303,101.36416977489944,498.2134570288245,1.6809076093565125,7.811916290633295,0,95.6741974901814
WAFER_00269,LOT_011,RCP_01,TOOL_B,64.65294642519441,101.84612282545606,495.8329968236034,1.9627316908740469,7.926533275631603,0,93.03878925186706
WAFER_00270,LOT_011,RCP_01,TOOL_A,65.74581925410462,101.19489210961729,503.0919426093171,1.6751856003898766,7.684062420148369,0,91.03727546625416
WAFER_00271,LOT_011,RCP_01,TOOL_C,64.69194978911909,101.63558232960384,497.2813709623779,2.3473281420888137,8.403578371480377,0,88.29761238976738
WAFER_00272,LOT_011,RCP_01,TOOL_A,64.69260868928667,101.73119279114276,503.8273710587569,1.7431498497024316,7.9626917287050025,0,96.77553379268575
WAFER_00273,LOT_011,RCP_01,TOOL_A,65.691810898354,101.27768600725327,498.59779878080496,1.8036915415229402,8.137297623558258,0,88.72830671894113
WAFER_00274,LOT_011,RCP_02,TOOL_B,65.09515706856376,101.02624835732313,496.3482743573394,1.9365710437177803,8.050099875120074,0,97.93301957014127
WAFER_00275,LOT_011,RCP_02,TOOL_B,64.75158887194479,100.98483121478311,498.5079444419517,1.804295595814125,8.051672518124006,0,94.96353984912793
WAFER_00276,LOT_012,RCP_01,TOOL_B,64.93019009096874,101.21046190301509,490.81541627874503,1.7463765034286443,7.638423161367472,0,98.70204773975868
WAFER_00277,LOT_012,RCP_01,TOOL_A,65.60888310989392,101.59898395120189,499.57730998164095,1.7945957793944751,8.123147887911218,0,93.15157647145593
WAFER_00278,LOT_012,RCP_02,TOOL_C,65.65979126883155,101.18085349203942,499.4045828310444,2.240887303640365,8.267283399548889,0,87.49184533347209
WAFER_00279,LOT_012,RCP_03,TOOL_B,65.08244306932839,101.38235139820945,502.8865996129179,1.680686600015393,7.958350423087595,0,97.03589089959014
WAFER_00280,LOT_012,RCP_03,TOOL_B,65.4309047854644,100.90617177136706,493.3979327520582,1.7772773386908123,8.262066094097703,0,92.71193949030578
WAFER_00281,LOT_012,RCP_01,TOOL_A,65.0405705724504,100.96137847291867,504.0665322630224,1.8018516109207456,7.820141110870776,0,97.696686012657
WAFER_00282,LOT_012,RCP_01,TOOL_A,64.55619195026753,102.05020638867194,502.8720975324918,1.9556253351949782,8.33779608211475,0,89.70661011155059
WAFER_00283,LOT_012,RCP_01,TOOL_B,64.9749417263075,101.23776099614895,504.38215247294534,1.7820278327031414,8.361118824843274,0,98.03490240283448
WAFER_00284,LOT_012,RCP_01,TOOL_A,65.00239528720327,101.02882980154757,499.81547518398554,2.12549383700887,8.188196109341092,0,97.09868332305646
WAFER_00285,LOT_012,RCP_02,TOOL_B,65.51309426552153,101.60088470795625,503.54863891935963,1.7718230560112829,7.754844797308144,0,94.37159591860046
WAFER_00286,LOT_012,RCP_02,TOOL_A,65.54334126274004,101.19863299203924,494.85064587782585,1.7572169450870496,7.453426688593267,0,94.20305702497518
WAFER_00287,LOT_012,RCP_01,TOOL_C,64.85185577073845,101.50235422090257,502.49566647821587,2.0492142181088084,8.619708728564985,0,93.11571884010307
WAFER_00288,LOT_012,RCP_01,TOOL_B,64.90372108526263,101.25168352365147,497.3009303326502,1.5630045428415582,8.02784626533277,0,98.37735343398778
WAFER_00289,LOT_012,RCP_02,TOOL_C,65.29893153592504,100.98846441829811,494.22009358651974,1.8933891675834367,8.163700632294635,0,93.55952187428413
WAFER_00290,LOT_012,RCP_01,TOOL_B,64.73666519798284,101.24064476962594,496.0655081864247,1.7044799598469633,8.293390585938901,0,94.84493383999903
WAFER_00291,LOT_012,RCP_03,TOOL_A,65.71488806828184,100.81604164039548,500.0193589852025,2.0044493727930233,7.784610279780548,0,88.20013013588236
WAFER_00292,LOT_012,RCP_01,TOOL_C,64.96044208068385,101.26922540670303,497.1149527712384,2.0740373093148383,8.243961185442265,0,95.09900193392383
WAFER_00293,LOT_012,RCP_03,TOOL_B,65.01377064001763,101.40361157696492,501.3162573609353,1.7127640458691729,8.131222591079249,0,99.2853516089179
WAFER_00294,LOT_012,RCP_01,TOOL_B,64.56942347920416,101.9476621318453,493.67116855748594,2.020776254209187,7.721599292096281,0,92.92550441172733
WAFER_00295,LOT_012,RCP_03,TOOL_A,66.10117641321399,101.33009967275183,492.5551585973445,2.079211883920607,7.972629772598233,0,88.22986161554098
WAFER_00296,LOT_012,RCP_03,TOOL_B,65.37961033438552,100.48303803522639,504.80335601950253,2.025968842963397,8.27228429597834,1,90.66054904676889
WAFER_00297,LOT_012,RCP_03,TOOL_C,66.18815934225424,101.26710509852538,503.16330045290505,1.9264438004976716,8.402777685905281,0,82.56653059444322
WAFER_00298,LOT_012,RCP_03,TOOL_B,65.21886368267829,102.2588264465879,496.32746107430165,1.710855248365142,8.31185658420592,0,94.10587435338647
WAFER_00299,LOT_012,RCP_03,TOOL_A,65.58104234050917,101.60322818224476,499.9895012478531,2.1264724926566494,8.2834005895015,0,88.53336597396532
WAFER_00300,LOT_012,RCP_02,TOOL_B,66.07670452535821,100.81618886966699,503.56827471070466,1.843405144560004,8.001934583605404,0,86.3061198026562
WAFER_00301,LOT_013,RCP_03,TOOL_B,64.97417596490153,101.50688728005069,501.4672021290171,1.751827128318706,7.415814655910653,0,100.70396761029816
WAFER_00302,LOT_013,RCP_01,TOOL_C,64.1459834750451,101.0402953012886,500.5187808366422,2.2093026330395507,8.073556926196174,0,85.56999615818242
WAFER_00303,LOT_013,RCP_02,TOOL_A,65.57896555907925,100.62616736815859,503.83303928459407,1.9813138321244603,8.190833528096123,0,90.4181514735053
WAFER_00304,LOT_013,RCP_02,TOOL_A,64.62793590257311,100.97807072286807,497.4425063367957,1.6971390772329125,7.612437144928678,0,95.01884927591071
WAFER_00305,LOT_013,RCP_03,TOOL_C,65.44068213615219,101.3320342537336,500.1091245703262,2.119499192551588,8.268326852853262,0,89.13292446862606
WAFER_00306,LOT_013,RCP_02,TOOL_B,64.73633680529679,100.4447455741483,499.93752976597665,1.9667808124590707,8.084620153422257,0,94.29617155062586
WAFER_00307,LOT_013,RCP_01,TOOL_B,65.12067325142989,100.89779424831147,499.04533283315135,1.5911483137272264,8.367392673940378,0,96.25663355503882
WAFER_00308,LOT_013,RCP_02,TOOL_B,64.57225870676642,101.10361744711382,498.6356807100274,1.8022221823367053,7.856245075886396,0,94.93791808259105
WAFER_00309,LOT_013,RCP_01,TOOL_A,64.91902696045251,101.15713938840386,500.2550388323997,1.5994098624508712,7.839128072729218,0,99.69906027009995
WAFER_00310,LOT_013,RCP_01,TOOL_B,65.20241689695044,101.43818394490113,500.12042623594937,1.622955510553174,7.986888558376124,0,97.2894814249415
WAFER_00311,LOT_013,RCP_02,TOOL_A,64.54626100117659,100.67486608544199,496.3305032511292,1.6986419860535453,8.087728242452526,0,93.81387928507883
WAFER_00312,LOT_013,RCP_02,TOOL_A,64.68496218665935,101.34993981199365,502.8062856846516,1.8858815168183047,7.961438293150977,0,93.46751831518128
WAFER_00313,LOT_013,RCP_01,TOOL_B,64.84367772488066,100.88568431602893,496.5826517728181,1.7420359268451358,8.262317087221453,0,97.46022868316832
WAFER_00314,LOT_013,RCP_01,TOOL_B,64.35703305459818,101.87495700567817,499.2361829440849,1.683284737505687,7.800214041742882,0,91.44931919059806
WAFER_00315,LOT_013,RCP_01,TOOL_C,64.80984755774057,100.69948460046758,498.9665183454798,2.0892798213984927,8.38004023334476,0,94.4002788408508
WAFER_00316,LOT_013,RCP_01,TOOL_A,65.05345844295631,100.9176060053658,501.25336264430723,1.5935467089120428,8.111303177561755,0,100.38171073414051
WAFER_00317,LOT_013,RCP_01,TOOL_A,64.8202029762852,101.44607978106114,492.58313620923934,1.8771845792101038,7.899941797523536,0,96.99946104970998
WAFER_00318,LOT_013,RCP_02,TOOL_C,64.87788057818072,101.68248163802417,503.1181843522531,2.283649617152496,8.559927484139992,0,90.63775904332967
WAFER_00319,LOT_013,RCP_01,TOOL_A,64.99104424809204,101.41026506264066,497.6305337833574,1.785743272622158,8.037239635310588,0,99.68629446484796
WAFER_00320,LOT_013,RCP_03,TOOL_A,65.15491544190546,101.49700027206383,504.2698715317197,1.7635231812059626,8.19721142828807,0,97.57339995331652
WAFER_00321,LOT_013,RCP_03,TOOL_A,65.7609781546401,101.30613791558557,498.32642276419347,1.8672192635788025,8.048526027012208,0,89.70925389913128
WAFER_00322,LOT_013,RCP_02,TOOL_B,65.6461901561608,100.74076054105967,499.82904744993095,1.4348755046103219,8.094101142871807,0,91.0983663204562
WAFER_00323,LOT_013,RCP_01,TOOL_C,64.79102882351205,101.12845157811621,506.6982511402395,2.176627142187616,8.191902060787662,0,94.19605709354227
WAFER_00324,LOT_013,RCP_02,TOOL_B,65.21833920416496,100.67583159800655,499.02931626922214,2.3583394446740753,7.8423070737021945,0,93.51030792226088
WAFER_00325,LOT_013,RCP_03,TOOL_B,65.34217228005441,100.85245151127809,504.3359745963571,1.7779182801993503,8.306099119982195,0,93.94788947104348
WAFER_00326,LOT_014,RCP_02,TOOL_A,65.16446930526733,101.2406121217619,500.136657799476,1.7785574939310604,8.158877611130084,0,95.24710088282878
WAFER_00327,LOT_014,RCP_03,TOOL_A,66.15460078904147,100.90688770626922,501.45396590602724,1.933849260017943,7.7442587084443995,0,85.6216502738142
WAFER_00328,LOT_014,RCP_02,TOOL_B,65.22889679435815,101.21184390235317,500.2448550629398,2.0961598802756334,8.045215856163708,0,93.73708751254895
WAFER_00329,LOT_014,RCP_02,TOOL_A,64.20196345753564,100.64436203672261,502.96748069205046,1.9754942119981442,7.4065559866161434,0,89.2768170848869
WAFER_00330,LOT_014,RCP_01,TOOL_A,65.20429803415114,101.40373405704086,497.6006393550143,1.411990761854961,7.856514959075146,0,97.7298122682012
WAFER_00331,LOT_014,RCP_02,TOOL_A,65.55478868448905,100.92896110086296,496.55583016943285,1.9014117907792945,8.240256919154977,0,89.06321995167092
WAFER_00332,LOT_014,RCP_01,TOOL_A,64.90028172350085,101.79231543677773,497.76498333368045,2.2629474261435014,7.96871360282221,0,95.19709929415613
WAFER_00333,LOT_014,RCP_02,TOOL_B,65.44803566275303,101.21330161345267,500.3489863171343,1.9120393884167037,8.029478167416508,0,94.19730513299683
WAFER_00334,LOT_014,RCP_03,TOOL_B,65.13944800648163,101.73252401254794,499.22713425057384,1.5921716556110852,7.245904688369947,0,99.09120682059303
WAFER_00335,LOT_014,RCP_01,TOOL_A,64.33150737821498,101.03552364925118,502.4859620676491,1.8507293323953506,7.901936595465962,0,91.71309278073252
WAFER_00336,LOT_014,RCP_02,TOOL_B,65.0635260584747,101.11965016908545,504.56656094937534,1.569476294758608,8.084568055956803,0,96.44222376578017
WAFER_00337,LOT_014,RCP_01,TOOL_B,64.20958547566416,100.9566194946593,496.5845658196775,2.0219046640683946,8.116322468849585,0,89.69067332579874
WAFER_00338,LOT_014,RCP_02,TOOL_B,64.89210304419788,100.95523816503945,497.43117922935124,1.6279411341549734,8.24058892783359,0,97.99551909225772
WAFER_00339,LOT_014,RCP_01,TOOL_C,65.57907901819047,101.20826352203937,494.97316203590503,2.093363854244564,8.297435562056643,0,87.77297994223007
WAFER_00340,LOT_014,RCP_03,TOOL_A,64.59060669241417,101.0459496227595,507.10630546765685,1.6455995996414674,7.958586046843963,0,94.1419646607801
WAFER_00341,LOT_014,RCP_01,TOOL_C,64.42422644183874,100.874573999404,501.0663432469264,1.9816393496413618,8.016970642647534,0,91.83021834284976
WAFER_00342,LOT_014,RCP_03,TOOL_A,64.98558548967729,100.80526893672157,501.6793081201805,2.0675071162548893,7.948869615206701,0,98.5027099780463
WAFER_00343,LOT_014,RCP_03,TOOL_A,65.42150606313007,100.4810881595024,495.3092706523913,1.8186222896808655,7.68460623440055,0,94.20739349737504
WAFER_00344,LOT_014,RCP_02,TOOL_A,64.8354274464592,100.73027873777379,499.99590503847594,1.6993435547293705,7.538032470048646,0,99.01575984636537
WAFER_00345,LOT_014,RCP_03,TOOL_B,66.07961137176324,101.51962286383514,501.7823679454458,1.5938589652403898,7.728705157472356,0,84.89334334392096
WAFER_00346,LOT_014,RCP_03,TOOL_A,65.87945674809127,100.74052551379535,499.1153480831295,1.4630937324481015,8.377171226950994,0,86.30971207483722
WAFER_00347,LOT_014,RCP_03,TOOL_A,65.67287282573088,100.82115700381134,503.76496968689236,1.5747694859659165,7.9323596996216805,0,89.44828927941897
WAFER_00348,LOT_014,RCP_01,TOOL_B,65.06553364145475,101.92681449993152,508.0914089397499,1.820152663459988,8.054969340755841,0,97.70064211964026
WAFER_00349,LOT_014,RCP_02,TOOL_A,65.17695339964317,100.8772263825531,496.68528010517116,1.9764420783700796,7.871625937200486,0,98.27471519877426
WAFER_00350,LOT_014,RCP_01,TOOL_A,64.61210794010898,101.41236610320769,496.42269463908156,1.6991367313640038,7.552362245137026,0,97.8146579628103
WAFER_00351,LOT_015,RCP_02,TOOL_A,65.38574465910048,101.32481100127517,496.92785377064996,2.0826978481294227,8.234028281232426,0,92.22084846147324
WAFER_00352,LOT_015,RCP_01,TOOL_A,64.49958008553835,101.53188414542345,505.6216970600577,1.6708499239989192,7.456950465036103,0,93.22884597773799
WAFER_00353,LOT_015,RCP_02,TOOL_A,65.375919647256,100.56719001928717,503.6482436096039,1.7571578898816218,7.861301830802085,0,95.2229963519069
WAFER_00354,LOT_015,RCP_02,TOOL_A,65.53376412595347,101.01912911203517,499.5256526377222,1.6056761903392947,7.986346279787485,0,94.16283835755802
WAFER_00355,LOT_015,RCP_02,TOOL_A,65.09488907093964,100.53362045566855,500.1279588254031,1.978337112222214,8.057622410857464,0,95.27094517469233
WAFER_00356,LOT_015,RCP_02,TOOL_B,64.9207041234671,101.95621125061861,497.14209730831146,2.177551910528022,7.818382598867783,0,95.34103518620363
WAFER_00357,LOT_015,RCP_03,TOOL_C,65.63013945873935,100.74179365759454,503.11509505210114,1.7628729470314846,7.890509629236256,0,94.1601981844681
